concepto,elemento,estadistico,desglose,categoria,unidadMedida,ola,valor,errorEstandar
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,96.68286133,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,46.49197769,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,30.5960598,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,22.04722595,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,8.117488861,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,11.91951752,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,1.466156363,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,29.54025841,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,24.61895943,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,60.25960541,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,39.95219803,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,29.66190529,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Cataluna,%,2016,19.21916199,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,97.30375671,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,45.75471115,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,27.9586792,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,20.10295105,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,8.454920769,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,13.7792635,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,1.111062765,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,30.6163578,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,16.29219627,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,55.16271591,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,44.84719086,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,36.10026932,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Comunitat Valenciana,%,2016,21.31925583,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,99.56861877,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,34.60015488,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,22.90081596,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,15.83136749,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,6.956773758,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,11.03358173,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,1.115949392,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,26.3716526,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,14.78039932,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,47.1529007,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,35.10455322,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,30.16362572,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Extremadura,%,2016,11.63693619,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,99.20640564,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,39.91325378,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,25.6529274,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,17.39984512,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,7.29623127,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,13.64760399,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,0.583712101,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,26.76234245,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,15.53359604,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,52.41175842,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,35.19433975,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,23.86053658,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Galicia,%,2016,18.60725975,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,96.90384674,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,49.50382614,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,30.44544792,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,23.31130791,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,11.18668842,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,18.79509544,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,1.936604977,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,35.72999954,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,35.43733215,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,63.19979858,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,41.62708282,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,33.06006622,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Madrid, Comunidad de",%,2016,18.424963,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,96.79580688,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,41.72227478,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,24.25820541,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,20.87871933,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,5.09553957,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,10.56930733,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,1.659281135,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,27.98620415,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,14.30726624,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,48.44448471,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,49.50513077,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,40.92560196,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Murcia, Region de",%,2016,17.364151,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,97.31128693,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,51.22010803,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,27.62289429,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,27.031744,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,12.9649353,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,17.33369064,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,2.333446026,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,33.61713409,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,12.51754951,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,63.5969696,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,42.86224365,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,34.89748383,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Navarra, Comunidad Foral de",%,2016,19.58368874,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,98.66148376,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,54.2077713,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,27.78731918,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,33.7403183,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,15.52876949,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,19.33424187,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,1.036161542,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,33.59951782,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,24.10111809,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,64.88954163,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,40.94284821,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,36.21017075,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,Pais Vasco,%,2016,10.37971592,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,96.90538025,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,49.48692703,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,32.57649231,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,23.39499855,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,12.33917999,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,17.3417778,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,2.794537067,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,32.4788475,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,16.79420853,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,61.08068848,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUNA HIPOTECA O PRESTAMO,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,40.82419968,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_HIPOTECA,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,29.80823517,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PRESTAMO PERSONAL,PORCENTAJE DE RESPUESTAS,COMUNIDADES AUTONOMAS,"Rioja, La",%,2016,18.00833893,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA CORRIENTE,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,92.32301331,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ALGUN VEHICULO DE AHORRO,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,25.91614342,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_CUENTA DE AHORRO,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,17.23516273,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_PLAN DE PENSIONES,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,10.00587845,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_FONDO DE INVERSION,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,2.79588747,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_ACCIONES,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,5.219263077,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_RENTA FIJA,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,0.927040815,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO DE VIDA,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,27.71899986,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_SEGURO MEDICO,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,17.61483765,0
TENENCIA DE PRODUCTOS FINANCIEROS,TENENCIA PRODUCTO_TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,PAIS DE NACIMIENTO,Otro pais,%,2016,40.30027771,0
