educacion_cat,labor_status,household_type,residence_type,ahorro,deuda,adq_ahorro2,adq_deuda2,adq_otro,ahorra_12m,consumo_ahorros,cred_inf,cred_line,cred_add,impago,ayudas,rechazo,semirechazo,nopiden,age,ID,year,inflacion_ok,interes_comp_ok,diversificacion_ok
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,69,4802,2022,0.0,,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,47,4803,2022,1.0,0.0,1.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,18,4804,2021,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,60,4805,2022,,,0.0
Universidad,Jubilado,Vive solo,Residencia principal y otras,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,67,4806,2022,1.0,0.0,
Universidad,Autónomo,Otros adultos,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,45,4807,2022,1.0,1.0,1.0
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,73,4808,2022,,,
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,46,4809,2022,0.0,1.0,0.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,61,4810,2021,1.0,,
Universidad,Desempleado,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,29,4811,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,63,4812,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive solo,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,1,0,0,0,0,1,0,0,27,4813,2022,0.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,46,4814,2022,1.0,1.0,1.0
Educación Secundaria,Jubilado,Vive solo,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,75,4815,2022,1.0,0.0,
Educación Secundaria,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,59,4816,2022,0.0,0.0,1.0
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,65,4817,2022,1.0,0.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,20,4818,2022,1.0,1.0,1.0
Educación Primaria,Autónomo,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,58,4819,2022,1.0,,
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,56,4820,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,38,4821,2022,1.0,0.0,0.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,39,4822,2022,0.0,1.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,53,4823,2021,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,48,4824,2022,1.0,0.0,0.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,73,4825,2022,,0.0,1.0
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,72,4826,2022,0.0,0.0,1.0
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,25,4827,2021,1.0,0.0,0.0
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,20,4828,2022,,,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,55,4829,2022,1.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,48,4830,2021,1.0,1.0,1.0
Universidad,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28,4831,2022,1.0,0.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,48,4832,2021,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,44,4833,2021,1.0,0.0,1.0
Educación Primaria,Jubilado,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,70,4834,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,44,4835,2021,0.0,1.0,
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,39,4836,2022,1.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,54,4837,2021,1.0,0.0,1.0
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,38,4838,2022,,0.0,1.0
Educación Secundaria,Autónomo,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,37,4839,2021,1.0,0.0,0.0
Educación Secundaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,67,4840,2021,1.0,1.0,0.0
Universidad,Autónomo,Vive solo,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,66,4841,2022,1.0,0.0,0.0
Universidad,Autónomo,Vive solo,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,38,4842,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,52,4843,2022,1.0,0.0,1.0
Universidad,Otros inactivos,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,4844,2022,1.0,0.0,
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,24,4845,2022,1.0,1.0,1.0
Educación Primaria,Jubilado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,4846,2021,1.0,,
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,45,4847,2022,1.0,0.0,
Universidad,Desempleado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,48,4848,2022,1.0,1.0,1.0
Educación Primaria,Otros inactivos,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,19,4849,2022,0.0,1.0,1.0
Educación Secundaria,Asalariado,Vive solo,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,64,4850,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive solo,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,24,4851,2022,,0.0,
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,46,4852,2021,1.0,0.0,1.0
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,4853,2022,1.0,0.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,4854,2022,0.0,,
Educación Primaria,Autónomo,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,4855,2022,,,
Educación Primaria,Jubilado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,68,4856,2022,,,
Educación Secundaria,Autónomo,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,23,4857,2022,1.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,4858,2022,1.0,0.0,1.0
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,4859,2022,1.0,0.0,1.0
Educación Primaria,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,64,4860,2022,1.0,1.0,1.0
Educación Primaria,Autónomo,Vive solo,Residencia principal y otras,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,55,4861,2022,1.0,0.0,1.0
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,75,4862,2022,0.0,1.0,
Educación Secundaria,Desempleado,Otros adultos,Solo residencia principal,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,22,4863,2022,0.0,0.0,1.0
Universidad,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,47,4864,2021,0.0,1.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,59,4865,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,53,4866,2022,1.0,0.0,1.0
Educación Primaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,49,4867,2022,1.0,1.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,46,4868,2022,1.0,0.0,1.0
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,63,4869,2022,,1.0,0.0
Educación Secundaria,Asalariado,,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,28,4870,2022,1.0,1.0,0.0
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,4871,2022,0.0,1.0,1.0
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,39,4872,2022,0.0,0.0,1.0
Educación Primaria,Desempleado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,59,4873,2022,1.0,0.0,
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,48,4874,2022,1.0,0.0,1.0
Educación Primaria,Autónomo,Otros adultos,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,51,4875,2022,0.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,4876,2022,0.0,1.0,1.0
Educación Primaria,Asalariado,Vive solo,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,40,4877,2021,0.0,0.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,4878,2022,,0.0,1.0
Educación Primaria,Desempleado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,22,4879,2022,1.0,0.0,0.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,56,4880,2022,1.0,1.0,1.0
Educación Primaria,Jubilado,Otros adultos,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,78,4881,2022,1.0,1.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,55,4882,2022,0.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,48,4883,2022,0.0,1.0,1.0
Universidad,Asalariado,Vive solo,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,34,4884,2021,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,28,4885,2022,0.0,0.0,0.0
Universidad,Desempleado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,36,4886,2022,1.0,1.0,1.0
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,53,4887,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,58,4888,2022,0.0,1.0,1.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,24,4889,2022,0.0,0.0,0.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,4890,2022,,,
Educación Secundaria,Otros inactivos,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,74,4891,2022,1.0,1.0,1.0
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,66,4892,2021,1.0,1.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58,4893,2022,0.0,,0.0
Educación Secundaria,Desempleado,Otros adultos,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,54,4894,2022,1.0,1.0,0.0
Universidad,Autónomo,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,66,4895,2021,0.0,0.0,1.0
Educación Secundaria,Desempleado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,25,4896,2022,0.0,0.0,1.0
Educación Secundaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,46,4897,2022,0.0,0.0,1.0
Universidad,Autónomo,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,54,4898,2022,1.0,1.0,1.0
Educación Secundaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,31,4899,2021,,0.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,50,4900,2022,1.0,0.0,0.0
Educación Primaria,Otros inactivos,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,70,4901,2022,1.0,1.0,
Educación Secundaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,34,4902,2022,0.0,,0.0
Educación Primaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,79,4903,2022,1.0,1.0,1.0
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,74,4904,2022,,,
Universidad,Asalariado,Otros adultos,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,48,4905,2022,0.0,,0.0
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,4906,2022,1.0,0.0,1.0
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,53,4907,2022,,0.0,1.0
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,71,4908,2022,0.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,4909,2022,1.0,0.0,0.0
Universidad,Asalariado,,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,48,4910,2022,1.0,0.0,1.0
Educación Primaria,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,42,4911,2021,1.0,,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,44,4912,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,42,4913,2022,1.0,0.0,
Educación Primaria,Autónomo,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,52,4914,2022,0.0,1.0,0.0
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,65,4915,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,43,4916,2022,0.0,1.0,1.0
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,24,4917,2022,0.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,4918,2022,1.0,0.0,1.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,51,4919,2021,1.0,1.0,1.0
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,75,4920,2022,1.0,1.0,
Educación Primaria,Jubilado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,74,4921,2022,0.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,37,4922,2022,1.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,30,4923,2022,1.0,0.0,1.0
Universidad,Desempleado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,25,4924,2022,1.0,1.0,0.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,1.0,1.0,0,0,1,1,0,0,0,1,0,0,42,4925,2022,1.0,0.0,1.0
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,65,4926,2022,1.0,1.0,1.0
Educación Primaria,Otros inactivos,Vive solo,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,64,4927,2022,1.0,0.0,
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,29,4928,2021,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,31,4929,2021,0.0,0.0,0.0
Educación Secundaria,Otros inactivos,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,21,4930,2021,1.0,0.0,1.0
Educación Primaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,1,1,0,0,0,0,0,0,1,37,4931,2022,,1.0,
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,26,4932,2022,0.0,1.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,45,4933,2021,1.0,0.0,1.0
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,26,4934,2022,0.0,0.0,0.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,47,4935,2022,0.0,1.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,78,4936,2021,0.0,0.0,
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,43,4937,2021,1.0,0.0,1.0
Universidad,Autónomo,Otros adultos,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,34,4938,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,4939,2022,1.0,0.0,0.0
Universidad,Asalariado,,No posee residencia principal,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,37,4940,2021,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,54,4941,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,4942,2022,1.0,1.0,1.0
Educación Secundaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,33,4943,2021,1.0,1.0,0.0
Universidad,Autónomo,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28,4944,2022,1.0,1.0,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,42,4945,2021,0.0,0.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,28,4946,2021,1.0,1.0,1.0
Educación Primaria,Autónomo,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,4947,2022,1.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,29,4948,2022,0.0,0.0,1.0
Educación Primaria,Jubilado,Vive solo,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,62,4949,2021,1.0,1.0,0.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,52,4950,2022,1.0,1.0,1.0
Universidad,Otros inactivos,,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,55,4951,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,29,4952,2022,,0.0,1.0
Universidad,Otros inactivos,Otros adultos,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,27,4953,2021,1.0,1.0,0.0
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,45,4954,2022,0.0,0.0,
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,49,4955,2022,0.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,64,4956,2022,,0.0,0.0
Educación Secundaria,Otros inactivos,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,21,4957,2022,1.0,,0.0
