apartment_id,grupo_valoracion
18561457,Excelentes (9-10)
18562101,Notables (7-9)
18562759,Insuficiente Bajo (0-3)
18566314,Excelentes (9-10)
18571670,Excelentes (9-10)
18572531,Insuficiente Bajo (0-3)
18572739,Notables (7-9)
18573644,Notables (7-9)
18573933,Notables (7-9)
18580058,Excelentes (9-10)
18589571,Notables (7-9)
18590075,Notables (7-9)
18590353,Excelentes (9-10)
18611022,Excelentes (9-10)
18612011,Excelentes (9-10)
18612212,Insuficiente Bajo (0-3)
18613128,Notables (7-9)
18614849,Insuficiente Bajo (0-3)
18622003,Excelentes (9-10)
18623240,Excelentes (9-10)
18625063,Excelentes (9-10)
18627240,Excelentes (9-10)
18631940,Excelentes (9-10)
18633274,Excelentes (9-10)
18633600,Notables (7-9)
18647730,Notables (7-9)
18647747,Excelentes (9-10)
18651116,Insuficiente Bajo (0-3)
18659756,Notables (7-9)
18659766,Excelentes (9-10)
18659803,Excelentes (9-10)
18662404,Excelentes (9-10)
18663087,Excelentes (9-10)
18666666,Excelentes (9-10)
18667621,Notables (7-9)
18670982,Excelentes (9-10)
18677205,Excelentes (9-10)
18679105,Notables (7-9)
18680575,Excelentes (9-10)
18682379,Excelentes (9-10)
18684897,Excelentes (9-10)
18688887,Excelentes (9-10)
18696113,Notables (7-9)
18698731,Notables (7-9)
18700323,Excelentes (9-10)
18709873,Insuficiente Bajo (0-3)
18715709,Excelentes (9-10)
18716352,Insuficiente Bajo (0-3)
18723929,Excelentes (9-10)
18726004,Insuficiente Bajo (0-3)
18730934,Excelentes (9-10)
18741251,Excelentes (9-10)
18741742,Notables (7-9)
18743915,Notables (7-9)
18743941,Excelentes (9-10)
18745255,Excelentes (9-10)
18745295,Notables (7-9)
18748099,Notables (7-9)
18748100,Notables (7-9)
18750489,Excelentes (9-10)
18750878,Notables (7-9)
18751940,Excelentes (9-10)
18752257,Notables (7-9)
18760787,Excelentes (9-10)
18761553,Notables (7-9)
18761664,Excelentes (9-10)
18761723,Excelentes (9-10)
18761834,Notables (7-9)
18762580,Excelentes (9-10)
18762844,Notables (7-9)
18762938,Notables (7-9)
18762972,Notables (7-9)
18762983,Notables (7-9)
18762988,Notables (7-9)
18763095,Notables (7-9)
18763097,Notables (7-9)
18764232,Notables (7-9)
18764319,Excelentes (9-10)
18765571,Excelentes (9-10)
18765719,Excelentes (9-10)
18765725,Notables (7-9)
18767468,Notables (7-9)
18770632,Excelentes (9-10)
18772416,Excelentes (9-10)
18783251,Notables (7-9)
18783300,Notables (7-9)
18783317,Notables (7-9)
18785943,Notables (7-9)
18788785,Excelentes (9-10)
18790669,Insuficiente Bajo (0-3)
18800296,Notables (7-9)
18801691,Excelentes (9-10)
18802616,Excelentes (9-10)
18803663,Excelentes (9-10)
18807238,Insuficiente Bajo (0-3)
18808377,Notables (7-9)
18809312,Excelentes (9-10)
18814449,Notables (7-9)
18816023,Excelentes (9-10)
18817414,Excelentes (9-10)
18819488,Excelentes (9-10)
18819497,Excelentes (9-10)
18825554,Excelentes (9-10)
18826217,Excelentes (9-10)
18834053,Excelentes (9-10)
18836790,Excelentes (9-10)
18836909,Insuficiente Bajo (0-3)
18837930,Excelentes (9-10)
18838035,Excelentes (9-10)
18843730,Excelentes (9-10)
18846673,Insuficiente Bajo (0-3)
18847621,Excelentes (9-10)
18851297,Notables (7-9)
18854626,Excelentes (9-10)
18860031,Excelentes (9-10)
18860645,Excelentes (9-10)
18862624,Excelentes (9-10)
18863402,Notables (7-9)
18867346,Insuficiente Bajo (0-3)
18870263,Notables (7-9)
18872466,Notables (7-9)
18873804,Notables (7-9)
18874540,Suficientes (5-7)
18880774,Insuficiente Bajo (0-3)
18881347,Excelentes (9-10)
18885098,Excelentes (9-10)
18885751,Excelentes (9-10)
18887582,Notables (7-9)
18895271,Notables (7-9)
18896177,Excelentes (9-10)
18909851,Insuficiente Bajo (0-3)
18910158,Insuficiente Bajo (0-3)
18912311,Insuficiente Bajo (0-3)
18918137,Excelentes (9-10)
18918157,Insuficiente Bajo (0-3)
18918158,Insuficiente Bajo (0-3)
18918159,Notables (7-9)
18918166,Excelentes (9-10)
18918171,Excelentes (9-10)
18918672,Insuficiente Bajo (0-3)
18920549,Excelentes (9-10)
18922029,Insuficiente Bajo (0-3)
18926200,Notables (7-9)
18928250,Excelentes (9-10)
18928665,Notables (7-9)
18937523,Suficientes (5-7)
18942350,Notables (7-9)
18942359,Excelentes (9-10)
18943543,Notables (7-9)
18944066,Notables (7-9)
18945183,Excelentes (9-10)
18946067,Notables (7-9)
18951018,Suficientes (5-7)
18951421,Notables (7-9)
18953676,Suficientes (5-7)
18954287,Excelentes (9-10)
18955227,Insuficiente Bajo (0-3)
18959776,Excelentes (9-10)
18965133,Notables (7-9)
18965187,Excelentes (9-10)
18965530,Suficientes (5-7)
18970138,Insuficiente Bajo (0-3)
18971689,Insuficiente Bajo (0-3)
18971987,Notables (7-9)
18973435,Excelentes (9-10)
18981124,Insuficiente Bajo (0-3)
18986700,Insuficiente Bajo (0-3)
18987197,Insuficiente Bajo (0-3)
18991156,Excelentes (9-10)
18992195,Insuficiente Bajo (0-3)
18993315,Excelentes (9-10)
18993343,Notables (7-9)
18996048,Insuficiente Bajo (0-3)
18998016,Excelentes (9-10)
19003871,Notables (7-9)
19007180,Insuficiente Bajo (0-3)
19007931,Excelentes (9-10)
19008702,Excelentes (9-10)
19009751,Excelentes (9-10)
19014018,Excelentes (9-10)
19016323,Notables (7-9)
19016933,Excelentes (9-10)
19016947,Excelentes (9-10)
19023309,Insuficiente Bajo (0-3)
19023715,Suficientes (5-7)
19024768,Insuficiente Bajo (0-3)
19024784,Insuficiente Bajo (0-3)
19024787,Insuficiente Bajo (0-3)
19024793,Suficientes (5-7)
19024797,Notables (7-9)
19024811,Insuficiente Bajo (0-3)
19024815,Insuficiente Bajo (0-3)
19024816,Insuficiente Bajo (0-3)
19024830,Insuficiente Bajo (0-3)
19025123,Excelentes (9-10)
19025511,Insuficiente Bajo (0-3)
19025718,Insuficiente Bajo (0-3)
19025731,Insuficiente Bajo (0-3)
19025742,Insuficiente Bajo (0-3)
19025768,Insuficiente Bajo (0-3)
19025779,Insuficiente Bajo (0-3)
19027592,Excelentes (9-10)
19028601,Excelentes (9-10)
19029954,Insuficiente Bajo (0-3)
19030467,Excelentes (9-10)
19031506,Insuficiente Bajo (0-3)
19033087,Excelentes (9-10)
19033335,Excelentes (9-10)
19034083,Insuficiente Bajo (0-3)
19035097,Excelentes (9-10)
19036745,Excelentes (9-10)
19043049,Excelentes (9-10)
19045378,Insuficiente Bajo (0-3)
19046005,Excelentes (9-10)
19046146,Notables (7-9)
19046214,Excelentes (9-10)
19048974,Insuficiente Bajo (0-3)
19049962,Notables (7-9)
19052185,Insuficiente Bajo (0-3)
19053950,Notables (7-9)
19061824,Insuficiente Bajo (0-3)
19061986,Excelentes (9-10)
19062027,Excelentes (9-10)
19062117,Insuficiente Bajo (0-3)
19062529,Suficientes (5-7)
19062540,Excelentes (9-10)
19064416,Insuficiente Bajo (0-3)
19064643,Insuficiente Bajo (0-3)
19066211,Excelentes (9-10)
19069024,Excelentes (9-10)
19069803,Excelentes (9-10)
19080736,Excelentes (9-10)
19083329,Excelentes (9-10)
19083566,Notables (7-9)
19090168,Notables (7-9)
19100186,Insuficiente Bajo (0-3)
19109336,Excelentes (9-10)
19109480,Insuficiente Bajo (0-3)
19110573,Excelentes (9-10)
19111232,Insuficiente Bajo (0-3)
19111395,Excelentes (9-10)
19112401,Notables (7-9)
19115782,Excelentes (9-10)
19118780,Excelentes (9-10)
19118872,Excelentes (9-10)
19127026,Excelentes (9-10)
19127901,Excelentes (9-10)
19129261,Excelentes (9-10)
19133192,Insuficiente Bajo (0-3)
19134244,Excelentes (9-10)
19135262,Excelentes (9-10)
19138115,Notables (7-9)
19150818,Excelentes (9-10)
19153481,Excelentes (9-10)
19155983,Notables (7-9)
19158294,Excelentes (9-10)
19161213,Excelentes (9-10)
19167031,Insuficiente Bajo (0-3)
19168750,Insuficiente Bajo (0-3)
19168784,Insuficiente Bajo (0-3)
19168791,Insuficiente Bajo (0-3)
19168837,Insuficiente Bajo (0-3)
19168863,Suficientes (5-7)
19168868,Notables (7-9)
19168962,Excelentes (9-10)
19168981,Insuficiente Bajo (0-3)
19169266,Insuficiente Bajo (0-3)
19171919,Insuficiente Bajo (0-3)
19172034,Insuficiente Bajo (0-3)
19172642,Notables (7-9)
19172681,Excelentes (9-10)
19173447,Excelentes (9-10)
19174776,Excelentes (9-10)
19175782,Insuficiente Bajo (0-3)
19176012,Excelentes (9-10)
19176730,Excelentes (9-10)
19185015,Insuficiente Bajo (0-3)
19189101,Excelentes (9-10)
19190552,Notables (7-9)
19193802,Excelentes (9-10)
19196593,Excelentes (9-10)
19200418,Notables (7-9)
19201959,Notables (7-9)
19202541,Notables (7-9)
19205415,Notables (7-9)
19205565,Excelentes (9-10)
19205820,Excelentes (9-10)
19205969,Excelentes (9-10)
19206726,Insuficiente Bajo (0-3)
19207960,Notables (7-9)
19219220,Excelentes (9-10)
19224699,Excelentes (9-10)
19231052,Insuficiente Bajo (0-3)
19234117,Insuficiente Bajo (0-3)
19236052,Excelentes (9-10)
19236056,Notables (7-9)
19236063,Excelentes (9-10)
19236073,Excelentes (9-10)
19236201,Insuficiente Bajo (0-3)
19236776,Excelentes (9-10)
19239394,Excelentes (9-10)
19239896,Excelentes (9-10)
19247457,Insuficiente Bajo (0-3)
19247705,Insuficiente Bajo (0-3)
19247709,Insuficiente Bajo (0-3)
19247725,Insuficiente Bajo (0-3)
19253529,Excelentes (9-10)
19260745,Excelentes (9-10)
19260750,Notables (7-9)
19268594,Insuficiente Bajo (0-3)
19270009,Excelentes (9-10)
19270083,Excelentes (9-10)
19278598,Excelentes (9-10)
19278876,Excelentes (9-10)
19280128,Notables (7-9)
19280664,Excelentes (9-10)
19280939,Excelentes (9-10)
19288117,Notables (7-9)
19290386,Excelentes (9-10)
19294912,Notables (7-9)
19299038,Excelentes (9-10)
19299446,Excelentes (9-10)
19301422,Excelentes (9-10)
19302170,Notables (7-9)
19302943,Notables (7-9)
19303345,Excelentes (9-10)
19306339,Excelentes (9-10)
19307567,Excelentes (9-10)
19310672,Notables (7-9)
19310690,Excelentes (9-10)
19312456,Insuficiente Bajo (0-3)
19324222,Excelentes (9-10)
19327719,Excelentes (9-10)
19327853,Excelentes (9-10)
19329055,Excelentes (9-10)
19330601,Notables (7-9)
19332376,Notables (7-9)
19341882,Notables (7-9)
19342533,Notables (7-9)
19343873,Excelentes (9-10)
19344018,Insuficiente Bajo (0-3)
19344281,Excelentes (9-10)
19345027,Excelentes (9-10)
19354061,Notables (7-9)
19355899,Excelentes (9-10)
19358247,Excelentes (9-10)
19362573,Excelentes (9-10)
19368505,Excelentes (9-10)
19373219,Insuficiente Bajo (0-3)
19373276,Excelentes (9-10)
19373600,Insuficiente Bajo (0-3)
19376228,Excelentes (9-10)
19376372,Excelentes (9-10)
19376646,Excelentes (9-10)
19378717,Insuficiente Bajo (0-3)
19380351,Excelentes (9-10)
19386220,Notables (7-9)
19389216,Excelentes (9-10)
19396102,Excelentes (9-10)
19396661,Notables (7-9)
19399175,Insuficiente Bajo (0-3)
19399865,Excelentes (9-10)
19404915,Insuficiente Bajo (0-3)
19406810,Excelentes (9-10)
19409186,Insuficiente Bajo (0-3)
19410686,Insuficiente Bajo (0-3)
19411356,Notables (7-9)
19418846,Notables (7-9)
19419933,Excelentes (9-10)
19420887,Excelentes (9-10)
19423176,Excelentes (9-10)
19425693,Suficientes (5-7)
19426209,Excelentes (9-10)
19429639,Notables (7-9)
19433592,Excelentes (9-10)
19438429,Excelentes (9-10)
19444196,Excelentes (9-10)
19445128,Excelentes (9-10)
19446901,Excelentes (9-10)
19451361,Notables (7-9)
19454469,Notables (7-9)
19455452,Notables (7-9)
19461678,Excelentes (9-10)
19464663,Notables (7-9)
19465312,Insuficiente Bajo (0-3)
19465366,Excelentes (9-10)
19465513,Excelentes (9-10)
19465790,Excelentes (9-10)
19465905,Excelentes (9-10)
19468043,Excelentes (9-10)
19469108,Notables (7-9)
19471428,Notables (7-9)
19480905,Excelentes (9-10)
19483851,Suficientes (5-7)
19485026,Insuficiente Bajo (0-3)
19487935,Excelentes (9-10)
19496313,Excelentes (9-10)
19497294,Excelentes (9-10)
19501324,Excelentes (9-10)
19501715,Excelentes (9-10)
19503907,Insuficiente Bajo (0-3)
19512272,Notables (7-9)
19512307,Notables (7-9)
19513173,Excelentes (9-10)
19514521,Notables (7-9)
19515160,Suficientes (5-7)
19516079,Excelentes (9-10)
19516255,Insuficiente Bajo (0-3)
19517706,Insuficiente Bajo (0-3)
19525030,Excelentes (9-10)
19526824,Notables (7-9)
19527080,Insuficiente Bajo (0-3)
19528420,Excelentes (9-10)
19528993,Excelentes (9-10)
19530585,Excelentes (9-10)
19535792,Excelentes (9-10)
19536517,Excelentes (9-10)
19539007,Excelentes (9-10)
19539067,Excelentes (9-10)
19540030,Insuficiente Bajo (0-3)
19543761,Excelentes (9-10)
19547156,Excelentes (9-10)
19547774,Insuficiente Bajo (0-3)
19548058,Excelentes (9-10)
19548220,Insuficiente Bajo (0-3)
19549604,Insuficiente Bajo (0-3)
19550113,Insuficiente Bajo (0-3)
19550741,Insuficiente Alto (3-5)
19551176,Excelentes (9-10)
19554256,Excelentes (9-10)
19558792,Insuficiente Bajo (0-3)
19560747,Suficientes (5-7)
19562523,Notables (7-9)
19563178,Excelentes (9-10)
19563260,Notables (7-9)
19563432,Notables (7-9)
19565272,Insuficiente Bajo (0-3)
19565351,Insuficiente Bajo (0-3)
19566561,Insuficiente Bajo (0-3)
19568099,Notables (7-9)
19569193,Excelentes (9-10)
19572721,Excelentes (9-10)
19573319,Excelentes (9-10)
19586020,Insuficiente Bajo (0-3)
19591315,Insuficiente Bajo (0-3)
19598986,Excelentes (9-10)
19599777,Notables (7-9)
19602193,Notables (7-9)
19602393,Notables (7-9)
19605553,Excelentes (9-10)
19608337,Notables (7-9)
19614710,Insuficiente Bajo (0-3)
19617586,Excelentes (9-10)
19620306,Excelentes (9-10)
19622445,Excelentes (9-10)
19631249,Excelentes (9-10)
19633742,Excelentes (9-10)
19635203,Excelentes (9-10)
19636967,Insuficiente Bajo (0-3)
19639019,Excelentes (9-10)
19650974,Notables (7-9)
19651408,Suficientes (5-7)
19652854,Insuficiente Bajo (0-3)
19660958,Notables (7-9)
19665690,Insuficiente Bajo (0-3)
19665697,Notables (7-9)
19667124,Insuficiente Bajo (0-3)
19667923,Excelentes (9-10)
19673845,Insuficiente Bajo (0-3)
19675350,Excelentes (9-10)
19675603,Excelentes (9-10)
19685169,Insuficiente Bajo (0-3)
19686811,Insuficiente Bajo (0-3)
19687220,Excelentes (9-10)
19687587,Notables (7-9)
19691280,Excelentes (9-10)
19692765,Excelentes (9-10)
19693023,Excelentes (9-10)
19693832,Insuficiente Bajo (0-3)
19704429,Notables (7-9)
19710815,Excelentes (9-10)
19729694,Excelentes (9-10)
19731063,Excelentes (9-10)
19733367,Excelentes (9-10)
19733882,Excelentes (9-10)
19740318,Excelentes (9-10)
19740662,Excelentes (9-10)
19742666,Notables (7-9)
19742750,Notables (7-9)
19746560,Excelentes (9-10)
19748832,Excelentes (9-10)
19749862,Excelentes (9-10)
19755762,Insuficiente Bajo (0-3)
19757876,Excelentes (9-10)
19761001,Excelentes (9-10)
19764608,Excelentes (9-10)
19779264,Excelentes (9-10)
19780457,Insuficiente Bajo (0-3)
19780600,Notables (7-9)
19782028,Notables (7-9)
19782724,Insuficiente Bajo (0-3)
19785957,Excelentes (9-10)
19792591,Notables (7-9)
19794259,Excelentes (9-10)
19795100,Notables (7-9)
19796620,Notables (7-9)
19798229,Notables (7-9)
19800086,Excelentes (9-10)
19800953,Insuficiente Bajo (0-3)
19803251,Notables (7-9)
19807607,Excelentes (9-10)
19814895,Excelentes (9-10)
19815605,Notables (7-9)
19815881,Notables (7-9)
19823222,Excelentes (9-10)
19838657,Excelentes (9-10)
19842111,Insuficiente Bajo (0-3)
19853849,Notables (7-9)
19854110,Excelentes (9-10)
19854400,Excelentes (9-10)
19857688,Excelentes (9-10)
19858874,Excelentes (9-10)
19861039,Excelentes (9-10)
19865607,Notables (7-9)
19865779,Notables (7-9)
19866514,Excelentes (9-10)
19868051,Excelentes (9-10)
19869060,Excelentes (9-10)
19871929,Excelentes (9-10)
19877856,Insuficiente Bajo (0-3)
19880625,Excelentes (9-10)
19885080,Notables (7-9)
19890427,Insuficiente Bajo (0-3)
19891462,Insuficiente Bajo (0-3)
19897303,Insuficiente Bajo (0-3)
19897539,Excelentes (9-10)
19899714,Notables (7-9)
19900958,Insuficiente Bajo (0-3)
19901284,Insuficiente Bajo (0-3)
19902570,Notables (7-9)
19903806,Excelentes (9-10)
19903956,Insuficiente Bajo (0-3)
19903964,Notables (7-9)
19910248,Notables (7-9)
19916745,Excelentes (9-10)
19924117,Notables (7-9)
19927346,Suficientes (5-7)
19928786,Excelentes (9-10)
19930323,Notables (7-9)
19931245,Notables (7-9)
19941235,Excelentes (9-10)
19943138,Notables (7-9)
19944359,Excelentes (9-10)
19947145,Excelentes (9-10)
19947952,Notables (7-9)
19950058,Excelentes (9-10)
19956790,Insuficiente Bajo (0-3)
19962749,Insuficiente Bajo (0-3)
19970424,Excelentes (9-10)
19978181,Excelentes (9-10)
19984000,Excelentes (9-10)
19990906,Excelentes (9-10)
19991616,Excelentes (9-10)
19992577,Excelentes (9-10)
19994844,Notables (7-9)
19996169,Excelentes (9-10)
20002444,Excelentes (9-10)
20004996,Notables (7-9)
20005039,Insuficiente Bajo (0-3)
20005054,Excelentes (9-10)
20006576,Notables (7-9)
20007339,Insuficiente Bajo (0-3)
20008263,Excelentes (9-10)
20020012,Excelentes (9-10)
20028202,Excelentes (9-10)
20029202,Excelentes (9-10)
20029385,Excelentes (9-10)
20043774,Excelentes (9-10)
20052796,Notables (7-9)
20058854,Excelentes (9-10)
20060297,Notables (7-9)
20060979,Notables (7-9)
20061966,Insuficiente Bajo (0-3)
20063201,Insuficiente Bajo (0-3)
20064159,Excelentes (9-10)
20064314,Insuficiente Bajo (0-3)
20065465,Excelentes (9-10)
20067919,Notables (7-9)
20071436,Excelentes (9-10)
20072086,Excelentes (9-10)
20072652,Excelentes (9-10)
20072973,Notables (7-9)
20074443,Insuficiente Bajo (0-3)
20081645,Excelentes (9-10)
20081814,Excelentes (9-10)
20082710,Notables (7-9)
20086860,Excelentes (9-10)
20087018,Excelentes (9-10)
20087375,Excelentes (9-10)
20087428,Excelentes (9-10)
20087513,Excelentes (9-10)
20087529,Excelentes (9-10)
20087852,Excelentes (9-10)
20091782,Excelentes (9-10)
20096161,Excelentes (9-10)
20106996,Excelentes (9-10)
20116049,Excelentes (9-10)
20118824,Notables (7-9)
20119499,Insuficiente Bajo (0-3)
20120741,Excelentes (9-10)
20128592,Excelentes (9-10)
20131585,Excelentes (9-10)
20136873,Excelentes (9-10)
20145945,Insuficiente Bajo (0-3)
20149628,Excelentes (9-10)
20150218,Insuficiente Bajo (0-3)
20153436,Excelentes (9-10)
20153715,Excelentes (9-10)
20159498,Insuficiente Bajo (0-3)
20159622,Insuficiente Bajo (0-3)
20160810,Excelentes (9-10)
20167485,Excelentes (9-10)
20168677,Notables (7-9)
20169029,Excelentes (9-10)
20170515,Notables (7-9)
20171094,Notables (7-9)
20171562,Excelentes (9-10)
20172673,Insuficiente Bajo (0-3)
20178301,Excelentes (9-10)
20179993,Excelentes (9-10)
20180705,Excelentes (9-10)
20181508,Excelentes (9-10)
20185526,Notables (7-9)
20185533,Excelentes (9-10)
20189443,Insuficiente Bajo (0-3)
20190037,Excelentes (9-10)
20199661,Excelentes (9-10)
20200957,Excelentes (9-10)
20201831,Insuficiente Alto (3-5)
20202730,Excelentes (9-10)
20203771,Excelentes (9-10)
20204857,Excelentes (9-10)
20206643,Insuficiente Bajo (0-3)
20208646,Excelentes (9-10)
20209669,Notables (7-9)
20212815,Excelentes (9-10)
20213009,Notables (7-9)
20213366,Notables (7-9)
20218586,Insuficiente Bajo (0-3)
20220009,Notables (7-9)
20226033,Notables (7-9)
20226139,Excelentes (9-10)
20228720,Excelentes (9-10)
20232051,Notables (7-9)
20232569,Excelentes (9-10)
20236173,Insuficiente Alto (3-5)
20239037,Excelentes (9-10)
20242658,Notables (7-9)
20245258,Notables (7-9)
20250816,Insuficiente Bajo (0-3)
20251051,Insuficiente Bajo (0-3)
20258456,Notables (7-9)
20259110,Excelentes (9-10)
20259825,Excelentes (9-10)
20260134,Notables (7-9)
20261721,Excelentes (9-10)
20263584,Excelentes (9-10)
20264259,Notables (7-9)
20265530,Excelentes (9-10)
20267176,Excelentes (9-10)
20269268,Excelentes (9-10)
20279425,Excelentes (9-10)
20280257,Excelentes (9-10)
20281071,Notables (7-9)
20289844,Insuficiente Bajo (0-3)
20291997,Excelentes (9-10)
20304887,Excelentes (9-10)
20304931,Excelentes (9-10)
20313080,Excelentes (9-10)
20314213,Notables (7-9)
20314491,Excelentes (9-10)
20315047,Excelentes (9-10)
20320027,Notables (7-9)
20320445,Excelentes (9-10)
20323582,Notables (7-9)
20336816,Notables (7-9)
20341818,Excelentes (9-10)
20357669,Excelentes (9-10)
20359326,Excelentes (9-10)
20372339,Notables (7-9)
20372845,Excelentes (9-10)
20372980,Excelentes (9-10)
20374738,Excelentes (9-10)
20385098,Insuficiente Bajo (0-3)
20397361,Insuficiente Bajo (0-3)
20398771,Excelentes (9-10)
20399080,Insuficiente Bajo (0-3)
20399181,Excelentes (9-10)
20399822,Notables (7-9)
20404153,Insuficiente Bajo (0-3)
20405836,Excelentes (9-10)
20411515,Excelentes (9-10)
20414886,Notables (7-9)
20419267,Excelentes (9-10)
20429379,Excelentes (9-10)
20429804,Excelentes (9-10)
20438732,Insuficiente Bajo (0-3)
20439062,Notables (7-9)
20439326,Excelentes (9-10)
20452408,Excelentes (9-10)
20454998,Insuficiente Alto (3-5)
20465060,Excelentes (9-10)
20468523,Excelentes (9-10)
20491104,Excelentes (9-10)
20491478,Excelentes (9-10)
20493096,Excelentes (9-10)
20500518,Excelentes (9-10)
20512809,Notables (7-9)
20516130,Excelentes (9-10)
20518036,Excelentes (9-10)
20535718,Insuficiente Alto (3-5)
20536260,Excelentes (9-10)
20538161,Excelentes (9-10)
20546958,Excelentes (9-10)
20548275,Excelentes (9-10)
20548782,Excelentes (9-10)
20552088,Notables (7-9)
20556344,Excelentes (9-10)
20556745,Suficientes (5-7)
20562314,Excelentes (9-10)
20562503,Excelentes (9-10)
20563774,Excelentes (9-10)
20568223,Notables (7-9)
20568286,Excelentes (9-10)
20569507,Excelentes (9-10)
20570272,Insuficiente Bajo (0-3)
20575616,Excelentes (9-10)
20578505,Insuficiente Bajo (0-3)
20578526,Notables (7-9)
20578544,Insuficiente Bajo (0-3)
20578553,Insuficiente Bajo (0-3)
20578606,Insuficiente Bajo (0-3)
20578701,Insuficiente Bajo (0-3)
20578707,Insuficiente Bajo (0-3)
20578712,Insuficiente Bajo (0-3)
20578723,Insuficiente Bajo (0-3)
20578777,Insuficiente Bajo (0-3)
20578798,Insuficiente Bajo (0-3)
20578824,Notables (7-9)
20578859,Excelentes (9-10)
20578879,Insuficiente Bajo (0-3)
20579017,Insuficiente Bajo (0-3)
20579094,Insuficiente Bajo (0-3)
20582702,Insuficiente Bajo (0-3)
20587736,Insuficiente Bajo (0-3)
20595974,Excelentes (9-10)
20598165,Notables (7-9)
20598770,Excelentes (9-10)
20599704,Notables (7-9)
20600365,Notables (7-9)
20600904,Notables (7-9)
20604596,Notables (7-9)
20610286,Excelentes (9-10)
20612118,Notables (7-9)
20617528,Notables (7-9)
20620197,Excelentes (9-10)
20621922,Excelentes (9-10)
20628446,Excelentes (9-10)
20629123,Excelentes (9-10)
20629610,Excelentes (9-10)
20631554,Excelentes (9-10)
20634262,Insuficiente Bajo (0-3)
20635717,Insuficiente Bajo (0-3)
20643420,Insuficiente Bajo (0-3)
20647027,Notables (7-9)
20649119,Insuficiente Bajo (0-3)
20652796,Excelentes (9-10)
20659449,Suficientes (5-7)
20663854,Excelentes (9-10)
20669302,Excelentes (9-10)
20675153,Excelentes (9-10)
20677779,Excelentes (9-10)
20682023,Notables (7-9)
20683915,Excelentes (9-10)
20685045,Excelentes (9-10)
20685538,Excelentes (9-10)
20687026,Insuficiente Bajo (0-3)
20702659,Excelentes (9-10)
20705505,Notables (7-9)
20707437,Notables (7-9)
20707974,Excelentes (9-10)
20708375,Excelentes (9-10)
20715494,Insuficiente Bajo (0-3)
20720803,Insuficiente Bajo (0-3)
20721259,Excelentes (9-10)
20724431,Excelentes (9-10)
20724455,Excelentes (9-10)
20728496,Insuficiente Bajo (0-3)
20734270,Excelentes (9-10)
20737642,Insuficiente Bajo (0-3)
20740813,Notables (7-9)
20742392,Notables (7-9)
20742402,Notables (7-9)
20744189,Insuficiente Bajo (0-3)
20752100,Excelentes (9-10)
20753079,Excelentes (9-10)
20753365,Excelentes (9-10)
20757555,Suficientes (5-7)
20758889,Insuficiente Bajo (0-3)
20759352,Insuficiente Bajo (0-3)
20765896,Notables (7-9)
20766400,Excelentes (9-10)
20767134,Excelentes (9-10)
20785551,Excelentes (9-10)
20800393,Excelentes (9-10)
20806709,Notables (7-9)
20807558,Excelentes (9-10)
20808391,Notables (7-9)
20809419,Insuficiente Bajo (0-3)
20813778,Excelentes (9-10)
20814468,Excelentes (9-10)
20816607,Excelentes (9-10)
20823320,Excelentes (9-10)
20825253,Notables (7-9)
20828397,Insuficiente Bajo (0-3)
20829122,Insuficiente Bajo (0-3)
20840246,Excelentes (9-10)
20841271,Insuficiente Bajo (0-3)
20842224,Excelentes (9-10)
20842241,Excelentes (9-10)
20842264,Excelentes (9-10)
20844419,Insuficiente Bajo (0-3)
20854917,Notables (7-9)
20855888,Notables (7-9)
20859969,Insuficiente Bajo (0-3)
20866375,Excelentes (9-10)
20869176,Excelentes (9-10)
20870573,Excelentes (9-10)
20872644,Excelentes (9-10)
20879576,Notables (7-9)
20883090,Excelentes (9-10)
20883253,Excelentes (9-10)
20890478,Notables (7-9)
20890793,Excelentes (9-10)
20892008,Notables (7-9)
20893685,Insuficiente Alto (3-5)
20893982,Excelentes (9-10)
20895896,Insuficiente Alto (3-5)
20896734,Insuficiente Bajo (0-3)
20898202,Excelentes (9-10)
20898307,Excelentes (9-10)
20907153,Excelentes (9-10)
20908979,Excelentes (9-10)
20909041,Notables (7-9)
20909910,Excelentes (9-10)
20922107,Excelentes (9-10)
20922118,Notables (7-9)
20922152,Excelentes (9-10)
20922178,Excelentes (9-10)
20922197,Notables (7-9)
20925856,Insuficiente Bajo (0-3)
20925924,Insuficiente Bajo (0-3)
20925926,Excelentes (9-10)
20928967,Notables (7-9)
20929008,Excelentes (9-10)
20931353,Excelentes (9-10)
20940200,Notables (7-9)
20941217,Insuficiente Bajo (0-3)
20945095,Notables (7-9)
20947291,Suficientes (5-7)
20950570,Notables (7-9)
20950596,Notables (7-9)
20955090,Notables (7-9)
20966232,Excelentes (9-10)
20966731,Excelentes (9-10)
20969508,Excelentes (9-10)
20976307,Notables (7-9)
20986727,Excelentes (9-10)
20987292,Insuficiente Bajo (0-3)
20991338,Excelentes (9-10)
21005331,Insuficiente Bajo (0-3)
21011506,Excelentes (9-10)
21017307,Insuficiente Bajo (0-3)
21020651,Excelentes (9-10)
21026493,Excelentes (9-10)
21034102,Excelentes (9-10)
21034122,Insuficiente Bajo (0-3)
21038029,Excelentes (9-10)
21039345,Excelentes (9-10)
21039348,Notables (7-9)
21041254,Excelentes (9-10)
21047582,Excelentes (9-10)
21049329,Notables (7-9)
21055878,Excelentes (9-10)
21057624,Excelentes (9-10)
