año,mes,tipo_acomodacion,provincia,pais_residencia,pernoctaciones,total_viajeros
2021,Mayo,apartamentos,Málaga,Estados Unidos,2.191851851851852,732.0
2021,Mayo,apartamentos,Málaga,Resto de América,2.158888888888889,2074.0
2021,Mayo,apartamentos,Málaga,Países africanos,2.125925925925926,1340.0
2021,Mayo,apartamentos,Málaga,Resto del mundo,2.092962962962963,1388.0
2021,Noviembre,hoteles,Málaga,España,2.06,137552.0
2021,Noviembre,hoteles,Málaga,No residentes en España,3.75,0.0
2021,Noviembre,apartamentos,Málaga,España,7.07,62030.0
2021,Noviembre,apartamentos,Málaga,Alemania,7.07,22688.0
2021,Noviembre,apartamentos,Málaga,Austria,7.07,1139.0
2021,Noviembre,apartamentos,Málaga,Bélgica,7.07,9856.0
2021,Noviembre,apartamentos,Málaga,Dinamarca,7.07,8341.0
2021,Noviembre,apartamentos,Málaga,Finlandia,7.07,16757.0
2021,Noviembre,apartamentos,Málaga,Francia,7.07,10843.0
2021,Noviembre,apartamentos,Málaga,Grecia,7.07,733.0
2021,Noviembre,apartamentos,Málaga,Irlanda,7.07,13155.0
2021,Noviembre,apartamentos,Málaga,Italia,7.07,5514.0
2021,Noviembre,apartamentos,Málaga,Luxemburgo,7.07,355.0
2021,Noviembre,apartamentos,Málaga,Países Bajos,7.07,16045.0
2021,Noviembre,apartamentos,Málaga,Polonia,7.07,1619.0
2021,Noviembre,apartamentos,Málaga,Portugal,7.07,2269.0
2021,Noviembre,apartamentos,Málaga,República Checa,7.07,1292.0
2021,Noviembre,apartamentos,Málaga,Suecia,7.07,20389.0
2021,Noviembre,apartamentos,Málaga,Resto de la UE,7.07,5313.0
2021,Noviembre,apartamentos,Málaga,Noruega,7.07,11757.0
2021,Noviembre,apartamentos,Málaga,Reino Unido,7.07,58263.0
2021,Noviembre,apartamentos,Málaga,Rusia,7.07,922.0
2021,Noviembre,apartamentos,Málaga,Suiza,7.07,3357.0
2021,Noviembre,apartamentos,Málaga,Resto de Europa,7.07,3805.0
2021,Noviembre,apartamentos,Málaga,Estados Unidos,7.07,6693.0
2021,Noviembre,apartamentos,Málaga,Resto de América,7.07,4492.0
2021,Noviembre,apartamentos,Málaga,Países africanos,7.07,2837.0
2021,Noviembre,apartamentos,Málaga,Resto del mundo,7.07,2662.0
2021,Octubre,hoteles,Málaga,España,2.44,186441.0
2021,Octubre,hoteles,Málaga,No residentes en España,4.19,0.0
2021,Octubre,apartamentos,Málaga,España,3.7,102160.0
2021,Octubre,apartamentos,Málaga,Alemania,3.7,32110.0
2021,Octubre,apartamentos,Málaga,Austria,3.7,2134.0
2021,Octubre,apartamentos,Málaga,Bélgica,3.7,9307.0
2021,Octubre,apartamentos,Málaga,Dinamarca,3.7,14622.0
2021,Octubre,apartamentos,Málaga,Finlandia,3.7,14525.0
2021,Octubre,apartamentos,Málaga,Francia,3.7,16149.0
2021,Octubre,apartamentos,Málaga,Grecia,3.7,623.0
2021,Octubre,apartamentos,Málaga,Irlanda,3.7,22796.0
2021,Octubre,apartamentos,Málaga,Italia,3.7,5350.0
2021,Octubre,apartamentos,Málaga,Luxemburgo,3.7,326.0
2021,Octubre,apartamentos,Málaga,Países Bajos,3.7,47164.0
2021,Octubre,apartamentos,Málaga,Polonia,3.7,5332.0
2021,Octubre,apartamentos,Málaga,Portugal,3.7,3978.0
2021,Octubre,apartamentos,Málaga,República Checa,3.7,1210.0
2021,Octubre,apartamentos,Málaga,Suecia,3.7,17393.0
2021,Octubre,apartamentos,Málaga,Resto de la UE,3.7,8671.0
2021,Octubre,apartamentos,Málaga,Noruega,3.7,12024.0
2021,Octubre,apartamentos,Málaga,Reino Unido,3.7,97596.0
2021,Octubre,apartamentos,Málaga,Rusia,3.7,1349.0
2021,Octubre,apartamentos,Málaga,Suiza,3.7,7131.0
2021,Octubre,apartamentos,Málaga,Resto de Europa,3.7,2680.0
2021,Octubre,apartamentos,Málaga,Estados Unidos,3.7,5581.0
2021,Octubre,apartamentos,Málaga,Resto de América,3.7,5532.0
2021,Octubre,apartamentos,Málaga,Países africanos,3.7,3476.0
2021,Octubre,apartamentos,Málaga,Resto del mundo,3.7,4023.0
2021,Septiembre,hoteles,Málaga,España,2.89,247187.0
2021,Septiembre,hoteles,Málaga,No residentes en España,4.36,0.0
2021,Septiembre,apartamentos,Málaga,España,4.18,196313.0
2021,Septiembre,apartamentos,Málaga,Alemania,4.18,18909.0
2021,Septiembre,apartamentos,Málaga,Austria,4.18,1226.0
2021,Septiembre,apartamentos,Málaga,Bélgica,4.18,9010.0
2021,Septiembre,apartamentos,Málaga,Dinamarca,4.18,6632.0
2021,Septiembre,apartamentos,Málaga,Finlandia,4.18,4840.0
2021,Septiembre,apartamentos,Málaga,Francia,4.18,15288.0
2021,Septiembre,apartamentos,Málaga,Grecia,4.18,751.0
2021,Septiembre,apartamentos,Málaga,Irlanda,4.18,19737.0
2021,Septiembre,apartamentos,Málaga,Italia,4.18,6356.0
2021,Septiembre,apartamentos,Málaga,Luxemburgo,4.18,519.0
2021,Septiembre,apartamentos,Málaga,Países Bajos,4.18,40160.0
2021,Septiembre,apartamentos,Málaga,Polonia,4.18,5576.0
2021,Septiembre,apartamentos,Málaga,Portugal,4.18,5762.0
2021,Septiembre,apartamentos,Málaga,República Checa,4.18,1927.0
2021,Septiembre,apartamentos,Málaga,Suecia,4.18,9149.0
2021,Septiembre,apartamentos,Málaga,Resto de la UE,4.18,15409.0
2021,Septiembre,apartamentos,Málaga,Noruega,4.18,4876.0
2021,Septiembre,apartamentos,Málaga,Reino Unido,4.18,86534.0
2021,Septiembre,apartamentos,Málaga,Rusia,4.18,984.0
2021,Septiembre,apartamentos,Málaga,Suiza,4.18,3989.0
2021,Septiembre,apartamentos,Málaga,Resto de Europa,4.18,2790.0
2021,Septiembre,apartamentos,Málaga,Estados Unidos,4.18,4424.0
2021,Septiembre,apartamentos,Málaga,Resto de América,4.18,5262.0
2021,Septiembre,apartamentos,Málaga,Países africanos,4.18,2249.0
2021,Septiembre,apartamentos,Málaga,Resto del mundo,4.18,7495.0
2018,Abril,hoteles,Sevilla,España,1.85,140144.0
2018,Abril,hoteles,Sevilla,No residentes en España,2.11,0.0
2018,Abril,apartamentos,Sevilla,España,2.47,41669.0
2018,Abril,apartamentos,Sevilla,Alemania,2.47,2871.0
2018,Abril,apartamentos,Sevilla,Austria,2.47,47.0
2018,Abril,apartamentos,Sevilla,Bélgica,2.47,2081.0
2018,Abril,apartamentos,Sevilla,Dinamarca,2.47,346.0
2018,Abril,apartamentos,Sevilla,Finlandia,2.47,208.0
2018,Abril,apartamentos,Sevilla,Francia,2.47,12974.0
2018,Abril,apartamentos,Sevilla,Grecia,2.47,281.0
2018,Abril,apartamentos,Sevilla,Irlanda,2.47,778.0
2018,Abril,apartamentos,Sevilla,Italia,2.47,7587.0
2018,Abril,apartamentos,Sevilla,Luxemburgo,2.47,157.0
2018,Abril,apartamentos,Sevilla,Países Bajos,2.47,3129.0
2018,Abril,apartamentos,Sevilla,Polonia,2.47,678.0
2018,Abril,apartamentos,Sevilla,Portugal,2.47,2287.0
2018,Abril,apartamentos,Sevilla,Reino Unido,2.47,5967.0
2018,Abril,apartamentos,Sevilla,República Checa,2.47,278.0
2018,Abril,apartamentos,Sevilla,Suecia,2.47,273.0
2018,Abril,apartamentos,Sevilla,Resto de la UE,2.47,502.0
2018,Abril,apartamentos,Sevilla,Noruega,2.47,219.0
2018,Abril,apartamentos,Sevilla,Rusia,2.47,972.0
2018,Abril,apartamentos,Sevilla,Suiza,2.47,1081.0
2018,Abril,apartamentos,Sevilla,Resto de Europa,2.47,642.0
2018,Abril,apartamentos,Sevilla,Estados Unidos,2.47,2728.0
2018,Abril,apartamentos,Sevilla,Resto de América,2.47,3614.0
2018,Abril,apartamentos,Sevilla,Países africanos,2.47,2015.0
2018,Abril,apartamentos,Sevilla,Resto del mundo,2.47,8830.0
2018,Agosto,hoteles,Sevilla,España,1.77,115225.0
2018,Agosto,hoteles,Sevilla,No residentes en España,2.06,0.0
2018,Agosto,apartamentos,Sevilla,España,2.36,35528.0
2018,Agosto,apartamentos,Sevilla,Alemania,2.36,2302.0
2018,Agosto,apartamentos,Sevilla,Austria,2.36,527.0
2018,Agosto,apartamentos,Sevilla,Bélgica,2.36,881.0
2018,Agosto,apartamentos,Sevilla,Dinamarca,2.36,193.0
2018,Agosto,apartamentos,Sevilla,Finlandia,2.36,0.0
2018,Agosto,apartamentos,Sevilla,Francia,2.36,11716.0
2018,Agosto,apartamentos,Sevilla,Grecia,2.36,84.0
2018,Agosto,apartamentos,Sevilla,Irlanda,2.36,557.0
2018,Agosto,apartamentos,Sevilla,Italia,2.36,11282.0
2018,Agosto,apartamentos,Sevilla,Luxemburgo,2.36,42.0
2018,Agosto,apartamentos,Sevilla,Países Bajos,2.36,1300.0
2018,Agosto,apartamentos,Sevilla,Polonia,2.36,837.0
2018,Agosto,apartamentos,Sevilla,Portugal,2.36,8293.0
2018,Agosto,apartamentos,Sevilla,Reino Unido,2.36,3929.0
2018,Agosto,apartamentos,Sevilla,República Checa,2.36,0.0
2018,Agosto,apartamentos,Sevilla,Suecia,2.36,77.0
2018,Agosto,apartamentos,Sevilla,Resto de la UE,2.36,877.0
2018,Agosto,apartamentos,Sevilla,Noruega,2.36,56.0
2018,Agosto,apartamentos,Sevilla,Rusia,2.36,735.0
2018,Agosto,apartamentos,Sevilla,Suiza,2.36,332.0
2018,Agosto,apartamentos,Sevilla,Resto de Europa,2.36,311.0
2018,Agosto,apartamentos,Sevilla,Estados Unidos,2.36,2739.0
2018,Agosto,apartamentos,Sevilla,Resto de América,2.36,3532.0
2018,Agosto,apartamentos,Sevilla,Países africanos,2.36,4652.0
2018,Agosto,apartamentos,Sevilla,Resto del mundo,2.36,9045.0
2018,Diciembre,hoteles,Sevilla,España,1.83,129038.0
2018,Diciembre,hoteles,Sevilla,No residentes en España,2.25,0.0
2018,Diciembre,apartamentos,Sevilla,España,2.49,44561.0
2018,Diciembre,apartamentos,Sevilla,Alemania,2.49,2260.0
2018,Diciembre,apartamentos,Sevilla,Austria,2.49,383.0
2018,Diciembre,apartamentos,Sevilla,Bélgica,2.49,788.0
2018,Diciembre,apartamentos,Sevilla,Dinamarca,2.49,40.0
2018,Diciembre,apartamentos,Sevilla,Finlandia,2.49,205.0
2018,Diciembre,apartamentos,Sevilla,Francia,2.49,7307.0
2018,Diciembre,apartamentos,Sevilla,Grecia,2.49,0.0
2018,Diciembre,apartamentos,Sevilla,Irlanda,2.49,189.0
2018,Diciembre,apartamentos,Sevilla,Italia,2.49,6035.0
2018,Diciembre,apartamentos,Sevilla,Luxemburgo,2.49,0.0
2018,Diciembre,apartamentos,Sevilla,Países Bajos,2.49,2166.0
2018,Diciembre,apartamentos,Sevilla,Polonia,2.49,783.0
2018,Diciembre,apartamentos,Sevilla,Portugal,2.49,1146.0
2018,Diciembre,apartamentos,Sevilla,Reino Unido,2.49,3311.0
2018,Diciembre,apartamentos,Sevilla,República Checa,2.49,35.0
2018,Diciembre,apartamentos,Sevilla,Suecia,2.49,131.0
2018,Diciembre,apartamentos,Sevilla,Resto de la UE,2.49,534.0
2018,Diciembre,apartamentos,Sevilla,Noruega,2.49,74.0
2018,Diciembre,apartamentos,Sevilla,Rusia,2.49,386.0
2018,Diciembre,apartamentos,Sevilla,Suiza,2.49,732.0
2018,Diciembre,apartamentos,Sevilla,Resto de Europa,2.49,297.0
2018,Diciembre,apartamentos,Sevilla,Estados Unidos,2.49,2911.0
2018,Diciembre,apartamentos,Sevilla,Resto de América,2.49,2330.0
2018,Diciembre,apartamentos,Sevilla,Países africanos,2.49,1775.0
2018,Diciembre,apartamentos,Sevilla,Resto del mundo,2.49,9415.0
2018,Enero,hoteles,Sevilla,España,1.72,110493.0
2018,Enero,hoteles,Sevilla,No residentes en España,2.14,0.0
2018,Enero,apartamentos,Sevilla,España,2.54,28852.0
2018,Enero,apartamentos,Sevilla,Alemania,2.54,2167.0
2018,Enero,apartamentos,Sevilla,Austria,2.54,837.0
2018,Enero,apartamentos,Sevilla,Bélgica,2.54,448.0
2018,Enero,apartamentos,Sevilla,Dinamarca,2.54,0.0
2018,Enero,apartamentos,Sevilla,Finlandia,2.54,0.0
2018,Enero,apartamentos,Sevilla,Francia,2.54,4191.0
2018,Enero,apartamentos,Sevilla,Grecia,2.54,25.0
2018,Enero,apartamentos,Sevilla,Irlanda,2.54,652.0
2018,Enero,apartamentos,Sevilla,Italia,2.54,4825.0
2018,Enero,apartamentos,Sevilla,Luxemburgo,2.54,0.0
2018,Enero,apartamentos,Sevilla,Países Bajos,2.54,1616.0
2018,Enero,apartamentos,Sevilla,Polonia,2.54,1186.0
2018,Enero,apartamentos,Sevilla,Portugal,2.54,1195.0
2018,Enero,apartamentos,Sevilla,Reino Unido,2.54,2588.0
2018,Enero,apartamentos,Sevilla,República Checa,2.54,27.0
2018,Enero,apartamentos,Sevilla,Suecia,2.54,0.0
2018,Enero,apartamentos,Sevilla,Resto de la UE,2.54,437.0
2018,Enero,apartamentos,Sevilla,Noruega,2.54,70.0
2018,Enero,apartamentos,Sevilla,Rusia,2.54,1711.0
2018,Enero,apartamentos,Sevilla,Suiza,2.54,55.0
2018,Enero,apartamentos,Sevilla,Resto de Europa,2.54,862.0
2018,Enero,apartamentos,Sevilla,Estados Unidos,2.54,1762.0
2018,Enero,apartamentos,Sevilla,Resto de América,2.54,4881.0
2018,Enero,apartamentos,Sevilla,Países africanos,2.54,2713.0
2018,Enero,apartamentos,Sevilla,Resto del mundo,2.54,9209.0
2018,Febrero,hoteles,Sevilla,España,1.71,126248.0
2018,Febrero,hoteles,Sevilla,No residentes en España,2.05,0.0
2018,Febrero,apartamentos,Sevilla,España,2.68,32867.0
2018,Febrero,apartamentos,Sevilla,Alemania,2.68,2567.0
2018,Febrero,apartamentos,Sevilla,Austria,2.68,167.0
2018,Febrero,apartamentos,Sevilla,Bélgica,2.68,479.0
2018,Febrero,apartamentos,Sevilla,Dinamarca,2.68,78.0
2018,Febrero,apartamentos,Sevilla,Finlandia,2.68,141.0
2018,Febrero,apartamentos,Sevilla,Francia,2.68,7255.0
2018,Febrero,apartamentos,Sevilla,Grecia,2.68,0.0
2018,Febrero,apartamentos,Sevilla,Irlanda,2.68,382.0
2018,Febrero,apartamentos,Sevilla,Italia,2.68,4628.0
2018,Febrero,apartamentos,Sevilla,Luxemburgo,2.68,15.0
2018,Febrero,apartamentos,Sevilla,Países Bajos,2.68,2747.0
2018,Febrero,apartamentos,Sevilla,Polonia,2.68,702.0
2018,Febrero,apartamentos,Sevilla,Portugal,2.68,889.0
2018,Febrero,apartamentos,Sevilla,Reino Unido,2.68,7454.0
2018,Febrero,apartamentos,Sevilla,República Checa,2.68,35.0
2018,Febrero,apartamentos,Sevilla,Suecia,2.68,160.0
2018,Febrero,apartamentos,Sevilla,Resto de la UE,2.68,599.0
2018,Febrero,apartamentos,Sevilla,Noruega,2.68,0.0
2018,Febrero,apartamentos,Sevilla,Rusia,2.68,198.0
2018,Febrero,apartamentos,Sevilla,Suiza,2.68,432.0
2018,Febrero,apartamentos,Sevilla,Resto de Europa,2.68,289.0
2018,Febrero,apartamentos,Sevilla,Estados Unidos,2.68,2232.0
2018,Febrero,apartamentos,Sevilla,Resto de América,2.68,4212.0
2018,Febrero,apartamentos,Sevilla,Países africanos,2.68,531.0
2018,Febrero,apartamentos,Sevilla,Resto del mundo,2.68,11416.0
2018,Julio,hoteles,Sevilla,España,1.71,113274.0
2018,Julio,hoteles,Sevilla,No residentes en España,2.08,0.0
2018,Julio,apartamentos,Sevilla,España,2.54,30560.0
2018,Julio,apartamentos,Sevilla,Alemania,2.54,2078.0
2018,Julio,apartamentos,Sevilla,Austria,2.54,202.0
2018,Julio,apartamentos,Sevilla,Bélgica,2.54,678.0
2018,Julio,apartamentos,Sevilla,Dinamarca,2.54,413.0
2018,Julio,apartamentos,Sevilla,Finlandia,2.54,156.0
2018,Julio,apartamentos,Sevilla,Francia,2.54,9716.0
2018,Julio,apartamentos,Sevilla,Grecia,2.54,192.0
2018,Julio,apartamentos,Sevilla,Irlanda,2.54,427.0
2018,Julio,apartamentos,Sevilla,Italia,2.54,6572.0
2018,Julio,apartamentos,Sevilla,Luxemburgo,2.54,0.0
2018,Julio,apartamentos,Sevilla,Países Bajos,2.54,1068.0
2018,Julio,apartamentos,Sevilla,Polonia,2.54,993.0
2018,Julio,apartamentos,Sevilla,Portugal,2.54,3085.0
2018,Julio,apartamentos,Sevilla,Reino Unido,2.54,4632.0
2018,Julio,apartamentos,Sevilla,República Checa,2.54,0.0
2018,Julio,apartamentos,Sevilla,Suecia,2.54,160.0
2018,Julio,apartamentos,Sevilla,Resto de la UE,2.54,959.0
2018,Julio,apartamentos,Sevilla,Noruega,2.54,228.0
2018,Julio,apartamentos,Sevilla,Rusia,2.54,594.0
2018,Julio,apartamentos,Sevilla,Suiza,2.54,765.0
2018,Julio,apartamentos,Sevilla,Resto de Europa,2.54,419.0
2018,Julio,apartamentos,Sevilla,Estados Unidos,2.54,2926.0
2018,Julio,apartamentos,Sevilla,Resto de América,2.54,5495.0
2018,Julio,apartamentos,Sevilla,Países africanos,2.54,2264.0
2018,Julio,apartamentos,Sevilla,Resto del mundo,2.54,10083.0
2018,Junio,hoteles,Sevilla,España,1.64,136459.0
2018,Junio,hoteles,Sevilla,No residentes en España,2.06,0.0
2018,Junio,apartamentos,Sevilla,España,2.31,35820.0
2018,Junio,apartamentos,Sevilla,Alemania,2.31,2798.0
2018,Junio,apartamentos,Sevilla,Austria,2.31,157.0
2018,Junio,apartamentos,Sevilla,Bélgica,2.31,1002.0
2018,Junio,apartamentos,Sevilla,Dinamarca,2.31,167.0
2018,Junio,apartamentos,Sevilla,Finlandia,2.31,131.0
2018,Junio,apartamentos,Sevilla,Francia,2.31,4957.0
2018,Junio,apartamentos,Sevilla,Grecia,2.31,0.0
2018,Junio,apartamentos,Sevilla,Irlanda,2.31,937.0
2018,Junio,apartamentos,Sevilla,Italia,2.31,6047.0
2018,Junio,apartamentos,Sevilla,Luxemburgo,2.31,0.0
2018,Junio,apartamentos,Sevilla,Países Bajos,2.31,1886.0
2018,Junio,apartamentos,Sevilla,Polonia,2.31,916.0
2018,Junio,apartamentos,Sevilla,Portugal,2.31,2959.0
2018,Junio,apartamentos,Sevilla,Reino Unido,2.31,3708.0
2018,Junio,apartamentos,Sevilla,República Checa,2.31,38.0
2018,Junio,apartamentos,Sevilla,Suecia,2.31,260.0
2018,Junio,apartamentos,Sevilla,Resto de la UE,2.31,850.0
2018,Junio,apartamentos,Sevilla,Noruega,2.31,129.0
2018,Junio,apartamentos,Sevilla,Rusia,2.31,1154.0
2018,Junio,apartamentos,Sevilla,Suiza,2.31,358.0
2018,Junio,apartamentos,Sevilla,Resto de Europa,2.31,684.0
2018,Junio,apartamentos,Sevilla,Estados Unidos,2.31,6124.0
2018,Junio,apartamentos,Sevilla,Resto de América,2.31,4627.0
2018,Junio,apartamentos,Sevilla,Países africanos,2.31,944.0
2018,Junio,apartamentos,Sevilla,Resto del mundo,2.31,8005.0
2018,Marzo,hoteles,Sevilla,España,1.85,136839.0
2018,Marzo,hoteles,Sevilla,No residentes en España,2.17,0.0
2018,Marzo,apartamentos,Sevilla,España,2.85,44359.0
2018,Marzo,apartamentos,Sevilla,Alemania,2.85,4572.0
2018,Marzo,apartamentos,Sevilla,Austria,2.85,235.0
2018,Marzo,apartamentos,Sevilla,Bélgica,2.85,368.0
2018,Marzo,apartamentos,Sevilla,Dinamarca,2.85,289.0
2018,Marzo,apartamentos,Sevilla,Finlandia,2.85,0.0
2018,Marzo,apartamentos,Sevilla,Francia,2.85,4098.0
2018,Marzo,apartamentos,Sevilla,Grecia,2.85,0.0
2018,Marzo,apartamentos,Sevilla,Irlanda,2.85,808.0
2018,Marzo,apartamentos,Sevilla,Italia,2.85,4204.0
2018,Marzo,apartamentos,Sevilla,Luxemburgo,2.85,184.0
2018,Marzo,apartamentos,Sevilla,Países Bajos,2.85,1805.0
2018,Marzo,apartamentos,Sevilla,Polonia,2.85,429.0
2018,Marzo,apartamentos,Sevilla,Portugal,2.85,857.0
2018,Marzo,apartamentos,Sevilla,Reino Unido,2.85,5966.0
2018,Marzo,apartamentos,Sevilla,República Checa,2.85,19.0
2018,Marzo,apartamentos,Sevilla,Suecia,2.85,150.0
2018,Marzo,apartamentos,Sevilla,Resto de la UE,2.85,237.0
2018,Marzo,apartamentos,Sevilla,Noruega,2.85,554.0
2018,Marzo,apartamentos,Sevilla,Rusia,2.85,843.0
2018,Marzo,apartamentos,Sevilla,Suiza,2.85,307.0
2018,Marzo,apartamentos,Sevilla,Resto de Europa,2.85,919.0
2018,Marzo,apartamentos,Sevilla,Estados Unidos,2.85,3420.0
2018,Marzo,apartamentos,Sevilla,Resto de América,2.85,3648.0
2018,Marzo,apartamentos,Sevilla,Países africanos,2.85,375.0
2018,Marzo,apartamentos,Sevilla,Resto del mundo,2.85,7274.0
2018,Mayo,hoteles,Sevilla,España,1.74,139364.0
2018,Mayo,hoteles,Sevilla,No residentes en España,2.14,0.0
2018,Mayo,apartamentos,Sevilla,España,2.32,37959.0
2018,Mayo,apartamentos,Sevilla,Alemania,2.32,4176.0
2018,Mayo,apartamentos,Sevilla,Austria,2.32,197.0
2018,Mayo,apartamentos,Sevilla,Bélgica,2.32,1033.0
2018,Mayo,apartamentos,Sevilla,Dinamarca,2.32,0.0
2018,Mayo,apartamentos,Sevilla,Finlandia,2.32,143.0
2018,Mayo,apartamentos,Sevilla,Francia,2.32,9546.0
2018,Mayo,apartamentos,Sevilla,Grecia,2.32,53.0
2018,Mayo,apartamentos,Sevilla,Irlanda,2.32,1436.0
2018,Mayo,apartamentos,Sevilla,Italia,2.32,5330.0
2018,Mayo,apartamentos,Sevilla,Luxemburgo,2.32,0.0
2018,Mayo,apartamentos,Sevilla,Países Bajos,2.32,3445.0
2018,Mayo,apartamentos,Sevilla,Polonia,2.32,1065.0
2018,Mayo,apartamentos,Sevilla,Portugal,2.32,1493.0
2018,Mayo,apartamentos,Sevilla,Reino Unido,2.32,4970.0
2018,Mayo,apartamentos,Sevilla,República Checa,2.32,199.0
2018,Mayo,apartamentos,Sevilla,Suecia,2.32,86.0
2018,Mayo,apartamentos,Sevilla,Resto de la UE,2.32,1111.0
2018,Mayo,apartamentos,Sevilla,Noruega,2.32,154.0
2018,Mayo,apartamentos,Sevilla,Rusia,2.32,699.0
2018,Mayo,apartamentos,Sevilla,Suiza,2.32,665.0
2018,Mayo,apartamentos,Sevilla,Resto de Europa,2.32,605.0
2018,Mayo,apartamentos,Sevilla,Estados Unidos,2.32,3594.0
2018,Mayo,apartamentos,Sevilla,Resto de América,2.32,4738.0
2018,Mayo,apartamentos,Sevilla,Países africanos,2.32,343.0
2018,Mayo,apartamentos,Sevilla,Resto del mundo,2.32,9582.0
2018,Noviembre,hoteles,Sevilla,España,1.8,147208.0
2018,Noviembre,hoteles,Sevilla,No residentes en España,2.18,0.0
2018,Noviembre,apartamentos,Sevilla,España,2.42,40365.0
2018,Noviembre,apartamentos,Sevilla,Alemania,2.42,2324.0
2018,Noviembre,apartamentos,Sevilla,Austria,2.42,319.0
2018,Noviembre,apartamentos,Sevilla,Bélgica,2.42,962.0
2018,Noviembre,apartamentos,Sevilla,Dinamarca,2.42,305.0
2018,Noviembre,apartamentos,Sevilla,Finlandia,2.42,241.0
2018,Noviembre,apartamentos,Sevilla,Francia,2.42,6095.0
2018,Noviembre,apartamentos,Sevilla,Grecia,2.42,589.0
2018,Noviembre,apartamentos,Sevilla,Irlanda,2.42,548.0
2018,Noviembre,apartamentos,Sevilla,Italia,2.42,8250.0
2018,Noviembre,apartamentos,Sevilla,Luxemburgo,2.42,0.0
2018,Noviembre,apartamentos,Sevilla,Países Bajos,2.42,3087.0
2018,Noviembre,apartamentos,Sevilla,Polonia,2.42,986.0
2018,Noviembre,apartamentos,Sevilla,Portugal,2.42,1615.0
2018,Noviembre,apartamentos,Sevilla,Reino Unido,2.42,5664.0
2018,Noviembre,apartamentos,Sevilla,República Checa,2.42,130.0
2018,Noviembre,apartamentos,Sevilla,Suecia,2.42,209.0
2018,Noviembre,apartamentos,Sevilla,Resto de la UE,2.42,736.0
2018,Noviembre,apartamentos,Sevilla,Noruega,2.42,0.0
2018,Noviembre,apartamentos,Sevilla,Rusia,2.42,1249.0
2018,Noviembre,apartamentos,Sevilla,Suiza,2.42,341.0
2018,Noviembre,apartamentos,Sevilla,Resto de Europa,2.42,341.0
2018,Noviembre,apartamentos,Sevilla,Estados Unidos,2.42,2514.0
2018,Noviembre,apartamentos,Sevilla,Resto de América,2.42,1966.0
2018,Noviembre,apartamentos,Sevilla,Países africanos,2.42,1940.0
2018,Noviembre,apartamentos,Sevilla,Resto del mundo,2.42,8460.0
2018,Octubre,hoteles,Sevilla,España,1.84,143828.0
2018,Octubre,hoteles,Sevilla,No residentes en España,2.11,0.0
2018,Octubre,apartamentos,Sevilla,España,2.43,38899.0
2018,Octubre,apartamentos,Sevilla,Alemania,2.43,3708.0
2018,Octubre,apartamentos,Sevilla,Austria,2.43,541.0
2018,Octubre,apartamentos,Sevilla,Bélgica,2.43,1560.0
2018,Octubre,apartamentos,Sevilla,Dinamarca,2.43,299.0
2018,Octubre,apartamentos,Sevilla,Finlandia,2.43,236.0
2018,Octubre,apartamentos,Sevilla,Francia,2.43,12790.0
2018,Octubre,apartamentos,Sevilla,Grecia,2.43,52.0
2018,Octubre,apartamentos,Sevilla,Irlanda,2.43,1220.0
2018,Octubre,apartamentos,Sevilla,Italia,2.43,6791.0
2018,Octubre,apartamentos,Sevilla,Luxemburgo,2.43,473.0
2018,Octubre,apartamentos,Sevilla,Países Bajos,2.43,4689.0
2018,Octubre,apartamentos,Sevilla,Polonia,2.43,834.0
2018,Octubre,apartamentos,Sevilla,Portugal,2.43,1099.0
2018,Octubre,apartamentos,Sevilla,Reino Unido,2.43,10138.0
2018,Octubre,apartamentos,Sevilla,República Checa,2.43,118.0
2018,Octubre,apartamentos,Sevilla,Suecia,2.43,121.0
2018,Octubre,apartamentos,Sevilla,Resto de la UE,2.43,1177.0
2018,Octubre,apartamentos,Sevilla,Noruega,2.43,157.0
2018,Octubre,apartamentos,Sevilla,Rusia,2.43,301.0
2018,Octubre,apartamentos,Sevilla,Suiza,2.43,1415.0
2018,Octubre,apartamentos,Sevilla,Resto de Europa,2.43,560.0
2018,Octubre,apartamentos,Sevilla,Estados Unidos,2.43,3715.0
2018,Octubre,apartamentos,Sevilla,Resto de América,2.43,4638.0
2018,Octubre,apartamentos,Sevilla,Países africanos,2.43,982.0
2018,Octubre,apartamentos,Sevilla,Resto del mundo,2.43,11850.0
2018,Septiembre,hoteles,Sevilla,España,1.81,118627.0
2018,Septiembre,hoteles,Sevilla,No residentes en España,2.16,0.0
2018,Septiembre,apartamentos,Sevilla,España,2.36,39192.0
2018,Septiembre,apartamentos,Sevilla,Alemania,2.36,5053.0
2018,Septiembre,apartamentos,Sevilla,Austria,2.36,386.0
2018,Septiembre,apartamentos,Sevilla,Bélgica,2.36,1867.0
2018,Septiembre,apartamentos,Sevilla,Dinamarca,2.36,232.0
2018,Septiembre,apartamentos,Sevilla,Finlandia,2.36,44.0
2018,Septiembre,apartamentos,Sevilla,Francia,2.36,6967.0
2018,Septiembre,apartamentos,Sevilla,Grecia,2.36,139.0
2018,Septiembre,apartamentos,Sevilla,Irlanda,2.36,527.0
2018,Septiembre,apartamentos,Sevilla,Italia,2.36,7326.0
2018,Septiembre,apartamentos,Sevilla,Luxemburgo,2.36,265.0
2018,Septiembre,apartamentos,Sevilla,Países Bajos,2.36,3397.0
