anio,tema,tipo_corte,corte,competencia_id,competencia,indicador,porcentaje,unidad,universo,archivo_origen,hoja_origen
2023,importancia_futura,sector,Servicios,trabajo_equipo,Trabajo en equipo,mucho,44.824,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Servicios,trabajo_equipo,Trabajo en equipo,nada,1.843,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Servicios,trabajo_equipo,Trabajo en equipo,poco,5.6,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,administrativas_oficina,Administrativas de oficina,bastante,41.573,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,administrativas_oficina,Administrativas de oficina,mucho,25.064,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,administrativas_oficina,Administrativas de oficina,nada,7.743,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,administrativas_oficina,Administrativas de oficina,poco,25.621,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,atencion_clientes,Atención al público / trato a clientes,bastante,39.905,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,atencion_clientes,Atención al público / trato a clientes,mucho,42.476,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,atencion_clientes,Atención al público / trato a clientes,nada,3.76,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,atencion_clientes,Atención al público / trato a clientes,poco,13.859,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,34.122,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,11.664,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,17.0,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,37.214,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,direccion,Dirección,bastante,40.796,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,direccion,Dirección,mucho,29.681,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,direccion,Dirección,nada,9.106,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,direccion,Dirección,poco,20.418,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,lenguas_extranjeras,Lenguas extranjeras,bastante,28.86,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,lenguas_extranjeras,Lenguas extranjeras,mucho,12.091,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,lenguas_extranjeras,Lenguas extranjeras,nada,17.314,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,lenguas_extranjeras,Lenguas extranjeras,poco,41.735,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,resolucion_problemas,Resolución de problemas,bastante,48.182,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,resolucion_problemas,Resolución de problemas,mucho,35.18,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,resolucion_problemas,Resolución de problemas,nada,3.953,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,resolucion_problemas,Resolución de problemas,poco,12.685,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,bastante,39.165,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,mucho,20.948,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,nada,15.099,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,poco,24.788,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_generales,Generales de tecnologías de la información,bastante,45.073,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_generales,Generales de tecnologías de la información,mucho,16.486,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_generales,Generales de tecnologías de la información,nada,9.664,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_generales,Generales de tecnologías de la información,poco,28.776,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,bastante,26.69,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,mucho,10.212,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,nada,22.08,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,poco,41.018,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,trabajo_equipo,Trabajo en equipo,bastante,48.836,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,trabajo_equipo,Trabajo en equipo,mucho,43.347,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,trabajo_equipo,Trabajo en equipo,nada,1.912,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,5 a 49 trabajadores,trabajo_equipo,Trabajo en equipo,poco,5.905,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,administrativas_oficina,Administrativas de oficina,bastante,50.819,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,administrativas_oficina,Administrativas de oficina,mucho,27.301,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,administrativas_oficina,Administrativas de oficina,nada,2.186,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,administrativas_oficina,Administrativas de oficina,poco,19.693,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,bastante,42.062,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,mucho,39.629,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,nada,2.92,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,poco,15.389,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,47.046,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,12.71,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,7.303,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,32.94,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,direccion,Dirección,bastante,44.107,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,direccion,Dirección,mucho,43.022,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,direccion,Dirección,nada,2.001,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,direccion,Dirección,poco,10.87,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,bastante,35.436,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,mucho,18.938,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,nada,12.42,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,poco,33.206,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,resolucion_problemas,Resolución de problemas,bastante,48.931,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,resolucion_problemas,Resolución de problemas,mucho,39.86,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,resolucion_problemas,Resolución de problemas,nada,1.558,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,resolucion_problemas,Resolución de problemas,poco,9.651,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,bastante,40.882,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,mucho,30.359,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,nada,9.24,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,poco,19.519,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_generales,Generales de tecnologías de la información,bastante,52.952,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_generales,Generales de tecnologías de la información,mucho,26.054,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_generales,Generales de tecnologías de la información,nada,3.967,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_generales,Generales de tecnologías de la información,poco,17.026,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,bastante,37.612,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,mucho,18.8,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,nada,10.406,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,poco,33.182,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,bastante,43.175,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,mucho,52.486,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,nada,0.782,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,poco,3.557,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,bastante,51.792,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,mucho,24.28,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,nada,1.36,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,poco,22.569,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,bastante,40.34,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,mucho,42.127,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,nada,2.309,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,poco,15.224,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,51.009,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,16.811,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,3.272,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,28.908,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,bastante,47.594,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,mucho,43.887,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,nada,1.683,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,poco,6.837,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,bastante,37.9,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,mucho,24.102,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,nada,8.274,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,poco,29.724,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,bastante,49.069,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,mucho,39.74,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,nada,1.235,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,poco,9.956,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,bastante,41.874,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,mucho,34.152,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,nada,5.963,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,poco,18.012,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,bastante,52.756,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,mucho,32.381,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,nada,1.152,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,poco,13.711,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,bastante,41.633,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,mucho,27.85,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,nada,3.932,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,poco,26.585,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,bastante,41.401,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,mucho,54.846,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,nada,0.563,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,poco,3.19,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,bastante,42.275,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,mucho,25.215,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,nada,7.32,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,poco,25.19,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,bastante,40.058,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,mucho,42.276,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,nada,3.693,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,poco,13.973,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,35.119,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,11.766,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,16.246,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,36.869,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,direccion,Dirección,bastante,41.065,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,direccion,Dirección,mucho,30.692,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,direccion,Dirección,nada,8.568,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,direccion,Dirección,poco,19.675,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,bastante,29.37,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,mucho,12.636,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,nada,16.922,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
