Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M09;158.456
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M08;251.992
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M07;222.174
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M06;154.781
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M05;98.875
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M04;64.352
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M03;93.550
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M02;53.671
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2013M01;25.975
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M12;32.265
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M11;17.673
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M10;44.268
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M09;157.586
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M08;222.592
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M07;212.026
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M06;158.514
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M05;86.276
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M04;104.453
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M03;82.166
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M02;65.295
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2012M01;32.422
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M12;46.456
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M11;59.644
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M10;53.960
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M09;144.870
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M08;229.839
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M07;203.642
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M06;140.991
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M05;75.227
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M04;125.016
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M03;103.958
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M02;67.995
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2011M01;31.200
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M12;40.198
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M11;66.569
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M10;84.128
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M09;126.175
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M08;225.776
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M07;210.530
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M06;141.322
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M05;116.868
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M04;126.866
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M03;122.475
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M02;78.240
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2010M01;43.674
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M12;45.993
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M11;93.050
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M10;101.437
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M09;137.539
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M08;237.083
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M07;218.288
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M06;146.660
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M05;103.296
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M04;128.925
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M03;107.000
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M02;73.403
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2009M01;64.012
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M12;65.102
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M11;93.067
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M10;85.152
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M09;159.884
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M08;224.568
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M07;199.171
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M06;139.076
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M05;89.221
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M04;87.696
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M03;103.414
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M02;85.511
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2008M01;70.907
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M12;60.847
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M11;83.709
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M10;79.706
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M09;170.718
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M08;238.666
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M07;222.449
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M06;159.355
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M05;106.917
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M04;119.393
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M03;90.301
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M02;59.009
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2007M01;52.585
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M12;62.688
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M11;71.334
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M10;83.323
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M09;138.516
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M08;210.937
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M07;188.240
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M06;133.379
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M05;92.948
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M04;109.053
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M03;87.376
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M02;67.042
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2006M01;56.171
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M12;50.870
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M11;69.974
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M10;69.360
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M09;135.373
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M08;198.240
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M07;178.761
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M06;131.104
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M05;100.090
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M04;59.944
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M03;74.032
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M02;47.784
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2005M01;48.714
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M12;44.579
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M11;62.783
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M10;62.675
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M09;114.167
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M08;169.601
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M07;158.930
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M06;102.733
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M05;68.582
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M04;73.049
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M03;68.624
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M02;52.821
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2004M01;47.211
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M12;48.392
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M11;70.250
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M10;70.853
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M09;122.301
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M08;167.688
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M07;158.503
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M06;114.138
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M05;66.907
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M04;75.579
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M03;72.032
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M02;51.997
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2003M01;54.539
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M12;53.129
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M11;38.353
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M10;49.672
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M09;107.955
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M08;175.148
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M07;135.828
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M06;92.564
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M05;56.219
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M04;62.983
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M03;79.624
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M02;50.541
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2002M01;58.787
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M12;55.869
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M11;51.428
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M10;57.683
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M09;127.901
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M08;161.951
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M07;157.108
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M06;103.711
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M05;68.692
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M04;78.872
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M03;50.856
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M02;50.001
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2001M01;45.797
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M12;42.206
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M11;50.598
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M10;48.380
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M09;110.177
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M08;137.396
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M07;132.879
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M06;75.812
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M05;62.318
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M04;57.408
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M03;60.312
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M02;51.218
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;2000M01;49.092
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M12;37.865
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M11;52.622
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M10;47.766
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M09;93.378
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M08;122.099
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M07;115.616
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M06;70.325
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M05;52.533
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M04;62.519
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M03;54.405
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M02;46.374
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en España;1999M01;40.209
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2026M05;65.703
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2026M04;80.883
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2026M03;39.856
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2026M02;23.415
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2026M01;15.559
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M12;22.004
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M11;36.746
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M10;50.252
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M09;69.880
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M08;54.278
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M07;52.953
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M06;56.175
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M05;58.338
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M04;74.489
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M03;51.143
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M02;17.148
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2025M01;14.450
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M12;13.288
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M11;17.041
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M10;54.860
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M09;62.040
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M08;48.464
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M07;43.039
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M06;47.070
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M05;55.976
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M04;66.060
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M03;39.257
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M02;17.655
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2024M01;19.104
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M12;16.462
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M11;24.302
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M10;55.922
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M09;54.781
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M08;53.063
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M07;50.781
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M06;37.736
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M05;38.981
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M04;52.552
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M03;26.377
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M02;20.525
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2023M01;16.928
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M12;16.324
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M11;21.678
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M10;40.347
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M09;59.528
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M08;54.900
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M07;54.783
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M06;37.438
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M05;40.146
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M04;28.750
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M03;20.018
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M02;17.652
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2022M01;10.941
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M12;9.721
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M11;14.464
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M10;25.505
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M09;22.298
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M08;27.761
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M07;19.880
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M06;11.648
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M05;7.095
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M04;2.673
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M03;2.352
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M02;2.600
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2021M01;3.744
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M12;1.792
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M11;2.504
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M10;7.765
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M09;9.568
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M08;18.313
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M07;11.911
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M06;.
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M05;.
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M04;0
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M03;5.428
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M02;17.119
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2020M01;21.469
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M12;14.897
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M11;17.470
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M10;37.662
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M09;42.168
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M08;28.550
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M07;28.020
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M06;30.647
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M05;31.937
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M04;35.847
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M03;25.457
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M02;19.555
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2019M01;19.333
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M12;13.122
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M11;22.882
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M10;32.956
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M09;36.811
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M08;35.069
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M07;27.177
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M06;28.709
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M05;29.923
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M04;29.399
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M03;22.015
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M02;19.785
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2018M01;21.295
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M12;8.424
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M11;16.785
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M10;31.659
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M09;40.174
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M08;33.627
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M07;32.094
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M06;23.358
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M05;22.511
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M04;24.516
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M03;17.391
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M02;15.289
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2017M01;14.902
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M12;8.921
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M11;12.434
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M10;33.646
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M09;44.070
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M08;44.939
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M07;36.250
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M06;23.613
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M05;30.174
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M04;27.688
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M03;23.453
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M02;19.712
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2016M01;21.399
Comunitat Valenciana: Costa Valencia;Pernoctaciones;Residentes en el Extranjero;2015M12;11.140
