apartment_id,city,room_type,price_€,availability_30,availability_60,availability_90,availability_365,has_availability_numeric,occupancy_30,occupancy_rate_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,rating_above_80
7195684,madrid,Private room,300.0,0,0,0,0,1,30,100.0,100.0,10.0,9.0,10.0,10.0,10.0,True
4661632,mallorca,Entire home/apt,700.0,0,2,11,35,1,30,100.0,96.0,10.0,9.0,10.0,10.0,10.0,True
12183630,mallorca,Entire home/apt,750.0,0,14,44,319,1,30,100.0,,,,,,,
20925924,mallorca,Entire home/apt,1090.0,0,1,2,72,1,30,100.0,,,,,,,
24384600,mallorca,Entire home/apt,950.0,2,2,16,270,1,28,93.33,90.0,9.0,10.0,9.0,9.0,9.0,True
14889273,mallorca,Private room,690.0,4,23,53,328,1,26,86.67,95.0,9.0,9.0,10.0,9.0,10.0,True
24586318,mallorca,Entire home/apt,950.0,4,18,46,136,1,26,86.67,92.0,10.0,10.0,10.0,10.0,9.0,True
16117783,mallorca,Entire home/apt,650.0,3,14,35,105,1,27,90.0,94.0,10.0,10.0,10.0,10.0,10.0,True
21911523,mallorca,Entire home/apt,1020.0,0,3,19,283,1,30,100.0,,,,,,,
21276202,mallorca,Entire home/apt,890.0,2,7,7,156,1,28,93.33,96.0,10.0,9.0,9.0,10.0,10.0,True
24447564,mallorca,Entire home/apt,1440.0,6,8,18,293,1,24,80.0,,,,,,,
26840346,mallorca,Entire home/apt,1500.0,4,33,63,338,1,26,86.67,98.0,10.0,10.0,10.0,10.0,10.0,True
19049962,mallorca,Entire home/apt,800.0,19,49,79,354,1,11,36.67,90.0,9.0,9.0,10.0,10.0,9.0,True
22700803,mallorca,Entire home/apt,2150.0,0,13,36,44,1,30,100.0,,,,,,,
15228643,mallorca,Entire home/apt,680.0,2,4,25,240,1,28,93.33,90.0,10.0,10.0,10.0,9.0,9.0,True
17967087,mallorca,Entire home/apt,890.0,0,0,0,0,1,30,100.0,92.0,10.0,9.0,10.0,10.0,10.0,True
22546401,mallorca,Entire home/apt,1710.0,6,36,58,186,1,24,80.0,,,,,,,
13449246,mallorca,Entire home/apt,1200.0,16,39,69,344,1,14,46.67,93.0,10.0,9.0,10.0,10.0,10.0,True
16682187,mallorca,Entire home/apt,800.0,4,11,25,281,1,26,86.67,97.0,10.0,10.0,10.0,10.0,10.0,True
7938522,mallorca,Entire home/apt,2500.0,10,24,41,312,1,20,66.67,92.0,10.0,9.0,10.0,10.0,9.0,True
24435994,mallorca,Entire home/apt,2360.0,3,11,34,45,1,27,90.0,100.0,10.0,10.0,10.0,10.0,10.0,True
26059282,mallorca,Private room,400.0,17,47,77,352,1,13,43.33,96.0,9.0,9.0,10.0,10.0,10.0,True
4178114,mallorca,Entire home/apt,1510.0,0,16,46,314,1,30,100.0,100.0,10.0,9.0,10.0,10.0,10.0,True
20898202,mallorca,Entire home/apt,1100.0,0,15,24,116,1,30,100.0,93.0,9.0,10.0,10.0,10.0,9.0,True
13760759,mallorca,Entire home/apt,3330.0,1,3,10,215,1,29,96.67,90.0,9.0,9.0,9.0,9.0,8.0,True
18838035,mallorca,Entire home/apt,1000.0,0,10,22,91,1,30,100.0,99.0,10.0,9.0,10.0,10.0,9.0,True
5340961,mallorca,Entire home/apt,1300.0,13,29,47,57,1,17,56.67,100.0,10.0,10.0,10.0,10.0,10.0,True
7608106,mallorca,Entire home/apt,1880.0,1,8,28,36,1,29,96.67,100.0,10.0,10.0,10.0,10.0,10.0,True
19857688,mallorca,Entire home/apt,4750.0,30,49,74,347,1,0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,True
12866195,mallorca,Private room,400.0,0,16,39,314,1,30,100.0,96.0,10.0,10.0,10.0,10.0,9.0,True
18442312,mallorca,Entire home/apt,740.0,3,19,28,151,1,27,90.0,84.0,10.0,8.0,9.0,9.0,9.0,True
9951270,mallorca,Entire home/apt,1670.0,13,43,73,87,1,17,56.67,,,,,,,
24746387,mallorca,Entire home/apt,1430.0,3,26,56,179,1,27,90.0,,,,,,,
24170917,sevilla,Private room,1400.0,0,0,26,26,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
26772282,girona,Entire home/apt,1760.0,0,19,49,139,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
9767425,girona,Entire home/apt,1470.0,0,13,43,120,1,30,100.0,87.0,10.0,7.0,10.0,9.0,6.0,True
25971808,girona,Entire home/apt,850.0,16,20,20,198,1,14,46.67,,,,,,,
22540705,girona,Entire home/apt,450.0,7,23,23,23,1,23,76.67,84.0,9.0,8.0,9.0,10.0,9.0,True
16457960,girona,Entire home/apt,490.0,0,0,29,161,1,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
13581714,girona,Entire home/apt,1200.0,0,0,0,209,1,30,100.0,,,,,,,
23776716,sevilla,Entire home/apt,2000.0,28,56,73,158,1,2,6.67,92.0,10.0,9.0,10.0,10.0,10.0,True
9122183,sevilla,Private room,200.0,0,5,17,228,1,30,100.0,100.0,10.0,10.0,10.0,10.0,9.0,True
26180556,sevilla,Entire home/apt,1400.0,30,58,86,176,1,0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,True
19247705,girona,Entire home/apt,560.0,0,20,50,116,1,30,100.0,,,,,,,
18545211,girona,Entire home/apt,3020.0,4,29,59,149,1,26,86.67,80.0,6.0,8.0,10.0,10.0,6.0,False
17216114,girona,Entire home/apt,900.0,10,40,70,345,1,20,66.67,94.0,10.0,9.0,10.0,10.0,10.0,True
19792591,girona,Private room,320.0,13,43,73,73,1,17,56.67,90.0,9.0,9.0,9.0,10.0,9.0,True
11736309,girona,Entire home/apt,2600.0,29,59,89,364,1,1,3.33,,,,,,,
14520174,girona,Entire home/apt,1100.0,2,15,45,225,1,28,93.33,98.0,9.0,10.0,10.0,10.0,10.0,True
18536423,girona,Entire home/apt,350.0,0,6,35,310,1,30,100.0,20.0,10.0,10.0,10.0,10.0,10.0,False
24686395,girona,Entire home/apt,360.0,22,52,70,140,1,8,26.67,,,,,,,
23269964,girona,Entire home/apt,2500.0,10,34,64,317,1,20,66.67,96.0,10.0,10.0,10.0,10.0,10.0,True
7396461,girona,Private room,750.0,0,0,22,297,1,30,100.0,100.0,10.0,10.0,,10.0,,True
32347,sevilla,Entire home/apt,990.0,26,31,31,270,1,4,13.33,98.0,10.0,10.0,10.0,10.0,10.0,True
17834473,sevilla,Private room,400.0,29,59,89,89,1,1,3.33,82.0,8.0,9.0,8.0,9.0,9.0,True
25475935,girona,Entire home/apt,580.0,9,11,35,131,1,21,70.0,95.0,10.0,10.0,9.0,10.0,10.0,True
18534584,girona,Entire home/apt,680.0,0,7,7,7,1,30,100.0,,,,,,,
23759217,girona,Entire home/apt,500.0,11,41,45,182,1,19,63.33,,,,,,,
21620572,girona,Entire home/apt,370.0,16,46,76,142,1,14,46.67,60.0,10.0,8.0,8.0,10.0,4.0,False
18896177,girona,Entire home/apt,500.0,5,26,56,65,1,25,83.33,100.0,10.0,10.0,10.0,10.0,10.0,True
19633742,girona,Entire home/apt,1560.0,0,26,56,331,1,30,100.0,93.0,10.0,10.0,10.0,10.0,9.0,True
18910158,sevilla,Entire home/apt,1050.0,20,41,54,61,1,10,33.33,,,,,,,
3739160,sevilla,Private room,150.0,0,0,1,1,1,30,100.0,97.0,10.0,10.0,10.0,10.0,10.0,True
23285223,sevilla,Entire home/apt,3000.0,12,16,36,302,1,18,60.0,100.0,10.0,10.0,10.0,9.0,10.0,True
9769026,girona,Entire home/apt,750.0,7,37,67,102,1,23,76.67,93.0,9.0,9.0,9.0,9.0,9.0,True
25116518,girona,Entire home/apt,1430.0,5,31,61,336,1,25,83.33,,,,,,,
18380455,girona,Entire home/apt,740.0,0,0,0,0,1,30,100.0,,,,,,,
24444913,girona,Entire home/apt,1690.0,0,27,28,115,1,30,100.0,,,,,,,
22579132,girona,Entire home/apt,2850.0,4,34,49,316,1,26,86.67,99.0,10.0,10.0,10.0,10.0,10.0,True
17041460,sevilla,Entire home/apt,750.0,13,28,30,292,1,17,56.67,98.0,10.0,10.0,10.0,10.0,10.0,True
14155985,girona,Entire home/apt,800.0,21,39,39,265,1,9,30.0,93.0,9.0,9.0,9.0,9.0,9.0,True
5371933,girona,Entire home/apt,4800.0,4,29,59,123,1,26,86.67,99.0,10.0,10.0,10.0,10.0,9.0,True
11253321,sevilla,Private room,400.0,4,12,22,287,1,26,86.67,88.0,9.0,9.0,9.0,9.0,9.0,True
21541899,girona,Entire home/apt,1500.0,3,33,63,338,1,27,90.0,100.0,10.0,10.0,10.0,10.0,9.0,True
24826385,girona,Entire home/apt,3260.0,12,42,46,104,1,18,60.0,,,,,,,
18730934,girona,Entire home/apt,1880.0,6,32,62,337,1,24,80.0,98.0,10.0,10.0,9.0,10.0,10.0,True
25934177,girona,Private room,320.0,14,44,74,349,1,16,53.33,75.0,9.0,8.0,9.0,10.0,9.0,False
5198621,girona,Entire home/apt,1000.0,12,42,72,347,1,18,60.0,,,,,,,
19206726,girona,Entire home/apt,730.0,0,20,50,56,1,30,100.0,,,,,,,
18318538,girona,Entire home/apt,1250.0,0,0,20,295,1,30,100.0,90.0,9.0,9.0,10.0,10.0,8.0,True
24787391,girona,Entire home/apt,990.0,3,30,60,335,1,27,90.0,97.0,10.0,10.0,10.0,10.0,10.0,True
8215329,girona,Entire home/apt,1450.0,7,37,67,342,1,23,76.67,97.0,10.0,9.0,10.0,10.0,10.0,True
15295749,sevilla,Entire home/apt,730.0,0,7,27,182,1,30,100.0,93.0,9.0,10.0,10.0,9.0,9.0,True
13346835,girona,Entire home/apt,2110.0,29,59,89,364,1,1,3.33,90.0,9.0,6.0,9.0,9.0,9.0,True
20546958,girona,Entire home/apt,1700.0,3,20,48,315,1,27,90.0,99.0,10.0,10.0,10.0,10.0,10.0,True
23272446,sevilla,Private room,130.0,30,60,90,365,1,0,0.0,,,,,,,
26149153,girona,Entire home/apt,2300.0,4,34,64,110,1,26,86.67,,,,,,,
12975744,girona,Entire home/apt,620.0,16,32,52,323,1,14,46.67,94.0,10.0,10.0,10.0,10.0,10.0,True
16777722,girona,Entire home/apt,900.0,9,39,69,344,1,21,70.0,91.0,9.0,9.0,9.0,9.0,10.0,True
19185015,girona,Entire home/apt,640.0,0,27,31,32,1,30,100.0,,,,,,,
6184041,girona,Entire home/apt,900.0,0,14,29,29,1,30,100.0,80.0,8.0,8.0,9.0,8.0,8.0,False
6623294,girona,Entire home/apt,600.0,1,10,32,263,1,29,96.67,92.0,10.0,9.0,10.0,10.0,10.0,True
25074266,girona,Entire home/apt,2500.0,19,46,74,74,1,11,36.67,,,,,,,
24444900,girona,Entire home/apt,1350.0,0,7,7,45,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
4927074,girona,Entire home/apt,1100.0,0,0,0,0,1,30,100.0,92.0,9.0,9.0,9.0,9.0,10.0,True
4577996,girona,Entire home/apt,5000.0,0,6,35,244,1,30,100.0,93.0,9.0,9.0,10.0,10.0,10.0,True
19024811,girona,Entire home/apt,790.0,0,6,36,91,1,30,100.0,,,,,,,
24469383,girona,Entire home/apt,900.0,8,31,61,282,1,22,73.33,,,,,,,
2790757,girona,Entire home/apt,1180.0,3,26,56,236,1,27,90.0,96.0,10.0,10.0,10.0,10.0,10.0,True
17524704,girona,Entire home/apt,1990.0,8,35,36,36,1,22,73.33,80.0,8.0,6.0,4.0,6.0,10.0,False
24866097,girona,Entire home/apt,450.0,4,31,61,65,1,26,86.67,100.0,10.0,10.0,10.0,10.0,10.0,True
17820821,malaga,Entire home/apt,540.0,7,21,46,176,1,23,76.67,95.0,10.0,10.0,10.0,10.0,10.0,True
17526431,menorca,Entire home/apt,3500.0,0,20,50,325,1,30,100.0,100.0,10.0,9.0,10.0,10.0,10.0,True
5695543,malaga,Private room,220.0,0,5,15,273,1,30,100.0,92.0,10.0,9.0,10.0,10.0,10.0,True
24647213,malaga,Entire home/apt,650.0,18,42,67,157,1,12,40.0,97.0,10.0,10.0,10.0,10.0,10.0,True
20060297,malaga,Entire home/apt,500.0,11,21,31,297,1,19,63.33,90.0,10.0,9.0,9.0,10.0,10.0,True
25474892,malaga,Entire home/apt,520.0,2,28,58,154,1,28,93.33,90.0,10.0,9.0,9.0,10.0,10.0,True
22086690,malaga,Entire home/apt,800.0,13,36,52,215,1,17,56.67,97.0,10.0,10.0,10.0,9.0,10.0,True
6190322,malaga,Entire home/apt,470.0,5,15,33,293,1,25,83.33,96.0,10.0,10.0,10.0,10.0,10.0,True
23430077,valencia,Entire home/apt,500.0,4,5,5,5,1,26,86.67,100.0,10.0,9.0,10.0,10.0,9.0,True
23659238,valencia,Entire home/apt,650.0,2,18,31,296,1,28,93.33,100.0,6.0,10.0,10.0,10.0,8.0,True
27120529,valencia,Entire home/apt,1750.0,22,52,82,357,1,8,26.67,87.0,9.0,9.0,10.0,9.0,9.0,True
16802536,valencia,Entire home/apt,290.0,3,8,10,260,1,27,90.0,96.0,10.0,9.0,10.0,10.0,10.0,True
17667517,valencia,Entire home/apt,430.0,1,4,12,234,1,29,96.67,92.0,9.0,10.0,10.0,10.0,9.0,True
24154025,valencia,Entire home/apt,1200.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
18748100,barcelona,Entire home/apt,550.0,5,20,44,180,1,25,83.33,76.0,8.0,8.0,9.0,9.0,7.0,False
26320505,barcelona,Private room,,14,33,55,324,1,16,53.33,,,,,,,
20064159,madrid,Entire home/apt,800.0,28,58,88,178,1,2,6.67,94.0,10.0,9.0,10.0,10.0,10.0,True
13672166,madrid,Entire home/apt,600.0,3,3,3,3,1,27,90.0,100.0,10.0,10.0,10.0,10.0,10.0,True
18700323,madrid,Entire home/apt,950.0,26,34,54,314,1,4,13.33,96.0,10.0,10.0,10.0,10.0,9.0,True
21722004,barcelona,Entire home/apt,3110.0,4,21,44,251,1,26,86.67,94.0,10.0,9.0,9.0,9.0,10.0,True
15325670,barcelona,Private room,390.0,13,35,65,340,1,17,56.67,96.0,10.0,10.0,10.0,9.0,10.0,True
1374753,barcelona,Entire home/apt,2250.0,0,0,0,0,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
12904164,madrid,Entire home/apt,250.0,0,0,0,0,1,30,100.0,,,,,,,
14852941,madrid,Entire home/apt,480.0,20,20,20,138,1,10,33.33,88.0,9.0,9.0,9.0,9.0,9.0,True
5437526,madrid,Private room,250.0,27,28,58,333,1,3,10.0,95.0,10.0,9.0,10.0,10.0,9.0,True
10789641,madrid,Entire home/apt,350.0,2,2,2,2,1,28,93.33,87.0,9.0,9.0,10.0,9.0,10.0,True
11180610,madrid,Entire home/apt,710.0,23,26,42,42,1,7,23.33,98.0,10.0,10.0,10.0,10.0,9.0,True
20493096,madrid,Private room,450.0,19,19,19,19,1,11,36.67,92.0,10.0,9.0,10.0,10.0,10.0,True
19176012,madrid,Private room,250.0,26,56,86,133,1,4,13.33,96.0,10.0,10.0,10.0,10.0,9.0,True
1540924,barcelona,Private room,500.0,0,1,2,194,1,30,100.0,99.0,10.0,10.0,10.0,10.0,10.0,True
22023200,barcelona,Entire home/apt,5000.0,7,29,59,334,1,23,76.67,75.0,8.0,8.0,8.0,8.0,10.0,False
11055393,barcelona,Private room,200.0,0,0,0,0,1,30,100.0,,,,,,,
5344630,madrid,Entire home/apt,1090.0,19,31,43,126,1,11,36.67,96.0,10.0,10.0,10.0,10.0,10.0,True
5337674,barcelona,Entire home/apt,990.0,14,29,53,295,1,16,53.33,96.0,10.0,10.0,10.0,10.0,10.0,True
25525637,madrid,Entire home/apt,500.0,4,4,4,4,1,26,86.67,94.0,10.0,10.0,9.0,10.0,10.0,True
19299446,madrid,Entire home/apt,550.0,24,35,57,126,1,6,20.0,96.0,10.0,10.0,10.0,10.0,10.0,True
23452584,madrid,Entire home/apt,650.0,21,48,78,349,1,9,30.0,88.0,9.0,9.0,10.0,9.0,10.0,True
19362573,madrid,Entire home/apt,450.0,4,17,17,84,1,26,86.67,98.0,10.0,10.0,10.0,10.0,9.0,True
23514318,madrid,Entire home/apt,770.0,30,60,90,202,1,0,0.0,88.0,9.0,8.0,9.0,9.0,9.0,True
23281523,madrid,Entire home/apt,500.0,4,18,44,313,1,26,86.67,95.0,10.0,10.0,10.0,10.0,9.0,True
19090168,madrid,Private room,550.0,16,16,16,16,1,14,46.67,86.0,9.0,9.0,9.0,9.0,10.0,True
18918171,barcelona,Entire home/apt,1220.0,15,42,72,343,1,15,50.0,91.0,10.0,10.0,10.0,10.0,10.0,True
10581101,barcelona,Entire home/apt,1900.0,6,24,49,95,1,24,80.0,90.0,10.0,9.0,10.0,10.0,9.0,True
12202980,barcelona,Private room,450.0,0,0,0,0,1,30,100.0,,,,,,,
2593504,barcelona,Entire home/apt,2030.0,22,45,75,165,1,8,26.67,86.0,9.0,9.0,10.0,9.0,9.0,True
26213529,madrid,Entire home/apt,1210.0,25,33,63,331,1,5,16.67,95.0,10.0,10.0,10.0,10.0,10.0,True
19014018,barcelona,Private room,650.0,7,7,7,7,1,23,76.67,93.0,9.0,9.0,10.0,10.0,10.0,True
11843115,madrid,Private room,960.0,0,0,0,254,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
26002097,madrid,Entire home/apt,550.0,6,26,56,128,1,24,80.0,97.0,10.0,10.0,9.0,10.0,10.0,True
762701,madrid,Entire home/apt,900.0,20,40,53,101,1,10,33.33,93.0,10.0,9.0,10.0,9.0,10.0,True
25387596,madrid,Private room,190.0,0,25,55,310,1,30,100.0,100.0,10.0,9.0,10.0,10.0,8.0,True
23478505,madrid,Private room,450.0,29,59,89,89,1,1,3.33,93.0,10.0,9.0,9.0,10.0,10.0,True
2104807,barcelona,Entire home/apt,1500.0,11,28,55,330,1,19,63.33,71.0,7.0,9.0,8.0,7.0,8.0,False
20411515,madrid,Entire home/apt,980.0,7,9,30,30,1,23,76.67,96.0,9.0,10.0,10.0,10.0,9.0,True
25371389,madrid,Private room,200.0,3,3,3,3,1,27,90.0,82.0,9.0,8.0,10.0,9.0,10.0,True
25830432,barcelona,Private room,240.0,1,1,14,289,1,29,96.67,,,,,,,
17012028,madrid,Entire home/apt,800.0,0,0,0,38,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
24599766,madrid,Private room,280.0,11,22,33,253,1,19,63.33,98.0,10.0,10.0,10.0,10.0,10.0,True
791717,barcelona,Entire home/apt,1200.0,0,0,0,71,1,30,100.0,89.0,9.0,9.0,10.0,10.0,10.0,True
9483720,barcelona,Entire home/apt,4200.0,9,25,41,302,1,21,70.0,91.0,9.0,9.0,9.0,10.0,9.0,True
24662715,barcelona,Private room,450.0,5,20,41,242,1,25,83.33,98.0,10.0,10.0,10.0,10.0,10.0,True
15968763,madrid,Entire home/apt,1700.0,0,0,0,0,1,30,100.0,90.0,9.0,9.0,9.0,9.0,10.0,True
24677555,barcelona,Entire home/apt,450.0,7,37,42,42,1,23,76.67,96.0,10.0,9.0,10.0,10.0,10.0,True
27030253,barcelona,Private room,270.0,17,23,53,143,1,13,43.33,,,,,,,
16134982,madrid,Entire home/apt,790.0,19,25,42,317,1,11,36.67,97.0,10.0,10.0,10.0,10.0,10.0,True
4634674,madrid,Entire home/apt,650.0,14,29,52,142,1,16,53.33,96.0,10.0,10.0,10.0,10.0,10.0,True
17819565,madrid,Entire home/apt,800.0,26,40,56,326,1,4,13.33,84.0,8.0,8.0,9.0,8.0,10.0,True
23050389,barcelona,Entire home/apt,850.0,10,28,48,233,1,20,66.67,87.0,9.0,9.0,9.0,10.0,10.0,True
18633600,madrid,Entire home/apt,800.0,20,20,20,20,1,10,33.33,85.0,8.0,9.0,9.0,8.0,10.0,True
15742124,madrid,Entire home/apt,1000.0,30,60,90,154,1,0,0.0,93.0,10.0,9.0,9.0,10.0,10.0,True
24535651,madrid,Entire home/apt,590.0,30,57,87,87,1,0,0.0,85.0,9.0,9.0,9.0,9.0,9.0,True
2906165,madrid,Entire home/apt,650.0,3,21,51,72,1,27,90.0,93.0,10.0,9.0,10.0,10.0,10.0,True
17620092,madrid,Entire home/apt,810.0,19,19,28,49,1,11,36.67,100.0,10.0,10.0,10.0,10.0,10.0,True
16993980,madrid,Entire home/apt,2000.0,7,12,23,173,1,23,76.67,96.0,10.0,10.0,10.0,10.0,10.0,True
22401318,madrid,Entire home/apt,480.0,24,47,77,348,1,6,20.0,93.0,9.0,10.0,9.0,10.0,8.0,True
18320177,barcelona,Entire home/apt,1350.0,0,5,15,15,1,30,100.0,72.0,8.0,9.0,8.0,10.0,9.0,False
17620096,madrid,Entire home/apt,810.0,16,32,48,314,1,14,46.67,95.0,10.0,10.0,10.0,10.0,10.0,True
24376153,madrid,Entire home/apt,650.0,12,20,39,39,1,18,60.0,96.0,10.0,10.0,10.0,10.0,10.0,True
27223256,mallorca,Entire home/apt,1060.0,22,43,73,348,1,8,26.67,100.0,10.0,10.0,10.0,10.0,10.0,True
15125219,girona,Entire home/apt,1390.0,17,47,77,262,1,13,43.33,100.0,9.0,9.0,9.0,9.0,9.0,True
8679279,girona,Entire home/apt,900.0,29,59,89,89,1,1,3.33,95.0,10.0,10.0,10.0,10.0,10.0,True
5834041,girona,Entire home/apt,800.0,17,47,77,167,1,13,43.33,94.0,10.0,9.0,10.0,10.0,10.0,True
22539956,mallorca,Entire home/apt,1370.0,7,29,59,209,1,23,76.67,100.0,10.0,10.0,10.0,9.0,10.0,True
4026797,girona,Entire home/apt,650.0,30,60,90,181,1,0,0.0,73.0,9.0,6.0,9.0,9.0,9.0,False
24671202,girona,Entire home/apt,600.0,1,1,1,1,1,29,96.67,,,,,,,
1706758,sevilla,Entire home/apt,850.0,7,16,33,267,1,23,76.67,93.0,10.0,9.0,10.0,10.0,10.0,True
14258334,sevilla,Entire home/apt,690.0,25,49,72,340,1,5,16.67,92.0,10.0,8.0,9.0,9.0,9.0,True
1015826,girona,Entire home/apt,1220.0,30,60,90,122,1,0,0.0,87.0,9.0,9.0,9.0,10.0,10.0,True
16371639,girona,Entire home/apt,1150.0,19,42,63,210,1,11,36.67,85.0,9.0,9.0,9.0,9.0,10.0,True
967804,girona,Entire home/apt,700.0,23,53,83,358,1,7,23.33,93.0,10.0,9.0,10.0,9.0,10.0,True
24841608,mallorca,Entire home/apt,500.0,6,14,16,16,1,24,80.0,90.0,9.0,9.0,9.0,10.0,9.0,True
14247535,girona,Entire home/apt,2100.0,28,52,82,350,1,2,6.67,100.0,10.0,10.0,10.0,10.0,9.0,True
9324193,girona,Entire home/apt,800.0,18,48,78,353,1,12,40.0,83.0,9.0,10.0,10.0,10.0,9.0,True
17726447,girona,Entire home/apt,300.0,25,52,82,357,1,5,16.67,87.0,9.0,9.0,10.0,9.0,10.0,True
22519038,girona,Entire home/apt,430.0,0,19,41,124,1,30,100.0,87.0,8.0,9.0,8.0,8.0,10.0,True
11622901,girona,Hotel room,730.0,0,0,0,0,1,30,100.0,60.0,10.0,8.0,10.0,10.0,8.0,False
16378854,mallorca,Entire home/apt,2400.0,0,23,53,324,1,30,100.0,95.0,10.0,10.0,10.0,9.0,9.0,True
12984693,girona,Entire home/apt,780.0,0,0,0,0,1,30,100.0,80.0,10.0,8.0,10.0,10.0,10.0,False
20116049,girona,Entire home/apt,700.0,3,33,63,317,1,27,90.0,99.0,10.0,10.0,10.0,10.0,10.0,True
25314093,mallorca,Entire home/apt,2850.0,30,60,90,365,1,0,0.0,,,,,,,
22270551,mallorca,Entire home/apt,1580.0,0,11,14,153,1,30,100.0,,,,,,,
2965156,girona,Entire home/apt,1790.0,0,0,0,0,1,30,100.0,95.0,9.0,9.0,9.0,10.0,10.0,True
22544098,girona,Entire home/apt,800.0,27,57,87,362,1,3,10.0,98.0,10.0,10.0,10.0,10.0,9.0,True
13576820,girona,Entire home/apt,5000.0,20,20,20,113,1,10,33.33,,,,,,,
11955719,girona,Entire home/apt,1100.0,29,59,89,364,1,1,3.33,95.0,10.0,10.0,10.0,10.0,9.0,True
1510808,mallorca,Private room,700.0,30,60,90,365,1,0,0.0,80.0,8.0,8.0,9.0,9.0,9.0,False
14868987,sevilla,Entire home/apt,3500.0,0,0,0,0,1,30,100.0,97.0,10.0,10.0,10.0,10.0,10.0,True
23340047,mallorca,Entire home/apt,2400.0,2,12,42,75,1,28,93.33,,,,,,,
14640104,mallorca,Entire home/apt,1490.0,5,29,30,30,1,25,83.33,90.0,9.0,9.0,9.0,9.0,9.0,True
22582126,girona,Entire home/apt,3470.0,0,0,0,79,1,30,100.0,,,,,,,
23705809,sevilla,Entire home/apt,480.0,4,16,37,252,1,26,86.67,99.0,10.0,10.0,10.0,10.0,10.0,True
25068675,girona,Entire home/apt,590.0,26,26,26,26,1,4,13.33,,,,,,,
3349247,girona,Entire home/apt,800.0,23,53,83,337,1,7,23.33,94.0,10.0,9.0,10.0,10.0,10.0,True
22873595,girona,Entire home/apt,650.0,0,0,3,3,1,30,100.0,,,,,,,
22098012,mallorca,Entire home/apt,2270.0,21,51,81,235,1,9,30.0,80.0,9.0,10.0,9.0,10.0,10.0,False
20578723,girona,Entire home/apt,2230.0,26,52,52,208,1,4,13.33,,,,,,,
23282248,mallorca,Entire home/apt,,21,51,81,114,1,9,30.0,100.0,10.0,10.0,10.0,10.0,8.0,True
13233495,girona,Entire home/apt,1500.0,28,28,28,120,1,2,6.67,,,,,,,
21559415,mallorca,Entire home/apt,1170.0,5,13,16,171,1,25,83.33,90.0,10.0,9.0,10.0,10.0,10.0,True
23663209,mallorca,Entire home/apt,2240.0,28,58,62,73,1,2,6.67,,,,,,,
3366794,mallorca,Entire home/apt,600.0,8,21,51,326,1,22,73.33,87.0,9.0,8.0,10.0,10.0,9.0,True
20289844,mallorca,Entire home/apt,2000.0,9,22,52,142,1,21,70.0,,,,,,,
24113256,girona,Entire home/apt,750.0,17,47,77,109,1,13,43.33,80.0,10.0,8.0,10.0,10.0,10.0,False
20279425,girona,Entire home/apt,550.0,0,0,0,0,1,30,100.0,96.0,10.0,10.0,10.0,9.0,10.0,True
23975842,girona,Entire home/apt,350.0,9,9,9,9,1,21,70.0,96.0,9.0,9.0,9.0,10.0,10.0,True
16197554,girona,Entire home/apt,600.0,23,36,36,36,1,7,23.33,78.0,9.0,7.0,9.0,9.0,9.0,False
20720803,mallorca,Entire home/apt,2350.0,3,25,55,288,1,27,90.0,,,,,,,
9385786,girona,Entire home/apt,1500.0,30,31,31,31,1,0,0.0,100.0,10.0,10.0,10.0,10.0,8.0,True
23590761,mallorca,Entire home/apt,740.0,3,4,4,131,1,27,90.0,100.0,10.0,10.0,10.0,10.0,9.0,True
1152737,mallorca,Entire home/apt,1220.0,9,24,29,180,1,21,70.0,100.0,9.0,10.0,10.0,10.0,7.0,True
3380578,girona,Entire home/apt,3950.0,20,38,59,325,1,10,33.33,100.0,10.0,10.0,10.0,10.0,10.0,True
5064630,girona,Entire home/apt,960.0,15,15,15,258,1,15,50.0,100.0,10.0,10.0,10.0,10.0,10.0,True
26220384,mallorca,Entire home/apt,2060.0,7,11,41,245,1,23,76.67,,,,,,,
7324276,mallorca,Entire home/apt,770.0,6,29,43,187,1,24,80.0,92.0,10.0,9.0,10.0,10.0,8.0,True
26866186,mallorca,Private room,1700.0,29,59,89,364,1,1,3.33,100.0,10.0,10.0,9.0,10.0,10.0,True
19599777,girona,Entire home/apt,700.0,25,55,85,360,1,5,16.67,78.0,9.0,8.0,10.0,9.0,10.0,False
164621,mallorca,Private room,330.0,10,39,69,344,1,20,66.67,95.0,10.0,10.0,10.0,10.0,9.0,True
19602393,girona,Entire home/apt,740.0,19,20,20,20,1,11,36.67,80.0,8.0,6.0,8.0,8.0,10.0,False
