Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M12;16.565
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M11;18.914
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M10;33.371
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M09;40.413
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M08;47.731
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M07;41.626
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M06;36.966
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M05;30.935
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M04;35.189
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M03;18.416
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M02;16.707
Galicia: Rías Altas (A Coruña);Pernoctaciones;Residentes en el Extranjero;2023M01;19.402
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M12;5.998
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M11;7.775
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M10;13.207
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M09;17.909
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M08;29.298
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M07;23.441
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M06;18.665
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M05;12.763
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M04;12.845
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M03;7.057
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M02;6.534
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2025M01;4.616
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M12;5.149
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M11;8.543
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M10;12.441
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M09;16.847
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M08;29.376
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M07;24.358
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M06;16.274
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M05;12.494
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M04;9.794
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M03;10.085
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M02;5.910
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2024M01;4.652
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M12;5.876
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M11;6.142
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M10;12.711
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M09;15.466
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M08;26.587
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M07;24.772
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M06;15.513
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M05;9.381
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M04;12.880
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M03;7.192
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M02;5.270
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en España;2023M01;4.528
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M12;379
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M11;552
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M10;2.131
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M09;4.887
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M08;4.963
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M07;4.687
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M06;4.576
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M05;3.209
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M04;1.812
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M03;748
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M02;348
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2025M01;264
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M12;206
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M11;527
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M10;2.974
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M09;4.715
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M08;5.614
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M07;5.188
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M06;4.796
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M05;4.521
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M04;2.001
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M03;1.254
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M02;432
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2024M01;398
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M12;438
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M11;528
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M10;1.936
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M09;5.409
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M08;4.710
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M07;4.415
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M06;3.595
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M05;3.125
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M04;1.709
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M03;581
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M02;298
Galicia: Costa A Mariña Lucense (Lugo);Viajero;Residentes en el Extranjero;2023M01;366
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M12;11.201
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M11;14.951
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M10;23.954
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M09;36.446
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M08;74.045
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M07;55.830
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M06;40.070
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M05;25.229
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M04;21.758
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M03;13.302
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M02;11.614
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2025M01;9.484
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M12;9.480
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M11;15.492
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M10;23.801
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M09;34.656
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M08;71.498
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M07;51.998
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M06;33.586
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M05;21.721
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M04;15.977
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M03;18.124
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M02;9.939
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2024M01;7.397
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M12;11.911
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M11;11.258
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M10;26.316
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M09;31.258
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M08;72.801
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M07;54.984
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M06;33.179
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M05;17.067
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M04;24.090
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M03;12.463
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M02;9.289
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en España;2023M01;8.404
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M12;684
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M11;985
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M10;3.032
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M09;7.256
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M08;7.470
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M07;8.249
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M06;6.707
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M05;4.704
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M04;2.735
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M03;1.704
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M02;622
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2025M01;766
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M12;586
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M11;1.033
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M10;3.991
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M09;7.247
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M08;9.585
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M07;8.764
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M06;7.979
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M05;6.846
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M04;3.446
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M03;2.531
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M02;1.059
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2024M01;863
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M12;1.292
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M11;1.168
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M10;3.231
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M09;8.675
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M08;8.624
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M07;6.794
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M06;5.053
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M05;5.086
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M04;2.525
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M03;1.129
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M02;653
Galicia: Costa A Mariña Lucense (Lugo);Pernoctaciones;Residentes en el Extranjero;2023M01;788
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M12;69.999
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M11;69.454
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M10;97.041
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M09;120.336
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M08;203.422
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M07;180.908
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M06;112.763
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M05;93.943
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M04;79.322
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M03;60.535
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M02;45.997
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2025M01;44.368
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M12;79.729
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M11;75.588
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M10;106.197
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M09;132.986
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M08;226.302
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M07;175.642
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M06;115.746
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M05;95.155
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M04;74.549
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M03;74.673
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M02;46.950
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2024M01;40.305
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M12;77.904
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M11;67.849
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M10;101.842
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M09;122.659
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M08;203.878
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M07;172.183
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M06;110.840
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M05;81.039
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M04;87.479
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M03;56.102
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M02;44.351
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en España;2023M01;46.488
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M12;32.304
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M11;23.684
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M10;64.655
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M09;102.865
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M08;76.457
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M07;62.802
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M06;74.725
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M05;89.451
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M04;62.109
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M03;22.321
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M02;11.243
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2025M01;13.350
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M12;32.117
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M11;23.967
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M10;58.186
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M09;94.102
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M08;79.633
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M07;60.417
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M06;69.469
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M05;76.150
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M04;50.446
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M03;21.664
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M02;12.440
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2024M01;14.425
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M12;40.119
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M11;15.423
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M10;43.059
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M09;73.081
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M08;68.355
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M07;50.354
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M06;47.244
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M05;52.358
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M04;40.958
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M03;13.761
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M02;10.898
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Viajero;Residentes en el Extranjero;2023M01;13.230
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M12;128.409
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M11;144.444
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M10;214.738
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M09;285.400
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M08;585.099
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M07;484.548
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M06;254.848
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M05;185.200
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M04;164.308
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M03;110.529
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M02;75.578
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2025M01;72.674
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M12;148.460
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M11;151.961
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M10;237.309
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M09;324.398
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M08;612.467
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M07;485.047
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M06;265.882
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M05;195.573
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M04;152.807
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M03;159.128
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M02;81.939
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2024M01;69.756
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M12;142.090
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M11;136.517
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M10;231.717
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M09;317.419
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M08;588.778
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M07;481.775
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M06;251.171
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M05;170.484
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M04;187.312
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M03;103.992
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M02;77.400
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en España;2023M01;77.320
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M12;47.982
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M11;36.729
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M10;90.767
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M09;146.472
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M08;152.300
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M07;116.962
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M06;119.799
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M05;116.572
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M04;80.810
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M03;32.678
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M02;19.663
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2025M01;21.990
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2024M12;45.855
Galicia: Rías Baixas (Pontevedra  y  A Coruña);Pernoctaciones;Residentes en el Extranjero;2024M11;39.531
