Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
15030 Coruña, A;Viajero;Residentes en el Extranjero;2023M03;5.171
15030 Coruña, A;Viajero;Residentes en el Extranjero;2023M02;5.001
15030 Coruña, A;Viajero;Residentes en el Extranjero;2023M01;4.054
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M12;69.928
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M11;58.554
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M10;68.756
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M09;75.796
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M08;105.658
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M07;90.806
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M06;69.120
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M05;63.976
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M04;66.433
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M03;60.343
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M02;56.953
15030 Coruña, A;Pernoctaciones;Residentes en España;2025M01;44.001
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M12;54.326
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M11;55.889
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M10;62.573
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M09;73.596
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M08;93.015
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M07;79.746
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M06;68.054
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M05;57.999
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M04;51.406
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M03;54.637
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M02;45.904
15030 Coruña, A;Pernoctaciones;Residentes en España;2024M01;40.098
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M12;54.819
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M11;59.132
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M10;58.372
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M09;67.681
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M08;83.991
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M07;77.374
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M06;58.661
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M05;52.704
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M04;53.746
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M03;53.282
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M02;41.577
15030 Coruña, A;Pernoctaciones;Residentes en España;2023M01;35.674
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M12;13.975
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M11;14.944
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M10;27.747
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M09;32.833
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M08;30.680
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M07;29.963
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M06;28.503
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M05;29.337
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M04;20.358
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M03;15.652
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M02;12.297
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2025M01;11.625
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M12;12.120
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M11;13.217
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M10;19.452
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M09;25.513
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M08;28.153
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M07;25.260
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M06;20.454
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M05;27.018
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M04;17.620
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M03;16.081
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M02;11.301
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2024M01;9.088
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M12;12.101
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M11;14.445
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M10;22.512
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M09;24.373
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M08;29.973
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M07;26.417
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M06;25.241
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M05;19.305
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M04;24.674
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M03;11.764
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M02;10.942
15030 Coruña, A;Pernoctaciones;Residentes en el Extranjero;2023M01;9.669
15078 Santiago de Compostela;Viajero;Residentes en España;2025M12;29.946
15078 Santiago de Compostela;Viajero;Residentes en España;2025M11;32.522
15078 Santiago de Compostela;Viajero;Residentes en España;2025M10;36.522
15078 Santiago de Compostela;Viajero;Residentes en España;2025M09;36.544
15078 Santiago de Compostela;Viajero;Residentes en España;2025M08;66.716
15078 Santiago de Compostela;Viajero;Residentes en España;2025M07;52.041
15078 Santiago de Compostela;Viajero;Residentes en España;2025M06;42.292
15078 Santiago de Compostela;Viajero;Residentes en España;2025M05;34.438
15078 Santiago de Compostela;Viajero;Residentes en España;2025M04;35.584
15078 Santiago de Compostela;Viajero;Residentes en España;2025M03;35.244
15078 Santiago de Compostela;Viajero;Residentes en España;2025M02;26.719
15078 Santiago de Compostela;Viajero;Residentes en España;2025M01;22.948
15078 Santiago de Compostela;Viajero;Residentes en España;2024M12;29.784
15078 Santiago de Compostela;Viajero;Residentes en España;2024M11;35.038
15078 Santiago de Compostela;Viajero;Residentes en España;2024M10;36.892
15078 Santiago de Compostela;Viajero;Residentes en España;2024M09;42.312
15078 Santiago de Compostela;Viajero;Residentes en España;2024M08;70.519
15078 Santiago de Compostela;Viajero;Residentes en España;2024M07;56.905
15078 Santiago de Compostela;Viajero;Residentes en España;2024M06;37.309
15078 Santiago de Compostela;Viajero;Residentes en España;2024M05;36.708
15078 Santiago de Compostela;Viajero;Residentes en España;2024M04;34.280
15078 Santiago de Compostela;Viajero;Residentes en España;2024M03;33.148
15078 Santiago de Compostela;Viajero;Residentes en España;2024M02;26.346
15078 Santiago de Compostela;Viajero;Residentes en España;2024M01;20.946
15078 Santiago de Compostela;Viajero;Residentes en España;2023M12;30.292
15078 Santiago de Compostela;Viajero;Residentes en España;2023M11;34.851
15078 Santiago de Compostela;Viajero;Residentes en España;2023M10;43.640
15078 Santiago de Compostela;Viajero;Residentes en España;2023M09;45.506
15078 Santiago de Compostela;Viajero;Residentes en España;2023M08;75.613
15078 Santiago de Compostela;Viajero;Residentes en España;2023M07;59.809
15078 Santiago de Compostela;Viajero;Residentes en España;2023M06;41.290
15078 Santiago de Compostela;Viajero;Residentes en España;2023M05;40.875
15078 Santiago de Compostela;Viajero;Residentes en España;2023M04;41.422
15078 Santiago de Compostela;Viajero;Residentes en España;2023M03;32.463
15078 Santiago de Compostela;Viajero;Residentes en España;2023M02;25.397
15078 Santiago de Compostela;Viajero;Residentes en España;2023M01;21.819
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M12;12.332
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M11;19.272
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M10;60.592
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M09;65.531
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M08;41.462
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M07;44.666
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M06;62.174
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M05;73.570
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M04;48.049
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M03;21.234
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M02;10.884
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2025M01;9.871
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M12;12.686
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M11;21.169
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M10;65.671
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M09;70.759
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M08;46.465
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M07;44.259
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M06;57.626
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M05;71.147
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M04;47.359
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M03;22.175
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M02;11.822
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2024M01;9.156
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M12;12.574
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M11;18.609
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M10;58.727
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M09;64.161
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M08;42.805
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M07;40.982
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M06;54.008
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M05;59.864
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M04;40.987
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M03;18.826
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M02;12.222
15078 Santiago de Compostela;Viajero;Residentes en el Extranjero;2023M01;9.411
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M12;49.908
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M11;58.607
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M10;58.801
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M09;58.877
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M08;117.981
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M07;85.968
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M06;65.280
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M05;52.625
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M04;59.233
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M03;61.350
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M02;48.188
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2025M01;43.687
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M12;53.963
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M11;63.425
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M10;57.769
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M09;67.079
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M08;131.530
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M07;96.310
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M06;60.896
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M05;57.784
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M04;55.570
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M03;56.999
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M02;48.733
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2024M01;37.623
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M12;56.757
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M11;61.229
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M10;72.003
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M09;72.342
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M08;137.355
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M07;102.646
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M06;68.510
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M05;66.727
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M04;69.768
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M03;56.270
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M02;46.886
15078 Santiago de Compostela;Pernoctaciones;Residentes en España;2023M01;39.257
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M12;20.715
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M11;31.923
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M10;98.767
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M09;106.733
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M08;68.098
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M07;76.937
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M06;100.087
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M05;115.259
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M04;77.093
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M03;37.316
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M02;18.557
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2025M01;17.839
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M12;20.497
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M11;36.538
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M10;110.315
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M09;116.375
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M08;74.778
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M07;75.787
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M06;96.551
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M05;114.403
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M04;77.665
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M03;39.072
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M02;20.759
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2024M01;18.880
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M12;21.384
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M11;31.498
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M10;97.675
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M09;105.399
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M08;72.194
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M07;73.259
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M06;95.342
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M05;100.063
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M04;69.052
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M03;35.533
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M02;21.520
15078 Santiago de Compostela;Pernoctaciones;Residentes en el Extranjero;2023M01;17.746
16078 Cuenca;Viajero;Residentes en España;2025M12;11.503
16078 Cuenca;Viajero;Residentes en España;2025M11;13.293
16078 Cuenca;Viajero;Residentes en España;2025M10;15.772
16078 Cuenca;Viajero;Residentes en España;2025M09;14.507
16078 Cuenca;Viajero;Residentes en España;2025M08;18.628
16078 Cuenca;Viajero;Residentes en España;2025M07;12.205
16078 Cuenca;Viajero;Residentes en España;2025M06;12.655
16078 Cuenca;Viajero;Residentes en España;2025M05;13.437
16078 Cuenca;Viajero;Residentes en España;2025M04;13.548
16078 Cuenca;Viajero;Residentes en España;2025M03;10.261
16078 Cuenca;Viajero;Residentes en España;2025M02;12.323
16078 Cuenca;Viajero;Residentes en España;2025M01;7.080
16078 Cuenca;Viajero;Residentes en España;2024M12;10.649
16078 Cuenca;Viajero;Residentes en España;2024M11;12.114
16078 Cuenca;Viajero;Residentes en España;2024M10;14.629
16078 Cuenca;Viajero;Residentes en España;2024M09;14.675
16078 Cuenca;Viajero;Residentes en España;2024M08;17.275
16078 Cuenca;Viajero;Residentes en España;2024M07;13.141
16078 Cuenca;Viajero;Residentes en España;2024M06;13.263
16078 Cuenca;Viajero;Residentes en España;2024M05;20.654
16078 Cuenca;Viajero;Residentes en España;2024M04;13.344
16078 Cuenca;Viajero;Residentes en España;2024M03;12.336
16078 Cuenca;Viajero;Residentes en España;2024M02;9.167
16078 Cuenca;Viajero;Residentes en España;2024M01;7.462
16078 Cuenca;Viajero;Residentes en España;2023M12;12.691
16078 Cuenca;Viajero;Residentes en España;2023M11;11.916
16078 Cuenca;Viajero;Residentes en España;2023M10;15.211
16078 Cuenca;Viajero;Residentes en España;2023M09;13.925
16078 Cuenca;Viajero;Residentes en España;2023M08;16.417
16078 Cuenca;Viajero;Residentes en España;2023M07;12.180
16078 Cuenca;Viajero;Residentes en España;2023M06;12.979
16078 Cuenca;Viajero;Residentes en España;2023M05;12.057
16078 Cuenca;Viajero;Residentes en España;2023M04;16.754
16078 Cuenca;Viajero;Residentes en España;2023M03;12.396
16078 Cuenca;Viajero;Residentes en España;2023M02;9.735
16078 Cuenca;Viajero;Residentes en España;2023M01;8.400
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M12;1.473
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M11;1.556
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M10;3.121
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M09;3.336
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M08;2.394
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M07;1.915
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M06;2.535
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M05;2.602
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M04;2.068
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M03;1.556
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M02;1.148
16078 Cuenca;Viajero;Residentes en el Extranjero;2025M01;894
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M12;1.388
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M11;1.476
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M10;2.801
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M09;2.691
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M08;2.167
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M07;1.858
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M06;2.137
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M05;3.861
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M04;2.258
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M03;1.636
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M02;1.284
16078 Cuenca;Viajero;Residentes en el Extranjero;2024M01;929
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M12;1.323
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M11;1.728
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M10;2.648
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M09;2.600
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M08;2.212
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M07;2.015
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M06;2.395
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M05;3.138
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M04;2.321
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M03;1.501
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M02;809
16078 Cuenca;Viajero;Residentes en el Extranjero;2023M01;808
16078 Cuenca;Pernoctaciones;Residentes en España;2025M12;21.053
16078 Cuenca;Pernoctaciones;Residentes en España;2025M11;24.169
16078 Cuenca;Pernoctaciones;Residentes en España;2025M10;28.240
16078 Cuenca;Pernoctaciones;Residentes en España;2025M09;27.003
16078 Cuenca;Pernoctaciones;Residentes en España;2025M08;33.263
16078 Cuenca;Pernoctaciones;Residentes en España;2025M07;21.182
16078 Cuenca;Pernoctaciones;Residentes en España;2025M06;22.034
16078 Cuenca;Pernoctaciones;Residentes en España;2025M05;25.947
16078 Cuenca;Pernoctaciones;Residentes en España;2025M04;25.370
16078 Cuenca;Pernoctaciones;Residentes en España;2025M03;19.094
16078 Cuenca;Pernoctaciones;Residentes en España;2025M02;23.804
16078 Cuenca;Pernoctaciones;Residentes en España;2025M01;13.021
16078 Cuenca;Pernoctaciones;Residentes en España;2024M12;21.065
16078 Cuenca;Pernoctaciones;Residentes en España;2024M11;22.071
16078 Cuenca;Pernoctaciones;Residentes en España;2024M10;24.993
16078 Cuenca;Pernoctaciones;Residentes en España;2024M09;25.242
16078 Cuenca;Pernoctaciones;Residentes en España;2024M08;31.933
16078 Cuenca;Pernoctaciones;Residentes en España;2024M07;23.088
16078 Cuenca;Pernoctaciones;Residentes en España;2024M06;24.236
16078 Cuenca;Pernoctaciones;Residentes en España;2024M05;38.940
16078 Cuenca;Pernoctaciones;Residentes en España;2024M04;23.425
16078 Cuenca;Pernoctaciones;Residentes en España;2024M03;24.034
16078 Cuenca;Pernoctaciones;Residentes en España;2024M02;17.182
16078 Cuenca;Pernoctaciones;Residentes en España;2024M01;14.725
16078 Cuenca;Pernoctaciones;Residentes en España;2023M12;23.104
16078 Cuenca;Pernoctaciones;Residentes en España;2023M11;21.424
16078 Cuenca;Pernoctaciones;Residentes en España;2023M10;28.258
16078 Cuenca;Pernoctaciones;Residentes en España;2023M09;25.326
16078 Cuenca;Pernoctaciones;Residentes en España;2023M08;29.578
16078 Cuenca;Pernoctaciones;Residentes en España;2023M07;21.494
16078 Cuenca;Pernoctaciones;Residentes en España;2023M06;23.258
16078 Cuenca;Pernoctaciones;Residentes en España;2023M05;20.883
16078 Cuenca;Pernoctaciones;Residentes en España;2023M04;30.638
16078 Cuenca;Pernoctaciones;Residentes en España;2023M03;24.224
16078 Cuenca;Pernoctaciones;Residentes en España;2023M02;18.286
16078 Cuenca;Pernoctaciones;Residentes en España;2023M01;15.105
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M12;2.895
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M11;3.321
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M10;5.797
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M09;6.163
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M08;4.352
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M07;3.631
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M06;4.491
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M05;4.143
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M04;3.870
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M03;3.067
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M02;2.352
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2025M01;1.779
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M12;2.647
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M11;2.977
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M10;5.935
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M09;5.425
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M08;4.335
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M07;4.062
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M06;4.313
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M05;7.806
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M04;4.229
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M03;3.047
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M02;2.388
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2024M01;1.802
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M12;2.777
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M11;3.514
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M10;4.726
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M09;5.163
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M08;4.361
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M07;3.918
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M06;4.846
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M05;6.150
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M04;4.710
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M03;3.133
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M02;1.482
16078 Cuenca;Pernoctaciones;Residentes en el Extranjero;2023M01;1.870
17079 Girona;Viajero;Residentes en España;2025M12;10.800
17079 Girona;Viajero;Residentes en España;2025M11;10.813
17079 Girona;Viajero;Residentes en España;2025M10;10.311
17079 Girona;Viajero;Residentes en España;2025M09;9.728
17079 Girona;Viajero;Residentes en España;2025M08;7.488
17079 Girona;Viajero;Residentes en España;2025M07;9.040
17079 Girona;Viajero;Residentes en España;2025M06;9.690
17079 Girona;Viajero;Residentes en España;2025M05;10.488
17079 Girona;Viajero;Residentes en España;2025M04;10.778
17079 Girona;Viajero;Residentes en España;2025M03;11.013
17079 Girona;Viajero;Residentes en España;2025M02;10.571
17079 Girona;Viajero;Residentes en España;2025M01;11.743
17079 Girona;Viajero;Residentes en España;2024M12;9.354
17079 Girona;Viajero;Residentes en España;2024M11;11.133
17079 Girona;Viajero;Residentes en España;2024M10;8.037
17079 Girona;Viajero;Residentes en España;2024M09;6.627
17079 Girona;Viajero;Residentes en España;2024M08;8.468
17079 Girona;Viajero;Residentes en España;2024M07;7.920
17079 Girona;Viajero;Residentes en España;2024M06;7.943
17079 Girona;Viajero;Residentes en España;2024M05;8.825
17079 Girona;Viajero;Residentes en España;2024M04;7.048
17079 Girona;Viajero;Residentes en España;2024M03;8.576
17079 Girona;Viajero;Residentes en España;2024M02;10.051
