Comunidades y Ciudades Autónomas,Provincias,Periodo,Estancia media,Provincia limpia,Periodo fecha
Andalucía,Sevilla,2025M01,1.95,Sevilla,2025-01-01
Andalucía,Sevilla,2024M12,2.0,Sevilla,2024-12-01
Andalucía,Sevilla,2024M11,2.05,Sevilla,2024-11-01
Andalucía,Sevilla,2024M10,2.06,Sevilla,2024-10-01
Andalucía,Sevilla,2024M09,2.02,Sevilla,2024-09-01
Andalucía,Sevilla,2024M08,2.05,Sevilla,2024-08-01
Andalucía,Sevilla,2024M07,1.98,Sevilla,2024-07-01
Andalucía,Sevilla,2024M06,1.96,Sevilla,2024-06-01
Andalucía,Sevilla,2024M05,2.02,Sevilla,2024-05-01
Andalucía,Sevilla,2024M04,2.03,Sevilla,2024-04-01
Andalucía,Sevilla,2024M03,2.09,Sevilla,2024-03-01
Andalucía,Sevilla,2024M02,2.0,Sevilla,2024-02-01
Andalucía,Sevilla,2024M01,1.98,Sevilla,2024-01-01
Andalucía,Sevilla,2023M12,2.01,Sevilla,2023-12-01
Andalucía,Sevilla,2023M11,2.02,Sevilla,2023-11-01
Andalucía,Sevilla,2023M10,1.98,Sevilla,2023-10-01
Andalucía,Sevilla,2023M09,1.98,Sevilla,2023-09-01
Andalucía,Sevilla,2023M08,1.99,Sevilla,2023-08-01
Andalucía,Sevilla,2023M07,1.87,Sevilla,2023-07-01
Andalucía,Sevilla,2023M06,1.9,Sevilla,2023-06-01
Andalucía,Sevilla,2023M05,1.96,Sevilla,2023-05-01
Andalucía,Sevilla,2023M04,2.07,Sevilla,2023-04-01
Andalucía,Sevilla,2023M03,2.04,Sevilla,2023-03-01
Andalucía,Sevilla,2023M02,1.96,Sevilla,2023-02-01
Andalucía,Sevilla,2023M01,1.97,Sevilla,2023-01-01
Andalucía,Sevilla,2022M12,1.99,Sevilla,2022-12-01
Andalucía,Sevilla,2022M11,2.06,Sevilla,2022-11-01
Andalucía,Sevilla,2022M10,2.01,Sevilla,2022-10-01
Andalucía,Sevilla,2022M09,1.96,Sevilla,2022-09-01
Andalucía,Sevilla,2022M08,2.0,Sevilla,2022-08-01
Andalucía,Sevilla,2022M07,1.91,Sevilla,2022-07-01
Andalucía,Sevilla,2022M06,1.95,Sevilla,2022-06-01
Andalucía,Sevilla,2022M05,2.04,Sevilla,2022-05-01
Andalucía,Sevilla,2022M04,2.11,Sevilla,2022-04-01
Andalucía,Sevilla,2022M03,2.05,Sevilla,2022-03-01
Andalucía,Sevilla,2022M02,1.96,Sevilla,2022-02-01
Andalucía,Sevilla,2022M01,1.88,Sevilla,2022-01-01
Aragón,,2026M03,2.06,Total comunidad autónoma,2026-03-01
Aragón,,2026M02,2.1,Total comunidad autónoma,2026-02-01
Aragón,,2026M01,2.16,Total comunidad autónoma,2026-01-01
Aragón,,2025M12,1.87,Total comunidad autónoma,2025-12-01
Aragón,,2025M11,1.9,Total comunidad autónoma,2025-11-01
Aragón,,2025M10,1.91,Total comunidad autónoma,2025-10-01
Aragón,,2025M09,1.92,Total comunidad autónoma,2025-09-01
Aragón,,2025M08,1.99,Total comunidad autónoma,2025-08-01
Aragón,,2025M07,2.0,Total comunidad autónoma,2025-07-01
Aragón,,2025M06,1.88,Total comunidad autónoma,2025-06-01
Aragón,,2025M05,1.91,Total comunidad autónoma,2025-05-01
Aragón,,2025M04,1.9,Total comunidad autónoma,2025-04-01
Aragón,,2025M03,2.02,Total comunidad autónoma,2025-03-01
Aragón,,2025M02,2.03,Total comunidad autónoma,2025-02-01
Aragón,,2025M01,2.01,Total comunidad autónoma,2025-01-01
Aragón,,2024M12,1.86,Total comunidad autónoma,2024-12-01
Aragón,,2024M11,1.89,Total comunidad autónoma,2024-11-01
Aragón,,2024M10,1.86,Total comunidad autónoma,2024-10-01
Aragón,,2024M09,1.89,Total comunidad autónoma,2024-09-01
Aragón,,2024M08,2.04,Total comunidad autónoma,2024-08-01
Aragón,,2024M07,1.99,Total comunidad autónoma,2024-07-01
Aragón,,2024M06,1.84,Total comunidad autónoma,2024-06-01
Aragón,,2024M05,1.82,Total comunidad autónoma,2024-05-01
Aragón,,2024M04,1.82,Total comunidad autónoma,2024-04-01
Aragón,,2024M03,2.01,Total comunidad autónoma,2024-03-01
Aragón,,2024M02,2.07,Total comunidad autónoma,2024-02-01
Aragón,,2024M01,2.04,Total comunidad autónoma,2024-01-01
Aragón,,2023M12,1.85,Total comunidad autónoma,2023-12-01
Aragón,,2023M11,1.92,Total comunidad autónoma,2023-11-01
Aragón,,2023M10,1.94,Total comunidad autónoma,2023-10-01
Aragón,,2023M09,1.89,Total comunidad autónoma,2023-09-01
Aragón,,2023M08,2.05,Total comunidad autónoma,2023-08-01
Aragón,,2023M07,2.03,Total comunidad autónoma,2023-07-01
Aragón,,2023M06,1.93,Total comunidad autónoma,2023-06-01
Aragón,,2023M05,1.91,Total comunidad autónoma,2023-05-01
Aragón,,2023M04,1.96,Total comunidad autónoma,2023-04-01
Aragón,,2023M03,2.06,Total comunidad autónoma,2023-03-01
Aragón,,2023M02,2.18,Total comunidad autónoma,2023-02-01
Aragón,,2023M01,2.08,Total comunidad autónoma,2023-01-01
Aragón,,2022M12,1.98,Total comunidad autónoma,2022-12-01
Aragón,,2022M11,1.92,Total comunidad autónoma,2022-11-01
Aragón,,2022M10,1.97,Total comunidad autónoma,2022-10-01
Aragón,,2022M09,1.95,Total comunidad autónoma,2022-09-01
Aragón,,2022M08,2.12,Total comunidad autónoma,2022-08-01
Aragón,,2022M07,2.04,Total comunidad autónoma,2022-07-01
Aragón,,2022M06,1.92,Total comunidad autónoma,2022-06-01
Aragón,,2022M05,1.93,Total comunidad autónoma,2022-05-01
Aragón,,2022M04,1.99,Total comunidad autónoma,2022-04-01
Aragón,,2022M03,2.15,Total comunidad autónoma,2022-03-01
Aragón,,2022M02,2.13,Total comunidad autónoma,2022-02-01
Aragón,,2022M01,2.15,Total comunidad autónoma,2022-01-01
Aragón,Huesca,2026M03,2.41,Huesca,2026-03-01
Aragón,Huesca,2026M02,2.59,Huesca,2026-02-01
Aragón,Huesca,2026M01,2.64,Huesca,2026-01-01
Aragón,Huesca,2025M12,2.18,Huesca,2025-12-01
Aragón,Huesca,2025M11,2.01,Huesca,2025-11-01
Aragón,Huesca,2025M10,2.11,Huesca,2025-10-01
Aragón,Huesca,2025M09,2.09,Huesca,2025-09-01
Aragón,Huesca,2025M08,2.4,Huesca,2025-08-01
Aragón,Huesca,2025M07,2.24,Huesca,2025-07-01
Aragón,Huesca,2025M06,1.87,Huesca,2025-06-01
Aragón,Huesca,2025M05,1.97,Huesca,2025-05-01
Aragón,Huesca,2025M04,2.03,Huesca,2025-04-01
Aragón,Huesca,2025M03,2.35,Huesca,2025-03-01
Aragón,Huesca,2025M02,2.42,Huesca,2025-02-01
Aragón,Huesca,2025M01,2.46,Huesca,2025-01-01
Aragón,Huesca,2024M12,2.2,Huesca,2024-12-01
Aragón,Huesca,2024M11,2.01,Huesca,2024-11-01
Aragón,Huesca,2024M10,2.01,Huesca,2024-10-01
Aragón,Huesca,2024M09,2.12,Huesca,2024-09-01
Aragón,Huesca,2024M08,2.47,Huesca,2024-08-01
Aragón,Huesca,2024M07,2.29,Huesca,2024-07-01
Aragón,Huesca,2024M06,2.04,Huesca,2024-06-01
Aragón,Huesca,2024M05,1.93,Huesca,2024-05-01
Aragón,Huesca,2024M04,1.95,Huesca,2024-04-01
Aragón,Huesca,2024M03,2.38,Huesca,2024-03-01
Aragón,Huesca,2024M02,2.59,Huesca,2024-02-01
Aragón,Huesca,2024M01,2.53,Huesca,2024-01-01
Aragón,Huesca,2023M12,2.21,Huesca,2023-12-01
Aragón,Huesca,2023M11,2.09,Huesca,2023-11-01
Aragón,Huesca,2023M10,2.09,Huesca,2023-10-01
Aragón,Huesca,2023M09,2.08,Huesca,2023-09-01
Aragón,Huesca,2023M08,2.55,Huesca,2023-08-01
Aragón,Huesca,2023M07,2.42,Huesca,2023-07-01
Aragón,Huesca,2023M06,2.08,Huesca,2023-06-01
Aragón,Huesca,2023M05,2.06,Huesca,2023-05-01
Aragón,Huesca,2023M04,2.24,Huesca,2023-04-01
Aragón,Huesca,2023M03,2.48,Huesca,2023-03-01
Aragón,Huesca,2023M02,2.75,Huesca,2023-02-01
Aragón,Huesca,2023M01,2.5,Huesca,2023-01-01
Aragón,Huesca,2022M12,2.48,Huesca,2022-12-01
Aragón,Huesca,2022M11,2.13,Huesca,2022-11-01
Aragón,Huesca,2022M10,2.19,Huesca,2022-10-01
Aragón,Huesca,2022M09,2.14,Huesca,2022-09-01
Aragón,Huesca,2022M08,2.63,Huesca,2022-08-01
Aragón,Huesca,2022M07,2.35,Huesca,2022-07-01
Aragón,Huesca,2022M06,2.16,Huesca,2022-06-01
Aragón,Huesca,2022M05,2.03,Huesca,2022-05-01
Aragón,Huesca,2022M04,2.24,Huesca,2022-04-01
Aragón,Huesca,2022M03,2.68,Huesca,2022-03-01
Aragón,Huesca,2022M02,2.68,Huesca,2022-02-01
Aragón,Huesca,2022M01,2.56,Huesca,2022-01-01
Aragón,Teruel,2026M03,2.08,Teruel,2026-03-01
Aragón,Teruel,2026M02,1.92,Teruel,2026-02-01
Aragón,Teruel,2026M01,1.99,Teruel,2026-01-01
Aragón,Teruel,2025M12,2.01,Teruel,2025-12-01
Aragón,Teruel,2025M11,1.99,Teruel,2025-11-01
Aragón,Teruel,2025M10,2.02,Teruel,2025-10-01
Aragón,Teruel,2025M09,1.98,Teruel,2025-09-01
Aragón,Teruel,2025M08,1.98,Teruel,2025-08-01
Aragón,Teruel,2025M07,2.11,Teruel,2025-07-01
Aragón,Teruel,2025M06,2.18,Teruel,2025-06-01
Aragón,Teruel,2025M05,2.16,Teruel,2025-05-01
Aragón,Teruel,2025M04,2.04,Teruel,2025-04-01
Aragón,Teruel,2025M03,2.11,Teruel,2025-03-01
Aragón,Teruel,2025M02,2.01,Teruel,2025-02-01
Aragón,Teruel,2025M01,2.04,Teruel,2025-01-01
Aragón,Teruel,2024M12,1.98,Teruel,2024-12-01
Aragón,Teruel,2024M11,2.12,Teruel,2024-11-01
Aragón,Teruel,2024M10,1.94,Teruel,2024-10-01
Aragón,Teruel,2024M09,2.06,Teruel,2024-09-01
Aragón,Teruel,2024M08,1.98,Teruel,2024-08-01
Aragón,Teruel,2024M07,2.11,Teruel,2024-07-01
Aragón,Teruel,2024M06,1.9,Teruel,2024-06-01
Aragón,Teruel,2024M05,1.97,Teruel,2024-05-01
Aragón,Teruel,2024M04,1.87,Teruel,2024-04-01
Aragón,Teruel,2024M03,2.03,Teruel,2024-03-01
Aragón,Teruel,2024M02,1.95,Teruel,2024-02-01
Aragón,Teruel,2024M01,1.9,Teruel,2024-01-01
Aragón,Teruel,2023M12,1.95,Teruel,2023-12-01
Aragón,Teruel,2023M11,1.97,Teruel,2023-11-01
Aragón,Teruel,2023M10,1.95,Teruel,2023-10-01
Aragón,Teruel,2023M09,1.94,Teruel,2023-09-01
Aragón,Teruel,2023M08,2.02,Teruel,2023-08-01
Aragón,Teruel,2023M07,1.96,Teruel,2023-07-01
Aragón,Teruel,2023M06,1.94,Teruel,2023-06-01
Aragón,Teruel,2023M05,2.0,Teruel,2023-05-01
Aragón,Teruel,2023M04,1.96,Teruel,2023-04-01
Aragón,Teruel,2023M03,1.97,Teruel,2023-03-01
Aragón,Teruel,2023M02,1.93,Teruel,2023-02-01
Aragón,Teruel,2023M01,1.98,Teruel,2023-01-01
Aragón,Teruel,2022M12,1.96,Teruel,2022-12-01
Aragón,Teruel,2022M11,1.92,Teruel,2022-11-01
Aragón,Teruel,2022M10,1.94,Teruel,2022-10-01
Aragón,Teruel,2022M09,1.89,Teruel,2022-09-01
Aragón,Teruel,2022M08,2.02,Teruel,2022-08-01
Aragón,Teruel,2022M07,1.95,Teruel,2022-07-01
Aragón,Teruel,2022M06,1.8,Teruel,2022-06-01
Aragón,Teruel,2022M05,1.93,Teruel,2022-05-01
Aragón,Teruel,2022M04,1.97,Teruel,2022-04-01
Aragón,Teruel,2022M03,1.88,Teruel,2022-03-01
Aragón,Teruel,2022M02,1.82,Teruel,2022-02-01
Aragón,Teruel,2022M01,1.84,Teruel,2022-01-01
Aragón,Zaragoza,2026M03,1.81,Zaragoza,2026-03-01
Aragón,Zaragoza,2026M02,1.78,Zaragoza,2026-02-01
Aragón,Zaragoza,2026M01,1.83,Zaragoza,2026-01-01
Aragón,Zaragoza,2025M12,1.66,Zaragoza,2025-12-01
Aragón,Zaragoza,2025M11,1.84,Zaragoza,2025-11-01
Aragón,Zaragoza,2025M10,1.78,Zaragoza,2025-10-01
Aragón,Zaragoza,2025M09,1.79,Zaragoza,2025-09-01
Aragón,Zaragoza,2025M08,1.65,Zaragoza,2025-08-01
Aragón,Zaragoza,2025M07,1.75,Zaragoza,2025-07-01
Aragón,Zaragoza,2025M06,1.8,Zaragoza,2025-06-01
Aragón,Zaragoza,2025M05,1.81,Zaragoza,2025-05-01
Aragón,Zaragoza,2025M04,1.79,Zaragoza,2025-04-01
Aragón,Zaragoza,2025M03,1.81,Zaragoza,2025-03-01
Aragón,Zaragoza,2025M02,1.7,Zaragoza,2025-02-01
Aragón,Zaragoza,2025M01,1.67,Zaragoza,2025-01-01
Aragón,Zaragoza,2024M12,1.67,Zaragoza,2024-12-01
Aragón,Zaragoza,2024M11,1.8,Zaragoza,2024-11-01
Aragón,Zaragoza,2024M10,1.77,Zaragoza,2024-10-01
Aragón,Zaragoza,2024M09,1.72,Zaragoza,2024-09-01
Aragón,Zaragoza,2024M08,1.68,Zaragoza,2024-08-01
Aragón,Zaragoza,2024M07,1.74,Zaragoza,2024-07-01
Aragón,Zaragoza,2024M06,1.71,Zaragoza,2024-06-01
Aragón,Zaragoza,2024M05,1.73,Zaragoza,2024-05-01
Aragón,Zaragoza,2024M04,1.76,Zaragoza,2024-04-01
Aragón,Zaragoza,2024M03,1.76,Zaragoza,2024-03-01
Aragón,Zaragoza,2024M02,1.76,Zaragoza,2024-02-01
Aragón,Zaragoza,2024M01,1.71,Zaragoza,2024-01-01
Aragón,Zaragoza,2023M12,1.67,Zaragoza,2023-12-01
Aragón,Zaragoza,2023M11,1.87,Zaragoza,2023-11-01
Aragón,Zaragoza,2023M10,1.87,Zaragoza,2023-10-01
Aragón,Zaragoza,2023M09,1.77,Zaragoza,2023-09-01
Aragón,Zaragoza,2023M08,1.64,Zaragoza,2023-08-01
Aragón,Zaragoza,2023M07,1.74,Zaragoza,2023-07-01
Aragón,Zaragoza,2023M06,1.83,Zaragoza,2023-06-01
Aragón,Zaragoza,2023M05,1.83,Zaragoza,2023-05-01
Aragón,Zaragoza,2023M04,1.83,Zaragoza,2023-04-01
Aragón,Zaragoza,2023M03,1.85,Zaragoza,2023-03-01
Aragón,Zaragoza,2023M02,1.78,Zaragoza,2023-02-01
Aragón,Zaragoza,2023M01,1.76,Zaragoza,2023-01-01
Aragón,Zaragoza,2022M12,1.72,Zaragoza,2022-12-01
Aragón,Zaragoza,2022M11,1.86,Zaragoza,2022-11-01
Aragón,Zaragoza,2022M10,1.89,Zaragoza,2022-10-01
Aragón,Zaragoza,2022M09,1.86,Zaragoza,2022-09-01
Aragón,Zaragoza,2022M08,1.74,Zaragoza,2022-08-01
Aragón,Zaragoza,2022M07,1.81,Zaragoza,2022-07-01
Aragón,Zaragoza,2022M06,1.81,Zaragoza,2022-06-01
Aragón,Zaragoza,2022M05,1.88,Zaragoza,2022-05-01
Aragón,Zaragoza,2022M04,1.87,Zaragoza,2022-04-01
Aragón,Zaragoza,2022M03,1.89,Zaragoza,2022-03-01
Aragón,Zaragoza,2022M02,1.72,Zaragoza,2022-02-01
Aragón,Zaragoza,2022M01,1.74,Zaragoza,2022-01-01
"Asturias, Principado de",,2026M03,1.83,Total comunidad autónoma,2026-03-01
"Asturias, Principado de",,2026M02,1.76,Total comunidad autónoma,2026-02-01
"Asturias, Principado de",,2026M01,1.91,Total comunidad autónoma,2026-01-01
"Asturias, Principado de",,2025M12,1.87,Total comunidad autónoma,2025-12-01
"Asturias, Principado de",,2025M11,1.84,Total comunidad autónoma,2025-11-01
"Asturias, Principado de",,2025M10,1.84,Total comunidad autónoma,2025-10-01
"Asturias, Principado de",,2025M09,1.97,Total comunidad autónoma,2025-09-01
"Asturias, Principado de",,2025M08,2.31,Total comunidad autónoma,2025-08-01
"Asturias, Principado de",,2025M07,2.16,Total comunidad autónoma,2025-07-01
"Asturias, Principado de",,2025M06,1.8,Total comunidad autónoma,2025-06-01
"Asturias, Principado de",,2025M05,1.78,Total comunidad autónoma,2025-05-01
"Asturias, Principado de",,2025M04,1.84,Total comunidad autónoma,2025-04-01
"Asturias, Principado de",,2025M03,1.87,Total comunidad autónoma,2025-03-01
"Asturias, Principado de",,2025M02,1.77,Total comunidad autónoma,2025-02-01
"Asturias, Principado de",,2025M01,1.83,Total comunidad autónoma,2025-01-01
"Asturias, Principado de",,2024M12,1.91,Total comunidad autónoma,2024-12-01
"Asturias, Principado de",,2024M11,1.94,Total comunidad autónoma,2024-11-01
"Asturias, Principado de",,2024M10,1.92,Total comunidad autónoma,2024-10-01
"Asturias, Principado de",,2024M09,2.07,Total comunidad autónoma,2024-09-01
"Asturias, Principado de",,2024M08,2.37,Total comunidad autónoma,2024-08-01
"Asturias, Principado de",,2024M07,2.17,Total comunidad autónoma,2024-07-01
"Asturias, Principado de",,2024M06,1.98,Total comunidad autónoma,2024-06-01
"Asturias, Principado de",,2024M05,1.8,Total comunidad autónoma,2024-05-01
"Asturias, Principado de",,2024M04,1.85,Total comunidad autónoma,2024-04-01
"Asturias, Principado de",,2024M03,1.96,Total comunidad autónoma,2024-03-01
"Asturias, Principado de",,2024M02,1.83,Total comunidad autónoma,2024-02-01
"Asturias, Principado de",,2024M01,1.91,Total comunidad autónoma,2024-01-01
"Asturias, Principado de",,2023M12,1.97,Total comunidad autónoma,2023-12-01
"Asturias, Principado de",,2023M11,1.91,Total comunidad autónoma,2023-11-01
"Asturias, Principado de",,2023M10,1.98,Total comunidad autónoma,2023-10-01
"Asturias, Principado de",,2023M09,2.0,Total comunidad autónoma,2023-09-01
"Asturias, Principado de",,2023M08,2.45,Total comunidad autónoma,2023-08-01
"Asturias, Principado de",,2023M07,2.25,Total comunidad autónoma,2023-07-01
"Asturias, Principado de",,2023M06,1.98,Total comunidad autónoma,2023-06-01
"Asturias, Principado de",,2023M05,1.83,Total comunidad autónoma,2023-05-01
"Asturias, Principado de",,2023M04,2.01,Total comunidad autónoma,2023-04-01
"Asturias, Principado de",,2023M03,1.92,Total comunidad autónoma,2023-03-01
"Asturias, Principado de",,2023M02,1.86,Total comunidad autónoma,2023-02-01
"Asturias, Principado de",,2023M01,1.91,Total comunidad autónoma,2023-01-01
"Asturias, Principado de",,2022M12,1.99,Total comunidad autónoma,2022-12-01
"Asturias, Principado de",,2022M11,1.96,Total comunidad autónoma,2022-11-01
"Asturias, Principado de",,2022M10,2.05,Total comunidad autónoma,2022-10-01
"Asturias, Principado de",,2022M09,2.13,Total comunidad autónoma,2022-09-01
"Asturias, Principado de",,2022M08,2.45,Total comunidad autónoma,2022-08-01
"Asturias, Principado de",,2022M07,2.28,Total comunidad autónoma,2022-07-01
"Asturias, Principado de",,2022M06,2.08,Total comunidad autónoma,2022-06-01
"Asturias, Principado de",,2022M05,1.97,Total comunidad autónoma,2022-05-01
"Asturias, Principado de",,2022M04,2.06,Total comunidad autónoma,2022-04-01
"Asturias, Principado de",,2022M03,1.9,Total comunidad autónoma,2022-03-01
"Asturias, Principado de",,2022M02,1.85,Total comunidad autónoma,2022-02-01
"Asturias, Principado de",,2022M01,1.87,Total comunidad autónoma,2022-01-01
"Balears, Illes",,2026M03,4.39,Total comunidad autónoma,2026-03-01
"Balears, Illes",,2026M02,3.66,Total comunidad autónoma,2026-02-01
"Balears, Illes",,2026M01,3.13,Total comunidad autónoma,2026-01-01
"Balears, Illes",,2025M12,3.1,Total comunidad autónoma,2025-12-01
"Balears, Illes",,2025M11,3.12,Total comunidad autónoma,2025-11-01
"Balears, Illes",,2025M10,5.37,Total comunidad autónoma,2025-10-01
"Balears, Illes",,2025M09,5.25,Total comunidad autónoma,2025-09-01
"Balears, Illes",,2025M08,5.53,Total comunidad autónoma,2025-08-01
"Balears, Illes",,2025M07,5.4,Total comunidad autónoma,2025-07-01
"Balears, Illes",,2025M06,5.15,Total comunidad autónoma,2025-06-01
"Balears, Illes",,2025M05,4.77,Total comunidad autónoma,2025-05-01
"Balears, Illes",,2025M04,4.65,Total comunidad autónoma,2025-04-01
"Balears, Illes",,2025M03,4.34,Total comunidad autónoma,2025-03-01
"Balears, Illes",,2025M02,3.7,Total comunidad autónoma,2025-02-01
"Balears, Illes",,2025M01,3.31,Total comunidad autónoma,2025-01-01
"Balears, Illes",,2024M12,3.04,Total comunidad autónoma,2024-12-01
"Balears, Illes",,2024M11,3.36,Total comunidad autónoma,2024-11-01
"Balears, Illes",,2024M10,5.18,Total comunidad autónoma,2024-10-01
"Balears, Illes",,2024M09,5.38,Total comunidad autónoma,2024-09-01
"Balears, Illes",,2024M08,5.45,Total comunidad autónoma,2024-08-01
"Balears, Illes",,2024M07,5.4,Total comunidad autónoma,2024-07-01
"Balears, Illes",,2024M06,5.09,Total comunidad autónoma,2024-06-01
"Balears, Illes",,2024M05,4.69,Total comunidad autónoma,2024-05-01
"Balears, Illes",,2024M04,4.49,Total comunidad autónoma,2024-04-01
"Balears, Illes",,2024M03,4.47,Total comunidad autónoma,2024-03-01
"Balears, Illes",,2024M02,3.93,Total comunidad autónoma,2024-02-01
"Balears, Illes",,2024M01,3.28,Total comunidad autónoma,2024-01-01
"Balears, Illes",,2023M12,3.07,Total comunidad autónoma,2023-12-01
"Balears, Illes",,2023M11,3.66,Total comunidad autónoma,2023-11-01
"Balears, Illes",,2023M10,5.37,Total comunidad autónoma,2023-10-01
"Balears, Illes",,2023M09,5.36,Total comunidad autónoma,2023-09-01
"Balears, Illes",,2023M08,5.59,Total comunidad autónoma,2023-08-01
"Balears, Illes",,2023M07,5.38,Total comunidad autónoma,2023-07-01
"Balears, Illes",,2023M06,4.96,Total comunidad autónoma,2023-06-01
"Balears, Illes",,2023M05,4.86,Total comunidad autónoma,2023-05-01
"Balears, Illes",,2023M04,4.37,Total comunidad autónoma,2023-04-01
"Balears, Illes",,2023M03,4.1,Total comunidad autónoma,2023-03-01
"Balears, Illes",,2023M02,3.74,Total comunidad autónoma,2023-02-01
"Balears, Illes",,2023M01,3.13,Total comunidad autónoma,2023-01-01
"Balears, Illes",,2022M12,3.08,Total comunidad autónoma,2022-12-01
"Balears, Illes",,2022M11,3.58,Total comunidad autónoma,2022-11-01
"Balears, Illes",,2022M10,5.23,Total comunidad autónoma,2022-10-01
"Balears, Illes",,2022M09,5.36,Total comunidad autónoma,2022-09-01
"Balears, Illes",,2022M08,5.52,Total comunidad autónoma,2022-08-01
"Balears, Illes",,2022M07,5.45,Total comunidad autónoma,2022-07-01
"Balears, Illes",,2022M06,5.14,Total comunidad autónoma,2022-06-01
"Balears, Illes",,2022M05,4.63,Total comunidad autónoma,2022-05-01
"Balears, Illes",,2022M04,4.49,Total comunidad autónoma,2022-04-01
"Balears, Illes",,2022M03,4.04,Total comunidad autónoma,2022-03-01
"Balears, Illes",,2022M02,3.35,Total comunidad autónoma,2022-02-01
"Balears, Illes",,2022M01,3.02,Total comunidad autónoma,2022-01-01
Canarias,,2026M03,6.3,Total comunidad autónoma,2026-03-01
Canarias,,2026M02,6.38,Total comunidad autónoma,2026-02-01
Canarias,,2026M01,6.74,Total comunidad autónoma,2026-01-01
Canarias,,2025M12,6.52,Total comunidad autónoma,2025-12-01
Canarias,,2025M11,6.43,Total comunidad autónoma,2025-11-01
Canarias,,2025M10,6.47,Total comunidad autónoma,2025-10-01
Canarias,,2025M09,6.56,Total comunidad autónoma,2025-09-01
Canarias,,2025M08,6.7,Total comunidad autónoma,2025-08-01
Canarias,,2025M07,6.56,Total comunidad autónoma,2025-07-01
Canarias,,2025M06,6.26,Total comunidad autónoma,2025-06-01
Canarias,,2025M05,6.01,Total comunidad autónoma,2025-05-01
Canarias,,2025M04,6.12,Total comunidad autónoma,2025-04-01
Canarias,,2025M03,6.35,Total comunidad autónoma,2025-03-01
Canarias,,2025M02,6.47,Total comunidad autónoma,2025-02-01
Canarias,,2025M01,6.89,Total comunidad autónoma,2025-01-01
Canarias,,2024M12,6.56,Total comunidad autónoma,2024-12-01
Canarias,,2024M11,6.59,Total comunidad autónoma,2024-11-01
Canarias,,2024M10,6.54,Total comunidad autónoma,2024-10-01
Canarias,,2024M09,6.69,Total comunidad autónoma,2024-09-01
Canarias,,2024M08,6.8,Total comunidad autónoma,2024-08-01
Canarias,,2024M07,6.69,Total comunidad autónoma,2024-07-01
Canarias,,2024M06,6.33,Total comunidad autónoma,2024-06-01
Canarias,,2024M05,6.23,Total comunidad autónoma,2024-05-01
Canarias,,2024M04,6.24,Total comunidad autónoma,2024-04-01
Canarias,,2024M03,6.45,Total comunidad autónoma,2024-03-01
Canarias,,2024M02,6.61,Total comunidad autónoma,2024-02-01
Canarias,,2024M01,6.97,Total comunidad autónoma,2024-01-01
Canarias,,2023M12,6.56,Total comunidad autónoma,2023-12-01
Canarias,,2023M11,6.83,Total comunidad autónoma,2023-11-01
Canarias,,2023M10,6.37,Total comunidad autónoma,2023-10-01
Canarias,,2023M09,6.69,Total comunidad autónoma,2023-09-01
Canarias,,2023M08,6.7,Total comunidad autónoma,2023-08-01
Canarias,,2023M07,6.46,Total comunidad autónoma,2023-07-01
Canarias,,2023M06,6.3,Total comunidad autónoma,2023-06-01
Canarias,,2023M05,6.24,Total comunidad autónoma,2023-05-01
Canarias,,2023M04,6.03,Total comunidad autónoma,2023-04-01
Canarias,,2023M03,6.47,Total comunidad autónoma,2023-03-01
Canarias,,2023M02,6.62,Total comunidad autónoma,2023-02-01
Canarias,,2023M01,7.08,Total comunidad autónoma,2023-01-01
Canarias,,2022M12,6.32,Total comunidad autónoma,2022-12-01
Canarias,,2022M11,6.76,Total comunidad autónoma,2022-11-01
Canarias,,2022M10,6.38,Total comunidad autónoma,2022-10-01
Canarias,,2022M09,6.74,Total comunidad autónoma,2022-09-01
Canarias,,2022M08,6.91,Total comunidad autónoma,2022-08-01
Canarias,,2022M07,6.52,Total comunidad autónoma,2022-07-01
Canarias,,2022M06,6.36,Total comunidad autónoma,2022-06-01
Canarias,,2022M05,6.16,Total comunidad autónoma,2022-05-01
Canarias,,2022M04,6.24,Total comunidad autónoma,2022-04-01
Canarias,,2022M03,6.67,Total comunidad autónoma,2022-03-01
Canarias,,2022M02,6.12,Total comunidad autónoma,2022-02-01
Canarias,,2022M01,7.11,Total comunidad autónoma,2022-01-01
Canarias,"Palmas, Las",2026M03,6.77,"Palmas, Las",2026-03-01
Canarias,"Palmas, Las",2026M02,6.68,"Palmas, Las",2026-02-01
Canarias,"Palmas, Las",2026M01,7.25,"Palmas, Las",2026-01-01
Canarias,"Palmas, Las",2025M12,6.88,"Palmas, Las",2025-12-01
Canarias,"Palmas, Las",2025M11,6.83,"Palmas, Las",2025-11-01
Canarias,"Palmas, Las",2025M10,6.8,"Palmas, Las",2025-10-01
Canarias,"Palmas, Las",2025M09,6.95,"Palmas, Las",2025-09-01
Canarias,"Palmas, Las",2025M08,7.07,"Palmas, Las",2025-08-01
Canarias,"Palmas, Las",2025M07,6.94,"Palmas, Las",2025-07-01
