Provincias;País de residencia;Meses;Total
08 Barcelona;Países africanos;Abril;13.728
08 Barcelona;Países africanos;Mayo;10.507
08 Barcelona;Países africanos;Junio;12.649
08 Barcelona;Países africanos;Julio;18.424
08 Barcelona;Países africanos;Agosto;18.301
08 Barcelona;Países africanos;Septiembre;12.639
08 Barcelona;Países africanos;Octubre;11.484
08 Barcelona;Países africanos;Noviembre;11.197
08 Barcelona;Países africanos;Diciembre;12.162
17 Girona;Residentes en España;Enero;64.875
17 Girona;Residentes en España;Febrero;81.907
17 Girona;Residentes en España;Marzo;145.530
17 Girona;Residentes en España;Abril;133.797
17 Girona;Residentes en España;Mayo;153.373
17 Girona;Residentes en España;Junio;189.588
17 Girona;Residentes en España;Julio;212.065
17 Girona;Residentes en España;Agosto;269.553
17 Girona;Residentes en España;Septiembre;183.844
17 Girona;Residentes en España;Octubre;126.091
17 Girona;Residentes en España;Noviembre;80.166
17 Girona;Residentes en España;Diciembre;89.725
17 Girona;Alemania;Enero;3.804
17 Girona;Alemania;Febrero;2.865
17 Girona;Alemania;Marzo;7.625
17 Girona;Alemania;Abril;8.232
17 Girona;Alemania;Mayo;19.518
17 Girona;Alemania;Junio;23.974
17 Girona;Alemania;Julio;31.946
17 Girona;Alemania;Agosto;24.235
17 Girona;Alemania;Septiembre;20.326
17 Girona;Alemania;Octubre;13.440
17 Girona;Alemania;Noviembre;2.638
17 Girona;Alemania;Diciembre;1.943
17 Girona;Austria;Enero;107
17 Girona;Austria;Febrero;707
17 Girona;Austria;Marzo;347
17 Girona;Austria;Abril;618
17 Girona;Austria;Mayo;780
17 Girona;Austria;Junio;883
17 Girona;Austria;Julio;1.498
17 Girona;Austria;Agosto;806
17 Girona;Austria;Septiembre;657
17 Girona;Austria;Octubre;624
17 Girona;Austria;Noviembre;128
17 Girona;Austria;Diciembre;59
17 Girona;Bélgica;Enero;1.073
17 Girona;Bélgica;Febrero;1.523
17 Girona;Bélgica;Marzo;4.068
17 Girona;Bélgica;Abril;9.830
17 Girona;Bélgica;Mayo;9.236
17 Girona;Bélgica;Junio;15.162
17 Girona;Bélgica;Julio;28.001
17 Girona;Bélgica;Agosto;14.911
17 Girona;Bélgica;Septiembre;14.328
17 Girona;Bélgica;Octubre;13.474
17 Girona;Bélgica;Noviembre;1.464
17 Girona;Bélgica;Diciembre;1.350
17 Girona;Dinamarca;Enero;64
17 Girona;Dinamarca;Febrero;188
17 Girona;Dinamarca;Marzo;762
17 Girona;Dinamarca;Abril;1.027
17 Girona;Dinamarca;Mayo;1.030
17 Girona;Dinamarca;Junio;1.089
17 Girona;Dinamarca;Julio;3.329
17 Girona;Dinamarca;Agosto;1.557
17 Girona;Dinamarca;Septiembre;1.522
17 Girona;Dinamarca;Octubre;1.345
17 Girona;Dinamarca;Noviembre;220
17 Girona;Dinamarca;Diciembre;110
17 Girona;Finlandia;Enero;97
17 Girona;Finlandia;Febrero;100
17 Girona;Finlandia;Marzo;433
17 Girona;Finlandia;Abril;722
17 Girona;Finlandia;Mayo;390
17 Girona;Finlandia;Junio;1.056
17 Girona;Finlandia;Julio;750
17 Girona;Finlandia;Agosto;511
17 Girona;Finlandia;Septiembre;768
17 Girona;Finlandia;Octubre;468
17 Girona;Finlandia;Noviembre;102
17 Girona;Finlandia;Diciembre;138
17 Girona;Francia;Enero;26.080
17 Girona;Francia;Febrero;25.798
17 Girona;Francia;Marzo;46.647
17 Girona;Francia;Abril;90.657
17 Girona;Francia;Mayo;124.739
17 Girona;Francia;Junio;90.574
17 Girona;Francia;Julio;101.470
17 Girona;Francia;Agosto;147.933
17 Girona;Francia;Septiembre;109.159
17 Girona;Francia;Octubre;99.536
17 Girona;Francia;Noviembre;35.887
17 Girona;Francia;Diciembre;24.159
17 Girona;Grecia;Enero;25
17 Girona;Grecia;Febrero;88
17 Girona;Grecia;Marzo;347
17 Girona;Grecia;Abril;270
17 Girona;Grecia;Mayo;269
17 Girona;Grecia;Junio;778
17 Girona;Grecia;Julio;214
17 Girona;Grecia;Agosto;204
17 Girona;Grecia;Septiembre;192
17 Girona;Grecia;Octubre;275
17 Girona;Grecia;Noviembre;..
17 Girona;Grecia;Diciembre;..
17 Girona;Irlanda;Enero;169
17 Girona;Irlanda;Febrero;299
17 Girona;Irlanda;Marzo;393
17 Girona;Irlanda;Abril;705
17 Girona;Irlanda;Mayo;2.047
17 Girona;Irlanda;Junio;3.819
17 Girona;Irlanda;Julio;2.803
17 Girona;Irlanda;Agosto;2.398
17 Girona;Irlanda;Septiembre;2.296
17 Girona;Irlanda;Octubre;1.046
17 Girona;Irlanda;Noviembre;186
17 Girona;Irlanda;Diciembre;173
17 Girona;Italia;Enero;2.918
17 Girona;Italia;Febrero;2.030
17 Girona;Italia;Marzo;15.251
17 Girona;Italia;Abril;12.492
17 Girona;Italia;Mayo;5.364
17 Girona;Italia;Junio;7.703
17 Girona;Italia;Julio;12.868
17 Girona;Italia;Agosto;17.923
17 Girona;Italia;Septiembre;9.793
17 Girona;Italia;Octubre;7.033
17 Girona;Italia;Noviembre;1.974
17 Girona;Italia;Diciembre;2.661
17 Girona;Luxemburgo;Enero;97
17 Girona;Luxemburgo;Febrero;69
17 Girona;Luxemburgo;Marzo;117
17 Girona;Luxemburgo;Abril;161
17 Girona;Luxemburgo;Mayo;197
17 Girona;Luxemburgo;Junio;564
17 Girona;Luxemburgo;Julio;247
17 Girona;Luxemburgo;Agosto;597
17 Girona;Luxemburgo;Septiembre;459
17 Girona;Luxemburgo;Octubre;214
17 Girona;Luxemburgo;Noviembre;64
17 Girona;Luxemburgo;Diciembre;45
17 Girona;Países Bajos;Enero;1.594
17 Girona;Países Bajos;Febrero;1.164
17 Girona;Países Bajos;Marzo;5.284
17 Girona;Países Bajos;Abril;4.219
17 Girona;Países Bajos;Mayo;7.272
17 Girona;Países Bajos;Junio;8.778
17 Girona;Países Bajos;Julio;21.324
17 Girona;Países Bajos;Agosto;14.082
17 Girona;Países Bajos;Septiembre;8.276
17 Girona;Países Bajos;Octubre;9.498
17 Girona;Países Bajos;Noviembre;1.642
17 Girona;Países Bajos;Diciembre;1.216
17 Girona;Polonia;Enero;225
17 Girona;Polonia;Febrero;321
17 Girona;Polonia;Marzo;956
17 Girona;Polonia;Abril;1.742
17 Girona;Polonia;Mayo;6.753
17 Girona;Polonia;Junio;14.056
17 Girona;Polonia;Julio;9.229
17 Girona;Polonia;Agosto;7.380
17 Girona;Polonia;Septiembre;12.668
17 Girona;Polonia;Octubre;3.409
17 Girona;Polonia;Noviembre;346
17 Girona;Polonia;Diciembre;379
17 Girona;Portugal;Enero;615
17 Girona;Portugal;Febrero;528
17 Girona;Portugal;Marzo;1.323
17 Girona;Portugal;Abril;1.590
17 Girona;Portugal;Mayo;1.534
17 Girona;Portugal;Junio;1.643
17 Girona;Portugal;Julio;2.315
17 Girona;Portugal;Agosto;2.349
17 Girona;Portugal;Septiembre;2.944
17 Girona;Portugal;Octubre;2.825
17 Girona;Portugal;Noviembre;738
17 Girona;Portugal;Diciembre;459
17 Girona;Reino Unido;Enero;1.795
17 Girona;Reino Unido;Febrero;1.867
17 Girona;Reino Unido;Marzo;6.910
17 Girona;Reino Unido;Abril;12.408
17 Girona;Reino Unido;Mayo;25.565
17 Girona;Reino Unido;Junio;35.708
17 Girona;Reino Unido;Julio;28.374
17 Girona;Reino Unido;Agosto;31.588
17 Girona;Reino Unido;Septiembre;37.433
17 Girona;Reino Unido;Octubre;22.521
17 Girona;Reino Unido;Noviembre;2.151
17 Girona;Reino Unido;Diciembre;1.643
17 Girona;República Checa;Enero;..
17 Girona;República Checa;Febrero;171
17 Girona;República Checa;Marzo;..
17 Girona;República Checa;Abril;292
17 Girona;República Checa;Mayo;145
17 Girona;República Checa;Junio;1.646
17 Girona;República Checa;Julio;2.160
17 Girona;República Checa;Agosto;1.355
17 Girona;República Checa;Septiembre;1.937
17 Girona;República Checa;Octubre;934
17 Girona;República Checa;Noviembre;159
17 Girona;República Checa;Diciembre;117
17 Girona;Suecia;Enero;154
17 Girona;Suecia;Febrero;470
17 Girona;Suecia;Marzo;1.374
17 Girona;Suecia;Abril;1.784
17 Girona;Suecia;Mayo;3.108
17 Girona;Suecia;Junio;3.207
17 Girona;Suecia;Julio;3.576
17 Girona;Suecia;Agosto;729
17 Girona;Suecia;Septiembre;2.397
17 Girona;Suecia;Octubre;1.669
17 Girona;Suecia;Noviembre;526
17 Girona;Suecia;Diciembre;181
17 Girona;Noruega;Enero;105
17 Girona;Noruega;Febrero;61
17 Girona;Noruega;Marzo;251
17 Girona;Noruega;Abril;1.242
17 Girona;Noruega;Mayo;906
17 Girona;Noruega;Junio;2.926
17 Girona;Noruega;Julio;2.569
17 Girona;Noruega;Agosto;867
17 Girona;Noruega;Septiembre;1.465
17 Girona;Noruega;Octubre;2.012
17 Girona;Noruega;Noviembre;398
17 Girona;Noruega;Diciembre;119
17 Girona;Rusia;Enero;1.130
17 Girona;Rusia;Febrero;1.171
17 Girona;Rusia;Marzo;1.810
17 Girona;Rusia;Abril;3.275
17 Girona;Rusia;Mayo;4.283
17 Girona;Rusia;Junio;18.806
17 Girona;Rusia;Julio;18.477
17 Girona;Rusia;Agosto;17.841
17 Girona;Rusia;Septiembre;13.118
17 Girona;Rusia;Octubre;3.931
17 Girona;Rusia;Noviembre;1.417
17 Girona;Rusia;Diciembre;1.258
17 Girona;Suiza;Enero;668
17 Girona;Suiza;Febrero;1.190
17 Girona;Suiza;Marzo;1.773
17 Girona;Suiza;Abril;3.208
17 Girona;Suiza;Mayo;5.147
17 Girona;Suiza;Junio;4.168
17 Girona;Suiza;Julio;8.216
17 Girona;Suiza;Agosto;4.565
17 Girona;Suiza;Septiembre;6.028
17 Girona;Suiza;Octubre;4.650
17 Girona;Suiza;Noviembre;615
17 Girona;Suiza;Diciembre;839
17 Girona;Resto de Europa sin U.E.;Enero;1.437
17 Girona;Resto de Europa sin U.E.;Febrero;1.009
17 Girona;Resto de Europa sin U.E.;Marzo;3.040
17 Girona;Resto de Europa sin U.E.;Abril;4.442
17 Girona;Resto de Europa sin U.E.;Mayo;4.340
17 Girona;Resto de Europa sin U.E.;Junio;13.148
17 Girona;Resto de Europa sin U.E.;Julio;9.215
17 Girona;Resto de Europa sin U.E.;Agosto;8.928
17 Girona;Resto de Europa sin U.E.;Septiembre;13.893
17 Girona;Resto de Europa sin U.E.;Octubre;3.139
17 Girona;Resto de Europa sin U.E.;Noviembre;912
17 Girona;Resto de Europa sin U.E.;Diciembre;819
17 Girona;Japón;Enero;72
17 Girona;Japón;Febrero;396
17 Girona;Japón;Marzo;122
17 Girona;Japón;Abril;318
17 Girona;Japón;Mayo;179
17 Girona;Japón;Junio;454
17 Girona;Japón;Julio;469
17 Girona;Japón;Agosto;169
17 Girona;Japón;Septiembre;337
17 Girona;Japón;Octubre;409
17 Girona;Japón;Noviembre;158
17 Girona;Japón;Diciembre;190
17 Girona;Estados Unidos;Enero;800
17 Girona;Estados Unidos;Febrero;798
17 Girona;Estados Unidos;Marzo;3.558
17 Girona;Estados Unidos;Abril;3.239
17 Girona;Estados Unidos;Mayo;5.118
17 Girona;Estados Unidos;Junio;8.086
17 Girona;Estados Unidos;Julio;6.920
17 Girona;Estados Unidos;Agosto;4.988
17 Girona;Estados Unidos;Septiembre;6.872
17 Girona;Estados Unidos;Octubre;4.749
17 Girona;Estados Unidos;Noviembre;996
17 Girona;Estados Unidos;Diciembre;1.027
17 Girona;Resto de América;Enero;1.555
17 Girona;Resto de América;Febrero;1.980
17 Girona;Resto de América;Marzo;2.889
17 Girona;Resto de América;Abril;3.918
17 Girona;Resto de América;Mayo;6.239
17 Girona;Resto de América;Junio;6.427
17 Girona;Resto de América;Julio;6.386
17 Girona;Resto de América;Agosto;5.895
17 Girona;Resto de América;Septiembre;6.209
17 Girona;Resto de América;Octubre;4.637
17 Girona;Resto de América;Noviembre;1.874
17 Girona;Resto de América;Diciembre;1.370
17 Girona;Países africanos;Enero;841
17 Girona;Países africanos;Febrero;639
17 Girona;Países africanos;Marzo;1.059
17 Girona;Países africanos;Abril;1.593
17 Girona;Países africanos;Mayo;1.190
17 Girona;Países africanos;Junio;1.687
17 Girona;Países africanos;Julio;2.533
17 Girona;Países africanos;Agosto;3.173
17 Girona;Países africanos;Septiembre;1.224
17 Girona;Países africanos;Octubre;1.761
17 Girona;Países africanos;Noviembre;1.334
17 Girona;Países africanos;Diciembre;1.228
28 Madrid;Residentes en España;Enero;514.887
28 Madrid;Residentes en España;Febrero;530.705
28 Madrid;Residentes en España;Marzo;564.073
28 Madrid;Residentes en España;Abril;520.285
28 Madrid;Residentes en España;Mayo;562.675
28 Madrid;Residentes en España;Junio;575.242
28 Madrid;Residentes en España;Julio;516.910
28 Madrid;Residentes en España;Agosto;481.301
28 Madrid;Residentes en España;Septiembre;554.765
28 Madrid;Residentes en España;Octubre;559.826
28 Madrid;Residentes en España;Noviembre;581.438
28 Madrid;Residentes en España;Diciembre;598.334
28 Madrid;Alemania;Enero;16.985
28 Madrid;Alemania;Febrero;19.072
28 Madrid;Alemania;Marzo;25.883
28 Madrid;Alemania;Abril;26.749
28 Madrid;Alemania;Mayo;28.447
28 Madrid;Alemania;Junio;24.109
28 Madrid;Alemania;Julio;21.159
28 Madrid;Alemania;Agosto;15.905
28 Madrid;Alemania;Septiembre;27.143
28 Madrid;Alemania;Octubre;32.420
28 Madrid;Alemania;Noviembre;27.847
28 Madrid;Alemania;Diciembre;16.473
28 Madrid;Austria;Enero;1.965
28 Madrid;Austria;Febrero;2.303
28 Madrid;Austria;Marzo;3.692
28 Madrid;Austria;Abril;3.354
28 Madrid;Austria;Mayo;4.280
28 Madrid;Austria;Junio;2.775
28 Madrid;Austria;Julio;3.036
28 Madrid;Austria;Agosto;1.964
28 Madrid;Austria;Septiembre;3.279
28 Madrid;Austria;Octubre;4.267
28 Madrid;Austria;Noviembre;3.079
28 Madrid;Austria;Diciembre;1.861
28 Madrid;Bélgica;Enero;4.458
28 Madrid;Bélgica;Febrero;6.113
28 Madrid;Bélgica;Marzo;6.582
28 Madrid;Bélgica;Abril;8.646
28 Madrid;Bélgica;Mayo;6.903
28 Madrid;Bélgica;Junio;6.591
28 Madrid;Bélgica;Julio;9.615
28 Madrid;Bélgica;Agosto;8.031
28 Madrid;Bélgica;Septiembre;8.987
28 Madrid;Bélgica;Octubre;9.688
28 Madrid;Bélgica;Noviembre;6.503
28 Madrid;Bélgica;Diciembre;5.074
28 Madrid;Dinamarca;Enero;2.360
28 Madrid;Dinamarca;Febrero;3.310
28 Madrid;Dinamarca;Marzo;3.352
28 Madrid;Dinamarca;Abril;5.595
28 Madrid;Dinamarca;Mayo;2.908
28 Madrid;Dinamarca;Junio;2.719
28 Madrid;Dinamarca;Julio;3.972
28 Madrid;Dinamarca;Agosto;2.195
28 Madrid;Dinamarca;Septiembre;4.048
28 Madrid;Dinamarca;Octubre;4.256
28 Madrid;Dinamarca;Noviembre;3.467
28 Madrid;Dinamarca;Diciembre;1.916
28 Madrid;Finlandia;Enero;1.621
28 Madrid;Finlandia;Febrero;2.280
28 Madrid;Finlandia;Marzo;2.550
28 Madrid;Finlandia;Abril;2.690
28 Madrid;Finlandia;Mayo;2.724
28 Madrid;Finlandia;Junio;2.227
28 Madrid;Finlandia;Julio;2.453
28 Madrid;Finlandia;Agosto;1.650
28 Madrid;Finlandia;Septiembre;2.974
28 Madrid;Finlandia;Octubre;2.734
28 Madrid;Finlandia;Noviembre;2.623
28 Madrid;Finlandia;Diciembre;1.403
28 Madrid;Francia;Enero;25.325
28 Madrid;Francia;Febrero;30.495
28 Madrid;Francia;Marzo;30.779
28 Madrid;Francia;Abril;37.454
28 Madrid;Francia;Mayo;38.910
28 Madrid;Francia;Junio;39.338
28 Madrid;Francia;Julio;35.079
28 Madrid;Francia;Agosto;40.496
28 Madrid;Francia;Septiembre;34.260
28 Madrid;Francia;Octubre;39.100
28 Madrid;Francia;Noviembre;30.672
28 Madrid;Francia;Diciembre;25.876
28 Madrid;Grecia;Enero;1.328
28 Madrid;Grecia;Febrero;1.984
28 Madrid;Grecia;Marzo;1.754
28 Madrid;Grecia;Abril;2.702
28 Madrid;Grecia;Mayo;2.297
28 Madrid;Grecia;Junio;3.168
28 Madrid;Grecia;Julio;2.744
28 Madrid;Grecia;Agosto;2.845
28 Madrid;Grecia;Septiembre;2.473
28 Madrid;Grecia;Octubre;3.532
28 Madrid;Grecia;Noviembre;2.749
28 Madrid;Grecia;Diciembre;2.399
28 Madrid;Irlanda;Enero;3.411
28 Madrid;Irlanda;Febrero;3.803
28 Madrid;Irlanda;Marzo;4.374
28 Madrid;Irlanda;Abril;3.890
28 Madrid;Irlanda;Mayo;4.790
28 Madrid;Irlanda;Junio;4.450
28 Madrid;Irlanda;Julio;5.369
28 Madrid;Irlanda;Agosto;3.985
28 Madrid;Irlanda;Septiembre;5.136
28 Madrid;Irlanda;Octubre;5.644
28 Madrid;Irlanda;Noviembre;5.086
28 Madrid;Irlanda;Diciembre;4.395
28 Madrid;Italia;Enero;24.379
28 Madrid;Italia;Febrero;26.736
28 Madrid;Italia;Marzo;33.828
28 Madrid;Italia;Abril;36.891
28 Madrid;Italia;Mayo;34.589
28 Madrid;Italia;Junio;31.081
28 Madrid;Italia;Julio;28.714
28 Madrid;Italia;Agosto;31.909
28 Madrid;Italia;Septiembre;33.647
28 Madrid;Italia;Octubre;35.299
28 Madrid;Italia;Noviembre;31.869
28 Madrid;Italia;Diciembre;32.091
28 Madrid;Luxemburgo;Enero;356
28 Madrid;Luxemburgo;Febrero;462
28 Madrid;Luxemburgo;Marzo;395
28 Madrid;Luxemburgo;Abril;621
28 Madrid;Luxemburgo;Mayo;570
28 Madrid;Luxemburgo;Junio;609
28 Madrid;Luxemburgo;Julio;796
28 Madrid;Luxemburgo;Agosto;393
28 Madrid;Luxemburgo;Septiembre;902
28 Madrid;Luxemburgo;Octubre;1.135
28 Madrid;Luxemburgo;Noviembre;815
28 Madrid;Luxemburgo;Diciembre;451
28 Madrid;Países Bajos;Enero;10.103
28 Madrid;Países Bajos;Febrero;10.303
28 Madrid;Países Bajos;Marzo;10.999
28 Madrid;Países Bajos;Abril;14.440
28 Madrid;Países Bajos;Mayo;12.448
28 Madrid;Países Bajos;Junio;11.242
28 Madrid;Países Bajos;Julio;12.354
28 Madrid;Países Bajos;Agosto;10.775
28 Madrid;Países Bajos;Septiembre;11.644
28 Madrid;Países Bajos;Octubre;13.846
28 Madrid;Países Bajos;Noviembre;9.487
28 Madrid;Países Bajos;Diciembre;7.422
28 Madrid;Polonia;Enero;3.970
28 Madrid;Polonia;Febrero;3.644
28 Madrid;Polonia;Marzo;3.837
28 Madrid;Polonia;Abril;4.491
28 Madrid;Polonia;Mayo;4.934
28 Madrid;Polonia;Junio;4.073
28 Madrid;Polonia;Julio;3.674
28 Madrid;Polonia;Agosto;3.662
28 Madrid;Polonia;Septiembre;5.000
28 Madrid;Polonia;Octubre;6.906
28 Madrid;Polonia;Noviembre;5.772
28 Madrid;Polonia;Diciembre;2.897
28 Madrid;Portugal;Enero;19.064
28 Madrid;Portugal;Febrero;17.408
28 Madrid;Portugal;Marzo;21.354
28 Madrid;Portugal;Abril;25.388
28 Madrid;Portugal;Mayo;18.470
28 Madrid;Portugal;Junio;20.152
28 Madrid;Portugal;Julio;21.395
28 Madrid;Portugal;Agosto;23.444
28 Madrid;Portugal;Septiembre;22.756
28 Madrid;Portugal;Octubre;22.465
28 Madrid;Portugal;Noviembre;19.767
28 Madrid;Portugal;Diciembre;16.877
28 Madrid;Reino Unido;Enero;23.251
28 Madrid;Reino Unido;Febrero;27.900
28 Madrid;Reino Unido;Marzo;33.957
28 Madrid;Reino Unido;Abril;32.261
28 Madrid;Reino Unido;Mayo;36.219
28 Madrid;Reino Unido;Junio;36.488
28 Madrid;Reino Unido;Julio;37.346
28 Madrid;Reino Unido;Agosto;31.039
28 Madrid;Reino Unido;Septiembre;38.097
28 Madrid;Reino Unido;Octubre;40.364
28 Madrid;Reino Unido;Noviembre;32.009
28 Madrid;Reino Unido;Diciembre;20.840
28 Madrid;República Checa;Enero;1.043
28 Madrid;República Checa;Febrero;1.002
28 Madrid;República Checa;Marzo;1.197
28 Madrid;República Checa;Abril;1.361
28 Madrid;República Checa;Mayo;2.090
28 Madrid;República Checa;Junio;1.506
28 Madrid;República Checa;Julio;1.058
28 Madrid;República Checa;Agosto;1.077
28 Madrid;República Checa;Septiembre;2.148
28 Madrid;República Checa;Octubre;2.797
28 Madrid;República Checa;Noviembre;1.767
28 Madrid;República Checa;Diciembre;910
28 Madrid;Suecia;Enero;3.025
28 Madrid;Suecia;Febrero;2.871
28 Madrid;Suecia;Marzo;4.550
28 Madrid;Suecia;Abril;5.947
28 Madrid;Suecia;Mayo;4.688
28 Madrid;Suecia;Junio;3.681
28 Madrid;Suecia;Julio;5.850
28 Madrid;Suecia;Agosto;2.527
28 Madrid;Suecia;Septiembre;5.185
28 Madrid;Suecia;Octubre;6.500
28 Madrid;Suecia;Noviembre;4.203
28 Madrid;Suecia;Diciembre;3.134
28 Madrid;Noruega;Enero;1.270
28 Madrid;Noruega;Febrero;1.885
28 Madrid;Noruega;Marzo;2.619
28 Madrid;Noruega;Abril;2.924
28 Madrid;Noruega;Mayo;2.822
28 Madrid;Noruega;Junio;2.006
28 Madrid;Noruega;Julio;3.480
28 Madrid;Noruega;Agosto;1.717
28 Madrid;Noruega;Septiembre;3.847
28 Madrid;Noruega;Octubre;3.592
28 Madrid;Noruega;Noviembre;2.025
28 Madrid;Noruega;Diciembre;1.414
28 Madrid;Rusia;Enero;7.080
28 Madrid;Rusia;Febrero;5.926
28 Madrid;Rusia;Marzo;6.141
28 Madrid;Rusia;Abril;8.479
28 Madrid;Rusia;Mayo;7.321
28 Madrid;Rusia;Junio;7.604
28 Madrid;Rusia;Julio;7.703
28 Madrid;Rusia;Agosto;6.398
28 Madrid;Rusia;Septiembre;7.260
28 Madrid;Rusia;Octubre;7.461
28 Madrid;Rusia;Noviembre;7.467
28 Madrid;Rusia;Diciembre;6.521
28 Madrid;Suiza;Enero;4.198
28 Madrid;Suiza;Febrero;6.948
28 Madrid;Suiza;Marzo;7.225
28 Madrid;Suiza;Abril;10.118
28 Madrid;Suiza;Mayo;9.095
28 Madrid;Suiza;Junio;8.550
28 Madrid;Suiza;Julio;7.018
28 Madrid;Suiza;Agosto;4.243
28 Madrid;Suiza;Septiembre;7.838
28 Madrid;Suiza;Octubre;9.181
28 Madrid;Suiza;Noviembre;8.475
28 Madrid;Suiza;Diciembre;5.749
28 Madrid;Resto de Europa sin U.E.;Enero;7.761
28 Madrid;Resto de Europa sin U.E.;Febrero;10.696
28 Madrid;Resto de Europa sin U.E.;Marzo;14.798
28 Madrid;Resto de Europa sin U.E.;Abril;14.471
28 Madrid;Resto de Europa sin U.E.;Mayo;10.589
28 Madrid;Resto de Europa sin U.E.;Junio;11.286
28 Madrid;Resto de Europa sin U.E.;Julio;12.767
28 Madrid;Resto de Europa sin U.E.;Agosto;11.390
28 Madrid;Resto de Europa sin U.E.;Septiembre;12.635
28 Madrid;Resto de Europa sin U.E.;Octubre;10.929
28 Madrid;Resto de Europa sin U.E.;Noviembre;10.461
28 Madrid;Resto de Europa sin U.E.;Diciembre;9.740
28 Madrid;Japón;Enero;4.674
28 Madrid;Japón;Febrero;7.891
28 Madrid;Japón;Marzo;11.208
28 Madrid;Japón;Abril;9.088
28 Madrid;Japón;Mayo;7.234
28 Madrid;Japón;Junio;8.250
28 Madrid;Japón;Julio;9.111
28 Madrid;Japón;Agosto;8.446
28 Madrid;Japón;Septiembre;13.281
28 Madrid;Japón;Octubre;11.465
28 Madrid;Japón;Noviembre;9.914
28 Madrid;Japón;Diciembre;9.312
28 Madrid;Estados Unidos;Enero;28.567
28 Madrid;Estados Unidos;Febrero;27.613
28 Madrid;Estados Unidos;Marzo;54.536
28 Madrid;Estados Unidos;Abril;59.511
28 Madrid;Estados Unidos;Mayo;66.149
28 Madrid;Estados Unidos;Junio;78.801
28 Madrid;Estados Unidos;Julio;76.009
28 Madrid;Estados Unidos;Agosto;57.723
28 Madrid;Estados Unidos;Septiembre;66.511
28 Madrid;Estados Unidos;Octubre;69.771
28 Madrid;Estados Unidos;Noviembre;49.267
28 Madrid;Estados Unidos;Diciembre;44.994
28 Madrid;Resto de América;Enero;74.435
28 Madrid;Resto de América;Febrero;66.890
28 Madrid;Resto de América;Marzo;83.293
28 Madrid;Resto de América;Abril;97.379
28 Madrid;Resto de América;Mayo;120.244
28 Madrid;Resto de América;Junio;126.727
28 Madrid;Resto de América;Julio;141.624
28 Madrid;Resto de América;Agosto;106.256
28 Madrid;Resto de América;Septiembre;120.849
28 Madrid;Resto de América;Octubre;125.097
28 Madrid;Resto de América;Noviembre;85.531
28 Madrid;Resto de América;Diciembre;72.715
28 Madrid;Países africanos;Enero;8.897
28 Madrid;Países africanos;Febrero;8.928
28 Madrid;Países africanos;Marzo;8.342
28 Madrid;Países africanos;Abril;8.189
28 Madrid;Países africanos;Mayo;7.729
28 Madrid;Países africanos;Junio;9.846
28 Madrid;Países africanos;Julio;12.026
28 Madrid;Países africanos;Agosto;10.153
28 Madrid;Países africanos;Septiembre;9.920
28 Madrid;Países africanos;Octubre;11.214
28 Madrid;Países africanos;Noviembre;9.992
28 Madrid;Países africanos;Diciembre;8.895
29 Málaga;Residentes en España;Enero;98.656
29 Málaga;Residentes en España;Febrero;131.998
29 Málaga;Residentes en España;Marzo;170.075
29 Málaga;Residentes en España;Abril;164.400
29 Málaga;Residentes en España;Mayo;157.499
29 Málaga;Residentes en España;Junio;191.045
29 Málaga;Residentes en España;Julio;238.218
29 Málaga;Residentes en España;Agosto;284.784
29 Málaga;Residentes en España;Septiembre;158.873
29 Málaga;Residentes en España;Octubre;146.921
29 Málaga;Residentes en España;Noviembre;119.888
29 Málaga;Residentes en España;Diciembre;123.124
29 Málaga;Alemania;Enero;10.693
29 Málaga;Alemania;Febrero;15.561
29 Málaga;Alemania;Marzo;29.084
29 Málaga;Alemania;Abril;33.681
29 Málaga;Alemania;Mayo;35.292
29 Málaga;Alemania;Junio;25.978
29 Málaga;Alemania;Julio;17.467
29 Málaga;Alemania;Agosto;16.887
29 Málaga;Alemania;Septiembre;34.365
29 Málaga;Alemania;Octubre;36.090
29 Málaga;Alemania;Noviembre;13.142
29 Málaga;Alemania;Diciembre;8.604
29 Málaga;Austria;Enero;800
29 Málaga;Austria;Febrero;977
29 Málaga;Austria;Marzo;1.892
29 Málaga;Austria;Abril;2.214
29 Málaga;Austria;Mayo;2.358
29 Málaga;Austria;Junio;2.045
29 Málaga;Austria;Julio;2.410
29 Málaga;Austria;Agosto;2.408
29 Málaga;Austria;Septiembre;2.643
29 Málaga;Austria;Octubre;3.168
29 Málaga;Austria;Noviembre;1.558
29 Málaga;Austria;Diciembre;1.043
29 Málaga;Bélgica;Enero;6.337
29 Málaga;Bélgica;Febrero;7.464
29 Málaga;Bélgica;Marzo;9.534
29 Málaga;Bélgica;Abril;14.173
29 Málaga;Bélgica;Mayo;13.726
29 Málaga;Bélgica;Junio;12.742
29 Málaga;Bélgica;Julio;14.438
29 Málaga;Bélgica;Agosto;12.514
29 Málaga;Bélgica;Septiembre;14.910
29 Málaga;Bélgica;Octubre;13.996
29 Málaga;Bélgica;Noviembre;6.891
29 Málaga;Bélgica;Diciembre;6.516
29 Málaga;Dinamarca;Enero;5.104
29 Málaga;Dinamarca;Febrero;5.220
29 Málaga;Dinamarca;Marzo;7.128
29 Málaga;Dinamarca;Abril;8.317
29 Málaga;Dinamarca;Mayo;8.460
29 Málaga;Dinamarca;Junio;6.632
29 Málaga;Dinamarca;Julio;12.152
