Provincias;País de residencia;Meses;Total
Girona;Dinamarca;Diciembre;22
Girona;Finlandia;Enero;64
Girona;Finlandia;Febrero;61
Girona;Finlandia;Marzo;375
Girona;Finlandia;Abril;320
Girona;Finlandia;Mayo;199
Girona;Finlandia;Junio;606
Girona;Finlandia;Julio;644
Girona;Finlandia;Agosto;263
Girona;Finlandia;Septiembre;389
Girona;Finlandia;Octubre;641
Girona;Finlandia;Noviembre;151
Girona;Finlandia;Diciembre;94
Girona;Francia;Enero;17.167
Girona;Francia;Febrero;24.717
Girona;Francia;Marzo;27.192
Girona;Francia;Abril;93.838
Girona;Francia;Mayo;133.279
Girona;Francia;Junio;77.288
Girona;Francia;Julio;92.484
Girona;Francia;Agosto;149.298
Girona;Francia;Septiembre;89.156
Girona;Francia;Octubre;90.302
Girona;Francia;Noviembre;28.250
Girona;Francia;Diciembre;22.890
Girona;Grecia;Enero;..
Girona;Grecia;Febrero;13
Girona;Grecia;Marzo;131
Girona;Grecia;Abril;39
Girona;Grecia;Mayo;65
Girona;Grecia;Junio;295
Girona;Grecia;Julio;144
Girona;Grecia;Agosto;170
Girona;Grecia;Septiembre;165
Girona;Grecia;Octubre;..
Girona;Grecia;Noviembre;..
Girona;Grecia;Diciembre;..
Girona;Irlanda;Enero;221
Girona;Irlanda;Febrero;129
Girona;Irlanda;Marzo;292
Girona;Irlanda;Abril;609
Girona;Irlanda;Mayo;1.168
Girona;Irlanda;Junio;..
Girona;Irlanda;Julio;2.821
Girona;Irlanda;Agosto;1.332
Girona;Irlanda;Septiembre;2.071
Girona;Irlanda;Octubre;1.325
Girona;Irlanda;Noviembre;158
Girona;Irlanda;Diciembre;..
Girona;Italia;Enero;1.765
Girona;Italia;Febrero;967
Girona;Italia;Marzo;5.133
Girona;Italia;Abril;9.745
Girona;Italia;Mayo;4.150
Girona;Italia;Junio;6.599
Girona;Italia;Julio;10.098
Girona;Italia;Agosto;18.543
Girona;Italia;Septiembre;8.064
Girona;Italia;Octubre;3.083
Girona;Italia;Noviembre;2.984
Girona;Italia;Diciembre;2.265
Girona;Luxemburgo;Enero;60
Girona;Luxemburgo;Febrero;52
Girona;Luxemburgo;Marzo;23
Girona;Luxemburgo;Abril;319
Girona;Luxemburgo;Mayo;152
Girona;Luxemburgo;Junio;1.677
Girona;Luxemburgo;Julio;241
Girona;Luxemburgo;Agosto;385
Girona;Luxemburgo;Septiembre;187
Girona;Luxemburgo;Octubre;76
Girona;Luxemburgo;Noviembre;21
Girona;Luxemburgo;Diciembre;27
Girona;Países Bajos;Enero;666
Girona;Países Bajos;Febrero;972
Girona;Países Bajos;Marzo;1.909
Girona;Países Bajos;Abril;2.112
Girona;Países Bajos;Mayo;8.265
Girona;Países Bajos;Junio;6.822
Girona;Países Bajos;Julio;21.221
Girona;Países Bajos;Agosto;13.471
Girona;Países Bajos;Septiembre;7.452
Girona;Países Bajos;Octubre;6.035
Girona;Países Bajos;Noviembre;966
Girona;Países Bajos;Diciembre;551
Girona;Polonia;Enero;444
Girona;Polonia;Febrero;619
Girona;Polonia;Marzo;683
Girona;Polonia;Abril;2.384
Girona;Polonia;Mayo;5.864
Girona;Polonia;Junio;8.804
Girona;Polonia;Julio;16.769
Girona;Polonia;Agosto;8.419
Girona;Polonia;Septiembre;7.089
Girona;Polonia;Octubre;5.389
Girona;Polonia;Noviembre;665
Girona;Polonia;Diciembre;268
Girona;Portugal;Enero;176
Girona;Portugal;Febrero;577
Girona;Portugal;Marzo;819
Girona;Portugal;Abril;522
Girona;Portugal;Mayo;1.596
Girona;Portugal;Junio;1.154
Girona;Portugal;Julio;930
Girona;Portugal;Agosto;1.383
Girona;Portugal;Septiembre;1.076
Girona;Portugal;Octubre;978
Girona;Portugal;Noviembre;290
Girona;Portugal;Diciembre;279
Girona;Reino Unido;Enero;1.449
Girona;Reino Unido;Febrero;4.217
Girona;Reino Unido;Marzo;5.078
Girona;Reino Unido;Abril;10.682
Girona;Reino Unido;Mayo;19.314
Girona;Reino Unido;Junio;26.410
Girona;Reino Unido;Julio;24.979
Girona;Reino Unido;Agosto;25.536
Girona;Reino Unido;Septiembre;34.664
Girona;Reino Unido;Octubre;23.511
Girona;Reino Unido;Noviembre;2.586
Girona;Reino Unido;Diciembre;2.121
Girona;República Checa;Enero;49
Girona;República Checa;Febrero;..
Girona;República Checa;Marzo;65
Girona;República Checa;Abril;..
Girona;República Checa;Mayo;500
Girona;República Checa;Junio;1.170
Girona;República Checa;Julio;1.730
Girona;República Checa;Agosto;1.345
Girona;República Checa;Septiembre;1.597
Girona;República Checa;Octubre;925
Girona;República Checa;Noviembre;..
Girona;República Checa;Diciembre;75
Girona;Suecia;Enero;87
Girona;Suecia;Febrero;..
Girona;Suecia;Marzo;..
Girona;Suecia;Abril;902
Girona;Suecia;Mayo;1.074
Girona;Suecia;Junio;1.693
Girona;Suecia;Julio;2.870
Girona;Suecia;Agosto;1.579
Girona;Suecia;Septiembre;2.602
Girona;Suecia;Octubre;1.545
Girona;Suecia;Noviembre;..
Girona;Suecia;Diciembre;243
Girona;Noruega;Enero;294
Girona;Noruega;Febrero;173
Girona;Noruega;Marzo;733
Girona;Noruega;Abril;1.025
Girona;Noruega;Mayo;312
Girona;Noruega;Junio;1.089
Girona;Noruega;Julio;2.915
Girona;Noruega;Agosto;472
Girona;Noruega;Septiembre;2.018
Girona;Noruega;Octubre;1.741
Girona;Noruega;Noviembre;99
Girona;Noruega;Diciembre;83
Girona;Rusia;Enero;1.233
Girona;Rusia;Febrero;..
Girona;Rusia;Marzo;515
Girona;Rusia;Abril;1.324
Girona;Rusia;Mayo;5.381
Girona;Rusia;Junio;10.594
Girona;Rusia;Julio;13.834
Girona;Rusia;Agosto;14.404
Girona;Rusia;Septiembre;10.247
Girona;Rusia;Octubre;..
Girona;Rusia;Noviembre;2.107
Girona;Rusia;Diciembre;605
Girona;Suiza;Enero;288
Girona;Suiza;Febrero;411
Girona;Suiza;Marzo;1.103
Girona;Suiza;Abril;2.782
Girona;Suiza;Mayo;2.551
Girona;Suiza;Junio;3.180
Girona;Suiza;Julio;7.731
Girona;Suiza;Agosto;5.078
Girona;Suiza;Septiembre;5.190
Girona;Suiza;Octubre;3.743
Girona;Suiza;Noviembre;444
Girona;Suiza;Diciembre;1.497
Girona;Resto de Europa sin U.E.;Enero;426
Girona;Resto de Europa sin U.E.;Febrero;652
Girona;Resto de Europa sin U.E.;Marzo;1.056
Girona;Resto de Europa sin U.E.;Abril;3.305
Girona;Resto de Europa sin U.E.;Mayo;5.841
Girona;Resto de Europa sin U.E.;Junio;6.212
Girona;Resto de Europa sin U.E.;Julio;6.219
Girona;Resto de Europa sin U.E.;Agosto;7.211
Girona;Resto de Europa sin U.E.;Septiembre;11.697
Girona;Resto de Europa sin U.E.;Octubre;5.179
Girona;Resto de Europa sin U.E.;Noviembre;1.681
Girona;Resto de Europa sin U.E.;Diciembre;895
Girona;Japón;Enero;..
Girona;Japón;Febrero;89
Girona;Japón;Marzo;180
Girona;Japón;Abril;..
Girona;Japón;Mayo;122
Girona;Japón;Junio;710
Girona;Japón;Julio;218
Girona;Japón;Agosto;160
Girona;Japón;Septiembre;..
Girona;Japón;Octubre;80
Girona;Japón;Noviembre;124
Girona;Japón;Diciembre;..
Girona;Estados Unidos;Enero;147
Girona;Estados Unidos;Febrero;350
Girona;Estados Unidos;Marzo;1.416
Girona;Estados Unidos;Abril;2.773
Girona;Estados Unidos;Mayo;3.478
Girona;Estados Unidos;Junio;5.415
Girona;Estados Unidos;Julio;6.261
Girona;Estados Unidos;Agosto;3.112
Girona;Estados Unidos;Septiembre;5.123
Girona;Estados Unidos;Octubre;3.217
Girona;Estados Unidos;Noviembre;768
Girona;Estados Unidos;Diciembre;685
Girona;Resto de América;Enero;609
Girona;Resto de América;Febrero;631
Girona;Resto de América;Marzo;945
Girona;Resto de América;Abril;1.481
Girona;Resto de América;Mayo;2.256
Girona;Resto de América;Junio;3.307
Girona;Resto de América;Julio;3.562
Girona;Resto de América;Agosto;3.710
Girona;Resto de América;Septiembre;3.941
Girona;Resto de América;Octubre;3.018
Girona;Resto de América;Noviembre;830
Girona;Resto de América;Diciembre;720
Girona;Países africanos;Enero;108
Girona;Países africanos;Febrero;152
Girona;Países africanos;Marzo;176
Girona;Países africanos;Abril;699
Girona;Países africanos;Mayo;639
Girona;Países africanos;Junio;721
Girona;Países africanos;Julio;1.046
Girona;Países africanos;Agosto;1.501
Girona;Países africanos;Septiembre;814
Girona;Países africanos;Octubre;625
Girona;Países africanos;Noviembre;271
Girona;Países africanos;Diciembre;255
Madrid;Residentes en España;Enero;462.514
Madrid;Residentes en España;Febrero;467.203
Madrid;Residentes en España;Marzo;498.019
Madrid;Residentes en España;Abril;539.993
Madrid;Residentes en España;Mayo;542.958
Madrid;Residentes en España;Junio;545.435
Madrid;Residentes en España;Julio;496.077
Madrid;Residentes en España;Agosto;475.035
Madrid;Residentes en España;Septiembre;558.525
Madrid;Residentes en España;Octubre;554.028
Madrid;Residentes en España;Noviembre;520.701
Madrid;Residentes en España;Diciembre;555.675
Madrid;Alemania;Enero;12.183
Madrid;Alemania;Febrero;16.493
Madrid;Alemania;Marzo;29.667
Madrid;Alemania;Abril;26.318
Madrid;Alemania;Mayo;28.899
Madrid;Alemania;Junio;22.170
Madrid;Alemania;Julio;22.644
Madrid;Alemania;Agosto;19.434
Madrid;Alemania;Septiembre;27.267
Madrid;Alemania;Octubre;33.387
Madrid;Alemania;Noviembre;21.601
Madrid;Alemania;Diciembre;14.778
Madrid;Austria;Enero;1.499
Madrid;Austria;Febrero;2.220
Madrid;Austria;Marzo;3.009
Madrid;Austria;Abril;4.130
Madrid;Austria;Mayo;4.081
Madrid;Austria;Junio;2.808
Madrid;Austria;Julio;2.895
Madrid;Austria;Agosto;1.947
Madrid;Austria;Septiembre;2.771
Madrid;Austria;Octubre;3.978
Madrid;Austria;Noviembre;3.200
Madrid;Austria;Diciembre;2.048
Madrid;Bélgica;Enero;4.580
Madrid;Bélgica;Febrero;5.227
Madrid;Bélgica;Marzo;7.241
Madrid;Bélgica;Abril;9.704
Madrid;Bélgica;Mayo;8.008
Madrid;Bélgica;Junio;6.194
Madrid;Bélgica;Julio;7.830
Madrid;Bélgica;Agosto;6.195
Madrid;Bélgica;Septiembre;9.139
Madrid;Bélgica;Octubre;8.512
Madrid;Bélgica;Noviembre;8.432
Madrid;Bélgica;Diciembre;5.419
Madrid;Dinamarca;Enero;1.862
Madrid;Dinamarca;Febrero;2.102
Madrid;Dinamarca;Marzo;5.048
Madrid;Dinamarca;Abril;5.478
Madrid;Dinamarca;Mayo;5.066
Madrid;Dinamarca;Junio;2.668
Madrid;Dinamarca;Julio;4.269
Madrid;Dinamarca;Agosto;1.827
Madrid;Dinamarca;Septiembre;4.152
Madrid;Dinamarca;Octubre;4.972
Madrid;Dinamarca;Noviembre;3.005
Madrid;Dinamarca;Diciembre;2.221
Madrid;Finlandia;Enero;2.076
Madrid;Finlandia;Febrero;1.790
Madrid;Finlandia;Marzo;2.880
Madrid;Finlandia;Abril;3.219
Madrid;Finlandia;Mayo;3.478
Madrid;Finlandia;Junio;3.724
Madrid;Finlandia;Julio;2.825
Madrid;Finlandia;Agosto;1.537
Madrid;Finlandia;Septiembre;3.215
Madrid;Finlandia;Octubre;3.987
Madrid;Finlandia;Noviembre;1.994
Madrid;Finlandia;Diciembre;1.830
Madrid;Francia;Enero;17.943
Madrid;Francia;Febrero;23.580
Madrid;Francia;Marzo;26.521
Madrid;Francia;Abril;32.185
Madrid;Francia;Mayo;34.934
Madrid;Francia;Junio;26.932
Madrid;Francia;Julio;30.600
Madrid;Francia;Agosto;33.822
Madrid;Francia;Septiembre;28.131
Madrid;Francia;Octubre;38.682
Madrid;Francia;Noviembre;30.599
Madrid;Francia;Diciembre;22.391
Madrid;Grecia;Enero;1.240
Madrid;Grecia;Febrero;1.642
Madrid;Grecia;Marzo;2.198
Madrid;Grecia;Abril;1.543
Madrid;Grecia;Mayo;4.167
Madrid;Grecia;Junio;2.260
Madrid;Grecia;Julio;1.765
Madrid;Grecia;Agosto;1.495
Madrid;Grecia;Septiembre;1.520
Madrid;Grecia;Octubre;3.204
Madrid;Grecia;Noviembre;1.797
Madrid;Grecia;Diciembre;1.908
Madrid;Irlanda;Enero;2.770
Madrid;Irlanda;Febrero;3.182
Madrid;Irlanda;Marzo;4.397
Madrid;Irlanda;Abril;4.347
Madrid;Irlanda;Mayo;5.326
Madrid;Irlanda;Junio;4.660
Madrid;Irlanda;Julio;4.280
Madrid;Irlanda;Agosto;4.419
Madrid;Irlanda;Septiembre;6.285
Madrid;Irlanda;Octubre;8.205
Madrid;Irlanda;Noviembre;3.595
Madrid;Irlanda;Diciembre;2.814
Madrid;Italia;Enero;23.362
Madrid;Italia;Febrero;23.897
Madrid;Italia;Marzo;33.678
Madrid;Italia;Abril;34.998
Madrid;Italia;Mayo;36.873
Madrid;Italia;Junio;26.732
Madrid;Italia;Julio;24.870
Madrid;Italia;Agosto;31.239
Madrid;Italia;Septiembre;31.312
Madrid;Italia;Octubre;34.377
Madrid;Italia;Noviembre;29.627
Madrid;Italia;Diciembre;31.555
Madrid;Luxemburgo;Enero;106
Madrid;Luxemburgo;Febrero;449
Madrid;Luxemburgo;Marzo;185
Madrid;Luxemburgo;Abril;459
Madrid;Luxemburgo;Mayo;392
Madrid;Luxemburgo;Junio;394
Madrid;Luxemburgo;Julio;382
Madrid;Luxemburgo;Agosto;97
Madrid;Luxemburgo;Septiembre;415
Madrid;Luxemburgo;Octubre;478
Madrid;Luxemburgo;Noviembre;589
Madrid;Luxemburgo;Diciembre;271
Madrid;Países Bajos;Enero;5.363
Madrid;Países Bajos;Febrero;8.533
Madrid;Países Bajos;Marzo;8.365
Madrid;Países Bajos;Abril;9.242
Madrid;Países Bajos;Mayo;13.037
Madrid;Países Bajos;Junio;9.427
Madrid;Países Bajos;Julio;9.014
Madrid;Países Bajos;Agosto;7.435
Madrid;Países Bajos;Septiembre;10.156
Madrid;Países Bajos;Octubre;12.736
Madrid;Países Bajos;Noviembre;8.539
Madrid;Países Bajos;Diciembre;5.328
Madrid;Polonia;Enero;2.611
Madrid;Polonia;Febrero;3.014
Madrid;Polonia;Marzo;6.595
Madrid;Polonia;Abril;4.757
Madrid;Polonia;Mayo;6.540
Madrid;Polonia;Junio;5.446
Madrid;Polonia;Julio;6.261
Madrid;Polonia;Agosto;4.312
Madrid;Polonia;Septiembre;7.219
Madrid;Polonia;Octubre;8.176
Madrid;Polonia;Noviembre;5.026
Madrid;Polonia;Diciembre;2.710
Madrid;Portugal;Enero;15.857
Madrid;Portugal;Febrero;17.820
Madrid;Portugal;Marzo;21.025
Madrid;Portugal;Abril;19.957
Madrid;Portugal;Mayo;22.050
Madrid;Portugal;Junio;16.921
Madrid;Portugal;Julio;16.587
Madrid;Portugal;Agosto;23.349
Madrid;Portugal;Septiembre;21.284
Madrid;Portugal;Octubre;17.870
Madrid;Portugal;Noviembre;16.860
Madrid;Portugal;Diciembre;16.084
Madrid;Reino Unido;Enero;18.667
Madrid;Reino Unido;Febrero;28.068
Madrid;Reino Unido;Marzo;32.071
Madrid;Reino Unido;Abril;35.561
Madrid;Reino Unido;Mayo;37.130
Madrid;Reino Unido;Junio;34.676
Madrid;Reino Unido;Julio;32.900
Madrid;Reino Unido;Agosto;27.987
Madrid;Reino Unido;Septiembre;41.879
Madrid;Reino Unido;Octubre;43.818
Madrid;Reino Unido;Noviembre;32.503
Madrid;Reino Unido;Diciembre;19.454
Madrid;República Checa;Enero;598
Madrid;República Checa;Febrero;607
Madrid;República Checa;Marzo;1.390
Madrid;República Checa;Abril;1.265
Madrid;República Checa;Mayo;1.665
Madrid;República Checa;Junio;1.000
Madrid;República Checa;Julio;888
Madrid;República Checa;Agosto;667
Madrid;República Checa;Septiembre;1.774
Madrid;República Checa;Octubre;2.136
Madrid;República Checa;Noviembre;1.153
Madrid;República Checa;Diciembre;461
Madrid;Suecia;Enero;1.696
Madrid;Suecia;Febrero;2.985
Madrid;Suecia;Marzo;4.322
Madrid;Suecia;Abril;5.006
Madrid;Suecia;Mayo;5.428
Madrid;Suecia;Junio;3.236
Madrid;Suecia;Julio;2.658
Madrid;Suecia;Agosto;2.154
Madrid;Suecia;Septiembre;5.375
Madrid;Suecia;Octubre;6.458
Madrid;Suecia;Noviembre;3.766
Madrid;Suecia;Diciembre;6.382
Madrid;Noruega;Enero;1.295
Madrid;Noruega;Febrero;1.526
Madrid;Noruega;Marzo;2.341
Madrid;Noruega;Abril;3.473
Madrid;Noruega;Mayo;3.704
Madrid;Noruega;Junio;2.489
Madrid;Noruega;Julio;3.337
Madrid;Noruega;Agosto;1.712
Madrid;Noruega;Septiembre;3.313
Madrid;Noruega;Octubre;3.294
Madrid;Noruega;Noviembre;3.373
Madrid;Noruega;Diciembre;902
Madrid;Rusia;Enero;7.799
Madrid;Rusia;Febrero;3.408
Madrid;Rusia;Marzo;6.043
Madrid;Rusia;Abril;6.247
Madrid;Rusia;Mayo;8.502
Madrid;Rusia;Junio;8.133
Madrid;Rusia;Julio;7.866
Madrid;Rusia;Agosto;6.636
Madrid;Rusia;Septiembre;8.556
Madrid;Rusia;Octubre;7.947
Madrid;Rusia;Noviembre;6.155
Madrid;Rusia;Diciembre;4.850
Madrid;Suiza;Enero;2.802
Madrid;Suiza;Febrero;4.743
Madrid;Suiza;Marzo;5.770
Madrid;Suiza;Abril;7.052
Madrid;Suiza;Mayo;8.029
Madrid;Suiza;Junio;6.327
Madrid;Suiza;Julio;4.774
Madrid;Suiza;Agosto;2.747
Madrid;Suiza;Septiembre;6.115
Madrid;Suiza;Octubre;7.781
Madrid;Suiza;Noviembre;4.889
Madrid;Suiza;Diciembre;4.561
Madrid;Resto de Europa sin U.E.;Enero;7.287
Madrid;Resto de Europa sin U.E.;Febrero;7.069
Madrid;Resto de Europa sin U.E.;Marzo;8.610
Madrid;Resto de Europa sin U.E.;Abril;9.899
Madrid;Resto de Europa sin U.E.;Mayo;13.749
Madrid;Resto de Europa sin U.E.;Junio;9.972
Madrid;Resto de Europa sin U.E.;Julio;12.047
Madrid;Resto de Europa sin U.E.;Agosto;9.776
Madrid;Resto de Europa sin U.E.;Septiembre;12.181
Madrid;Resto de Europa sin U.E.;Octubre;13.777
Madrid;Resto de Europa sin U.E.;Noviembre;9.469
Madrid;Resto de Europa sin U.E.;Diciembre;6.520
Madrid;Japón;Enero;6.151
Madrid;Japón;Febrero;7.826
Madrid;Japón;Marzo;7.875
Madrid;Japón;Abril;6.831
Madrid;Japón;Mayo;7.986
Madrid;Japón;Junio;7.780
Madrid;Japón;Julio;6.752
Madrid;Japón;Agosto;8.413
Madrid;Japón;Septiembre;10.071
Madrid;Japón;Octubre;11.169
Madrid;Japón;Noviembre;10.375
Madrid;Japón;Diciembre;6.894
Madrid;Estados Unidos;Enero;25.227
Madrid;Estados Unidos;Febrero;25.163
Madrid;Estados Unidos;Marzo;48.414
Madrid;Estados Unidos;Abril;49.433
Madrid;Estados Unidos;Mayo;68.001
Madrid;Estados Unidos;Junio;68.870
Madrid;Estados Unidos;Julio;66.368
Madrid;Estados Unidos;Agosto;45.160
Madrid;Estados Unidos;Septiembre;59.826
Madrid;Estados Unidos;Octubre;64.642
Madrid;Estados Unidos;Noviembre;36.682
Madrid;Estados Unidos;Diciembre;35.651
Madrid;Resto de América;Enero;53.623
Madrid;Resto de América;Febrero;45.188
Madrid;Resto de América;Marzo;61.014
Madrid;Resto de América;Abril;68.318
Madrid;Resto de América;Mayo;91.895
Madrid;Resto de América;Junio;84.213
Madrid;Resto de América;Julio;94.838
Madrid;Resto de América;Agosto;77.667
Madrid;Resto de América;Septiembre;87.363
Madrid;Resto de América;Octubre;96.209
Madrid;Resto de América;Noviembre;60.208
Madrid;Resto de América;Diciembre;55.592
Madrid;Países africanos;Enero;7.980
Madrid;Países africanos;Febrero;6.210
Madrid;Países africanos;Marzo;8.413
Madrid;Países africanos;Abril;7.148
Madrid;Países africanos;Mayo;7.859
Madrid;Países africanos;Junio;7.251
Madrid;Países africanos;Julio;9.091
Madrid;Países africanos;Agosto;9.107
Madrid;Países africanos;Septiembre;7.581
Madrid;Países africanos;Octubre;9.021
Madrid;Países africanos;Noviembre;8.895
Madrid;Países africanos;Diciembre;8.123
Málaga;Residentes en España;Enero;92.946
Málaga;Residentes en España;Febrero;130.628
Málaga;Residentes en España;Marzo;140.173
Málaga;Residentes en España;Abril;165.661
Málaga;Residentes en España;Mayo;172.877
Málaga;Residentes en España;Junio;221.914
Málaga;Residentes en España;Julio;270.610
Málaga;Residentes en España;Agosto;301.614
Málaga;Residentes en España;Septiembre;188.930
Málaga;Residentes en España;Octubre;157.760
Málaga;Residentes en España;Noviembre;117.338
Málaga;Residentes en España;Diciembre;129.868
Málaga;Alemania;Enero;8.569
Málaga;Alemania;Febrero;12.396
Málaga;Alemania;Marzo;25.314
Málaga;Alemania;Abril;29.117
Málaga;Alemania;Mayo;34.085
Málaga;Alemania;Junio;23.546
Málaga;Alemania;Julio;16.971
Málaga;Alemania;Agosto;21.852
Málaga;Alemania;Septiembre;35.236
Málaga;Alemania;Octubre;34.828
Málaga;Alemania;Noviembre;14.072
Málaga;Alemania;Diciembre;7.536
Málaga;Austria;Enero;696
Málaga;Austria;Febrero;1.369
Málaga;Austria;Marzo;2.041
Málaga;Austria;Abril;2.256
Málaga;Austria;Mayo;3.075
Málaga;Austria;Junio;2.541
Málaga;Austria;Julio;2.853
Málaga;Austria;Agosto;2.494
Málaga;Austria;Septiembre;3.320
Málaga;Austria;Octubre;2.474
Málaga;Austria;Noviembre;1.296
Málaga;Austria;Diciembre;826
Málaga;Bélgica;Enero;4.018
Málaga;Bélgica;Febrero;5.962
Málaga;Bélgica;Marzo;7.843
Málaga;Bélgica;Abril;11.630
Málaga;Bélgica;Mayo;12.165
Málaga;Bélgica;Junio;10.180
Málaga;Bélgica;Julio;13.126
Málaga;Bélgica;Agosto;10.883
Málaga;Bélgica;Septiembre;13.008
Málaga;Bélgica;Octubre;10.449
Málaga;Bélgica;Noviembre;8.154
Málaga;Bélgica;Diciembre;5.314
Málaga;Dinamarca;Enero;2.583
Málaga;Dinamarca;Febrero;3.234
Málaga;Dinamarca;Marzo;4.885
Málaga;Dinamarca;Abril;5.508
Málaga;Dinamarca;Mayo;4.097
Málaga;Dinamarca;Junio;3.235
Málaga;Dinamarca;Julio;5.956
Málaga;Dinamarca;Agosto;3.083
Málaga;Dinamarca;Septiembre;3.897
Málaga;Dinamarca;Octubre;5.558
Málaga;Dinamarca;Noviembre;2.743
Málaga;Dinamarca;Diciembre;2.225
Málaga;Finlandia;Enero;2.088
Málaga;Finlandia;Febrero;2.554
Málaga;Finlandia;Marzo;3.652
Málaga;Finlandia;Abril;4.731
Málaga;Finlandia;Mayo;3.537
Málaga;Finlandia;Junio;3.232
Málaga;Finlandia;Julio;3.205
Málaga;Finlandia;Agosto;2.167
Málaga;Finlandia;Septiembre;3.471
Málaga;Finlandia;Octubre;5.154
Málaga;Finlandia;Noviembre;2.675
Málaga;Finlandia;Diciembre;2.685
Málaga;Francia;Enero;4.147
Málaga;Francia;Febrero;6.405
Málaga;Francia;Marzo;7.835
Málaga;Francia;Abril;29.742
Málaga;Francia;Mayo;42.893
Málaga;Francia;Junio;32.533
Málaga;Francia;Julio;30.357
Málaga;Francia;Agosto;45.148
Málaga;Francia;Septiembre;38.094
Málaga;Francia;Octubre;26.588
Málaga;Francia;Noviembre;6.754
Málaga;Francia;Diciembre;5.793
Málaga;Grecia;Enero;110
Málaga;Grecia;Febrero;94
Málaga;Grecia;Marzo;167
Málaga;Grecia;Abril;192
Málaga;Grecia;Mayo;325
Málaga;Grecia;Junio;331
Málaga;Grecia;Julio;218
Málaga;Grecia;Agosto;560
Málaga;Grecia;Septiembre;161
Málaga;Grecia;Octubre;192
Málaga;Grecia;Noviembre;187
Málaga;Grecia;Diciembre;225
Málaga;Irlanda;Enero;2.175
Málaga;Irlanda;Febrero;3.207
Málaga;Irlanda;Marzo;4.459
Málaga;Irlanda;Abril;8.944
Málaga;Irlanda;Mayo;13.815
Málaga;Irlanda;Junio;13.524
Málaga;Irlanda;Julio;10.127
Málaga;Irlanda;Agosto;9.965
Málaga;Irlanda;Septiembre;13.915
Málaga;Irlanda;Octubre;12.115
Málaga;Irlanda;Noviembre;3.227
Málaga;Irlanda;Diciembre;2.967
Málaga;Italia;Enero;4.299
Málaga;Italia;Febrero;4.068
Málaga;Italia;Marzo;5.044
Málaga;Italia;Abril;9.171
Málaga;Italia;Mayo;12.621
Málaga;Italia;Junio;11.263
Málaga;Italia;Julio;11.323
Málaga;Italia;Agosto;20.953
Málaga;Italia;Septiembre;12.919
Málaga;Italia;Octubre;10.981
Málaga;Italia;Noviembre;4.701
Málaga;Italia;Diciembre;4.524
Málaga;Luxemburgo;Enero;274
Málaga;Luxemburgo;Febrero;287
Málaga;Luxemburgo;Marzo;619
Málaga;Luxemburgo;Abril;360
Málaga;Luxemburgo;Mayo;429
Málaga;Luxemburgo;Junio;459
Málaga;Luxemburgo;Julio;456
Málaga;Luxemburgo;Agosto;769
Málaga;Luxemburgo;Septiembre;445
Málaga;Luxemburgo;Octubre;574
Málaga;Luxemburgo;Noviembre;406
Málaga;Luxemburgo;Diciembre;255
Málaga;Países Bajos;Enero;6.622
Málaga;Países Bajos;Febrero;7.588
Málaga;Países Bajos;Marzo;9.059
Málaga;Países Bajos;Abril;14.228
Málaga;Países Bajos;Mayo;20.541
Málaga;Países Bajos;Junio;17.226
Málaga;Países Bajos;Julio;14.675
Málaga;Países Bajos;Agosto;13.388
Málaga;Países Bajos;Septiembre;19.245
Málaga;Países Bajos;Octubre;19.544
Málaga;Países Bajos;Noviembre;7.431
Málaga;Países Bajos;Diciembre;4.967
Málaga;Polonia;Enero;1.427
Málaga;Polonia;Febrero;1.682
Málaga;Polonia;Marzo;1.867
Málaga;Polonia;Abril;3.555
Málaga;Polonia;Mayo;3.715
Málaga;Polonia;Junio;5.794
Málaga;Polonia;Julio;6.443
Málaga;Polonia;Agosto;5.894
Málaga;Polonia;Septiembre;7.080
Málaga;Polonia;Octubre;6.964
Málaga;Polonia;Noviembre;2.286
Málaga;Polonia;Diciembre;2.060
Málaga;Portugal;Enero;1.985
Málaga;Portugal;Febrero;1.397
Málaga;Portugal;Marzo;1.868
Málaga;Portugal;Abril;2.648
Málaga;Portugal;Mayo;2.866
Málaga;Portugal;Junio;5.466
Málaga;Portugal;Julio;3.550
Málaga;Portugal;Agosto;6.389
Málaga;Portugal;Septiembre;4.856
Málaga;Portugal;Octubre;3.060
Málaga;Portugal;Noviembre;1.457
Málaga;Portugal;Diciembre;1.795
Málaga;Reino Unido;Enero;27.501
Málaga;Reino Unido;Febrero;34.367
Málaga;Reino Unido;Marzo;49.845
Málaga;Reino Unido;Abril;75.981
Málaga;Reino Unido;Mayo;110.827
Málaga;Reino Unido;Junio;109.788
Málaga;Reino Unido;Julio;95.722
Málaga;Reino Unido;Agosto;91.853
Málaga;Reino Unido;Septiembre;116.224
Málaga;Reino Unido;Octubre;99.576
Málaga;Reino Unido;Noviembre;45.419
Málaga;Reino Unido;Diciembre;38.626
Málaga;República Checa;Enero;127
Málaga;República Checa;Febrero;421
Málaga;República Checa;Marzo;258
Málaga;República Checa;Abril;2.444
Málaga;República Checa;Mayo;1.040
Málaga;República Checa;Junio;1.732
Málaga;República Checa;Julio;1.530
Málaga;República Checa;Agosto;1.921
Málaga;República Checa;Septiembre;2.619
Málaga;República Checa;Octubre;2.273
Málaga;República Checa;Noviembre;425
Málaga;República Checa;Diciembre;190
Málaga;Suecia;Enero;2.919
Málaga;Suecia;Febrero;3.805
