Provincias;País de residencia;Meses;Total
46 Valencia/València;República China;Julio;699
46 Valencia/València;República China;Agosto;591
46 Valencia/València;República China;Septiembre;615
46 Valencia/València;República China;Octubre;467
46 Valencia/València;República China;Noviembre;443
46 Valencia/València;República China;Diciembre;615
46 Valencia/València;Estados Unidos;Enero;148
46 Valencia/València;Estados Unidos;Febrero;137
46 Valencia/València;Estados Unidos;Marzo;266
46 Valencia/València;Estados Unidos;Abril;389
46 Valencia/València;Estados Unidos;Mayo;448
46 Valencia/València;Estados Unidos;Junio;1.503
46 Valencia/València;Estados Unidos;Julio;4.521
46 Valencia/València;Estados Unidos;Agosto;4.221
46 Valencia/València;Estados Unidos;Septiembre;4.656
46 Valencia/València;Estados Unidos;Octubre;4.242
46 Valencia/València;Estados Unidos;Noviembre;3.467
46 Valencia/València;Estados Unidos;Diciembre;3.467
46 Valencia/València;Resto de América;Enero;1.931
46 Valencia/València;Resto de América;Febrero;935
46 Valencia/València;Resto de América;Marzo;1.390
46 Valencia/València;Resto de América;Abril;1.380
46 Valencia/València;Resto de América;Mayo;2.322
46 Valencia/València;Resto de América;Junio;3.653
46 Valencia/València;Resto de América;Julio;7.600
46 Valencia/València;Resto de América;Agosto;9.660
46 Valencia/València;Resto de América;Septiembre;8.957
46 Valencia/València;Resto de América;Octubre;8.706
46 Valencia/València;Resto de América;Noviembre;7.223
46 Valencia/València;Resto de América;Diciembre;7.960
46 Valencia/València;Países africanos;Enero;330
46 Valencia/València;Países africanos;Febrero;261
46 Valencia/València;Países africanos;Marzo;717
46 Valencia/València;Países africanos;Abril;264
46 Valencia/València;Países africanos;Mayo;444
46 Valencia/València;Países africanos;Junio;855
46 Valencia/València;Países africanos;Julio;1.232
46 Valencia/València;Países africanos;Agosto;2.375
46 Valencia/València;Países africanos;Septiembre;1.569
46 Valencia/València;Países africanos;Octubre;1.247
46 Valencia/València;Países africanos;Noviembre;1.095
46 Valencia/València;Países africanos;Diciembre;1.488
