Provincias;País de residencia;Meses;Total
08 Barcelona;Países africanos;Abril;13.490
08 Barcelona;Países africanos;Mayo;9.317
08 Barcelona;Países africanos;Junio;15.458
08 Barcelona;Países africanos;Julio;18.178
08 Barcelona;Países africanos;Agosto;19.187
08 Barcelona;Países africanos;Septiembre;13.165
08 Barcelona;Países africanos;Octubre;15.395
08 Barcelona;Países africanos;Noviembre;11.692
08 Barcelona;Países africanos;Diciembre;15.647
17 Girona;Residentes en España;Enero;62.597
17 Girona;Residentes en España;Febrero;86.862
17 Girona;Residentes en España;Marzo;126.219
17 Girona;Residentes en España;Abril;149.990
17 Girona;Residentes en España;Mayo;134.497
17 Girona;Residentes en España;Junio;205.411
17 Girona;Residentes en España;Julio;211.371
17 Girona;Residentes en España;Agosto;263.556
17 Girona;Residentes en España;Septiembre;170.976
17 Girona;Residentes en España;Octubre;121.294
17 Girona;Residentes en España;Noviembre;88.950
17 Girona;Residentes en España;Diciembre;95.664
17 Girona;Alemania;Enero;2.916
17 Girona;Alemania;Febrero;2.435
17 Girona;Alemania;Marzo;4.427
17 Girona;Alemania;Abril;11.363
17 Girona;Alemania;Mayo;13.794
17 Girona;Alemania;Junio;37.484
17 Girona;Alemania;Julio;34.798
17 Girona;Alemania;Agosto;30.026
17 Girona;Alemania;Septiembre;18.143
17 Girona;Alemania;Octubre;14.928
17 Girona;Alemania;Noviembre;3.313
17 Girona;Alemania;Diciembre;2.868
17 Girona;Austria;Enero;156
17 Girona;Austria;Febrero;288
17 Girona;Austria;Marzo;352
17 Girona;Austria;Abril;507
17 Girona;Austria;Mayo;468
17 Girona;Austria;Junio;690
17 Girona;Austria;Julio;1.212
17 Girona;Austria;Agosto;1.089
17 Girona;Austria;Septiembre;865
17 Girona;Austria;Octubre;424
17 Girona;Austria;Noviembre;264
17 Girona;Austria;Diciembre;195
17 Girona;Bélgica;Enero;1.137
17 Girona;Bélgica;Febrero;1.068
17 Girona;Bélgica;Marzo;2.524
17 Girona;Bélgica;Abril;11.213
17 Girona;Bélgica;Mayo;8.688
17 Girona;Bélgica;Junio;14.241
17 Girona;Bélgica;Julio;23.481
17 Girona;Bélgica;Agosto;14.739
17 Girona;Bélgica;Septiembre;13.879
17 Girona;Bélgica;Octubre;11.913
17 Girona;Bélgica;Noviembre;1.328
17 Girona;Bélgica;Diciembre;1.605
17 Girona;Dinamarca;Enero;126
17 Girona;Dinamarca;Febrero;87
17 Girona;Dinamarca;Marzo;291
17 Girona;Dinamarca;Abril;1.501
17 Girona;Dinamarca;Mayo;2.717
17 Girona;Dinamarca;Junio;1.149
17 Girona;Dinamarca;Julio;2.722
17 Girona;Dinamarca;Agosto;1.010
17 Girona;Dinamarca;Septiembre;1.645
17 Girona;Dinamarca;Octubre;940
17 Girona;Dinamarca;Noviembre;255
17 Girona;Dinamarca;Diciembre;110
17 Girona;Finlandia;Enero;105
17 Girona;Finlandia;Febrero;109
17 Girona;Finlandia;Marzo;186
17 Girona;Finlandia;Abril;523
17 Girona;Finlandia;Mayo;1.050
17 Girona;Finlandia;Junio;1.109
17 Girona;Finlandia;Julio;955
17 Girona;Finlandia;Agosto;299
17 Girona;Finlandia;Septiembre;553
17 Girona;Finlandia;Octubre;834
17 Girona;Finlandia;Noviembre;141
17 Girona;Finlandia;Diciembre;114
17 Girona;Francia;Enero;24.334
17 Girona;Francia;Febrero;31.151
17 Girona;Francia;Marzo;45.940
17 Girona;Francia;Abril;90.510
17 Girona;Francia;Mayo;117.042
17 Girona;Francia;Junio;87.160
17 Girona;Francia;Julio;94.467
17 Girona;Francia;Agosto;159.150
17 Girona;Francia;Septiembre;98.912
17 Girona;Francia;Octubre;97.654
17 Girona;Francia;Noviembre;46.442
17 Girona;Francia;Diciembre;27.604
17 Girona;Grecia;Enero;45
17 Girona;Grecia;Febrero;24
17 Girona;Grecia;Marzo;62
17 Girona;Grecia;Abril;230
17 Girona;Grecia;Mayo;2.096
17 Girona;Grecia;Junio;172
17 Girona;Grecia;Julio;300
17 Girona;Grecia;Agosto;281
17 Girona;Grecia;Septiembre;672
17 Girona;Grecia;Octubre;189
17 Girona;Grecia;Noviembre;37
17 Girona;Grecia;Diciembre;75
17 Girona;Irlanda;Enero;161
17 Girona;Irlanda;Febrero;145
17 Girona;Irlanda;Marzo;284
17 Girona;Irlanda;Abril;1.343
17 Girona;Irlanda;Mayo;2.015
17 Girona;Irlanda;Junio;3.099
17 Girona;Irlanda;Julio;2.743
17 Girona;Irlanda;Agosto;2.370
17 Girona;Irlanda;Septiembre;3.376
17 Girona;Irlanda;Octubre;2.044
17 Girona;Irlanda;Noviembre;291
17 Girona;Irlanda;Diciembre;89
17 Girona;Italia;Enero;2.450
17 Girona;Italia;Febrero;3.577
17 Girona;Italia;Marzo;19.786
17 Girona;Italia;Abril;11.877
17 Girona;Italia;Mayo;14.691
17 Girona;Italia;Junio;7.758
17 Girona;Italia;Julio;12.192
17 Girona;Italia;Agosto;23.119
17 Girona;Italia;Septiembre;9.174
17 Girona;Italia;Octubre;5.910
17 Girona;Italia;Noviembre;2.695
17 Girona;Italia;Diciembre;2.528
17 Girona;Luxemburgo;Enero;93
17 Girona;Luxemburgo;Febrero;56
17 Girona;Luxemburgo;Marzo;113
17 Girona;Luxemburgo;Abril;207
17 Girona;Luxemburgo;Mayo;354
17 Girona;Luxemburgo;Junio;390
17 Girona;Luxemburgo;Julio;247
17 Girona;Luxemburgo;Agosto;494
17 Girona;Luxemburgo;Septiembre;300
17 Girona;Luxemburgo;Octubre;182
17 Girona;Luxemburgo;Noviembre;24
17 Girona;Luxemburgo;Diciembre;86
17 Girona;Países Bajos;Enero;1.306
17 Girona;Países Bajos;Febrero;1.825
17 Girona;Países Bajos;Marzo;2.457
17 Girona;Países Bajos;Abril;5.582
17 Girona;Países Bajos;Mayo;7.374
17 Girona;Países Bajos;Junio;8.734
17 Girona;Países Bajos;Julio;21.476
17 Girona;Países Bajos;Agosto;14.783
17 Girona;Países Bajos;Septiembre;9.560
17 Girona;Países Bajos;Octubre;9.004
17 Girona;Países Bajos;Noviembre;1.968
17 Girona;Países Bajos;Diciembre;1.448
17 Girona;Polonia;Enero;264
17 Girona;Polonia;Febrero;1.197
17 Girona;Polonia;Marzo;918
17 Girona;Polonia;Abril;5.791
17 Girona;Polonia;Mayo;6.084
17 Girona;Polonia;Junio;16.098
17 Girona;Polonia;Julio;13.518
17 Girona;Polonia;Agosto;10.298
17 Girona;Polonia;Septiembre;8.037
17 Girona;Polonia;Octubre;3.370
17 Girona;Polonia;Noviembre;1.314
17 Girona;Polonia;Diciembre;315
17 Girona;Portugal;Enero;317
17 Girona;Portugal;Febrero;368
17 Girona;Portugal;Marzo;1.389
17 Girona;Portugal;Abril;1.400
17 Girona;Portugal;Mayo;1.083
17 Girona;Portugal;Junio;2.782
17 Girona;Portugal;Julio;2.091
17 Girona;Portugal;Agosto;2.839
17 Girona;Portugal;Septiembre;2.076
17 Girona;Portugal;Octubre;1.564
17 Girona;Portugal;Noviembre;627
17 Girona;Portugal;Diciembre;693
17 Girona;Reino Unido;Enero;1.686
17 Girona;Reino Unido;Febrero;3.505
17 Girona;Reino Unido;Marzo;3.778
17 Girona;Reino Unido;Abril;16.445
17 Girona;Reino Unido;Mayo;29.781
17 Girona;Reino Unido;Junio;39.171
17 Girona;Reino Unido;Julio;32.235
17 Girona;Reino Unido;Agosto;39.156
17 Girona;Reino Unido;Septiembre;36.354
17 Girona;Reino Unido;Octubre;24.946
17 Girona;Reino Unido;Noviembre;2.256
17 Girona;Reino Unido;Diciembre;1.378
17 Girona;República Checa;Enero;93
17 Girona;República Checa;Febrero;173
17 Girona;República Checa;Marzo;117
17 Girona;República Checa;Abril;154
17 Girona;República Checa;Mayo;634
17 Girona;República Checa;Junio;1.717
17 Girona;República Checa;Julio;1.498
17 Girona;República Checa;Agosto;5.244
17 Girona;República Checa;Septiembre;1.493
17 Girona;República Checa;Octubre;394
17 Girona;República Checa;Noviembre;1.930
17 Girona;República Checa;Diciembre;250
17 Girona;Suecia;Enero;372
17 Girona;Suecia;Febrero;262
17 Girona;Suecia;Marzo;939
17 Girona;Suecia;Abril;1.998
17 Girona;Suecia;Mayo;1.479
17 Girona;Suecia;Junio;2.355
17 Girona;Suecia;Julio;3.081
17 Girona;Suecia;Agosto;1.164
17 Girona;Suecia;Septiembre;2.609
17 Girona;Suecia;Octubre;1.732
17 Girona;Suecia;Noviembre;686
17 Girona;Suecia;Diciembre;369
17 Girona;Noruega;Enero;78
17 Girona;Noruega;Febrero;559
17 Girona;Noruega;Marzo;424
17 Girona;Noruega;Abril;1.153
17 Girona;Noruega;Mayo;595
17 Girona;Noruega;Junio;1.624
17 Girona;Noruega;Julio;2.255
17 Girona;Noruega;Agosto;1.041
17 Girona;Noruega;Septiembre;2.327
17 Girona;Noruega;Octubre;923
17 Girona;Noruega;Noviembre;111
17 Girona;Noruega;Diciembre;268
17 Girona;Rusia;Enero;1.277
17 Girona;Rusia;Febrero;1.846
17 Girona;Rusia;Marzo;3.431
17 Girona;Rusia;Abril;4.510
17 Girona;Rusia;Mayo;10.789
17 Girona;Rusia;Junio;19.119
17 Girona;Rusia;Julio;18.864
17 Girona;Rusia;Agosto;21.189
17 Girona;Rusia;Septiembre;15.013
17 Girona;Rusia;Octubre;5.748
17 Girona;Rusia;Noviembre;1.372
17 Girona;Rusia;Diciembre;1.733
17 Girona;Suiza;Enero;1.170
17 Girona;Suiza;Febrero;1.198
17 Girona;Suiza;Marzo;1.135
17 Girona;Suiza;Abril;6.261
17 Girona;Suiza;Mayo;4.398
17 Girona;Suiza;Junio;4.998
17 Girona;Suiza;Julio;8.389
17 Girona;Suiza;Agosto;5.315
17 Girona;Suiza;Septiembre;7.523
17 Girona;Suiza;Octubre;6.324
17 Girona;Suiza;Noviembre;835
17 Girona;Suiza;Diciembre;1.033
17 Girona;Resto de Europa sin U.E.;Enero;1.050
17 Girona;Resto de Europa sin U.E.;Febrero;1.616
17 Girona;Resto de Europa sin U.E.;Marzo;1.522
17 Girona;Resto de Europa sin U.E.;Abril;3.612
17 Girona;Resto de Europa sin U.E.;Mayo;6.266
17 Girona;Resto de Europa sin U.E.;Junio;15.071
17 Girona;Resto de Europa sin U.E.;Julio;17.633
17 Girona;Resto de Europa sin U.E.;Agosto;14.010
17 Girona;Resto de Europa sin U.E.;Septiembre;17.308
17 Girona;Resto de Europa sin U.E.;Octubre;6.216
17 Girona;Resto de Europa sin U.E.;Noviembre;1.820
17 Girona;Resto de Europa sin U.E.;Diciembre;2.105
17 Girona;Japón;Enero;157
17 Girona;Japón;Febrero;193
17 Girona;Japón;Marzo;344
17 Girona;Japón;Abril;251
17 Girona;Japón;Mayo;188
17 Girona;Japón;Junio;335
17 Girona;Japón;Julio;222
17 Girona;Japón;Agosto;502
17 Girona;Japón;Septiembre;254
17 Girona;Japón;Octubre;346
17 Girona;Japón;Noviembre;136
17 Girona;Japón;Diciembre;200
17 Girona;Estados Unidos;Enero;885
17 Girona;Estados Unidos;Febrero;912
17 Girona;Estados Unidos;Marzo;1.763
17 Girona;Estados Unidos;Abril;3.870
17 Girona;Estados Unidos;Mayo;5.516
17 Girona;Estados Unidos;Junio;7.810
17 Girona;Estados Unidos;Julio;7.456
17 Girona;Estados Unidos;Agosto;5.536
17 Girona;Estados Unidos;Septiembre;7.859
17 Girona;Estados Unidos;Octubre;4.942
17 Girona;Estados Unidos;Noviembre;1.816
17 Girona;Estados Unidos;Diciembre;880
17 Girona;Resto de América;Enero;1.596
17 Girona;Resto de América;Febrero;1.718
17 Girona;Resto de América;Marzo;2.203
17 Girona;Resto de América;Abril;4.713
17 Girona;Resto de América;Mayo;4.803
17 Girona;Resto de América;Junio;7.832
17 Girona;Resto de América;Julio;7.696
17 Girona;Resto de América;Agosto;7.476
17 Girona;Resto de América;Septiembre;6.791
17 Girona;Resto de América;Octubre;5.577
17 Girona;Resto de América;Noviembre;1.919
17 Girona;Resto de América;Diciembre;1.894
17 Girona;Países africanos;Enero;1.258
17 Girona;Países africanos;Febrero;1.223
17 Girona;Países africanos;Marzo;1.060
17 Girona;Países africanos;Abril;1.204
17 Girona;Países africanos;Mayo;566
17 Girona;Países africanos;Junio;1.917
17 Girona;Países africanos;Julio;2.670
17 Girona;Países africanos;Agosto;2.685
17 Girona;Países africanos;Septiembre;1.420
17 Girona;Países africanos;Octubre;1.817
17 Girona;Países africanos;Noviembre;1.159
17 Girona;Países africanos;Diciembre;1.080
28 Madrid;Residentes en España;Enero;504.310
28 Madrid;Residentes en España;Febrero;528.779
28 Madrid;Residentes en España;Marzo;579.601
28 Madrid;Residentes en España;Abril;544.970
28 Madrid;Residentes en España;Mayo;568.723
28 Madrid;Residentes en España;Junio;577.243
28 Madrid;Residentes en España;Julio;528.508
28 Madrid;Residentes en España;Agosto;470.435
28 Madrid;Residentes en España;Septiembre;504.841
28 Madrid;Residentes en España;Octubre;564.969
28 Madrid;Residentes en España;Noviembre;561.920
28 Madrid;Residentes en España;Diciembre;569.533
28 Madrid;Alemania;Enero;17.711
28 Madrid;Alemania;Febrero;21.786
28 Madrid;Alemania;Marzo;28.565
28 Madrid;Alemania;Abril;25.274
28 Madrid;Alemania;Mayo;31.463
28 Madrid;Alemania;Junio;27.192
28 Madrid;Alemania;Julio;22.368
28 Madrid;Alemania;Agosto;15.148
28 Madrid;Alemania;Septiembre;26.598
28 Madrid;Alemania;Octubre;30.886
28 Madrid;Alemania;Noviembre;21.636
28 Madrid;Alemania;Diciembre;15.597
28 Madrid;Austria;Enero;2.016
28 Madrid;Austria;Febrero;2.886
28 Madrid;Austria;Marzo;4.263
28 Madrid;Austria;Abril;4.513
28 Madrid;Austria;Mayo;4.703
28 Madrid;Austria;Junio;4.138
28 Madrid;Austria;Julio;2.431
28 Madrid;Austria;Agosto;1.939
28 Madrid;Austria;Septiembre;3.393
28 Madrid;Austria;Octubre;3.484
28 Madrid;Austria;Noviembre;2.463
28 Madrid;Austria;Diciembre;1.933
28 Madrid;Bélgica;Enero;5.252
28 Madrid;Bélgica;Febrero;6.625
28 Madrid;Bélgica;Marzo;6.630
28 Madrid;Bélgica;Abril;8.230
28 Madrid;Bélgica;Mayo;10.611
28 Madrid;Bélgica;Junio;7.040
28 Madrid;Bélgica;Julio;8.663
28 Madrid;Bélgica;Agosto;6.966
28 Madrid;Bélgica;Septiembre;9.073
28 Madrid;Bélgica;Octubre;8.259
28 Madrid;Bélgica;Noviembre;6.941
28 Madrid;Bélgica;Diciembre;4.655
28 Madrid;Dinamarca;Enero;2.182
28 Madrid;Dinamarca;Febrero;3.084
28 Madrid;Dinamarca;Marzo;3.474
28 Madrid;Dinamarca;Abril;3.998
28 Madrid;Dinamarca;Mayo;4.121
28 Madrid;Dinamarca;Junio;3.105
28 Madrid;Dinamarca;Julio;3.828
28 Madrid;Dinamarca;Agosto;1.781
28 Madrid;Dinamarca;Septiembre;3.342
28 Madrid;Dinamarca;Octubre;3.808
28 Madrid;Dinamarca;Noviembre;3.668
28 Madrid;Dinamarca;Diciembre;1.290
28 Madrid;Finlandia;Enero;1.889
28 Madrid;Finlandia;Febrero;1.901
28 Madrid;Finlandia;Marzo;2.453
28 Madrid;Finlandia;Abril;2.117
28 Madrid;Finlandia;Mayo;2.247
28 Madrid;Finlandia;Junio;2.384
28 Madrid;Finlandia;Julio;1.325
28 Madrid;Finlandia;Agosto;956
28 Madrid;Finlandia;Septiembre;1.607
28 Madrid;Finlandia;Octubre;2.347
28 Madrid;Finlandia;Noviembre;2.048
28 Madrid;Finlandia;Diciembre;997
28 Madrid;Francia;Enero;25.392
28 Madrid;Francia;Febrero;29.695
28 Madrid;Francia;Marzo;32.705
28 Madrid;Francia;Abril;34.486
28 Madrid;Francia;Mayo;37.664
28 Madrid;Francia;Junio;36.026
28 Madrid;Francia;Julio;35.013
28 Madrid;Francia;Agosto;43.288
28 Madrid;Francia;Septiembre;32.705
28 Madrid;Francia;Octubre;40.684
28 Madrid;Francia;Noviembre;33.356
28 Madrid;Francia;Diciembre;25.545
28 Madrid;Grecia;Enero;2.205
28 Madrid;Grecia;Febrero;2.056
28 Madrid;Grecia;Marzo;2.741
28 Madrid;Grecia;Abril;2.330
28 Madrid;Grecia;Mayo;3.187
28 Madrid;Grecia;Junio;2.919
28 Madrid;Grecia;Julio;1.793
28 Madrid;Grecia;Agosto;2.072
28 Madrid;Grecia;Septiembre;2.749
28 Madrid;Grecia;Octubre;3.464
28 Madrid;Grecia;Noviembre;2.672
28 Madrid;Grecia;Diciembre;2.823
28 Madrid;Irlanda;Enero;3.914
28 Madrid;Irlanda;Febrero;4.074
28 Madrid;Irlanda;Marzo;4.953
28 Madrid;Irlanda;Abril;4.389
28 Madrid;Irlanda;Mayo;6.472
28 Madrid;Irlanda;Junio;5.854
28 Madrid;Irlanda;Julio;4.461
28 Madrid;Irlanda;Agosto;4.621
28 Madrid;Irlanda;Septiembre;5.486
28 Madrid;Irlanda;Octubre;5.535
28 Madrid;Irlanda;Noviembre;4.752
28 Madrid;Irlanda;Diciembre;2.786
28 Madrid;Italia;Enero;27.954
28 Madrid;Italia;Febrero;32.010
28 Madrid;Italia;Marzo;40.714
28 Madrid;Italia;Abril;37.899
28 Madrid;Italia;Mayo;34.335
28 Madrid;Italia;Junio;33.266
28 Madrid;Italia;Julio;29.250
28 Madrid;Italia;Agosto;37.410
28 Madrid;Italia;Septiembre;34.052
28 Madrid;Italia;Octubre;38.633
28 Madrid;Italia;Noviembre;36.300
28 Madrid;Italia;Diciembre;31.203
28 Madrid;Luxemburgo;Enero;538
28 Madrid;Luxemburgo;Febrero;1.126
28 Madrid;Luxemburgo;Marzo;639
28 Madrid;Luxemburgo;Abril;717
28 Madrid;Luxemburgo;Mayo;1.222
28 Madrid;Luxemburgo;Junio;1.093
28 Madrid;Luxemburgo;Julio;522
28 Madrid;Luxemburgo;Agosto;487
28 Madrid;Luxemburgo;Septiembre;412
28 Madrid;Luxemburgo;Octubre;442
28 Madrid;Luxemburgo;Noviembre;532
28 Madrid;Luxemburgo;Diciembre;269
28 Madrid;Países Bajos;Enero;7.143
28 Madrid;Países Bajos;Febrero;8.044
28 Madrid;Países Bajos;Marzo;14.485
28 Madrid;Países Bajos;Abril;12.378
28 Madrid;Países Bajos;Mayo;14.116
28 Madrid;Países Bajos;Junio;12.073
28 Madrid;Países Bajos;Julio;10.095
28 Madrid;Países Bajos;Agosto;10.299
28 Madrid;Países Bajos;Septiembre;11.414
28 Madrid;Países Bajos;Octubre;13.111
28 Madrid;Países Bajos;Noviembre;9.944
28 Madrid;Países Bajos;Diciembre;7.016
28 Madrid;Polonia;Enero;3.524
28 Madrid;Polonia;Febrero;4.939
28 Madrid;Polonia;Marzo;4.374
28 Madrid;Polonia;Abril;5.727
28 Madrid;Polonia;Mayo;5.275
28 Madrid;Polonia;Junio;4.825
28 Madrid;Polonia;Julio;3.944
28 Madrid;Polonia;Agosto;2.633
28 Madrid;Polonia;Septiembre;4.335
28 Madrid;Polonia;Octubre;5.961
28 Madrid;Polonia;Noviembre;5.588
28 Madrid;Polonia;Diciembre;2.907
28 Madrid;Portugal;Enero;18.602
28 Madrid;Portugal;Febrero;20.564
28 Madrid;Portugal;Marzo;22.147
28 Madrid;Portugal;Abril;25.692
28 Madrid;Portugal;Mayo;20.973
28 Madrid;Portugal;Junio;22.238
28 Madrid;Portugal;Julio;22.290
28 Madrid;Portugal;Agosto;23.057
28 Madrid;Portugal;Septiembre;19.302
28 Madrid;Portugal;Octubre;21.823
28 Madrid;Portugal;Noviembre;21.292
28 Madrid;Portugal;Diciembre;17.430
28 Madrid;Reino Unido;Enero;21.662
28 Madrid;Reino Unido;Febrero;27.392
28 Madrid;Reino Unido;Marzo;32.883
28 Madrid;Reino Unido;Abril;29.486
28 Madrid;Reino Unido;Mayo;45.953
28 Madrid;Reino Unido;Junio;43.504
28 Madrid;Reino Unido;Julio;35.420
28 Madrid;Reino Unido;Agosto;26.037
28 Madrid;Reino Unido;Septiembre;37.862
28 Madrid;Reino Unido;Octubre;36.179
28 Madrid;Reino Unido;Noviembre;29.518
28 Madrid;Reino Unido;Diciembre;19.076
28 Madrid;República Checa;Enero;1.439
28 Madrid;República Checa;Febrero;1.149
28 Madrid;República Checa;Marzo;1.612
28 Madrid;República Checa;Abril;1.526
28 Madrid;República Checa;Mayo;3.055
28 Madrid;República Checa;Junio;1.492
28 Madrid;República Checa;Julio;853
28 Madrid;República Checa;Agosto;926
28 Madrid;República Checa;Septiembre;1.503
28 Madrid;República Checa;Octubre;1.490
28 Madrid;República Checa;Noviembre;1.375
28 Madrid;República Checa;Diciembre;764
28 Madrid;Suecia;Enero;2.823
28 Madrid;Suecia;Febrero;3.413
28 Madrid;Suecia;Marzo;3.972
28 Madrid;Suecia;Abril;4.694
28 Madrid;Suecia;Mayo;5.024
28 Madrid;Suecia;Junio;4.931
28 Madrid;Suecia;Julio;3.585
28 Madrid;Suecia;Agosto;2.215
28 Madrid;Suecia;Septiembre;4.439
28 Madrid;Suecia;Octubre;4.745
28 Madrid;Suecia;Noviembre;3.894
28 Madrid;Suecia;Diciembre;2.554
28 Madrid;Noruega;Enero;1.544
28 Madrid;Noruega;Febrero;1.955
28 Madrid;Noruega;Marzo;2.024
28 Madrid;Noruega;Abril;2.608
28 Madrid;Noruega;Mayo;2.826
28 Madrid;Noruega;Junio;2.955
28 Madrid;Noruega;Julio;2.346
28 Madrid;Noruega;Agosto;1.931
28 Madrid;Noruega;Septiembre;3.613
28 Madrid;Noruega;Octubre;2.734
28 Madrid;Noruega;Noviembre;2.585
28 Madrid;Noruega;Diciembre;1.327
28 Madrid;Rusia;Enero;6.327
28 Madrid;Rusia;Febrero;5.073
28 Madrid;Rusia;Marzo;7.575
28 Madrid;Rusia;Abril;6.838
28 Madrid;Rusia;Mayo;9.021
28 Madrid;Rusia;Junio;8.013
28 Madrid;Rusia;Julio;6.848
28 Madrid;Rusia;Agosto;5.473
28 Madrid;Rusia;Septiembre;7.025
28 Madrid;Rusia;Octubre;7.131
28 Madrid;Rusia;Noviembre;5.759
28 Madrid;Rusia;Diciembre;4.989
28 Madrid;Suiza;Enero;4.893
28 Madrid;Suiza;Febrero;5.149
28 Madrid;Suiza;Marzo;7.094
28 Madrid;Suiza;Abril;10.219
28 Madrid;Suiza;Mayo;9.888
28 Madrid;Suiza;Junio;8.730
28 Madrid;Suiza;Julio;6.724
28 Madrid;Suiza;Agosto;3.777
28 Madrid;Suiza;Septiembre;6.728
28 Madrid;Suiza;Octubre;8.876
28 Madrid;Suiza;Noviembre;7.720
28 Madrid;Suiza;Diciembre;4.285
28 Madrid;Resto de Europa sin U.E.;Enero;9.813
28 Madrid;Resto de Europa sin U.E.;Febrero;8.129
28 Madrid;Resto de Europa sin U.E.;Marzo;12.762
28 Madrid;Resto de Europa sin U.E.;Abril;11.241
28 Madrid;Resto de Europa sin U.E.;Mayo;13.265
28 Madrid;Resto de Europa sin U.E.;Junio;12.295
28 Madrid;Resto de Europa sin U.E.;Julio;10.912
28 Madrid;Resto de Europa sin U.E.;Agosto;9.916
28 Madrid;Resto de Europa sin U.E.;Septiembre;10.853
28 Madrid;Resto de Europa sin U.E.;Octubre;12.191
28 Madrid;Resto de Europa sin U.E.;Noviembre;11.672
28 Madrid;Resto de Europa sin U.E.;Diciembre;11.741
28 Madrid;Japón;Enero;8.610
28 Madrid;Japón;Febrero;8.660
28 Madrid;Japón;Marzo;10.799
28 Madrid;Japón;Abril;11.217
28 Madrid;Japón;Mayo;14.303
28 Madrid;Japón;Junio;11.541
28 Madrid;Japón;Julio;10.518
28 Madrid;Japón;Agosto;10.630
28 Madrid;Japón;Septiembre;12.267
28 Madrid;Japón;Octubre;13.114
28 Madrid;Japón;Noviembre;10.206
28 Madrid;Japón;Diciembre;10.745
28 Madrid;Estados Unidos;Enero;33.698
28 Madrid;Estados Unidos;Febrero;33.167
28 Madrid;Estados Unidos;Marzo;64.491
28 Madrid;Estados Unidos;Abril;60.631
28 Madrid;Estados Unidos;Mayo;81.592
28 Madrid;Estados Unidos;Junio;89.294
28 Madrid;Estados Unidos;Julio;95.169
28 Madrid;Estados Unidos;Agosto;68.015
28 Madrid;Estados Unidos;Septiembre;79.143
28 Madrid;Estados Unidos;Octubre;83.823
28 Madrid;Estados Unidos;Noviembre;59.447
28 Madrid;Estados Unidos;Diciembre;50.227
28 Madrid;Resto de América;Enero;71.804
28 Madrid;Resto de América;Febrero;63.191
28 Madrid;Resto de América;Marzo;76.933
28 Madrid;Resto de América;Abril;100.329
28 Madrid;Resto de América;Mayo;127.062
28 Madrid;Resto de América;Junio;128.555
28 Madrid;Resto de América;Julio;150.422
28 Madrid;Resto de América;Agosto;126.644
28 Madrid;Resto de América;Septiembre;138.556
28 Madrid;Resto de América;Octubre;134.498
28 Madrid;Resto de América;Noviembre;101.369
28 Madrid;Resto de América;Diciembre;85.877
28 Madrid;Países africanos;Enero;11.032
28 Madrid;Países africanos;Febrero;9.153
28 Madrid;Países africanos;Marzo;10.804
28 Madrid;Países africanos;Abril;13.147
28 Madrid;Países africanos;Mayo;8.543
28 Madrid;Países africanos;Junio;10.941
28 Madrid;Países africanos;Julio;14.072
28 Madrid;Países africanos;Agosto;11.537
28 Madrid;Países africanos;Septiembre;10.427
28 Madrid;Países africanos;Octubre;12.293
28 Madrid;Países africanos;Noviembre;12.779
28 Madrid;Países africanos;Diciembre;12.503
29 Málaga;Residentes en España;Enero;101.564
29 Málaga;Residentes en España;Febrero;144.639
29 Málaga;Residentes en España;Marzo;167.362
29 Málaga;Residentes en España;Abril;182.074
29 Málaga;Residentes en España;Mayo;184.529
29 Málaga;Residentes en España;Junio;219.471
29 Málaga;Residentes en España;Julio;278.502
29 Málaga;Residentes en España;Agosto;316.349
29 Málaga;Residentes en España;Septiembre;187.689
29 Málaga;Residentes en España;Octubre;158.911
29 Málaga;Residentes en España;Noviembre;141.564
29 Málaga;Residentes en España;Diciembre;144.623
29 Málaga;Alemania;Enero;10.772
29 Málaga;Alemania;Febrero;14.684
29 Málaga;Alemania;Marzo;28.058
29 Málaga;Alemania;Abril;30.335
29 Málaga;Alemania;Mayo;34.159
29 Málaga;Alemania;Junio;26.479
29 Málaga;Alemania;Julio;17.601
29 Málaga;Alemania;Agosto;17.392
29 Málaga;Alemania;Septiembre;33.309
29 Málaga;Alemania;Octubre;33.191
29 Málaga;Alemania;Noviembre;13.993
29 Málaga;Alemania;Diciembre;9.452
29 Málaga;Austria;Enero;1.180
29 Málaga;Austria;Febrero;1.892
29 Málaga;Austria;Marzo;2.147
29 Málaga;Austria;Abril;3.671
29 Málaga;Austria;Mayo;3.829
29 Málaga;Austria;Junio;2.464
29 Málaga;Austria;Julio;3.117
29 Málaga;Austria;Agosto;1.980
29 Málaga;Austria;Septiembre;3.267
29 Málaga;Austria;Octubre;3.597
29 Málaga;Austria;Noviembre;1.528
29 Málaga;Austria;Diciembre;846
29 Málaga;Bélgica;Enero;6.449
29 Málaga;Bélgica;Febrero;7.645
29 Málaga;Bélgica;Marzo;8.702
29 Málaga;Bélgica;Abril;13.668
29 Málaga;Bélgica;Mayo;13.692
29 Málaga;Bélgica;Junio;13.090
29 Málaga;Bélgica;Julio;14.427
29 Málaga;Bélgica;Agosto;12.801
29 Málaga;Bélgica;Septiembre;15.095
29 Málaga;Bélgica;Octubre;12.389
29 Málaga;Bélgica;Noviembre;7.246
29 Málaga;Bélgica;Diciembre;7.518
29 Málaga;Dinamarca;Enero;3.491
29 Málaga;Dinamarca;Febrero;4.568
29 Málaga;Dinamarca;Marzo;7.075
29 Málaga;Dinamarca;Abril;8.114
29 Málaga;Dinamarca;Mayo;7.933
29 Málaga;Dinamarca;Junio;6.211
