,periodo,provincia,viajeros_total,viajeros_esp,viajeros_ext,pernoc_total,pernoc_esp,pernoc_ext,estancia_media_total,estancia_media_esp,estancia_media_ext,year,month,iso_date,estancia_media_esp,estancia_media_ext
353,2020M10,08 Barcelona,150321,97484,52837,304585,182900,121685,2.026230533,1.876205326,2.303026288,2020,10,10/1/2020,-1.876205326,2.303026288
354,2020M10,17 Girona,94514,59494,35020,171331,103386,67945,1.812757898,1.737755068,1.940177042,2020,10,10/1/2020,-1.737755068,1.940177042
355,2020M10,46 Valencia/València,106407,86312,20095,200244,153219,47025,1.881868674,1.775176105,2.340134362,2020,10,10/1/2020,-1.775176105,2.340134362
356,2020M10,28 Madrid,178846,142107,36739,384098,273851,110247,2.147646579,1.927076076,3.000816571,2020,10,10/1/2020,-1.927076076,3.000816571
357,2020M09,29 Málaga,160548,114661,45886,430153,284717,145436,2.679279717,2.483119805,3.169507039,2020,9,9/1/2020,-2.483119805,3.169507039
358,2020M09,41 Sevilla,92286,76559,15728,160812,125264,35548,1.742539497,1.636176021,2.26017294,2020,9,9/1/2020,-1.636176021,2.26017294
359,2020M09,"07 Balears, Illes",162409,103005,59404,585444,329907,255537,3.604750968,3.202825106,4.301680022,2020,9,9/1/2020,-3.202825106,4.301680022
360,2020M09,08 Barcelona,192016,126463,65553,394794,238191,156603,2.056047413,1.883483707,2.388952451,2020,9,9/1/2020,-1.883483707,2.388952451
361,2020M09,17 Girona,234219,178692,55528,486557,360339,126219,2.077359224,2.016536834,2.273069442,2020,9,9/1/2020,-2.016536834,2.273069442
362,2020M09,46 Valencia/València,121322,98927,22395,262717,214262,48455,2.165452268,2.165859674,2.163652601,2020,9,9/1/2020,-2.165859674,2.163652601
363,2020M09,28 Madrid,223533,177448,46085,462533,333690,128843,2.069193363,1.880494567,2.795768688,2020,9,9/1/2020,-1.880494567,2.795768688
364,2020M08,29 Málaga,356755,257881,98874,1116283,752720,363562,3.128990484,2.918865678,3.677023282,2020,8,8/1/2020,-2.918865678,3.677023282
365,2020M08,41 Sevilla,93011,68940,24072,176499,120246,56252,1.897614261,1.744212359,2.336822865,2020,8,8/1/2020,-1.744212359,2.336822865
366,2020M08,"07 Balears, Illes",466211,209986,256226,2169131,725225,1443906,4.652680868,3.453682626,5.635282914,2020,8,8/1/2020,-3.453682626,5.635282914
367,2020M08,08 Barcelona,266583,156639,109944,640096,345784,294312,2.401113349,2.207521754,2.676926435,2020,8,8/1/2020,-2.207521754,2.676926435
368,2020M08,17 Girona,432036,324492,107544,1170335,836400,333935,2.708883056,2.577567398,3.105101168,2020,8,8/1/2020,-2.577567398,3.105101168
369,2020M08,46 Valencia/València,193567,149356,44211,450222,343180,107041,2.325923324,2.297731594,2.421139535,2020,8,8/1/2020,-2.297731594,2.421139535
370,2020M08,28 Madrid,184995,139064,45930,423510,273236,150273,2.289305116,1.964821952,3.271783148,2020,8,8/1/2020,-1.964821952,3.271783148
371,2020M07,29 Málaga,254361,171860,82501,728092,437133,290959,2.862435672,2.543541255,3.526733009,2020,7,7/1/2020,-2.543541255,3.526733009
372,2020M07,41 Sevilla,82847,64407,18440,148074,106281,41793,1.787318792,1.650146723,2.26643167,2020,7,7/1/2020,-1.650146723,2.26643167
373,2020M07,"07 Balears, Illes",369051,105212,263839,1744346,321572,1422774,4.726571666,3.05641942,5.392584114,2020,7,7/1/2020,-3.05641942,5.392584114
374,2020M07,08 Barcelona,215995,112921,103074,511597,229362,282234,2.368559457,2.031172235,2.738168694,2020,7,7/1/2020,-2.031172235,2.738168694
375,2020M07,17 Girona,305377,197564,107813,774095,424641,349454,2.534883112,2.149384503,3.241297432,2020,7,7/1/2020,-2.149384503,3.241297432
376,2020M07,46 Valencia/València,155260,115693,39567,349185,258944,90241,2.249033879,2.238199372,2.280713726,2020,7,7/1/2020,-2.238199372,2.280713726
377,2020M07,28 Madrid,210634,161723,48911,464238,304223,160015,2.204003152,1.881136264,3.271554456,2020,7,7/1/2020,-1.881136264,3.271554456
378,2020M06,29 Málaga,38424,33300,5124,72945,63179,9765,1.898422861,1.897267267,1.905737705,2020,6,6/1/2020,-1.897267267,1.905737705
379,2020M06,41 Sevilla,28001,25320,2680,49112,40774,8339,1.753937359,1.610347551,3.111567164,2020,6,6/1/2020,-1.610347551,3.111567164
380,2020M06,"07 Balears, Illes",23769,17945,5824,68908,51712,17196,2.899070218,2.881694065,2.95260989,2020,6,6/1/2020,-2.881694065,2.95260989
381,2020M06,08 Barcelona,52177,38071,14106,105645,72914,32731,2.024742703,1.915211053,2.32036013,2020,6,6/1/2020,-1.915211053,2.32036013
382,2020M06,17 Girona,61777,45154,16623,108260,78548,29712,1.752432135,1.739557957,1.787402996,2020,6,6/1/2020,-1.739557957,1.787402996
383,2020M06,46 Valencia/València,41028,35476,5552,82116,70783,11333,2.001462416,1.995236216,2.041246398,2020,6,6/1/2020,-1.995236216,2.041246398
384,2020M06,28 Madrid,101088,85913,15175,249788,157408,92380,2.470995568,1.832179065,6.087644152,2020,6,6/1/2020,-1.832179065,6.087644152
385,2020M05,29 Málaga,1520,1475,45,3056,2871,185,2.010526316,1.946440678,4.111111111,2020,5,5/1/2020,-1.946440678,4.111111111
386,2020M05,41 Sevilla,3445,3175,269,10893,7080,3813,3.161973875,2.22992126,14.17472119,2020,5,5/1/2020,-2.22992126,14.17472119
387,2020M05,"07 Balears, Illes",2037,1878,158,5677,5055,622,2.786941581,2.691693291,3.936708861,2020,5,5/1/2020,-2.691693291,3.936708861
388,2020M05,08 Barcelona,6240,3512,2728,16695,10758,5937,2.675480769,3.063211845,2.176319648,2020,5,5/1/2020,-3.063211845,2.176319648
389,2020M05,17 Girona,1301,1002,300,2712,1788,923,2.084550346,1.784431138,3.076666667,2020,5,5/1/2020,-1.784431138,3.076666667
390,2020M05,46 Valencia/València,6600,5950,650,13809,12269,1539,2.092272727,2.062016807,2.367692308,2020,5,5/1/2020,-2.062016807,2.367692308
391,2020M05,28 Madrid,14942,11479,3464,33909,26084,7825,2.269374916,2.272323373,2.258949192,2020,5,5/1/2020,-2.272323373,2.258949192
392,2020M04,29 Málaga,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
393,2020M04,41 Sevilla,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
394,2020M04,"07 Balears, Illes",0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
395,2020M04,08 Barcelona,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
396,2020M04,17 Girona,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
397,2020M04,46 Valencia/València,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
398,2020M04,28 Madrid,0,0,0,0,0,0,,,,2020,4,4/1/2020,0,
399,2020M03,29 Málaga,175972,75319,100653,606040,187781,418259,3.443956993,2.493142501,4.15545488,2020,3,3/1/2020,-2.493142501,4.15545488
400,2020M03,41 Sevilla,118173,64032,54140,239366,110945,128421,2.025555753,1.7326493,2.372016993,2020,3,3/1/2020,-1.7326493,2.372016993
401,2020M03,"07 Balears, Illes",82107,26387,55721,363780,75721,288059,4.430560123,2.869632774,5.169666732,2020,3,3/1/2020,-2.869632774,5.169666732
402,2020M03,08 Barcelona,308271,107587,200684,730087,204754,525333,2.368328516,1.90314815,2.617712424,2020,3,3/1/2020,-1.90314815,2.617712424
403,2020M03,17 Girona,68175,38205,29969,145900,71518,74382,2.140080675,1.871953933,2.481964697,2020,3,3/1/2020,-1.871953933,2.481964697
404,2020M03,46 Valencia/València,75622,46360,29262,175137,98167,76970,2.31595303,2.117493529,2.630373864,2020,3,3/1/2020,-2.117493529,2.630373864
405,2020M03,28 Madrid,337077,194620,142457,788654,356134,432520,2.339684998,1.829894153,3.03614424,2020,3,3/1/2020,-1.829894153,3.03614424
406,2020M02,29 Málaga,377960,180952,197008,1146360,393482,752878,3.033019367,2.174510367,3.821560546,2020,2,2/1/2020,-2.174510367,3.821560546
407,2020M02,41 Sevilla,260700,140299,120401,519103,238925,280178,1.991189106,1.702970085,2.327040473,2020,2,2/1/2020,-1.702970085,2.327040473
408,2020M02,"07 Balears, Illes",142452,57578,84874,530990,149209,381782,3.727501193,2.591423808,4.498220892,2020,2,2/1/2020,-2.591423808,4.498220892
409,2020M02,08 Barcelona,795067,244403,550665,1769783,410832,1358952,2.225954542,1.680961363,2.467837978,2020,2,2/1/2020,-1.680961363,2.467837978
410,2020M02,17 Girona,158999,93527,65473,304085,172439,131645,1.912496305,1.843734964,2.010676157,2020,2,2/1/2020,-1.843734964,2.010676157
411,2020M02,46 Valencia/València,237339,137049,100291,474951,234391,240559,2.001150253,1.710271509,2.398610045,2020,2,2/1/2020,-1.710271509,2.398610045
412,2020M02,28 Madrid,954082,562388,391693,1866712,938373,928339,1.956553001,1.668550894,2.370067885,2020,2,2/1/2020,-1.668550894,2.370067885
413,2020M01,29 Málaga,291494,118980,172514,870774,241129,629646,2.987279327,2.026634729,3.649825521,2020,1,1/1/2020,-2.026634729,3.649825521
414,2020M01,41 Sevilla,251600,123932,127669,482486,210463,272023,1.917670906,1.698213536,2.130689517,2020,1,1/1/2020,-1.698213536,2.130689517
415,2020M01,"07 Balears, Illes",67682,26331,41350,231162,55272,175890,3.415413256,2.099122707,4.253688029,2020,1,1/1/2020,-2.099122707,4.253688029
416,2020M01,08 Barcelona,778589,220231,558358,1801084,371958,1429126,2.313266691,1.68894479,2.55951558,2020,1,1/1/2020,-1.68894479,2.55951558
417,2020M01,17 Girona,112274,68163,44112,209492,130132,79360,1.865899496,1.909129586,1.799056946,2020,1,1/1/2020,-1.909129586,1.799056946
418,2020M01,46 Valencia/València,208418,109227,99192,401798,191506,210292,1.927846923,1.753284444,2.120050004,2020,1,1/1/2020,-1.753284444,2.120050004
419,2020M01,28 Madrid,928608,536968,391639,1880444,920594,959850,2.025013784,1.71442991,2.450853975,2020,1,1/1/2020,-1.71442991,2.450853975
420,2019M12,29 Málaga,294612,144623,149989,836158,309464,526694,2.838166809,2.139797957,3.511550847,2019,12,12/1/2019,-2.139797957,3.511550847
421,2019M12,41 Sevilla,268616,143278,125338,519014,257207,261808,1.932178277,1.795160457,2.088815842,2019,12,12/1/2019,-1.795160457,2.088815842
422,2019M12,"07 Balears, Illes",87057,28477,58580,287999,57813,230187,3.308165914,2.030164694,3.92944691,2019,12,12/1/2019,-2.030164694,3.92944691
423,2019M12,08 Barcelona,804389,242449,561939,1816820,428605,1388215,2.258633572,1.767815087,2.470401592,2019,12,12/1/2019,-1.767815087,2.470401592
424,2019M12,17 Girona,147322,95664,51658,278623,177365,101258,1.891251816,1.854041228,1.960161059,2019,12,12/1/2019,-1.854041228,1.960161059
425,2019M12,46 Valencia/València,216380,126829,89551,429182,229526,199656,1.983464276,1.809728059,2.229522842,2019,12,12/1/2019,-1.809728059,2.229522842
426,2019M12,28 Madrid,981552,569533,412019,2015192,1003989,1011203,2.05306698,1.762828493,2.454263032,2019,12,12/1/2019,-1.762828493,2.454263032
427,2019M11,29 Málaga,328244,141564,186681,1028176,302882,725294,3.132352762,2.139541126,3.885205243,2019,11,11/1/2019,-2.139541126,3.885205243
428,2019M11,41 Sevilla,291063,142107,148955,576356,255413,320944,1.980176113,1.797328773,2.154637307,2019,11,11/1/2019,-1.797328773,2.154637307
429,2019M11,"07 Balears, Illes",118428,45381,73047,393987,91267,302720,3.326806161,2.011128005,4.144181144,2019,11,11/1/2019,-2.011128005,4.144181144
430,2019M11,08 Barcelona,903909,246900,657009,2024675,438155,1586520,2.239910212,1.774625354,2.414761442,2019,11,11/1/2019,-1.774625354,2.414761442
431,2019M11,17 Girona,165716,88950,76766,326422,162293,164130,1.969767554,1.824541877,2.13805591,2019,11,11/1/2019,-1.824541877,2.13805591
432,2019M11,46 Valencia/València,265703,146636,119067,545111,273164,271947,2.051580148,1.862871328,2.283982968,2019,11,11/1/2019,-1.862871328,2.283982968
433,2019M11,28 Madrid,1058042,561920,496122,2135453,985092,1150362,2.018306457,1.753082289,2.318707898,2019,11,11/1/2019,-1.753082289,2.318707898
434,2019M10,29 Málaga,536722,158911,377811,1962760,349271,1613489,3.656939719,2.197903229,4.27062473,2019,10,10/1/2019,-2.197903229,4.27062473
435,2019M10,41 Sevilla,362912,142151,220761,698740,245043,453697,1.925370338,1.723821851,2.05515014,2019,10,10/1/2019,-1.723821851,2.05515014
436,2019M10,"07 Balears, Illes",1014323,119164,895159,5826078,294200,5531878,5.743809418,2.468866436,6.179771415,2019,10,10/1/2019,-2.468866436,6.179771415
437,2019M10,08 Barcelona,1183573,273040,910533,2965398,504947,2460452,2.505462696,1.849351743,2.702210683,2019,10,10/1/2019,-1.849351743,2.702210683
438,2019M10,17 Girona,341230,121294,219936,981407,199624,781783,2.876086511,1.645786271,3.554593154,2019,10,10/1/2019,-1.645786271,3.554593154
439,2019M10,46 Valencia/València,292391,147401,144989,650928,294473,356455,2.226224473,1.997767993,2.458496851,2019,10,10/1/2019,-1.997767993,2.458496851
440,2019M10,28 Madrid,1175876,564969,610908,2360610,943801,1416809,2.007533107,1.670535906,2.31918554,2019,10,10/1/2019,-1.670535906,2.31918554
441,2019M09,29 Málaga,609398,187689,421709,2231850,512241,1719609,3.662384845,2.729200965,4.077714727,2019,9,9/1/2019,-2.729200965,4.077714727
442,2019M09,41 Sevilla,340505,134919,205586,660530,229295,431235,1.93985404,1.699501182,2.09758933,2019,9,9/1/2019,-1.699501182,2.09758933
443,2019M09,"07 Balears, Illes",1570751,167143,1403608,9003638,608876,8394762,5.732059378,3.64284475,5.980845079,2019,9,9/1/2019,-3.64284475,5.980845079
444,2019M09,08 Barcelona,1168716,245882,922834,3336097,476973,2859125,2.854497585,1.939845129,3.09820076,2019,9,9/1/2019,-1.939845129,3.09820076
445,2019M09,17 Girona,453904,170976,282928,1541330,404156,1137174,3.395718037,2.363817144,4.019305265,2019,9,9/1/2019,-2.363817144,4.019305265
446,2019M09,46 Valencia/València,302210,152626,149584,754360,377985,376375,2.496145065,2.47654397,2.516144775,2019,9,9/1/2019,-2.47654397,2.516144775
447,2019M09,28 Madrid,1079479,504841,574638,2271724,896359,1375365,2.104463357,1.775527344,2.393445961,2019,9,9/1/2019,-1.775527344,2.393445961
448,2019M08,29 Málaga,682101,316349,365752,2730223,1095971,1634252,4.00266676,3.464436429,4.46819703,2019,8,8/1/2019,-3.464436429,4.46819703
449,2019M08,41 Sevilla,318436,126336,192100,639241,221385,417856,2.007439485,1.752350874,2.175200416,2019,8,8/1/2019,-1.752350874,2.175200416
450,2019M08,"07 Balears, Illes",1819172,218030,1601142,10848790,969715,9879075,5.963586731,4.447621887,6.170018025,2019,8,8/1/2019,-4.447621887,6.170018025
451,2019M08,08 Barcelona,1284916,254028,1030887,4047723,612036,3435688,3.150184915,2.409324956,3.33274937,2019,8,8/1/2019,-2.409324956,3.33274937
452,2019M08,17 Girona,650747,263556,387191,2433530,788605,1644925,3.73959465,2.992172442,4.248355463,2019,8,8/1/2019,-2.992172442,4.248355463
453,2019M08,46 Valencia/València,349487,182230,167257,985240,534628,450612,2.819103429,2.933808923,2.694129394,2019,8,8/1/2019,-2.933808923,2.694129394
454,2019M08,28 Madrid,985547,470435,515112,2023616,833852,1189764,2.053292233,1.772512674,2.309719051,2019,8,8/1/2019,-1.772512674,2.309719051
455,2019M07,29 Málaga,647994,278502,369492,2501651,857409,1644242,3.860608277,3.078645755,4.450007037,2019,7,7/1/2019,-3.078645755,4.450007037
456,2019M07,41 Sevilla,281611,118676,162935,563374,199980,363394,2.000539752,1.685092184,2.230300427,2019,7,7/1/2019,-1.685092184,2.230300427
457,2019M07,"07 Balears, Illes",1803571,198977,1604594,10532392,776686,9755705,5.839743487,3.90339587,6.07985883,2019,7,7/1/2019,-3.90339587,6.07985883
458,2019M07,08 Barcelona,1328095,297667,1030428,3891104,614897,3276207,2.929838603,2.065721091,3.179462321,2019,7,7/1/2019,-2.065721091,3.179462321
459,2019M07,17 Girona,541440,211371,330070,2128859,551457,1577402,3.931846557,2.608952978,4.778992335,2019,7,7/1/2019,-2.608952978,4.778992335
460,2019M07,46 Valencia/València,349558,192539,157018,919604,521465,398139,2.630762277,2.708360384,2.535626489,2019,7,7/1/2019,-2.708360384,2.535626489
461,2019M07,28 Madrid,1117908,528508,589400,2274448,907375,1367073,2.034557405,1.716861429,2.319431625,2019,7,7/1/2019,-1.716861429,2.319431625
462,2019M06,29 Málaga,613455,219471,393984,2169935,521363,1648572,3.53723582,2.375543922,4.184362817,2019,6,6/1/2019,-2.375543922,4.184362817
463,2019M06,41 Sevilla,314049,133446,180603,622390,233416,388974,1.981824492,1.749141975,2.153751599,2019,6,6/1/2019,-1.749141975,2.153751599
464,2019M06,"07 Balears, Illes",1654313,187072,1467241,9212919,648436,8564483,5.569030165,3.466237598,5.837134458,2019,6,6/1/2019,-3.466237598,5.837134458
465,2019M06,08 Barcelona,1274805,296029,978776,3479875,547755,2932121,2.729731214,1.850342365,2.995701774,2019,6,6/1/2019,-1.850342365,2.995701774
466,2019M06,17 Girona,505766,205411,300355,1630836,443722,1187115,3.224487213,2.16016669,3.952373025,2019,6,6/1/2019,-2.16016669,3.952373025
467,2019M06,46 Valencia/València,349657,202987,146670,816902,472731,344171,2.336295284,2.328873278,2.346567123,2019,6,6/1/2019,-2.328873278,2.346567123
468,2019M06,28 Madrid,1172410,577243,595166,2325474,959259,1366216,1.983498947,1.66179408,2.295520913,2019,6,6/1/2019,-1.66179408,2.295520913
469,2019M05,29 Málaga,589935,184529,405405,1986844,412277,1574567,3.367903244,2.234212509,3.883935817,2019,5,5/1/2019,-2.234212509,3.883935817
470,2019M05,41 Sevilla,353822,151571,202251,705195,272421,432774,1.993078441,1.797316109,2.139786701,2019,5,5/1/2019,-1.797316109,2.139786701
471,2019M05,"07 Balears, Illes",1406588,168744,1237844,7106545,514204,6592341,5.052328756,3.047243161,5.325663815,2019,5,5/1/2019,-3.047243161,5.325663815
472,2019M05,08 Barcelona,1230382,292465,937917,3144447,550640,2593807,2.555667264,1.882755201,2.765497373,2019,5,5/1/2019,-1.882755201,2.765497373
473,2019M05,17 Girona,388585,134497,254088,1115238,296090,819148,2.869997555,2.201461743,3.223875193,2019,5,5/1/2019,-2.201461743,3.223875193
474,2019M05,46 Valencia/València,330238,180784,149454,729567,385288,344279,2.209215778,2.131206301,2.303578359,2019,5,5/1/2019,-2.131206301,2.303578359
475,2019M05,28 Madrid,1172955,568723,604232,2347283,962658,1384625,2.001170548,1.69266585,2.2915453,2019,5,5/1/2019,-1.69266585,2.2915453
476,2019M04,29 Málaga,539316,182074,357242,1792826,482522,1310304,3.324258876,2.65014225,3.66783301,2019,4,4/1/2019,-2.65014225,3.66783301
477,2019M04,41 Sevilla,329946,138957,190989,695397,264754,430644,2.107608518,1.905294444,2.254810486,2019,4,4/1/2019,-1.905294444,2.254810486
478,2019M04,"07 Balears, Illes",658987,112304,546683,3064617,354124,2710493,4.650496899,3.153262573,4.958070765,2019,4,4/1/2019,-3.153262573,4.958070765
479,2019M04,08 Barcelona,1109962,268024,841938,2800106,558410,2241696,2.522704381,2.083432827,2.662542848,2019,4,4/1/2019,-2.083432827,2.662542848
480,2019M04,17 Girona,346980,149990,196990,999704,390824,608879,2.881157415,2.605667044,3.090913244,2019,4,4/1/2019,-2.605667044,3.090913244
481,2019M04,46 Valencia/València,304990,161708,143282,703473,362240,341233,2.306544477,2.240087071,2.381548275,2019,4,4/1/2019,-2.240087071,2.381548275
482,2019M04,28 Madrid,1065508,544970,520538,2192962,949015,1243947,2.058137527,1.741407784,2.389733314,2019,4,4/1/2019,-1.741407784,2.389733314
483,2019M03,29 Málaga,414188,167362,246826,1380072,434823,945249,3.331994167,2.598098732,3.829616815,2019,3,3/1/2019,-2.598098732,3.829616815
484,2019M03,41 Sevilla,315318,155556,159762,638832,275564,363268,2.025992807,1.771477796,2.273807288,2019,3,3/1/2019,-1.771477796,2.273807288
485,2019M03,"07 Balears, Illes",257928,73394,184534,1147223,215128,932094,4.447842033,2.931138785,5.05106918,2019,3,3/1/2019,-2.931138785,5.05106918
486,2019M03,08 Barcelona,961604,274545,687059,2318297,532879,1785418,2.410864555,1.940953213,2.598638545,2019,3,3/1/2019,-1.940953213,2.598638545
487,2019M03,17 Girona,227860,126219,101640,486958,252254,234704,2.137092952,1.998542216,2.309169618,2019,3,3/1/2019,-1.998542216,2.309169618
488,2019M03,46 Valencia/València,288836,171480,117357,641089,360241,280848,2.219560581,2.100775601,2.393108208,2019,3,3/1/2019,-2.100775601,2.393108208
489,2019M03,28 Madrid,1079289,579601,499689,2176778,979040,1197738,2.016862953,1.689162027,2.396966913,2019,3,3/1/2019,-1.689162027,2.396966913
490,2019M02,29 Málaga,313178,144639,168539,954430,306169,648260,3.047564005,2.116780398,3.846350103,2019,2,2/1/2019,-2.116780398,3.846350103
491,2019M02,41 Sevilla,259436,136007,123429,499441,227280,272161,1.925102916,1.671090459,2.205000446,2019,2,2/1/2019,-1.671090459,2.205000446
492,2019M02,"07 Balears, Illes",131555,51587,79968,511031,153099,357932,3.884542587,2.967782581,4.475940376,2019,2,2/1/2019,-2.967782581,4.475940376
493,2019M02,08 Barcelona,814340,246639,567700,1876090,408076,1468013,2.303816588,1.65454774,2.58589572,2019,2,2/1/2019,-1.65454774,2.58589572
494,2019M02,17 Girona,145647,86862,58785,281965,144580,137385,1.935947874,1.664479289,2.337075785,2019,2,2/1/2019,-1.664479289,2.337075785
495,2019M02,46 Valencia/València,226318,130200,96118,447610,228366,219243,1.97779231,1.753963134,2.280977548,2019,2,2/1/2019,-1.753963134,2.280977548
496,2019M02,28 Madrid,922651,528779,393872,1762240,880621,881619,1.909974627,1.665385728,2.238338851,2019,2,2/1/2019,-1.665385728,2.238338851
497,2019M01,29 Málaga,252215,101564,150651,798745,234413,564332,3.166921079,2.308032374,3.745955885,2019,1,1/1/2019,-2.308032374,3.745955885
498,2019M01,41 Sevilla,230824,114308,116517,470128,200381,269748,2.036737948,1.752991917,2.315095651,2019,1,1/1/2019,-1.752991917,2.315095651
499,2019M01,"07 Balears, Illes",59391,26306,33085,183719,54408,129311,3.093381152,2.068273398,3.908447937,2019,1,1/1/2019,-2.068273398,3.908447937
500,2019M01,08 Barcelona,746797,223604,523192,1752316,383272,1369045,2.346442206,1.714065938,2.616716234,2019,1,1/1/2019,-1.714065938,2.616716234
501,2019M01,17 Girona,108542,62597,45945,200078,114808,85270,1.843323322,1.834081506,1.855914681,2019,1,1/1/2019,-1.834081506,1.855914681
502,2019M01,46 Valencia/València,198202,106393,91809,402521,190345,212176,2.030862453,1.789074469,2.311058829,2019,1,1/1/2019,-1.789074469,2.311058829
503,2019M01,28 Madrid,873095,504310,368785,1769846,881136,888710,2.027094417,1.747211041,2.409832287,2019,1,1/1/2019,-1.747211041,2.409832287
504,2018M12,29 Málaga,261792,123124,138668,776963,285943,491020,2.9678638,2.322398558,3.540975568,2018,12,12/1/2018,-2.322398558,3.540975568
505,2018M12,41 Sevilla,252628,129038,123590,513589,236100,277490,2.032985259,1.829693579,2.245246379,2018,12,12/1/2018,-1.829693579,2.245246379
506,2018M12,"07 Balears, Illes",91726,30396,61330,287577,64474,223103,3.135174324,2.12113436,3.637746617,2018,12,12/1/2018,-2.12113436,3.637746617
507,2018M12,08 Barcelona,779906,252354,527551,1801094,449825,1351269,2.309373181,1.782515831,2.561399751,2018,12,12/1/2018,-1.782515831,2.561399751
508,2018M12,17 Girona,134359,89725,44634,253879,167038,86842,1.889557082,1.861666202,1.945646816,2018,12,12/1/2018,-1.861666202,1.945646816
509,2018M12,46 Valencia/València,212043,124990,87052,435741,235288,200453,2.054965266,1.882454596,2.302681156,2018,12,12/1/2018,-1.882454596,2.302681156
510,2018M12,28 Madrid,992497,598334,394163,1997390,1069109,928281,2.01248971,1.786809708,2.355068842,2018,12,12/1/2018,-1.786809708,2.355068842
511,2018M11,29 Málaga,291418,119888,171529,967359,257982,709377,3.319489531,2.151858401,4.135609722,2018,11,11/1/2018,-2.151858401,4.135609722
512,2018M11,41 Sevilla,286219,147208,139011,567401,264376,303025,1.982401588,1.795935004,2.179863464,2018,11,11/1/2018,-1.795935004,2.179863464
513,2018M11,"07 Balears, Illes",103611,45450,58161,384119,129162,254957,3.707318721,2.841848185,4.383641959,2018,11,11/1/2018,-2.841848185,4.383641959
514,2018M11,08 Barcelona,868492,251166,617326,1979592,430984,1548608,2.279343966,1.715932889,2.508574076,2018,11,11/1/2018,-1.715932889,2.508574076
515,2018M11,17 Girona,139911,80166,59745,302745,151810,150935,2.16383987,1.893695582,2.526320194,2018,11,11/1/2018,-1.893695582,2.526320194
516,2018M11,46 Valencia/València,246998,133540,113458,520419,255412,265007,2.106976575,1.912625431,2.335727758,2018,11,11/1/2018,-1.912625431,2.335727758
517,2018M11,28 Madrid,1047946,581438,466508,2076793,1002877,1073916,1.981774824,1.724821907,2.302031262,2018,11,11/1/2018,-1.724821907,2.302031262
518,2018M10,29 Málaga,510488,146921,363567,1901829,350723,1551106,3.725511667,2.38715364,4.266355307,2018,10,10/1/2018,-2.38715364,4.266355307
519,2018M10,41 Sevilla,340024,143828,196196,678674,264454,414220,1.995959109,1.838682315,2.111256091,2018,10,10/1/2018,-1.838682315,2.111256091
520,2018M10,"07 Balears, Illes",1024217,142964,881253,6074821,424553,5650268,5.931185481,2.969649702,6.411629804,2018,10,10/1/2018,-2.969649702,6.411629804
521,2018M10,08 Barcelona,1133840,279446,854395,2886975,512862,2374113,2.546192584,1.835281235,2.77870657,2018,10,10/1/2018,-1.835281235,2.77870657
522,2018M10,17 Girona,343354,126091,217264,1013013,242364,770649,2.950345707,1.9221356,3.54706256,2018,10,10/1/2018,-1.9221356,3.54706256
523,2018M10,46 Valencia/València,285536,147256,138280,628753,296649,332104,2.202009554,2.014512142,2.401677755,2018,10,10/1/2018,-2.014512142,2.401677755
524,2018M10,28 Madrid,1162482,559826,602656,2291026,943710,1347316,1.970805569,1.685720206,2.235630277,2018,10,10/1/2018,-1.685720206,2.235630277
525,2018M09,29 Málaga,570254,158873,411381,2163227,422828,1740399,3.793444676,2.661421387,4.230625624,2018,9,9/1/2018,-2.661421387,4.230625624
526,2018M09,41 Sevilla,313138,118627,194511,634734,215063,419671,2.027010455,1.812934661,2.157569495,2018,9,9/1/2018,-1.812934661,2.157569495
527,2018M09,"07 Balears, Illes",1562900,151240,1411660,9151847,561130,8590717,5.855683025,3.710195715,6.085542553,2018,9,9/1/2018,-3.710195715,6.085542553
528,2018M09,08 Barcelona,1165130,267880,897249,3285617,489842,2795775,2.81995743,1.828587427,3.11594106,2018,9,9/1/2018,-1.828587427,3.11594106
529,2018M09,17 Girona,476089,183844,292245,1594322,414985,1179337,3.348789827,2.257267031,4.035439443,2018,9,9/1/2018,-2.257267031,4.035439443
530,2018M09,46 Valencia/València,306912,166285,140627,765325,409330,355995,2.493630096,2.461617103,2.531483997,2018,9,9/1/2018,-2.461617103,2.531483997
531,2018M09,28 Madrid,1115273,554765,560508,2189183,935194,1253989,1.96291222,1.685748019,2.237236578,2018,9,9/1/2018,-1.685748019,2.237236578
532,2018M08,29 Málaga,633747,284784,348963,2613242,1006369,1606874,4.123478297,3.533797545,4.604711674,2018,8,8/1/2018,-3.533797545,4.604711674
533,2018M08,41 Sevilla,299932,115225,184707,584797,204329,380468,1.94976528,1.773304404,2.059846135,2018,8,8/1/2018,-1.773304404,2.059846135
534,2018M08,"07 Balears, Illes",1704023,188843,1515180,10822370,865200,9957170,6.351070379,4.581583644,6.571608654,2018,8,8/1/2018,-4.581583644,6.571608654
535,2018M08,08 Barcelona,1233114,258625,974489,3884234,619153,3265081,3.149939097,2.394018366,3.350557061,2018,8,8/1/2018,-2.394018366,3.350557061
