ccaa,pais_origen,mes,qty_viajeros,año
Madrid,Francia,Septiembre,58347.0,2015
Madrid,Francia,Octubre,79476.0,2015
Madrid,Francia,Noviembre,60336.0,2015
Madrid,Francia,Diciembre,51025.0,2015
Madrid,Grecia,Enero,3876.0,2015
Madrid,Grecia,Febrero,3172.0,2015
Madrid,Grecia,Marzo,6739.0,2015
Madrid,Grecia,Abril,4156.0,2015
Madrid,Grecia,Mayo,10191.0,2015
Madrid,Grecia,Junio,5129.0,2015
Madrid,Grecia,Julio,3991.0,2015
Madrid,Grecia,Agosto,3548.0,2015
Madrid,Grecia,Septiembre,3572.0,2015
Madrid,Grecia,Octubre,7118.0,2015
Madrid,Grecia,Noviembre,5031.0,2015
Madrid,Grecia,Diciembre,4147.0,2015
Madrid,Irlanda,Enero,5603.0,2015
Madrid,Irlanda,Febrero,6050.0,2015
Madrid,Irlanda,Marzo,9509.0,2015
Madrid,Irlanda,Abril,9171.0,2015
Madrid,Irlanda,Mayo,13594.0,2015
Madrid,Irlanda,Junio,9645.0,2015
Madrid,Irlanda,Julio,9444.0,2015
Madrid,Irlanda,Agosto,12786.0,2015
Madrid,Irlanda,Septiembre,14573.0,2015
Madrid,Irlanda,Octubre,17888.0,2015
Madrid,Irlanda,Noviembre,8664.0,2015
Madrid,Irlanda,Diciembre,6198.0,2015
Madrid,Italia,Enero,60305.0,2015
Madrid,Italia,Febrero,54956.0,2015
Madrid,Italia,Marzo,84758.0,2015
Madrid,Italia,Abril,91003.0,2015
Madrid,Italia,Mayo,87057.0,2015
Madrid,Italia,Junio,61361.0,2015
Madrid,Italia,Julio,59180.0,2015
Madrid,Italia,Agosto,78358.0,2015
Madrid,Italia,Septiembre,79173.0,2015
Madrid,Italia,Octubre,78887.0,2015
Madrid,Italia,Noviembre,74809.0,2015
Madrid,Italia,Diciembre,83436.0,2015
Madrid,Luxemburgo,Enero,231.0,2015
Madrid,Luxemburgo,Febrero,791.0,2015
Madrid,Luxemburgo,Marzo,506.0,2015
Madrid,Luxemburgo,Abril,1135.0,2015
Madrid,Luxemburgo,Mayo,730.0,2015
Madrid,Luxemburgo,Junio,775.0,2015
Madrid,Luxemburgo,Julio,702.0,2015
Madrid,Luxemburgo,Agosto,249.0,2015
Madrid,Luxemburgo,Septiembre,950.0,2015
Madrid,Luxemburgo,Octubre,1034.0,2015
Madrid,Luxemburgo,Noviembre,1208.0,2015
Madrid,Luxemburgo,Diciembre,623.0,2015
Madrid,Países Bajos,Enero,10786.0,2015
Madrid,Países Bajos,Febrero,18050.0,2015
Madrid,Países Bajos,Marzo,19821.0,2015
Madrid,Países Bajos,Abril,21509.0,2015
Madrid,Países Bajos,Mayo,31714.0,2015
Madrid,Países Bajos,Junio,23432.0,2015
Madrid,Países Bajos,Julio,17782.0,2015
Madrid,Países Bajos,Agosto,15667.0,2015
Madrid,Países Bajos,Septiembre,21812.0,2015
Madrid,Países Bajos,Octubre,27742.0,2015
Madrid,Países Bajos,Noviembre,18467.0,2015
Madrid,Países Bajos,Diciembre,11473.0,2015
Madrid,Polonia,Enero,6193.0,2015
Madrid,Polonia,Febrero,6427.0,2015
Madrid,Polonia,Marzo,13716.0,2015
Madrid,Polonia,Abril,9701.0,2015
Madrid,Polonia,Mayo,16819.0,2015
Madrid,Polonia,Junio,10744.0,2015
Madrid,Polonia,Julio,12459.0,2015
Madrid,Polonia,Agosto,9299.0,2015
Madrid,Polonia,Septiembre,14732.0,2015
Madrid,Polonia,Octubre,18753.0,2015
Madrid,Polonia,Noviembre,12383.0,2015
Madrid,Polonia,Diciembre,6012.0,2015
Madrid,Portugal,Enero,32395.0,2015
Madrid,Portugal,Febrero,31880.0,2015
Madrid,Portugal,Marzo,37914.0,2015
Madrid,Portugal,Abril,37789.0,2015
Madrid,Portugal,Mayo,43813.0,2015
Madrid,Portugal,Junio,33608.0,2015
Madrid,Portugal,Julio,29801.0,2015
Madrid,Portugal,Agosto,45803.0,2015
Madrid,Portugal,Septiembre,39829.0,2015
Madrid,Portugal,Octubre,33576.0,2015
Madrid,Portugal,Noviembre,30042.0,2015
Madrid,Portugal,Diciembre,30734.0,2015
Madrid,Reino Unido,Enero,37543.0,2015
Madrid,Reino Unido,Febrero,57032.0,2015
Madrid,Reino Unido,Marzo,70045.0,2015
Madrid,Reino Unido,Abril,81419.0,2015
Madrid,Reino Unido,Mayo,83537.0,2015
Madrid,Reino Unido,Junio,78875.0,2015
Madrid,Reino Unido,Julio,71408.0,2015
Madrid,Reino Unido,Agosto,65173.0,2015
Madrid,Reino Unido,Septiembre,92710.0,2015
Madrid,Reino Unido,Octubre,99008.0,2015
Madrid,Reino Unido,Noviembre,72105.0,2015
Madrid,Reino Unido,Diciembre,42443.0,2015
Madrid,República Checa,Enero,1515.0,2015
Madrid,República Checa,Febrero,1544.0,2015
Madrid,República Checa,Marzo,3445.0,2015
Madrid,República Checa,Abril,2124.0,2015
Madrid,República Checa,Mayo,4510.0,2015
Madrid,República Checa,Junio,1928.0,2015
Madrid,República Checa,Julio,1743.0,2015
Madrid,República Checa,Agosto,1657.0,2015
Madrid,República Checa,Septiembre,4113.0,2015
Madrid,República Checa,Octubre,5090.0,2015
Madrid,República Checa,Noviembre,2791.0,2015
Madrid,República Checa,Diciembre,1189.0,2015
Madrid,Suecia,Enero,3454.0,2015
Madrid,Suecia,Febrero,6602.0,2015
Madrid,Suecia,Marzo,9730.0,2015
Madrid,Suecia,Abril,12400.0,2015
Madrid,Suecia,Mayo,13265.0,2015
Madrid,Suecia,Junio,7550.0,2015
Madrid,Suecia,Julio,6087.0,2015
Madrid,Suecia,Agosto,4391.0,2015
Madrid,Suecia,Septiembre,14388.0,2015
Madrid,Suecia,Octubre,15628.0,2015
Madrid,Suecia,Noviembre,10062.0,2015
Madrid,Suecia,Diciembre,13780.0,2015
Madrid,Noruega,Enero,2869.0,2015
Madrid,Noruega,Febrero,4303.0,2015
Madrid,Noruega,Marzo,5651.0,2015
Madrid,Noruega,Abril,9178.0,2015
Madrid,Noruega,Mayo,9257.0,2015
Madrid,Noruega,Junio,5945.0,2015
Madrid,Noruega,Julio,7492.0,2015
Madrid,Noruega,Agosto,4223.0,2015
Madrid,Noruega,Septiembre,7170.0,2015
Madrid,Noruega,Octubre,8691.0,2015
Madrid,Noruega,Noviembre,8620.0,2015
Madrid,Noruega,Diciembre,2304.0,2015
Madrid,Rusia,Enero,22129.0,2015
Madrid,Rusia,Febrero,7286.0,2015
Madrid,Rusia,Marzo,15154.0,2015
Madrid,Rusia,Abril,15373.0,2015
Madrid,Rusia,Mayo,22932.0,2015
Madrid,Rusia,Junio,17966.0,2015
Madrid,Rusia,Julio,17571.0,2015
Madrid,Rusia,Agosto,14897.0,2015
Madrid,Rusia,Septiembre,18097.0,2015
Madrid,Rusia,Octubre,18169.0,2015
Madrid,Rusia,Noviembre,15753.0,2015
Madrid,Rusia,Diciembre,10521.0,2015
Madrid,Suiza,Enero,5824.0,2015
Madrid,Suiza,Febrero,10729.0,2015
Madrid,Suiza,Marzo,12220.0,2015
Madrid,Suiza,Abril,17585.0,2015
Madrid,Suiza,Mayo,18475.0,2015
Madrid,Suiza,Junio,13800.0,2015
Madrid,Suiza,Julio,10007.0,2015
Madrid,Suiza,Agosto,6870.0,2015
Madrid,Suiza,Septiembre,14766.0,2015
Madrid,Suiza,Octubre,17644.0,2015
Madrid,Suiza,Noviembre,10465.0,2015
Madrid,Suiza,Diciembre,8767.0,2015
Madrid,Japón,Enero,12692.0,2015
Madrid,Japón,Febrero,15329.0,2015
Madrid,Japón,Marzo,15351.0,2015
Madrid,Japón,Abril,13649.0,2015
Madrid,Japón,Mayo,16923.0,2015
Madrid,Japón,Junio,15552.0,2015
Madrid,Japón,Julio,14080.0,2015
Madrid,Japón,Agosto,16425.0,2015
Madrid,Japón,Septiembre,19336.0,2015
Madrid,Japón,Octubre,22833.0,2015
Madrid,Japón,Noviembre,19387.0,2015
Madrid,Japón,Diciembre,13651.0,2015
Madrid,Estados Unidos,Enero,64779.0,2015
Madrid,Estados Unidos,Febrero,57612.0,2015
Madrid,Estados Unidos,Marzo,110972.0,2015
Madrid,Estados Unidos,Abril,114631.0,2015
Madrid,Estados Unidos,Mayo,150157.0,2015
Madrid,Estados Unidos,Junio,156488.0,2015
Madrid,Estados Unidos,Julio,148441.0,2015
Madrid,Estados Unidos,Agosto,98750.0,2015
Madrid,Estados Unidos,Septiembre,133406.0,2015
Madrid,Estados Unidos,Octubre,147374.0,2015
Madrid,Estados Unidos,Noviembre,84563.0,2015
Madrid,Estados Unidos,Diciembre,83210.0,2015
Madrid,Países africanos,Enero,18585.0,2015
Madrid,Países africanos,Febrero,15241.0,2015
Madrid,Países africanos,Marzo,21634.0,2015
Madrid,Países africanos,Abril,15659.0,2015
Madrid,Países africanos,Mayo,18012.0,2015
Madrid,Países africanos,Junio,16602.0,2015
Madrid,Países africanos,Julio,22497.0,2015
Madrid,Países africanos,Agosto,19625.0,2015
Madrid,Países africanos,Septiembre,18456.0,2015
Madrid,Países africanos,Octubre,20168.0,2015
Madrid,Países africanos,Noviembre,19614.0,2015
Madrid,Países africanos,Diciembre,18314.0,2015
Andalucia,Residentes en España,Enero,1015322.0,2016
Andalucia,Residentes en España,Febrero,1457855.0,2016
Andalucia,Residentes en España,Marzo,1966951.0,2016
Andalucia,Residentes en España,Abril,1661288.0,2016
Andalucia,Residentes en España,Mayo,1862914.0,2016
Andalucia,Residentes en España,Junio,2219754.0,2016
Andalucia,Residentes en España,Julio,3425284.0,2016
Andalucia,Residentes en España,Agosto,3850822.0,2016
Andalucia,Residentes en España,Septiembre,2351963.0,2016
Andalucia,Residentes en España,Octubre,1774823.0,2016
Andalucia,Residentes en España,Noviembre,1165512.0,2016
Andalucia,Residentes en España,Diciembre,1231488.0,2016
Andalucia,Alemania,Enero,97218.0,2016
Andalucia,Alemania,Febrero,132941.0,2016
Andalucia,Alemania,Marzo,294098.0,2016
Andalucia,Alemania,Abril,367027.0,2016
Andalucia,Alemania,Mayo,492750.0,2016
Andalucia,Alemania,Junio,498437.0,2016
Andalucia,Alemania,Julio,389110.0,2016
Andalucia,Alemania,Agosto,416225.0,2016
Andalucia,Alemania,Septiembre,603287.0,2016
Andalucia,Alemania,Octubre,605530.0,2016
Andalucia,Alemania,Noviembre,155915.0,2016
Andalucia,Alemania,Diciembre,78169.0,2016
Andalucia,Austria,Enero,5414.0,2016
Andalucia,Austria,Febrero,9932.0,2016
Andalucia,Austria,Marzo,16667.0,2016
Andalucia,Austria,Abril,17898.0,2016
Andalucia,Austria,Mayo,20556.0,2016
Andalucia,Austria,Junio,18918.0,2016
Andalucia,Austria,Julio,26130.0,2016
Andalucia,Austria,Agosto,22499.0,2016
Andalucia,Austria,Septiembre,25953.0,2016
Andalucia,Austria,Octubre,18083.0,2016
Andalucia,Austria,Noviembre,10081.0,2016
Andalucia,Austria,Diciembre,5269.0,2016
Andalucia,Bélgica,Enero,47472.0,2016
Andalucia,Bélgica,Febrero,58735.0,2016
Andalucia,Bélgica,Marzo,71122.0,2016
Andalucia,Bélgica,Abril,84848.0,2016
Andalucia,Bélgica,Mayo,120247.0,2016
Andalucia,Bélgica,Junio,111051.0,2016
Andalucia,Bélgica,Julio,164533.0,2016
Andalucia,Bélgica,Agosto,141985.0,2016
Andalucia,Bélgica,Septiembre,144613.0,2016
Andalucia,Bélgica,Octubre,120148.0,2016
Andalucia,Bélgica,Noviembre,67051.0,2016
Andalucia,Bélgica,Diciembre,39015.0,2016
Andalucia,Dinamarca,Enero,19276.0,2016
Andalucia,Dinamarca,Febrero,43718.0,2016
Andalucia,Dinamarca,Marzo,53362.0,2016
Andalucia,Dinamarca,Abril,42788.0,2016
Andalucia,Dinamarca,Mayo,38150.0,2016
Andalucia,Dinamarca,Junio,33295.0,2016
Andalucia,Dinamarca,Julio,70519.0,2016
Andalucia,Dinamarca,Agosto,41913.0,2016
Andalucia,Dinamarca,Septiembre,46486.0,2016
Andalucia,Dinamarca,Octubre,64924.0,2016
Andalucia,Dinamarca,Noviembre,31763.0,2016
Andalucia,Dinamarca,Diciembre,13518.0,2016
Andalucia,Finlandia,Enero,13756.0,2016
Andalucia,Finlandia,Febrero,18226.0,2016
Andalucia,Finlandia,Marzo,26951.0,2016
Andalucia,Finlandia,Abril,28520.0,2016
Andalucia,Finlandia,Mayo,21102.0,2016
Andalucia,Finlandia,Junio,20230.0,2016
Andalucia,Finlandia,Julio,17191.0,2016
Andalucia,Finlandia,Agosto,11812.0,2016
Andalucia,Finlandia,Septiembre,17221.0,2016
Andalucia,Finlandia,Octubre,29439.0,2016
Andalucia,Finlandia,Noviembre,30269.0,2016
Andalucia,Finlandia,Diciembre,16592.0,2016
Andalucia,Francia,Enero,56508.0,2016
Andalucia,Francia,Febrero,82426.0,2016
Andalucia,Francia,Marzo,104610.0,2016
Andalucia,Francia,Abril,305915.0,2016
Andalucia,Francia,Mayo,346093.0,2016
Andalucia,Francia,Junio,276200.0,2016
Andalucia,Francia,Julio,322015.0,2016
Andalucia,Francia,Agosto,469253.0,2016
Andalucia,Francia,Septiembre,350000.0,2016
Andalucia,Francia,Octubre,278012.0,2016
Andalucia,Francia,Noviembre,77912.0,2016
Andalucia,Francia,Diciembre,73933.0,2016
Andalucia,Grecia,Enero,1576.0,2016
Andalucia,Grecia,Febrero,1941.0,2016
Andalucia,Grecia,Marzo,2410.0,2016
Andalucia,Grecia,Abril,3041.0,2016
Andalucia,Grecia,Mayo,3253.0,2016
Andalucia,Grecia,Junio,4601.0,2016
Andalucia,Grecia,Julio,3628.0,2016
Andalucia,Grecia,Agosto,2990.0,2016
Andalucia,Grecia,Septiembre,8786.0,2016
Andalucia,Grecia,Octubre,6448.0,2016
Andalucia,Grecia,Noviembre,2981.0,2016
Andalucia,Grecia,Diciembre,2321.0,2016
Andalucia,Irlanda,Enero,17954.0,2016
Andalucia,Irlanda,Febrero,19883.0,2016
Andalucia,Irlanda,Marzo,31186.0,2016
Andalucia,Irlanda,Abril,71504.0,2016
Andalucia,Irlanda,Mayo,109030.0,2016
Andalucia,Irlanda,Junio,108157.0,2016
Andalucia,Irlanda,Julio,98657.0,2016
Andalucia,Irlanda,Agosto,79206.0,2016
Andalucia,Irlanda,Septiembre,104645.0,2016
Andalucia,Irlanda,Octubre,111014.0,2016
Andalucia,Irlanda,Noviembre,31728.0,2016
Andalucia,Irlanda,Diciembre,15528.0,2016
Andalucia,Italia,Enero,56371.0,2016
Andalucia,Italia,Febrero,44993.0,2016
Andalucia,Italia,Marzo,79187.0,2016
Andalucia,Italia,Abril,93949.0,2016
Andalucia,Italia,Mayo,89328.0,2016
Andalucia,Italia,Junio,95378.0,2016
Andalucia,Italia,Julio,97159.0,2016
Andalucia,Italia,Agosto,178998.0,2016
Andalucia,Italia,Septiembre,106350.0,2016
Andalucia,Italia,Octubre,107336.0,2016
Andalucia,Italia,Noviembre,55751.0,2016
Andalucia,Italia,Diciembre,61680.0,2016
Andalucia,Luxemburgo,Enero,3283.0,2016
Andalucia,Luxemburgo,Febrero,3427.0,2016
Andalucia,Luxemburgo,Marzo,3479.0,2016
Andalucia,Luxemburgo,Abril,4860.0,2016
Andalucia,Luxemburgo,Mayo,7566.0,2016
Andalucia,Luxemburgo,Junio,9463.0,2016
Andalucia,Luxemburgo,Julio,7531.0,2016
Andalucia,Luxemburgo,Agosto,12715.0,2016
Andalucia,Luxemburgo,Septiembre,12204.0,2016
Andalucia,Luxemburgo,Octubre,7300.0,2016
Andalucia,Luxemburgo,Noviembre,3452.0,2016
Andalucia,Luxemburgo,Diciembre,3808.0,2016
Andalucia,Países Bajos,Enero,44908.0,2016
Andalucia,Países Bajos,Febrero,60042.0,2016
Andalucia,Países Bajos,Marzo,78986.0,2016
Andalucia,Países Bajos,Abril,138912.0,2016
Andalucia,Países Bajos,Mayo,176150.0,2016
Andalucia,Países Bajos,Junio,159618.0,2016
Andalucia,Países Bajos,Julio,155028.0,2016
Andalucia,Países Bajos,Agosto,173508.0,2016
Andalucia,Países Bajos,Septiembre,183850.0,2016
Andalucia,Países Bajos,Octubre,159028.0,2016
Andalucia,Países Bajos,Noviembre,62234.0,2016
Andalucia,Países Bajos,Diciembre,39756.0,2016
Andalucia,Polonia,Enero,10248.0,2016
Andalucia,Polonia,Febrero,15301.0,2016
Andalucia,Polonia,Marzo,18564.0,2016
Andalucia,Polonia,Abril,26926.0,2016
Andalucia,Polonia,Mayo,35874.0,2016
Andalucia,Polonia,Junio,81640.0,2016
Andalucia,Polonia,Julio,94902.0,2016
Andalucia,Polonia,Agosto,82424.0,2016
Andalucia,Polonia,Septiembre,78915.0,2016
Andalucia,Polonia,Octubre,35354.0,2016
Andalucia,Polonia,Noviembre,15232.0,2016
Andalucia,Polonia,Diciembre,8598.0,2016
Andalucia,Portugal,Enero,17235.0,2016
Andalucia,Portugal,Febrero,23681.0,2016
Andalucia,Portugal,Marzo,101248.0,2016
Andalucia,Portugal,Abril,52375.0,2016
Andalucia,Portugal,Mayo,30556.0,2016
Andalucia,Portugal,Junio,94334.0,2016
Andalucia,Portugal,Julio,84825.0,2016
Andalucia,Portugal,Agosto,136334.0,2016
Andalucia,Portugal,Septiembre,82039.0,2016
Andalucia,Portugal,Octubre,31509.0,2016
Andalucia,Portugal,Noviembre,16226.0,2016
Andalucia,Portugal,Diciembre,20818.0,2016
Andalucia,Reino Unido,Enero,252520.0,2016
Andalucia,Reino Unido,Febrero,280914.0,2016
Andalucia,Reino Unido,Marzo,421427.0,2016
Andalucia,Reino Unido,Abril,597723.0,2016
Andalucia,Reino Unido,Mayo,791433.0,2016
Andalucia,Reino Unido,Junio,890985.0,2016
Andalucia,Reino Unido,Julio,855485.0,2016
Andalucia,Reino Unido,Agosto,818770.0,2016
Andalucia,Reino Unido,Septiembre,929822.0,2016
Andalucia,Reino Unido,Octubre,788612.0,2016
Andalucia,Reino Unido,Noviembre,323224.0,2016
Andalucia,Reino Unido,Diciembre,234691.0,2016
Andalucia,República Checa,Enero,2350.0,2016
Andalucia,República Checa,Febrero,1670.0,2016
Andalucia,República Checa,Marzo,3430.0,2016
Andalucia,República Checa,Abril,5235.0,2016
Andalucia,República Checa,Mayo,13977.0,2016
Andalucia,República Checa,Junio,33474.0,2016
Andalucia,República Checa,Julio,35619.0,2016
Andalucia,República Checa,Agosto,34430.0,2016
Andalucia,República Checa,Septiembre,36620.0,2016
Andalucia,República Checa,Octubre,10374.0,2016
Andalucia,República Checa,Noviembre,3956.0,2016
Andalucia,República Checa,Diciembre,1677.0,2016
Andalucia,Suecia,Enero,26101.0,2016
Andalucia,Suecia,Febrero,44326.0,2016
Andalucia,Suecia,Marzo,60578.0,2016
Andalucia,Suecia,Abril,54308.0,2016
Andalucia,Suecia,Mayo,57412.0,2016
Andalucia,Suecia,Junio,53119.0,2016
Andalucia,Suecia,Julio,58453.0,2016
Andalucia,Suecia,Agosto,29702.0,2016
Andalucia,Suecia,Septiembre,48785.0,2016
Andalucia,Suecia,Octubre,75175.0,2016
Andalucia,Suecia,Noviembre,75268.0,2016
Andalucia,Suecia,Diciembre,29088.0,2016
Andalucia,Noruega,Enero,9273.0,2016
Andalucia,Noruega,Febrero,25846.0,2016
Andalucia,Noruega,Marzo,41547.0,2016
Andalucia,Noruega,Abril,28268.0,2016
Andalucia,Noruega,Mayo,24483.0,2016
Andalucia,Noruega,Junio,26833.0,2016
Andalucia,Noruega,Julio,43911.0,2016
Andalucia,Noruega,Agosto,20481.0,2016
Andalucia,Noruega,Septiembre,30589.0,2016
Andalucia,Noruega,Octubre,44699.0,2016
Andalucia,Noruega,Noviembre,34310.0,2016
Andalucia,Noruega,Diciembre,9254.0,2016
Andalucia,Rusia,Enero,15627.0,2016
Andalucia,Rusia,Febrero,12631.0,2016
Andalucia,Rusia,Marzo,10132.0,2016
Andalucia,Rusia,Abril,13615.0,2016
Andalucia,Rusia,Mayo,21256.0,2016
Andalucia,Rusia,Junio,27019.0,2016
Andalucia,Rusia,Julio,32153.0,2016
Andalucia,Rusia,Agosto,31922.0,2016
Andalucia,Rusia,Septiembre,31092.0,2016
Andalucia,Rusia,Octubre,22360.0,2016
Andalucia,Rusia,Noviembre,10915.0,2016
Andalucia,Rusia,Diciembre,9169.0,2016
Andalucia,Suiza,Enero,11857.0,2016
Andalucia,Suiza,Febrero,17301.0,2016
Andalucia,Suiza,Marzo,33165.0,2016
Andalucia,Suiza,Abril,45033.0,2016
Andalucia,Suiza,Mayo,46427.0,2016
Andalucia,Suiza,Junio,38207.0,2016
Andalucia,Suiza,Julio,52141.0,2016
Andalucia,Suiza,Agosto,35768.0,2016
Andalucia,Suiza,Septiembre,50095.0,2016
Andalucia,Suiza,Octubre,70508.0,2016
Andalucia,Suiza,Noviembre,19233.0,2016
Andalucia,Suiza,Diciembre,14734.0,2016
Andalucia,Japón,Enero,18822.0,2016
Andalucia,Japón,Febrero,14633.0,2016
Andalucia,Japón,Marzo,24328.0,2016
Andalucia,Japón,Abril,17816.0,2016
Andalucia,Japón,Mayo,23007.0,2016
Andalucia,Japón,Junio,20829.0,2016
Andalucia,Japón,Julio,13797.0,2016
Andalucia,Japón,Agosto,21170.0,2016
Andalucia,Japón,Septiembre,18804.0,2016
Andalucia,Japón,Octubre,19113.0,2016
Andalucia,Japón,Noviembre,18678.0,2016
Andalucia,Japón,Diciembre,16360.0,2016
Andalucia,Estados Unidos,Enero,39646.0,2016
Andalucia,Estados Unidos,Febrero,45002.0,2016
Andalucia,Estados Unidos,Marzo,75192.0,2016
Andalucia,Estados Unidos,Abril,96657.0,2016
Andalucia,Estados Unidos,Mayo,127530.0,2016
Andalucia,Estados Unidos,Junio,135204.0,2016
Andalucia,Estados Unidos,Julio,106421.0,2016
Andalucia,Estados Unidos,Agosto,67631.0,2016
Andalucia,Estados Unidos,Septiembre,102083.0,2016
Andalucia,Estados Unidos,Octubre,111490.0,2016
Andalucia,Estados Unidos,Noviembre,56877.0,2016
Andalucia,Estados Unidos,Diciembre,49815.0,2016
Andalucia,Países africanos,Enero,21178.0,2016
Andalucia,Países africanos,Febrero,22095.0,2016
Andalucia,Países africanos,Marzo,19748.0,2016
Andalucia,Países africanos,Abril,35217.0,2016
Andalucia,Países africanos,Mayo,27131.0,2016
Andalucia,Países africanos,Junio,14443.0,2016
Andalucia,Países africanos,Julio,63286.0,2016
Andalucia,Países africanos,Agosto,117836.0,2016
Andalucia,Países africanos,Septiembre,39947.0,2016
Andalucia,Países africanos,Octubre,26136.0,2016
Andalucia,Países africanos,Noviembre,29597.0,2016
Andalucia,Países africanos,Diciembre,32711.0,2016
Islas Baleares,Residentes en España,Enero,60159.0,2016
Islas Baleares,Residentes en España,Febrero,138866.0,2016
Islas Baleares,Residentes en España,Marzo,318946.0,2016
Islas Baleares,Residentes en España,Abril,358636.0,2016
Islas Baleares,Residentes en España,Mayo,437315.0,2016
Islas Baleares,Residentes en España,Junio,608546.0,2016
Islas Baleares,Residentes en España,Julio,741548.0,2016
Islas Baleares,Residentes en España,Agosto,818549.0,2016
Islas Baleares,Residentes en España,Septiembre,521822.0,2016
Islas Baleares,Residentes en España,Octubre,453456.0,2016
Islas Baleares,Residentes en España,Noviembre,118733.0,2016
Islas Baleares,Residentes en España,Diciembre,59824.0,2016
Islas Baleares,Alemania,Enero,110740.0,2016
Islas Baleares,Alemania,Febrero,297231.0,2016
Islas Baleares,Alemania,Marzo,769297.0,2016
Islas Baleares,Alemania,Abril,1155324.0,2016
Islas Baleares,Alemania,Mayo,2793569.0,2016
Islas Baleares,Alemania,Junio,3280199.0,2016
Islas Baleares,Alemania,Julio,3320087.0,2016
Islas Baleares,Alemania,Agosto,3378658.0,2016
Islas Baleares,Alemania,Septiembre,3407006.0,2016
Islas Baleares,Alemania,Octubre,2754782.0,2016
Islas Baleares,Alemania,Noviembre,213100.0,2016
Islas Baleares,Alemania,Diciembre,117715.0,2016
Islas Baleares,Austria,Enero,4233.0,2016
Islas Baleares,Austria,Febrero,9872.0,2016
Islas Baleares,Austria,Marzo,29113.0,2016
Islas Baleares,Austria,Abril,37205.0,2016
Islas Baleares,Austria,Mayo,65972.0,2016
Islas Baleares,Austria,Junio,119300.0,2016
Islas Baleares,Austria,Julio,148159.0,2016
Islas Baleares,Austria,Agosto,140517.0,2016
Islas Baleares,Austria,Septiembre,120153.0,2016
Islas Baleares,Austria,Octubre,58930.0,2016
Islas Baleares,Austria,Noviembre,5909.0,2016
Islas Baleares,Austria,Diciembre,4530.0,2016
Islas Baleares,Bélgica,Enero,1792.0,2016
Islas Baleares,Bélgica,Febrero,5576.0,2016
Islas Baleares,Bélgica,Marzo,14869.0,2016
Islas Baleares,Bélgica,Abril,41172.0,2016
Islas Baleares,Bélgica,Mayo,98981.0,2016
Islas Baleares,Bélgica,Junio,94374.0,2016
Islas Baleares,Bélgica,Julio,170701.0,2016
Islas Baleares,Bélgica,Agosto,128716.0,2016
Islas Baleares,Bélgica,Septiembre,123684.0,2016
Islas Baleares,Bélgica,Octubre,62088.0,2016
Islas Baleares,Bélgica,Noviembre,2867.0,2016
Islas Baleares,Bélgica,Diciembre,1201.0,2016
Islas Baleares,Dinamarca,Enero,911.0,2016
Islas Baleares,Dinamarca,Febrero,3253.0,2016
Islas Baleares,Dinamarca,Marzo,11884.0,2016
Islas Baleares,Dinamarca,Abril,38712.0,2016
Islas Baleares,Dinamarca,Mayo,78605.0,2016
Islas Baleares,Dinamarca,Junio,101674.0,2016
Islas Baleares,Dinamarca,Julio,201219.0,2016
Islas Baleares,Dinamarca,Agosto,127974.0,2016
Islas Baleares,Dinamarca,Septiembre,100791.0,2016
Islas Baleares,Dinamarca,Octubre,75363.0,2016
Islas Baleares,Dinamarca,Noviembre,1907.0,2016
Islas Baleares,Dinamarca,Diciembre,1645.0,2016
Islas Baleares,Finlandia,Enero,233.0,2016
Islas Baleares,Finlandia,Febrero,355.0,2016
Islas Baleares,Finlandia,Marzo,1742.0,2016
Islas Baleares,Finlandia,Abril,19292.0,2016
Islas Baleares,Finlandia,Mayo,14939.0,2016
Islas Baleares,Finlandia,Junio,23178.0,2016
Islas Baleares,Finlandia,Julio,24141.0,2016
Islas Baleares,Finlandia,Agosto,23542.0,2016
Islas Baleares,Finlandia,Septiembre,18855.0,2016
Islas Baleares,Finlandia,Octubre,18026.0,2016
Islas Baleares,Finlandia,Noviembre,3058.0,2016
Islas Baleares,Finlandia,Diciembre,1923.0,2016
Islas Baleares,Francia,Enero,3898.0,2016
Islas Baleares,Francia,Febrero,5600.0,2016
Islas Baleares,Francia,Marzo,11043.0,2016
Islas Baleares,Francia,Abril,167899.0,2016
Islas Baleares,Francia,Mayo,313674.0,2016
Islas Baleares,Francia,Junio,333339.0,2016
Islas Baleares,Francia,Julio,428401.0,2016
Islas Baleares,Francia,Agosto,542528.0,2016
Islas Baleares,Francia,Septiembre,364400.0,2016
Islas Baleares,Francia,Octubre,233756.0,2016
Islas Baleares,Francia,Noviembre,5308.0,2016
Islas Baleares,Francia,Diciembre,4125.0,2016
Islas Baleares,Grecia,Enero,196.0,2016
Islas Baleares,Grecia,Febrero,166.0,2016
Islas Baleares,Grecia,Marzo,661.0,2016
Islas Baleares,Grecia,Abril,660.0,2016
Islas Baleares,Grecia,Mayo,2217.0,2016
Islas Baleares,Grecia,Junio,3010.0,2016
Islas Baleares,Grecia,Julio,12238.0,2016
Islas Baleares,Grecia,Agosto,3580.0,2016
Islas Baleares,Grecia,Septiembre,2265.0,2016
Islas Baleares,Grecia,Octubre,1166.0,2016
Islas Baleares,Grecia,Noviembre,297.0,2016
Islas Baleares,Grecia,Diciembre,178.0,2016
Islas Baleares,Irlanda,Enero,171.0,2016
Islas Baleares,Irlanda,Febrero,784.0,2016
