apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,first_review_date,last_review_date,number_of_reviews,reviews_per_month,city,insert_date,price_missing,reviews 80+
18824175,Entire home/apt,,True,23,53,83,358,100,2017-09-01,2019-07-15,3,0.08,Girona,2020-10-28,True,True
18825554,Entire home/apt,500.0,True,2,7,8,230,95,2017-05-19,2018-02-25,5,0.32,Madrid,2018-09-11,False,True
18826217,Entire home/apt,750.0,True,16,36,60,306,98,2017-06-14,2019-02-21,18,0.88,Malaga,2019-02-24,False,True
18834053,Entire home/apt,1000.0,True,17,40,61,280,95,2017-07-27,2017-08-27,4,0.45,Girona,2018-04-21,False,True
18836790,Private room,750.0,True,17,17,17,54,100,2017-06-01,2017-08-29,3,0.55,Barcelona,2017-11-13,False,True
18836909,Private room,300.0,True,0,0,0,0,,,,0,,Madrid,2019-04-11,False,
18837930,Entire home/apt,2000.0,True,30,53,83,173,93,2017-06-15,2018-09-23,36,2.09,Mallorca,2018-11-20,False,True
18838035,Entire home/apt,1000.0,True,0,10,22,91,99,2017-08-27,2019-07-22,17,0.74,Mallorca,2019-07-25,False,True
18843730,Entire home/apt,800.0,True,24,49,73,150,98,2017-07-16,2018-02-24,13,1.42,Girona,2018-04-21,False,True
18846673,Entire home/apt,520.0,True,20,36,61,220,,,,0,,Girona,2019-03-30,False,
18847621,Private room,380.0,True,26,47,47,47,99,2017-06-10,2020-03-18,172,4.46,Madrid,2020-08-25,False,True
18851297,Private room,350.0,True,0,0,11,11,73,2018-05-12,2018-10-16,5,0.26,Madrid,2019-12-10,False,False
18854626,Private room,690.0,True,24,51,81,81,99,2017-08-20,2019-04-08,47,2.39,Madrid,2019-04-11,False,True
18860031,Entire home/apt,600.0,True,13,17,34,197,92,2017-11-15,2019-12-19,5,0.18,Barcelona,2020-02-16,False,True
18860645,Private room,390.0,True,30,53,83,83,92,2017-07-02,2020-03-17,120,3.49,Barcelona,2020-05-11,False,True
18862624,Private room,400.0,True,0,0,0,0,93,2017-05-23,2017-07-02,4,0.1,Madrid,2020-10-17,False,True
18863402,Entire home/apt,400.0,True,0,0,0,107,90,2017-06-21,2017-06-30,2,0.11,Madrid,2019-01-14,False,True
18867346,Private room,1100.0,True,23,53,83,173,,,,0,,Barcelona,2018-06-09,False,
18870263,Entire home/apt,1000.0,True,0,9,10,10,84,2017-06-26,2018-08-12,6,0.37,Madrid,2018-11-07,False,True
18872466,Entire home/apt,330.0,True,21,32,46,319,85,2017-07-12,2018-08-22,11,0.49,Menorca,2019-05-30,False,True
18873804,Private room,400.0,True,0,0,0,0,83,2017-07-04,2019-08-29,33,0.76,Valencia,2021-02-20,False,True
18874540,Private room,130.0,True,29,59,89,364,67,2017-08-26,2019-04-15,3,0.09,Barcelona,2020-07-17,False,False
18880774,Entire home/apt,600.0,True,29,59,89,364,,,,0,,Barcelona,2020-05-11,False,
18881347,Entire home/apt,1150.0,True,20,48,78,353,98,2017-07-03,2017-10-28,8,0.77,Madrid,2018-05-14,False,True
18885098,Private room,500.0,False,5,19,49,49,100,2017-06-06,2017-06-06,1,1.01,Barcelona,2017-07-06,False,True
18885751,Entire home/apt,1600.0,True,0,28,58,320,94,2017-07-08,2020-09-20,37,0.85,Girona,2021-02-27,False,True
18887582,Entire home/apt,600.0,True,22,52,82,357,83,2017-08-12,2019-09-02,10,0.39,Mallorca,2019-09-28,False,True
18895271,Private room,380.0,True,0,0,0,0,90,2017-06-29,2017-07-02,2,0.61,Barcelona,2017-10-07,False,True
18896177,Entire home/apt,500.0,True,5,26,56,65,100,2018-05-31,2018-05-31,1,0.07,Girona,2019-07-29,False,True
18909851,Entire home/apt,1280.0,True,13,29,31,51,,,,0,,Mallorca,2019-01-28,False,
18910158,Entire home/apt,1050.0,True,20,41,54,61,,,,0,,Sevilla,2019-07-29,False,
18912311,Private room,600.0,False,7,37,67,67,,,,0,,Barcelona,2017-07-06,False,
18918137,Entire home/apt,3390.0,False,23,35,61,324,100,2017-03-03,,2,0.39,Barcelona,2017-08-06,False,True
18918157,Entire home/apt,1080.0,True,30,60,90,343,,,,0,,Barcelona,2017-11-13,False,
18918158,Entire home/apt,4000.0,False,15,28,35,281,,,,0,,Barcelona,2017-06-05,False,
18918159,Entire home/apt,1800.0,True,30,54,80,345,87,2015-09-28,2020-01-01,15,0.27,Barcelona,2020-05-11,False,True
18918166,Entire home/apt,3630.0,True,0,29,53,295,92,2015-07-20,2016-10-28,5,0.14,Barcelona,2018-07-10,False,True
18918171,Entire home/apt,1220.0,True,15,42,72,343,91,2018-04-07,2019-08-02,9,0.56,Barcelona,2019-08-12,False,True
18918176,Entire home/apt,1920.0,True,9,33,61,330,,2015-08-26,2016-09-01,2,0.05,Barcelona,2019-02-06,False,
18918672,Private room,250.0,False,30,60,90,365,,,,0,,Barcelona,2017-06-05,False,
18920549,Private room,560.0,True,29,59,89,126,100,2017-06-25,2020-03-07,7,0.18,Madrid,2020-08-25,False,True
18922029,Entire home/apt,2650.0,True,29,59,75,331,,,,0,,Menorca,2018-04-21,False,
18926200,Entire home/apt,1300.0,True,0,0,0,0,90,2018-06-13,2019-10-10,4,0.13,Mallorca,2020-12-19,False,True
18928250,Entire home/apt,1280.0,True,0,0,0,219,100,2017-07-15,2018-09-01,6,0.29,Girona,2019-03-30,False,True
18928665,Entire home/apt,3360.0,True,0,18,41,111,80,2017-08-12,2017-08-19,2,0.06,Girona,2020-03-26,False,True
18937523,Entire home/apt,550.0,False,4,14,32,122,60,2017-06-12,2017-06-12,1,1.27,Barcelona,2017-07-06,False,False
18942350,Entire home/apt,800.0,True,26,50,72,233,77,2016-02-18,2020-02-29,7,0.14,Malaga,2020-03-26,False,False
18942359,Entire home/apt,1370.0,True,16,43,71,213,96,2017-06-11,2018-05-04,16,1.44,Barcelona,2018-05-14,False,True
18943543,Private room,810.0,True,0,0,0,0,75,2017-06-17,2017-08-19,4,0.09,Barcelona,2021-02-09,False,False
18944066,Entire home/apt,470.0,True,29,59,89,89,84,2017-10-01,2018-09-24,5,0.3,Girona,2019-02-19,False,True
18945183,Private room,540.0,True,13,30,31,31,98,2017-06-09,2018-04-05,30,2.97,Barcelona,2018-04-12,False,True
18946067,Entire home/apt,390.0,True,11,41,71,199,90,2017-06-04,2018-10-09,77,4.67,Sevilla,2018-10-18,False,True
18951018,Entire home/apt,1340.0,True,3,3,3,3,60,2019-06-28,2019-06-28,1,0.06,Girona,2020-10-28,False,False
18951421,Entire home/apt,600.0,True,29,59,86,175,84,2017-07-03,2020-02-16,39,1.19,Mallorca,2020-03-22,False,True
18953676,Entire home/apt,600.0,True,28,58,88,89,70,2017-07-11,2017-08-08,2,0.44,Malaga,2017-11-25,False,False
18954287,Entire home/apt,900.0,True,0,2,8,243,96,2017-06-18,2019-01-15,31,1.59,Malaga,2019-01-30,False,True
18955227,Entire home/apt,2100.0,True,0,0,0,175,,,,0,,Mallorca,2018-12-18,False,
18959776,Entire home/apt,1000.0,True,17,47,77,352,98,2017-06-18,2018-11-19,28,1.55,Mallorca,2018-12-18,False,True
18965133,Private room,400.0,True,1,1,1,1,87,2019-08-14,2019-08-25,3,0.21,Barcelona,2020-10-12,False,True
18965187,Entire home/apt,900.0,True,7,22,52,104,96,2017-06-12,2018-07-17,15,1.1,Malaga,2018-07-31,False,True
18965530,Private room,250.0,False,30,56,86,361,60,2017-05-29,2017-05-29,1,4.34,Barcelona,2017-06-05,False,False
18970138,Private room,900.0,True,0,0,0,0,,,,0,,Barcelona,2018-02-07,False,
18971689,Private room,300.0,True,25,25,25,25,,,,0,,Barcelona,2017-10-07,False,
18971987,Entire home/apt,850.0,True,7,37,67,342,85,2017-06-13,2017-09-18,11,1.87,Barcelona,2017-12-09,False,True
18973435,Entire home/apt,400.0,True,0,0,0,9,97,2017-07-08,2019-07-28,14,0.43,Madrid,2020-03-17,False,True
18981124,Entire home/apt,1000.0,True,0,0,0,0,,,,0,,Girona,2020-01-31,False,
18986700,Entire home/apt,1280.0,True,9,13,13,192,,,,0,,Mallorca,2019-09-28,False,
18987197,Entire home/apt,3000.0,True,4,29,59,310,,,,0,,Mallorca,2019-08-31,False,
18991156,Private room,140.0,True,7,37,67,146,97,2017-06-20,2020-07-10,32,0.82,Barcelona,2020-09-12,False,True
18992195,Entire home/apt,3610.0,True,6,12,42,317,,,,0,,Madrid,2019-06-07,False,
18993315,Entire home/apt,430.0,True,5,18,21,271,97,2017-07-05,2018-05-09,7,0.58,Madrid,2018-07-10,False,True
18993343,Entire home/apt,1420.0,True,21,38,59,149,87,2018-03-30,2019-08-17,6,0.24,Mallorca,2020-04-23,False,True
18996048,Entire home/apt,900.0,True,23,53,83,358,,,,0,,Madrid,2020-06-13,False,
18998016,Private room,590.0,False,5,21,21,90,93,2017-06-16,2017-08-03,6,3.58,Barcelona,2017-08-06,False,True
19003871,Entire home/apt,1250.0,True,29,59,89,226,80,2017-08-19,2017-08-19,1,0.11,Barcelona,2018-05-14,False,True
19007180,Entire home/apt,650.0,True,23,53,83,358,,,,0,,Girona,2019-10-30,False,
19007931,Entire home/apt,1600.0,True,28,58,88,331,97,2017-07-04,2019-01-01,15,0.77,Mallorca,2019-02-17,False,True
19008702,Private room,400.0,True,24,54,84,84,98,2017-06-04,2018-03-21,11,1.07,Madrid,2018-04-12,False,True
19009751,Entire home/apt,4420.0,True,30,60,90,304,100,2017-08-05,2018-07-31,3,0.1,Girona,2019-12-31,False,True
19014018,Private room,650.0,True,7,7,7,7,93,2017-06-16,2019-08-06,52,2.01,Barcelona,2019-08-12,False,True
19016323,Entire home/apt,1610.0,True,14,27,36,128,72,2018-02-14,2019-02-17,5,0.39,Barcelona,2019-03-08,False,False
19016933,Entire home/apt,600.0,True,0,0,0,0,100,2017-06-18,2017-07-03,3,0.14,Madrid,2019-04-11,False,True
19016947,Private room,450.0,False,18,48,78,168,100,2017-07-15,2017-07-23,5,6.91,Barcelona,2017-08-06,False,True
19023309,Entire home/apt,1150.0,True,16,44,74,274,,,,0,,Mallorca,2019-09-28,False,
19023715,Entire home/apt,670.0,True,0,0,0,213,60,2018-08-11,2018-08-11,1,0.06,Girona,2019-12-31,False,False
19024768,Entire home/apt,730.0,True,0,0,4,240,,,,0,,Girona,2020-12-31,False,
19024784,Entire home/apt,920.0,True,28,58,88,215,,,,0,,Girona,2019-03-30,False,
19024787,Entire home/apt,730.0,True,0,30,60,228,,,,0,,Girona,2021-02-27,False,
19024793,Entire home/apt,720.0,True,0,0,0,0,60,2018-08-04,2018-08-04,1,0.04,Girona,2020-06-29,False,False
19024797,Entire home/apt,970.0,True,19,19,19,261,80,2018-07-14,2018-07-14,1,0.04,Girona,2020-11-28,False,True
19024811,Entire home/apt,790.0,True,0,6,36,91,,,,0,,Girona,2019-07-29,False,
19024815,Entire home/apt,830.0,True,28,58,77,345,,,,0,,Girona,2018-10-20,False,
19024816,Entire home/apt,640.0,True,0,0,29,167,,,,0,,Girona,2021-02-27,False,
19024830,Entire home/apt,1210.0,True,0,0,0,62,,,,0,,Girona,2018-12-22,False,
19025123,Entire home/apt,4000.0,True,1,31,61,336,100,2017-08-06,2017-08-06,1,0.08,Girona,2018-07-31,False,True
19025511,Entire home/apt,2000.0,False,16,46,76,104,,,,0,,Barcelona,2017-06-05,False,
19025718,Entire home/apt,790.0,True,20,39,69,344,,,,0,,Girona,2019-11-30,False,
19025731,Entire home/apt,750.0,True,0,0,30,249,,,,0,,Girona,2020-01-31,False,
19025742,Entire home/apt,710.0,True,24,24,24,251,,,,0,,Girona,2018-11-26,False,
19025768,Entire home/apt,700.0,True,29,50,50,263,,,,0,,Girona,2019-10-30,False,
19025779,Entire home/apt,550.0,True,14,16,16,16,,,,0,,Girona,2018-08-30,False,
19027592,Entire home/apt,1080.0,True,3,23,53,208,100,2017-07-10,2018-07-15,5,0.4,Mallorca,2018-07-29,False,True
19028601,Private room,250.0,True,0,0,0,0,100,2017-07-05,2018-02-25,6,0.31,Barcelona,2019-02-06,False,True
19029954,Entire home/apt,1300.0,True,30,60,90,272,,,,0,,Menorca,2019-02-24,False,
19030467,Private room,410.0,True,0,0,14,289,91,2017-05-31,2018-10-28,58,2.97,Barcelona,2019-01-14,False,True
19031506,Entire home/apt,1700.0,False,15,17,31,31,,,,0,,Barcelona,2017-06-05,False,
19033087,Entire home/apt,310.0,True,19,35,58,240,97,2017-07-08,2019-12-26,40,1.3,Girona,2020-01-31,False,True
19033335,Entire home/apt,1080.0,True,24,54,84,359,100,2019-12-10,2020-04-24,3,0.35,Barcelona,2020-08-24,False,True
19034083,Private room,1500.0,True,28,58,88,363,,,,0,,Barcelona,2019-11-09,False,
19035097,Entire home/apt,700.0,True,0,0,17,17,100,2017-06-25,2017-07-02,2,0.16,Madrid,2018-07-10,False,True
19036745,Entire home/apt,850.0,True,0,0,0,0,100,2017-07-08,2018-12-09,3,0.13,Madrid,2019-06-07,False,True
19043049,Entire home/apt,750.0,True,0,0,0,0,93,2017-06-01,2017-07-02,4,0.35,Madrid,2018-05-14,False,True
19045378,Private room,530.0,True,30,60,90,90,,,,0,,Barcelona,2018-12-10,False,
19046005,Entire home/apt,4000.0,True,0,28,44,245,100,2018-07-13,2019-08-22,7,0.36,Mallorca,2020-02-29,False,True
19046146,Entire home/apt,550.0,True,6,21,48,323,89,2017-06-06,2019-04-27,145,6.23,Madrid,2019-05-14,False,True
19046214,Private room,150.0,True,29,59,89,197,91,2017-07-11,2020-02-18,104,3.13,Barcelona,2020-04-16,False,True
19048974,Private room,800.0,False,13,40,42,42,,,,0,,Barcelona,2017-07-06,False,
19049962,Entire home/apt,800.0,True,19,49,79,354,90,2017-07-02,2019-06-23,13,0.52,Mallorca,2019-07-25,False,True
19052185,Private room,1200.0,True,0,0,0,0,,,,0,,Madrid,2018-05-14,False,
19053950,Private room,250.0,True,25,55,85,360,80,2017-10-14,2017-10-14,1,1.01,Barcelona,2017-11-13,False,True
19061824,Entire home/apt,1260.0,True,21,29,29,250,,,,0,,Mallorca,2018-04-18,False,
19061986,Entire home/apt,2000.0,True,12,27,27,182,97,2016-03-30,2019-10-25,9,0.19,Mallorca,2020-03-22,False,True
19062027,Entire home/apt,1940.0,True,23,53,73,187,100,2018-09-28,2018-09-28,1,0.17,Mallorca,2019-03-25,False,True
19062117,Entire home/apt,1460.0,True,0,11,28,142,,,,0,,Mallorca,2019-02-17,False,
19062529,Entire home/apt,3660.0,True,0,0,0,145,60,2020-07-26,2020-07-26,1,0.17,Mallorca,2021-01-16,False,False
19062540,Entire home/apt,3160.0,True,29,59,89,217,100,2019-08-09,2019-08-09,1,0.21,Mallorca,2019-12-31,False,True
19064416,Entire home/apt,2310.0,True,19,29,37,222,,,,0,,Mallorca,2019-05-27,False,
19064643,Entire home/apt,600.0,True,8,27,57,332,,,,0,,Madrid,2018-01-17,False,
19066211,Entire home/apt,850.0,True,30,60,90,270,97,2017-07-23,2019-08-18,7,0.2,Valencia,2020-06-30,False,True
19069024,Entire home/apt,1250.0,True,28,58,88,178,100,2017-08-20,2017-08-20,1,0.08,Girona,2018-09-28,False,True
19069803,Private room,200.0,True,26,56,86,86,96,2017-06-07,2017-09-24,10,2.49,Barcelona,2017-10-07,False,True
19080736,Entire home/apt,470.0,True,3,9,14,209,93,2017-07-04,2019-03-25,54,2.59,Valencia,2019-03-31,False,True
