apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+,fully_booked,occ_month,occ_2month,occ_3month,occ_year
19024815,Entire home/apt,830.0,True,28,58,77,345,,0,,Girona,2018-10-20,,False,0.06666666666666667,0.03333333333333333,0.14444444444444443,0.0547945205479452
19024816,Entire home/apt,640.0,True,0,0,29,167,,0,,Girona,2021-02-27,,False,1.0,1.0,0.6777777777777778,0.5424657534246575
19024830,Entire home/apt,1210.0,True,0,0,0,62,,0,,Girona,2018-12-22,,False,1.0,1.0,1.0,0.8301369863013699
19025123,Entire home/apt,4000.0,True,1,31,61,336,100.0,1,8.0,Girona,2018-07-31,True,False,0.9666666666666667,0.48333333333333334,0.32222222222222224,0.07945205479452055
19025511,Entire home/apt,2000.0,False,16,46,76,104,,0,,Barcelona,2017-06-05,,False,0.4666666666666667,0.23333333333333334,0.15555555555555556,0.7150684931506849
19025718,Entire home/apt,790.0,True,20,39,69,344,,0,,Girona,2019-11-30,,False,0.3333333333333333,0.35,0.23333333333333334,0.057534246575342465
19025731,Entire home/apt,750.0,True,0,0,30,249,,0,,Girona,2020-01-31,,False,1.0,1.0,0.6666666666666666,0.3178082191780822
19025742,Entire home/apt,710.0,True,24,24,24,251,,0,,Girona,2018-11-26,,False,0.2,0.6,0.7333333333333333,0.31232876712328766
19025768,Entire home/apt,700.0,True,29,50,50,263,,0,,Girona,2019-10-30,,False,0.03333333333333333,0.16666666666666666,0.4444444444444444,0.27945205479452057
19025779,Entire home/apt,550.0,True,14,16,16,16,,0,,Girona,2018-08-30,,False,0.5333333333333333,0.7333333333333333,0.8222222222222222,0.9561643835616438
19027592,Entire home/apt,1080.0,True,3,23,53,208,100.0,5,39.0,Mallorca,2018-07-29,True,False,0.9,0.6166666666666667,0.4111111111111111,0.4301369863013699
19028601,Private room,250.0,True,0,0,0,0,100.0,6,31.0,Barcelona,2019-02-06,True,True,1.0,1.0,1.0,1.0
19029954,Entire home/apt,1300.0,True,30,60,90,272,,0,,Menorca,2019-02-24,,False,0.0,0.0,0.0,0.2547945205479452
19030467,Private room,410.0,True,0,0,14,289,91.0,58,292.0,Barcelona,2019-01-14,True,False,1.0,1.0,0.8444444444444444,0.20821917808219179
19031506,Entire home/apt,1700.0,False,15,17,31,31,,0,,Barcelona,2017-06-05,,False,0.5,0.7166666666666667,0.6555555555555556,0.915068493150685
19033087,Entire home/apt,310.0,True,19,35,58,240,97.0,40,128.0,Girona,2020-01-31,True,False,0.36666666666666664,0.4166666666666667,0.35555555555555557,0.3424657534246575
19033335,Entire home/apt,1080.0,True,24,54,84,359,100.0,3,34.0,Barcelona,2020-08-24,True,False,0.2,0.1,0.06666666666666667,0.01643835616438356
19034083,Private room,1500.0,True,28,58,88,363,,0,,Barcelona,2019-11-09,,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521
19035097,Entire home/apt,700.0,True,0,0,17,17,100.0,2,16.0,Madrid,2018-07-10,True,False,1.0,1.0,0.8111111111111111,0.9534246575342465
19036745,Entire home/apt,850.0,True,0,0,0,0,100.0,3,13.0,Madrid,2019-06-07,True,True,1.0,1.0,1.0,1.0
19043049,Entire home/apt,750.0,True,0,0,0,0,93.0,4,34.0,Madrid,2018-05-14,True,True,1.0,1.0,1.0,1.0
19045378,Private room,530.0,True,30,60,90,90,,0,,Barcelona,2018-12-10,,False,0.0,0.0,0.0,0.7534246575342466
19046005,Entire home/apt,4000.0,True,0,28,44,245,100.0,7,35.0,Mallorca,2020-02-29,True,False,1.0,0.5333333333333333,0.5111111111111111,0.3287671232876712
19046146,Entire home/apt,550.0,True,6,21,48,323,89.0,145,614.0,Madrid,2019-05-14,True,False,0.8,0.65,0.4666666666666667,0.11506849315068493
19046214,Private room,150.0,True,29,59,89,197,91.0,104,308.0,Barcelona,2020-04-16,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.4602739726027397
19048974,Private room,800.0,False,13,40,42,42,,0,,Barcelona,2017-07-06,,False,0.5666666666666667,0.3333333333333333,0.5333333333333333,0.8849315068493151
19049962,Entire home/apt,800.0,True,19,49,79,354,90.0,13,52.0,Mallorca,2019-07-25,True,False,0.36666666666666664,0.18333333333333332,0.12222222222222222,0.030136986301369864
19052185,Private room,1200.0,True,0,0,0,0,,0,,Madrid,2018-05-14,,True,1.0,1.0,1.0,1.0
19053950,Private room,250.0,True,25,55,85,360,80.0,1,10.0,Barcelona,2017-11-13,True,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863
19061824,Entire home/apt,1260.0,True,21,29,29,250,,0,,Mallorca,2018-04-18,,False,0.3,0.5166666666666667,0.6777777777777778,0.3150684931506849
19061986,Entire home/apt,2000.0,True,12,27,27,182,97.0,9,19.0,Mallorca,2020-03-22,True,False,0.6,0.55,0.7,0.5013698630136987
19062027,Entire home/apt,1940.0,True,23,53,73,187,100.0,1,17.0,Mallorca,2019-03-25,True,False,0.23333333333333334,0.11666666666666667,0.18888888888888888,0.4876712328767123
19062117,Entire home/apt,1460.0,True,0,11,28,142,,0,,Mallorca,2019-02-17,,False,1.0,0.8166666666666667,0.6888888888888889,0.6109589041095891
19062529,Entire home/apt,3660.0,True,0,0,0,145,60.0,1,17.0,Mallorca,2021-01-16,False,False,1.0,1.0,1.0,0.6027397260273972
19062540,Entire home/apt,3160.0,True,29,59,89,217,100.0,1,21.0,Mallorca,2019-12-31,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.4054794520547945
19064416,Entire home/apt,2310.0,True,19,29,37,222,,0,,Mallorca,2019-05-27,,False,0.36666666666666664,0.5166666666666667,0.5888888888888889,0.3917808219178082
19064643,Entire home/apt,600.0,True,8,27,57,332,,0,,Madrid,2018-01-17,,False,0.7333333333333333,0.55,0.36666666666666664,0.09041095890410959
19066211,Entire home/apt,850.0,True,30,60,90,270,97.0,7,2.0,Valencia,2020-06-30,True,False,0.0,0.0,0.0,0.2602739726027397
19069024,Entire home/apt,1250.0,True,28,58,88,178,100.0,1,7.0,Girona,2018-09-28,True,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.5123287671232877
19069803,Private room,200.0,True,26,56,86,86,96.0,10,244.0,Barcelona,2017-10-07,True,False,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.7643835616438356
19080736,Entire home/apt,470.0,True,3,9,14,209,93.0,54,255.0,Valencia,2019-03-31,True,False,0.9,0.85,0.8444444444444444,0.4273972602739726
19083329,Entire home/apt,2000.0,True,30,60,90,365,95.0,4,14.0,Mallorca,2019-11-28,True,False,0.0,0.0,0.0,0.0
19083566,Entire home/apt,1290.0,True,0,22,41,274,90.0,43,133.0,Mallorca,2020-02-29,True,False,1.0,0.6333333333333333,0.5444444444444444,0.2493150684931507
19090168,Private room,550.0,True,16,16,16,16,86.0,22,85.0,Madrid,2019-08-12,True,False,0.4666666666666667,0.7333333333333333,0.8222222222222222,0.9561643835616438
19100186,Private room,600.0,True,30,60,90,90,,0,,Madrid,2018-01-17,,False,0.0,0.0,0.0,0.7534246575342466
19109336,Entire home/apt,600.0,True,0,0,0,0,95.0,247,693.0,Madrid,2020-05-14,True,True,1.0,1.0,1.0,1.0
19109480,Entire home/apt,4000.0,True,0,0,0,0,,0,,Madrid,2020-03-17,,True,1.0,1.0,1.0,1.0
19110573,Entire home/apt,3450.0,True,30,60,90,365,100.0,2,8.0,Mallorca,2020-10-21,True,False,0.0,0.0,0.0,0.0
19111232,Entire home/apt,1650.0,True,2,4,14,240,,0,,Mallorca,2018-07-29,,False,0.9333333333333333,0.9333333333333333,0.8444444444444444,0.3424657534246575
19111395,Entire home/apt,830.0,True,0,2,29,61,92.0,27,137.0,Sevilla,2019-04-27,True,False,1.0,0.9666666666666667,0.6777777777777778,0.8328767123287671
19112401,Entire home/apt,800.0,True,1,1,5,5,86.0,20,149.0,Girona,2018-07-31,True,False,0.9666666666666667,0.9833333333333333,0.9444444444444444,0.9863013698630136
19115782,Private room,600.0,True,12,17,47,53,92.0,21,163.0,Barcelona,2018-07-10,True,False,0.6,0.7166666666666667,0.4777777777777778,0.8547945205479452
19118780,Private room,390.0,True,19,41,71,71,91.0,15,79.0,Barcelona,2019-03-08,True,False,0.36666666666666664,0.31666666666666665,0.2111111111111111,0.8054794520547945
19118872,Private room,420.0,True,2,3,10,254,98.0,106,502.0,Barcelona,2019-03-08,True,False,0.9333333333333333,0.95,0.8888888888888888,0.3041095890410959
19127026,Entire home/apt,630.0,True,0,0,0,0,100.0,4,17.0,Girona,2019-05-29,True,True,1.0,1.0,1.0,1.0
19127901,Entire home/apt,2000.0,True,0,0,0,0,100.0,2,16.0,Malaga,2018-07-31,True,True,1.0,1.0,1.0,1.0
19129261,Entire home/apt,570.0,True,9,25,50,325,100.0,4,25.0,Madrid,2019-03-08,True,False,0.7,0.5833333333333334,0.4444444444444444,0.1095890410958904
19133192,Entire home/apt,2200.0,True,28,58,88,179,,0,,Mallorca,2018-04-18,,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.5095890410958904
19134244,Entire home/apt,1400.0,True,29,59,89,319,93.0,4,12.0,Girona,2020-02-29,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.12602739726027398
19135262,Private room,600.0,True,28,58,88,88,100.0,2,5.0,Madrid,2020-10-17,True,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.7589041095890411
19138115,Private room,300.0,True,0,0,0,0,90.0,2,54.0,Barcelona,2017-10-07,True,True,1.0,1.0,1.0,1.0
19150818,Private room,400.0,True,29,59,89,361,100.0,2,7.0,Malaga,2020-01-31,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.010958904109589041
19153481,Entire home/apt,1820.0,True,19,49,79,315,100.0,9,66.0,Menorca,2018-08-29,True,False,0.36666666666666664,0.18333333333333332,0.12222222222222222,0.136986301369863
19154451,Entire home/apt,700.0,True,27,57,87,214,,3,45.0,Girona,2018-11-26,,False,0.1,0.05,0.03333333333333333,0.4136986301369863
19155983,Entire home/apt,850.0,True,1,1,1,1,78.0,8,24.0,Girona,2020-05-28,False,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028
19158294,Entire home/apt,810.0,True,0,0,0,0,98.0,11,28.0,Valencia,2020-09-28,True,True,1.0,1.0,1.0,1.0
19161213,Entire home/apt,1280.0,True,5,10,15,133,92.0,37,155.0,Barcelona,2019-06-07,True,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6356164383561644
19167031,Entire home/apt,950.0,False,3,8,16,105,,0,,Barcelona,2017-07-06,,False,0.9,0.8666666666666667,0.8222222222222222,0.7123287671232876
19168750,Entire home/apt,760.0,True,1,1,1,1,,0,,Girona,2020-05-28,,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028
19168784,Entire home/apt,840.0,True,30,60,90,365,,0,,Girona,2019-10-30,,False,0.0,0.0,0.0,0.0
19168791,Entire home/apt,770.0,True,30,60,90,365,,0,,Girona,2018-10-20,,False,0.0,0.0,0.0,0.0
19168837,Entire home/apt,760.0,True,30,60,90,365,,0,,Girona,2019-12-31,,False,0.0,0.0,0.0,0.0
19168863,Entire home/apt,630.0,True,30,60,90,365,60.0,1,7.0,Girona,2018-09-28,False,False,0.0,0.0,0.0,0.0
19168868,Entire home/apt,620.0,True,30,60,90,365,80.0,1,4.0,Girona,2020-06-29,True,False,0.0,0.0,0.0,0.0
19168962,Entire home/apt,610.0,True,14,36,48,310,100.0,1,11.0,Girona,2019-05-29,True,False,0.5333333333333333,0.4,0.4666666666666667,0.1506849315068493
19168981,Entire home/apt,600.0,True,30,60,90,365,,0,,Girona,2019-09-30,,False,0.0,0.0,0.0,0.0
19169266,Entire home/apt,5000.0,True,0,0,0,0,,0,,Mallorca,2020-04-23,,True,1.0,1.0,1.0,1.0
19171919,Entire home/apt,1030.0,True,0,0,0,119,,0,,Girona,2019-03-30,,False,1.0,1.0,1.0,0.673972602739726
19172034,Entire home/apt,5000.0,True,10,40,70,341,,0,,Barcelona,2018-04-12,,False,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.06575342465753424
19172642,Entire home/apt,1000.0,True,7,37,64,333,88.0,13,429.0,Barcelona,2017-10-07,True,False,0.7666666666666667,0.38333333333333336,0.28888888888888886,0.08767123287671233
19172681,Entire home/apt,300.0,True,12,30,30,30,96.0,36,247.0,Mallorca,2018-09-18,True,False,0.6,0.5,0.6666666666666666,0.9178082191780822
19173447,Entire home/apt,2100.0,True,25,55,85,360,100.0,3,2.0,Mallorca,2018-10-17,True,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863
19174776,Private room,930.0,True,29,59,89,179,96.0,5,14.0,Barcelona,2020-06-13,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.5095890410958904
19175782,Entire home/apt,450.0,True,30,60,90,93,,0,,Girona,2018-08-30,,False,0.0,0.0,0.0,0.7452054794520548
19176012,Private room,250.0,True,26,56,86,133,96.0,88,339.0,Madrid,2019-08-12,True,False,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.6356164383561644
19176730,Entire home/apt,5043.0,True,7,7,7,7,92.0,35,94.0,Valencia,2020-08-30,True,False,0.7666666666666667,0.8833333333333333,0.9222222222222223,0.9808219178082191
19185015,Entire home/apt,640.0,True,0,27,31,32,,0,,Girona,2019-07-29,,False,1.0,0.55,0.6555555555555556,0.9123287671232877
19189101,Entire home/apt,1380.0,True,0,0,0,0,98.0,182,44.0,Sevilla,2020-11-30,True,True,1.0,1.0,1.0,1.0
19190552,Entire home/apt,650.0,True,22,47,68,343,80.0,2,9.0,Madrid,2019-05-14,True,False,0.26666666666666666,0.21666666666666667,0.24444444444444444,0.06027397260273973
19193802,Entire home/apt,2200.0,True,8,10,16,231,100.0,54,262.0,Barcelona,2019-05-14,True,False,0.7333333333333333,0.8333333333333334,0.8222222222222222,0.36712328767123287
19196593,Entire home/apt,500.0,True,0,0,0,213,93.0,42,98.0,Malaga,2020-12-30,True,False,1.0,1.0,1.0,0.41643835616438357
19200418,Entire home/apt,930.0,True,28,58,88,88,81.0,38,111.0,Barcelona,2020-04-16,True,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.7589041095890411
19201959,Entire home/apt,500.0,True,8,21,43,248,89.0,7,3.0,Barcelona,2019-05-14,True,False,0.7333333333333333,0.65,0.5222222222222223,0.32054794520547947
19202541,Private room,300.0,True,0,0,0,0,85.0,6,265.0,Barcelona,2017-09-12,True,True,1.0,1.0,1.0,1.0
19205415,Private room,200.0,True,0,0,0,0,82.0,14,37.0,Madrid,2020-07-17,True,True,1.0,1.0,1.0,1.0
19205565,Entire home/apt,1500.0,True,16,46,51,51,100.0,10,38.0,Mallorca,2019-09-28,True,False,0.4666666666666667,0.23333333333333334,0.43333333333333335,0.8602739726027397
19205820,Entire home/apt,1000.0,True,0,0,0,0,100.0,2,21.0,Barcelona,2018-04-12,True,True,1.0,1.0,1.0,1.0
19205969,Entire home/apt,1550.0,True,0,0,0,0,97.0,14,78.0,Mallorca,2019-01-28,True,True,1.0,1.0,1.0,1.0
19206726,Entire home/apt,730.0,True,0,20,50,56,,0,,Girona,2019-07-29,,False,1.0,0.6666666666666666,0.4444444444444444,0.8465753424657534
19207960,Entire home/apt,1100.0,True,16,46,76,339,80.0,6,43.0,Mallorca,2018-09-18,True,False,0.4666666666666667,0.23333333333333334,0.15555555555555556,0.07123287671232877
19219220,Entire home/apt,2110.0,True,10,30,52,212,91.0,45,288.0,Sevilla,2018-10-18,True,False,0.6666666666666666,0.5,0.4222222222222222,0.4191780821917808
19224699,Entire home/apt,1000.0,True,0,7,37,312,93.0,58,262.0,Madrid,2019-04-11,True,False,1.0,0.8833333333333333,0.5888888888888889,0.14520547945205478
19231052,Entire home/apt,3000.0,True,23,53,83,358,,0,,Girona,2020-04-30,,False,0.23333333333333334,0.11666666666666667,0.07777777777777778,0.019178082191780823
19234117,Private room,1500.0,True,0,0,0,0,,0,,Mallorca,2020-08-28,,True,1.0,1.0,1.0,1.0
19236052,Entire home/apt,1160.0,True,0,0,26,224,100.0,1,3.0,Girona,2021-02-27,True,False,1.0,1.0,0.7111111111111111,0.3863013698630137
19236056,Entire home/apt,990.0,True,0,0,0,0,80.0,4,18.0,Girona,2020-03-26,True,True,1.0,1.0,1.0,1.0
19236063,Entire home/apt,1180.0,True,1,1,1,1,93.0,3,11.0,Girona,2020-11-28,True,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028
19236073,Entire home/apt,1520.0,True,0,0,2,173,93.0,3,33.0,Girona,2018-12-22,True,False,1.0,1.0,0.9777777777777777,0.5260273972602739
19236201,Entire home/apt,900.0,True,29,59,89,364,,0,,Madrid,2018-01-17,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.0027397260273972603
19236776,Entire home/apt,900.0,True,1,5,9,124,94.0,42,12.0,Mallorca,2020-05-28,True,False,0.9666666666666667,0.9166666666666666,0.9,0.6602739726027397
19239394,Entire home/apt,750.0,True,3,16,38,54,100.0,28,207.0,Mallorca,2018-07-29,True,False,0.9,0.7333333333333333,0.5777777777777777,0.852054794520548
19239896,Entire home/apt,2000.0,True,15,45,75,173,94.0,35,259.0,Barcelona,2018-08-14,True,False,0.5,0.25,0.16666666666666666,0.5260273972602739
19247457,Entire home/apt,990.0,True,0,14,44,319,,0,,Madrid,2020-05-14,,False,1.0,0.7666666666666667,0.5111111111111111,0.12602739726027398
19247705,Entire home/apt,560.0,True,0,20,50,116,,0,,Girona,2019-07-29,,False,1.0,0.6666666666666666,0.4444444444444444,0.6821917808219178
19247709,Entire home/apt,890.0,True,28,58,88,92,20.0,1,16.0,Girona,2018-09-28,False,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.7479452054794521
19247725,Entire home/apt,850.0,True,0,26,56,123,,0,,Girona,2018-04-21,,False,1.0,0.5666666666666667,0.37777777777777777,0.663013698630137
19253529,Entire home/apt,1800.0,True,16,41,68,160,100.0,14,69.0,Sevilla,2019-05-29,True,False,0.4666666666666667,0.31666666666666665,0.24444444444444444,0.5616438356164384
19260745,Entire home/apt,890.0,True,15,40,67,319,100.0,2,7.0,Sevilla,2019-10-30,True,False,0.5,0.3333333333333333,0.25555555555555554,0.12602739726027398
19260750,Entire home/apt,970.0,True,10,37,61,291,88.0,5,22.0,Sevilla,2019-06-29,True,False,0.6666666666666666,0.38333333333333336,0.32222222222222224,0.20273972602739726
19268594,Entire home/apt,3000.0,True,29,59,89,90,,0,,Madrid,2020-06-13,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.7534246575342466
19270009,Private room,390.0,True,0,0,0,165,93.0,8,81.0,Barcelona,2018-05-14,True,False,1.0,1.0,1.0,0.547945205479452
19270083,Private room,590.0,True,0,0,0,0,99.0,44,114.0,Madrid,2021-02-09,True,True,1.0,1.0,1.0,1.0
19278598,Entire home/apt,880.0,True,29,59,89,123,97.0,66,178.0,Valencia,2020-08-30,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.663013698630137
19278876,Entire home/apt,850.0,True,28,56,86,361,96.0,68,23.0,Malaga,2019-12-31,True,False,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.010958904109589041
19280128,Entire home/apt,5000.0,True,30,60,90,90,90.0,2,1.0,Malaga,2019-03-31,True,False,0.0,0.0,0.0,0.7534246575342466
19280664,Entire home/apt,1240.0,True,0,0,2,202,91.0,30,72.0,Mallorca,2020-12-19,True,False,1.0,1.0,0.9777777777777777,0.4465753424657534
19280939,Entire home/apt,2730.0,True,8,24,54,302,95.0,84,37.0,Barcelona,2019-06-07,True,False,0.7333333333333333,0.6,0.4,0.1726027397260274
19288117,Private room,240.0,True,0,0,0,0,88.0,37,168.0,Barcelona,2019-04-10,True,True,1.0,1.0,1.0,1.0
19290386,Private room,600.0,True,20,50,80,355,94.0,43,287.0,Barcelona,2018-09-11,True,False,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.0273972602739726
19294912,Private room,190.0,True,15,15,15,15,84.0,84,467.0,Madrid,2018-12-10,True,False,0.5,0.75,0.8333333333333334,0.958904109589041
19299038,Private room,300.0,True,0,0,0,0,100.0,2,5.0,Madrid,2020-09-13,True,True,1.0,1.0,1.0,1.0
19299446,Entire home/apt,550.0,True,24,35,57,126,96.0,73,284.0,Madrid,2019-08-12,True,False,0.2,0.4166666666666667,0.36666666666666664,0.6547945205479452
19301422,Private room,320.0,True,0,0,0,62,92.0,5,24.0,Madrid,2019-03-08,True,False,1.0,1.0,1.0,0.8301369863013699
19302170,Entire home/apt,900.0,True,22,52,69,69,86.0,22,81.0,Barcelona,2019-10-16,True,False,0.26666666666666666,0.13333333333333333,0.23333333333333334,0.810958904109589
19302943,Entire home/apt,900.0,True,28,58,73,348,90.0,8,36.0,Girona,2019-05-29,True,False,0.06666666666666667,0.03333333333333333,0.18888888888888888,0.04657534246575343
19303345,Entire home/apt,3900.0,True,0,0,0,0,97.0,27,164.0,Mallorca,2018-11-20,True,True,1.0,1.0,1.0,1.0
19306339,Entire home/apt,3500.0,True,15,45,75,77,100.0,4,31.0,Girona,2018-07-31,True,False,0.5,0.25,0.16666666666666666,0.7890410958904109
19307567,Entire home/apt,1700.0,True,9,39,69,202,99.0,15,115.0,Mallorca,2018-08-21,True,False,0.7,0.35,0.23333333333333334,0.4465753424657534
19310672,Entire home/apt,1620.0,True,30,33,33,33,80.0,1,10.0,Girona,2018-09-28,True,False,0.0,0.45,0.6333333333333333,0.9095890410958904
19310690,Private room,600.0,True,1,10,29,222,100.0,13,50.0,Barcelona,2017-09-12,True,False,0.9666666666666667,0.8333333333333334,0.6777777777777778,0.3917808219178082
19312456,Entire home/apt,2500.0,True,0,0,0,0,,0,,Mallorca,2019-03-25,,True,1.0,1.0,1.0,1.0
19322427,Private room,500.0,True,0,0,0,0,,1,9.0,Sevilla,2019-01-29,,True,1.0,1.0,1.0,1.0
19324222,Private room,350.0,True,0,0,0,0,95.0,4,17.0,Barcelona,2019-06-07,True,True,1.0,1.0,1.0,1.0
19327719,Entire home/apt,1200.0,True,11,32,52,292,100.0,1,26.0,Madrid,2018-01-17,True,False,0.6333333333333333,0.4666666666666667,0.4222222222222222,0.2
19327853,Private room,300.0,True,0,0,0,0,100.0,3,7.0,Madrid,2020-12-17,True,True,1.0,1.0,1.0,1.0
19329055,Entire home/apt,600.0,True,0,0,0,0,93.0,3,8.0,Madrid,2020-07-17,True,True,1.0,1.0,1.0,1.0
19330601,Entire home/apt,1800.0,True,25,54,58,58,80.0,3,21.0,Girona,2018-09-28,True,False,0.16666666666666666,0.1,0.35555555555555557,0.8410958904109589
19332376,Entire home/apt,1210.0,False,5,13,43,43,80.0,1,10.0,Barcelona,2017-08-06,True,False,0.8333333333333334,0.7833333333333333,0.5222222222222223,0.8821917808219178
19341882,Entire home/apt,650.0,True,25,51,78,349,87.0,57,171.0,Sevilla,2020-04-30,True,False,0.16666666666666666,0.15,0.13333333333333333,0.043835616438356165
19342533,Entire home/apt,700.0,True,24,54,84,84,86.0,19,201.0,Madrid,2018-07-10,True,False,0.2,0.1,0.06666666666666667,0.7698630136986301
19343873,Entire home/apt,1300.0,True,11,29,59,59,95.0,35,24.0,Barcelona,2018-09-11,True,False,0.6333333333333333,0.5166666666666667,0.34444444444444444,0.8383561643835616
19344018,Private room,2000.0,True,0,0,0,0,,0,,Madrid,2019-01-14,,True,1.0,1.0,1.0,1.0
19344281,Entire home/apt,550.0,True,5,15,37,214,95.0,96,36.0,Malaga,2019-09-30,True,False,0.8333333333333334,0.75,0.5888888888888889,0.4136986301369863
19345027,Entire home/apt,800.0,True,13,33,49,49,94.0,41,594.0,Madrid,2018-01-17,True,False,0.5666666666666667,0.45,0.45555555555555555,0.8657534246575342
19354061,Private room,640.0,True,30,60,90,365,90.0,24,122.0,Barcelona,2019-02-06,True,False,0.0,0.0,0.0,0.0
19355899,Entire home/apt,640.0,True,6,15,15,15,99.0,77,565.0,Madrid,2019-01-14,True,False,0.8,0.75,0.8333333333333334,0.958904109589041
19358247,Entire home/apt,450.0,True,18,28,28,28,95.0,4,29.0,Girona,2018-08-30,True,False,0.4,0.5333333333333333,0.6888888888888889,0.9232876712328767
19362573,Entire home/apt,450.0,True,4,17,17,84,98.0,43,166.0,Madrid,2019-08-12,True,False,0.8666666666666667,0.7166666666666667,0.8111111111111111,0.7698630136986301
19368505,Entire home/apt,590.0,True,0,0,0,0,100.0,4,28.0,Madrid,2018-08-14,True,True,1.0,1.0,1.0,1.0
19373219,Entire home/apt,1570.0,True,0,0,0,202,,0,,Mallorca,2020-10-21,,False,1.0,1.0,1.0,0.4465753424657534
19373276,Entire home/apt,1490.0,True,0,16,46,214,92.0,58,172.0,Madrid,2020-04-17,True,False,1.0,0.7333333333333333,0.4888888888888889,0.4136986301369863
19373600,Entire home/apt,700.0,True,0,0,0,0,,0,,Girona,2018-09-28,,True,1.0,1.0,1.0,1.0
19376228,Entire home/apt,1100.0,True,28,58,88,174,93.0,59,178.0,Madrid,2020-03-17,True,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.5232876712328767
19376372,Private room,600.0,True,29,59,89,89,100.0,5,72.0,Barcelona,2018-01-17,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.7561643835616438
19376646,Entire home/apt,600.0,True,12,26,31,276,100.0,20,108.0,Sevilla,2019-01-29,True,False,0.6,0.5666666666666667,0.6555555555555556,0.24383561643835616
19378717,Entire home/apt,3850.0,True,20,44,56,155,,0,,Mallorca,2020-09-19,,False,0.3333333333333333,0.26666666666666666,0.37777777777777777,0.5753424657534246
19380351,Entire home/apt,1400.0,True,30,54,84,84,91.0,14,221.0,Barcelona,2018-01-17,True,False,0.0,0.1,0.06666666666666667,0.7698630136986301
19386220,Private room,340.0,True,5,5,31,306,85.0,16,171.0,Barcelona,2018-04-12,True,False,0.8333333333333334,0.9166666666666666,0.6555555555555556,0.16164383561643836
19389216,Entire home/apt,650.0,True,0,0,0,272,94.0,125,305.0,Madrid,2020-11-06,True,False,1.0,1.0,1.0,0.2547945205479452
19396102,Private room,300.0,True,22,48,63,138,100.0,12,54.0,Valencia,2019-05-01,True,False,0.26666666666666666,0.2,0.3,0.6219178082191781
19396661,Entire home/apt,340.0,True,22,46,76,351,84.0,9,233.0,Malaga,2017-11-25,True,False,0.26666666666666666,0.23333333333333334,0.15555555555555556,0.038356164383561646
19399175,Entire home/apt,1270.0,True,0,0,0,201,,0,,Mallorca,2018-10-17,,False,1.0,1.0,1.0,0.44931506849315067
19399865,Private room,410.0,True,4,32,62,153,91.0,17,238.0,Barcelona,2018-02-07,True,False,0.8666666666666667,0.4666666666666667,0.3111111111111111,0.5808219178082191
19402970,Entire home/apt,2500.0,True,0,0,26,301,,1,16.0,Mallorca,2019-09-28,,False,1.0,1.0,0.7111111111111111,0.17534246575342466
19404915,Entire home/apt,1000.0,True,0,0,0,0,,0,,Madrid,2020-03-17,,True,1.0,1.0,1.0,1.0
19406810,Private room,450.0,True,0,0,0,0,100.0,2,13.0,Madrid,2018-10-10,True,True,1.0,1.0,1.0,1.0
19409186,Private room,2500.0,True,0,0,0,0,,0,,Madrid,2020-08-25,,True,1.0,1.0,1.0,1.0
19410032,Private room,500.0,True,0,0,0,0,,1,3.0,Barcelona,2020-06-13,,True,1.0,1.0,1.0,1.0
19410686,Private room,250.0,True,0,0,0,0,,0,,Madrid,2019-12-10,,True,1.0,1.0,1.0,1.0
19411356,Entire home/apt,300.0,True,0,0,0,0,90.0,2,6.0,Madrid,2020-04-17,True,True,1.0,1.0,1.0,1.0
