ccaa,pais_origen,mes,qty_viajeros,año
Andalucia,Suecia,Febrero,8835.0,2016
Andalucia,Suecia,Marzo,12439.0,2016
Andalucia,Suecia,Abril,14091.0,2016
Andalucia,Suecia,Mayo,11857.0,2016
Andalucia,Suecia,Junio,12346.0,2016
Andalucia,Suecia,Julio,15270.0,2016
Andalucia,Suecia,Agosto,8053.0,2016
Andalucia,Suecia,Septiembre,13244.0,2016
Andalucia,Suecia,Octubre,17736.0,2016
Andalucia,Suecia,Noviembre,10969.0,2016
Andalucia,Suecia,Diciembre,6082.0,2016
Andalucia,Noruega,Enero,2774.0,2016
Andalucia,Noruega,Febrero,5999.0,2016
Andalucia,Noruega,Marzo,7600.0,2016
Andalucia,Noruega,Abril,8955.0,2016
Andalucia,Noruega,Mayo,7742.0,2016
Andalucia,Noruega,Junio,8290.0,2016
Andalucia,Noruega,Julio,11673.0,2016
Andalucia,Noruega,Agosto,5284.0,2016
Andalucia,Noruega,Septiembre,10291.0,2016
Andalucia,Noruega,Octubre,12553.0,2016
Andalucia,Noruega,Noviembre,6056.0,2016
Andalucia,Noruega,Diciembre,2594.0,2016
Andalucia,Rusia,Enero,5929.0,2016
Andalucia,Rusia,Febrero,3840.0,2016
Andalucia,Rusia,Marzo,4634.0,2016
Andalucia,Rusia,Abril,5942.0,2016
Andalucia,Rusia,Mayo,7976.0,2016
Andalucia,Rusia,Junio,7841.0,2016
Andalucia,Rusia,Julio,8444.0,2016
Andalucia,Rusia,Agosto,8718.0,2016
Andalucia,Rusia,Septiembre,8908.0,2016
Andalucia,Rusia,Octubre,8554.0,2016
Andalucia,Rusia,Noviembre,4994.0,2016
Andalucia,Rusia,Diciembre,4125.0,2016
Andalucia,Suiza,Enero,3893.0,2016
Andalucia,Suiza,Febrero,5620.0,2016
Andalucia,Suiza,Marzo,10367.0,2016
Andalucia,Suiza,Abril,18108.0,2016
Andalucia,Suiza,Mayo,16552.0,2016
Andalucia,Suiza,Junio,12935.0,2016
Andalucia,Suiza,Julio,13564.0,2016
Andalucia,Suiza,Agosto,10341.0,2016
Andalucia,Suiza,Septiembre,15993.0,2016
Andalucia,Suiza,Octubre,23340.0,2016
Andalucia,Suiza,Noviembre,6976.0,2016
Andalucia,Suiza,Diciembre,6005.0,2016
Andalucia,Japón,Enero,13779.0,2016
Andalucia,Japón,Febrero,11199.0,2016
Andalucia,Japón,Marzo,18188.0,2016
Andalucia,Japón,Abril,13744.0,2016
Andalucia,Japón,Mayo,18104.0,2016
Andalucia,Japón,Junio,15688.0,2016
Andalucia,Japón,Julio,10263.0,2016
Andalucia,Japón,Agosto,13782.0,2016
Andalucia,Japón,Septiembre,13311.0,2016
Andalucia,Japón,Octubre,14796.0,2016
Andalucia,Japón,Noviembre,15573.0,2016
Andalucia,Japón,Diciembre,12583.0,2016
Andalucia,Estados Unidos,Enero,17500.0,2016
Andalucia,Estados Unidos,Febrero,19979.0,2016
Andalucia,Estados Unidos,Marzo,36896.0,2016
Andalucia,Estados Unidos,Abril,46565.0,2016
Andalucia,Estados Unidos,Mayo,60083.0,2016
Andalucia,Estados Unidos,Junio,64250.0,2016
Andalucia,Estados Unidos,Julio,47695.0,2016
Andalucia,Estados Unidos,Agosto,29166.0,2016
Andalucia,Estados Unidos,Septiembre,50596.0,2016
Andalucia,Estados Unidos,Octubre,53133.0,2016
Andalucia,Estados Unidos,Noviembre,26320.0,2016
Andalucia,Estados Unidos,Diciembre,23846.0,2016
Andalucia,Países africanos,Enero,11258.0,2016
Andalucia,Países africanos,Febrero,11217.0,2016
Andalucia,Países africanos,Marzo,10159.0,2016
Andalucia,Países africanos,Abril,16907.0,2016
Andalucia,Países africanos,Mayo,12937.0,2016
Andalucia,Países africanos,Junio,7140.0,2016
Andalucia,Países africanos,Julio,25582.0,2016
Andalucia,Países africanos,Agosto,39774.0,2016
Andalucia,Países africanos,Septiembre,17796.0,2016
Andalucia,Países africanos,Octubre,13612.0,2016
Andalucia,Países africanos,Noviembre,15577.0,2016
Andalucia,Países africanos,Diciembre,16796.0,2016
Islas Baleares,Residentes en España,Enero,24905.0,2016
Islas Baleares,Residentes en España,Febrero,44401.0,2016
Islas Baleares,Residentes en España,Marzo,81822.0,2016
Islas Baleares,Residentes en España,Abril,98946.0,2016
Islas Baleares,Residentes en España,Mayo,113396.0,2016
Islas Baleares,Residentes en España,Junio,163743.0,2016
Islas Baleares,Residentes en España,Julio,173446.0,2016
Islas Baleares,Residentes en España,Agosto,173893.0,2016
Islas Baleares,Residentes en España,Septiembre,132777.0,2016
Islas Baleares,Residentes en España,Octubre,128255.0,2016
Islas Baleares,Residentes en España,Noviembre,38552.0,2016
Islas Baleares,Residentes en España,Diciembre,26521.0,2016
Islas Baleares,Alemania,Enero,16046.0,2016
Islas Baleares,Alemania,Febrero,51014.0,2016
Islas Baleares,Alemania,Marzo,121177.0,2016
Islas Baleares,Alemania,Abril,195564.0,2016
Islas Baleares,Alemania,Mayo,462720.0,2016
Islas Baleares,Alemania,Junio,495407.0,2016
Islas Baleares,Alemania,Julio,468582.0,2016
Islas Baleares,Alemania,Agosto,512273.0,2016
Islas Baleares,Alemania,Septiembre,508362.0,2016
Islas Baleares,Alemania,Octubre,380854.0,2016
Islas Baleares,Alemania,Noviembre,31216.0,2016
Islas Baleares,Alemania,Diciembre,24204.0,2016
Islas Baleares,Austria,Enero,748.0,2016
Islas Baleares,Austria,Febrero,1939.0,2016
Islas Baleares,Austria,Marzo,4890.0,2016
Islas Baleares,Austria,Abril,6987.0,2016
Islas Baleares,Austria,Mayo,14066.0,2016
Islas Baleares,Austria,Junio,20957.0,2016
Islas Baleares,Austria,Julio,24283.0,2016
Islas Baleares,Austria,Agosto,22032.0,2016
Islas Baleares,Austria,Septiembre,18568.0,2016
Islas Baleares,Austria,Octubre,11468.0,2016
Islas Baleares,Austria,Noviembre,1159.0,2016
Islas Baleares,Austria,Diciembre,1346.0,2016
Islas Baleares,Bélgica,Enero,382.0,2016
Islas Baleares,Bélgica,Febrero,1289.0,2016
Islas Baleares,Bélgica,Marzo,2899.0,2016
Islas Baleares,Bélgica,Abril,7052.0,2016
Islas Baleares,Bélgica,Mayo,17365.0,2016
Islas Baleares,Bélgica,Junio,14025.0,2016
Islas Baleares,Bélgica,Julio,26624.0,2016
Islas Baleares,Bélgica,Agosto,19851.0,2016
Islas Baleares,Bélgica,Septiembre,18862.0,2016
Islas Baleares,Bélgica,Octubre,9008.0,2016
Islas Baleares,Bélgica,Noviembre,755.0,2016
Islas Baleares,Bélgica,Diciembre,358.0,2016
Islas Baleares,Dinamarca,Enero,210.0,2016
Islas Baleares,Dinamarca,Febrero,764.0,2016
Islas Baleares,Dinamarca,Marzo,3244.0,2016
Islas Baleares,Dinamarca,Abril,7077.0,2016
Islas Baleares,Dinamarca,Mayo,12074.0,2016
Islas Baleares,Dinamarca,Junio,16149.0,2016
Islas Baleares,Dinamarca,Julio,32418.0,2016
Islas Baleares,Dinamarca,Agosto,20297.0,2016
Islas Baleares,Dinamarca,Septiembre,15015.0,2016
Islas Baleares,Dinamarca,Octubre,12148.0,2016
Islas Baleares,Dinamarca,Noviembre,503.0,2016
Islas Baleares,Dinamarca,Diciembre,510.0,2016
Islas Baleares,Finlandia,Enero,61.0,2016
Islas Baleares,Finlandia,Febrero,84.0,2016
Islas Baleares,Finlandia,Marzo,340.0,2016
Islas Baleares,Finlandia,Abril,2391.0,2016
Islas Baleares,Finlandia,Mayo,2741.0,2016
Islas Baleares,Finlandia,Junio,3732.0,2016
Islas Baleares,Finlandia,Julio,4013.0,2016
Islas Baleares,Finlandia,Agosto,3941.0,2016
Islas Baleares,Finlandia,Septiembre,3095.0,2016
Islas Baleares,Finlandia,Octubre,2836.0,2016
Islas Baleares,Finlandia,Noviembre,642.0,2016
Islas Baleares,Finlandia,Diciembre,466.0,2016
Islas Baleares,Francia,Enero,1150.0,2016
Islas Baleares,Francia,Febrero,1651.0,2016
Islas Baleares,Francia,Marzo,3276.0,2016
Islas Baleares,Francia,Abril,29840.0,2016
Islas Baleares,Francia,Mayo,52450.0,2016
Islas Baleares,Francia,Junio,50745.0,2016
Islas Baleares,Francia,Julio,66100.0,2016
Islas Baleares,Francia,Agosto,77557.0,2016
Islas Baleares,Francia,Septiembre,56684.0,2016
Islas Baleares,Francia,Octubre,32176.0,2016
Islas Baleares,Francia,Noviembre,1685.0,2016
Islas Baleares,Francia,Diciembre,1291.0,2016
Islas Baleares,Grecia,Enero,74.0,2016
Islas Baleares,Grecia,Febrero,78.0,2016
Islas Baleares,Grecia,Marzo,150.0,2016
Islas Baleares,Grecia,Abril,195.0,2016
Islas Baleares,Grecia,Mayo,669.0,2016
Islas Baleares,Grecia,Junio,840.0,2016
Islas Baleares,Grecia,Julio,2380.0,2016
Islas Baleares,Grecia,Agosto,819.0,2016
Islas Baleares,Grecia,Septiembre,427.0,2016
Islas Baleares,Grecia,Octubre,345.0,2016
Islas Baleares,Grecia,Noviembre,85.0,2016
Islas Baleares,Grecia,Diciembre,65.0,2016
Islas Baleares,Irlanda,Enero,106.0,2016
Islas Baleares,Irlanda,Febrero,230.0,2016
Islas Baleares,Irlanda,Marzo,1063.0,2016
Islas Baleares,Irlanda,Abril,3256.0,2016
Islas Baleares,Irlanda,Mayo,10336.0,2016
Islas Baleares,Irlanda,Junio,11663.0,2016
Islas Baleares,Irlanda,Julio,11418.0,2016
Islas Baleares,Irlanda,Agosto,14708.0,2016
Islas Baleares,Irlanda,Septiembre,9688.0,2016
Islas Baleares,Irlanda,Octubre,4490.0,2016
Islas Baleares,Irlanda,Noviembre,288.0,2016
Islas Baleares,Irlanda,Diciembre,149.0,2016
Islas Baleares,Italia,Enero,1036.0,2016
Islas Baleares,Italia,Febrero,1350.0,2016
Islas Baleares,Italia,Marzo,2319.0,2016
Islas Baleares,Italia,Abril,6659.0,2016
Islas Baleares,Italia,Mayo,32988.0,2016
Islas Baleares,Italia,Junio,66331.0,2016
Islas Baleares,Italia,Julio,90784.0,2016
Islas Baleares,Italia,Agosto,113373.0,2016
Islas Baleares,Italia,Septiembre,62512.0,2016
Islas Baleares,Italia,Octubre,14818.0,2016
Islas Baleares,Italia,Noviembre,1316.0,2016
Islas Baleares,Italia,Diciembre,713.0,2016
Islas Baleares,Luxemburgo,Enero,192.0,2016
Islas Baleares,Luxemburgo,Febrero,233.0,2016
Islas Baleares,Luxemburgo,Marzo,746.0,2016
Islas Baleares,Luxemburgo,Abril,1431.0,2016
Islas Baleares,Luxemburgo,Mayo,3288.0,2016
Islas Baleares,Luxemburgo,Junio,3900.0,2016
Islas Baleares,Luxemburgo,Julio,5957.0,2016
Islas Baleares,Luxemburgo,Agosto,4783.0,2016
Islas Baleares,Luxemburgo,Septiembre,3426.0,2016
Islas Baleares,Luxemburgo,Octubre,1806.0,2016
Islas Baleares,Luxemburgo,Noviembre,108.0,2016
Islas Baleares,Luxemburgo,Diciembre,72.0,2016
Islas Baleares,Países Bajos,Enero,572.0,2016
Islas Baleares,Países Bajos,Febrero,1122.0,2016
Islas Baleares,Países Bajos,Marzo,2444.0,2016
Islas Baleares,Países Bajos,Abril,18207.0,2016
Islas Baleares,Países Bajos,Mayo,39784.0,2016
Islas Baleares,Países Bajos,Junio,38417.0,2016
Islas Baleares,Países Bajos,Julio,58342.0,2016
Islas Baleares,Países Bajos,Agosto,60113.0,2016
Islas Baleares,Países Bajos,Septiembre,41629.0,2016
Islas Baleares,Países Bajos,Octubre,23974.0,2016
Islas Baleares,Países Bajos,Noviembre,1119.0,2016
Islas Baleares,Países Bajos,Diciembre,740.0,2016
Islas Baleares,Polonia,Enero,266.0,2016
Islas Baleares,Polonia,Febrero,218.0,2016
Islas Baleares,Polonia,Marzo,789.0,2016
Islas Baleares,Polonia,Abril,3109.0,2016
Islas Baleares,Polonia,Mayo,10175.0,2016
Islas Baleares,Polonia,Junio,15834.0,2016
Islas Baleares,Polonia,Julio,19193.0,2016
Islas Baleares,Polonia,Agosto,20012.0,2016
Islas Baleares,Polonia,Septiembre,16367.0,2016
Islas Baleares,Polonia,Octubre,6759.0,2016
Islas Baleares,Polonia,Noviembre,410.0,2016
Islas Baleares,Polonia,Diciembre,295.0,2016
Islas Baleares,Portugal,Enero,200.0,2016
Islas Baleares,Portugal,Febrero,573.0,2016
Islas Baleares,Portugal,Marzo,707.0,2016
Islas Baleares,Portugal,Abril,1733.0,2016
Islas Baleares,Portugal,Mayo,8569.0,2016
Islas Baleares,Portugal,Junio,14657.0,2016
Islas Baleares,Portugal,Julio,19456.0,2016
Islas Baleares,Portugal,Agosto,23568.0,2016
Islas Baleares,Portugal,Septiembre,15854.0,2016
Islas Baleares,Portugal,Octubre,5875.0,2016
Islas Baleares,Portugal,Noviembre,304.0,2016
Islas Baleares,Portugal,Diciembre,256.0,2016
Islas Baleares,Reino Unido,Enero,3559.0,2016
Islas Baleares,Reino Unido,Febrero,8363.0,2016
Islas Baleares,Reino Unido,Marzo,32011.0,2016
Islas Baleares,Reino Unido,Abril,80034.0,2016
Islas Baleares,Reino Unido,Mayo,372187.0,2016
Islas Baleares,Reino Unido,Junio,447518.0,2016
Islas Baleares,Reino Unido,Julio,472518.0,2016
Islas Baleares,Reino Unido,Agosto,483101.0,2016
Islas Baleares,Reino Unido,Septiembre,419755.0,2016
Islas Baleares,Reino Unido,Octubre,205245.0,2016
Islas Baleares,Reino Unido,Noviembre,6820.0,2016
Islas Baleares,Reino Unido,Diciembre,4337.0,2016
Islas Baleares,República Checa,Enero,140.0,2016
Islas Baleares,República Checa,Febrero,164.0,2016
Islas Baleares,República Checa,Marzo,625.0,2016
Islas Baleares,República Checa,Abril,1206.0,2016
Islas Baleares,República Checa,Mayo,2486.0,2016
Islas Baleares,República Checa,Junio,13949.0,2016
Islas Baleares,República Checa,Julio,16765.0,2016
Islas Baleares,República Checa,Agosto,16522.0,2016
Islas Baleares,República Checa,Septiembre,10673.0,2016
Islas Baleares,República Checa,Octubre,2480.0,2016
Islas Baleares,República Checa,Noviembre,398.0,2016
Islas Baleares,República Checa,Diciembre,204.0,2016
Islas Baleares,Suecia,Enero,653.0,2016
Islas Baleares,Suecia,Febrero,957.0,2016
Islas Baleares,Suecia,Marzo,5294.0,2016
Islas Baleares,Suecia,Abril,12761.0,2016
Islas Baleares,Suecia,Mayo,34979.0,2016
Islas Baleares,Suecia,Junio,33709.0,2016
Islas Baleares,Suecia,Julio,47888.0,2016
Islas Baleares,Suecia,Agosto,38914.0,2016
Islas Baleares,Suecia,Septiembre,36976.0,2016
Islas Baleares,Suecia,Octubre,16955.0,2016
Islas Baleares,Suecia,Noviembre,2495.0,2016
Islas Baleares,Suecia,Diciembre,1042.0,2016
Islas Baleares,Noruega,Enero,258.0,2016
Islas Baleares,Noruega,Febrero,189.0,2016
Islas Baleares,Noruega,Marzo,1784.0,2016
Islas Baleares,Noruega,Abril,7549.0,2016
Islas Baleares,Noruega,Mayo,9170.0,2016
Islas Baleares,Noruega,Junio,15650.0,2016
Islas Baleares,Noruega,Julio,20529.0,2016
Islas Baleares,Noruega,Agosto,14141.0,2016
Islas Baleares,Noruega,Septiembre,12873.0,2016
Islas Baleares,Noruega,Octubre,6783.0,2016
Islas Baleares,Noruega,Noviembre,509.0,2016
Islas Baleares,Noruega,Diciembre,225.0,2016
Islas Baleares,Rusia,Enero,219.0,2016
Islas Baleares,Rusia,Febrero,186.0,2016
Islas Baleares,Rusia,Marzo,972.0,2016
Islas Baleares,Rusia,Abril,2664.0,2016
Islas Baleares,Rusia,Mayo,9208.0,2016
Islas Baleares,Rusia,Junio,17591.0,2016
Islas Baleares,Rusia,Julio,19424.0,2016
Islas Baleares,Rusia,Agosto,18382.0,2016
Islas Baleares,Rusia,Septiembre,13202.0,2016
Islas Baleares,Rusia,Octubre,4950.0,2016
Islas Baleares,Rusia,Noviembre,309.0,2016
Islas Baleares,Rusia,Diciembre,287.0,2016
Islas Baleares,Suiza,Enero,848.0,2016
Islas Baleares,Suiza,Febrero,2902.0,2016
Islas Baleares,Suiza,Marzo,7556.0,2016
Islas Baleares,Suiza,Abril,18230.0,2016
Islas Baleares,Suiza,Mayo,24244.0,2016
Islas Baleares,Suiza,Junio,32166.0,2016
Islas Baleares,Suiza,Julio,46563.0,2016
Islas Baleares,Suiza,Agosto,26753.0,2016
Islas Baleares,Suiza,Septiembre,32265.0,2016
Islas Baleares,Suiza,Octubre,29967.0,2016
Islas Baleares,Suiza,Noviembre,1733.0,2016
Islas Baleares,Suiza,Diciembre,1743.0,2016
Islas Baleares,Japón,Enero,151.0,2016
Islas Baleares,Japón,Febrero,75.0,2016
Islas Baleares,Japón,Marzo,291.0,2016
Islas Baleares,Japón,Abril,264.0,2016
Islas Baleares,Japón,Mayo,481.0,2016
Islas Baleares,Japón,Junio,682.0,2016
Islas Baleares,Japón,Julio,1284.0,2016
Islas Baleares,Japón,Agosto,2142.0,2016
Islas Baleares,Japón,Septiembre,1270.0,2016
Islas Baleares,Japón,Octubre,406.0,2016
Islas Baleares,Japón,Noviembre,346.0,2016
Islas Baleares,Japón,Diciembre,222.0,2016
Islas Baleares,Estados Unidos,Enero,421.0,2016
Islas Baleares,Estados Unidos,Febrero,685.0,2016
Islas Baleares,Estados Unidos,Marzo,1620.0,2016
Islas Baleares,Estados Unidos,Abril,4274.0,2016
Islas Baleares,Estados Unidos,Mayo,7072.0,2016
Islas Baleares,Estados Unidos,Junio,11279.0,2016
Islas Baleares,Estados Unidos,Julio,16308.0,2016
Islas Baleares,Estados Unidos,Agosto,11399.0,2016
Islas Baleares,Estados Unidos,Septiembre,11345.0,2016
Islas Baleares,Estados Unidos,Octubre,5580.0,2016
Islas Baleares,Estados Unidos,Noviembre,1119.0,2016
Islas Baleares,Estados Unidos,Diciembre,682.0,2016
Islas Baleares,Países africanos,Enero,214.0,2016
Islas Baleares,Países africanos,Febrero,226.0,2016
Islas Baleares,Países africanos,Marzo,380.0,2016
Islas Baleares,Países africanos,Abril,422.0,2016
Islas Baleares,Países africanos,Mayo,1864.0,2016
Islas Baleares,Países africanos,Junio,1050.0,2016
Islas Baleares,Países africanos,Julio,2878.0,2016
Islas Baleares,Países africanos,Agosto,4064.0,2016
Islas Baleares,Países africanos,Septiembre,3943.0,2016
Islas Baleares,Países africanos,Octubre,1200.0,2016
Islas Baleares,Países africanos,Noviembre,272.0,2016
Islas Baleares,Países africanos,Diciembre,175.0,2016
Cataluña,Residentes en España,Enero,379367.0,2016
Cataluña,Residentes en España,Febrero,443152.0,2016
Cataluña,Residentes en España,Marzo,624785.0,2016
Cataluña,Residentes en España,Abril,542786.0,2016
Cataluña,Residentes en España,Mayo,668899.0,2016
Cataluña,Residentes en España,Junio,779106.0,2016
Cataluña,Residentes en España,Julio,874641.0,2016
Cataluña,Residentes en España,Agosto,910431.0,2016
Cataluña,Residentes en España,Septiembre,698637.0,2016
Cataluña,Residentes en España,Octubre,628144.0,2016
Cataluña,Residentes en España,Noviembre,413129.0,2016
Cataluña,Residentes en España,Diciembre,476090.0,2016
Cataluña,Alemania,Enero,30889.0,2016
Cataluña,Alemania,Febrero,37744.0,2016
Cataluña,Alemania,Marzo,65820.0,2016
Cataluña,Alemania,Abril,68025.0,2016
Cataluña,Alemania,Mayo,98436.0,2016
Cataluña,Alemania,Junio,99399.0,2016
Cataluña,Alemania,Julio,129412.0,2016
Cataluña,Alemania,Agosto,122261.0,2016
Cataluña,Alemania,Septiembre,103068.0,2016
Cataluña,Alemania,Octubre,96249.0,2016
Cataluña,Alemania,Noviembre,44206.0,2016
Cataluña,Alemania,Diciembre,41866.0,2016
Cataluña,Austria,Enero,3756.0,2016
Cataluña,Austria,Febrero,4652.0,2016
Cataluña,Austria,Marzo,7545.0,2016
Cataluña,Austria,Abril,8127.0,2016
Cataluña,Austria,Mayo,9922.0,2016
Cataluña,Austria,Junio,9371.0,2016
Cataluña,Austria,Julio,12276.0,2016
Cataluña,Austria,Agosto,10291.0,2016
Cataluña,Austria,Septiembre,10185.0,2016
Cataluña,Austria,Octubre,13093.0,2016
Cataluña,Austria,Noviembre,5468.0,2016
Cataluña,Austria,Diciembre,4345.0,2016
Cataluña,Bélgica,Enero,8265.0,2016
Cataluña,Bélgica,Febrero,11627.0,2016
Cataluña,Bélgica,Marzo,19689.0,2016
Cataluña,Bélgica,Abril,22452.0,2016
Cataluña,Bélgica,Mayo,30675.0,2016
Cataluña,Bélgica,Junio,33995.0,2016
Cataluña,Bélgica,Julio,70371.0,2016
Cataluña,Bélgica,Agosto,47201.0,2016
Cataluña,Bélgica,Septiembre,40317.0,2016
Cataluña,Bélgica,Octubre,30732.0,2016
Cataluña,Bélgica,Noviembre,13457.0,2016
Cataluña,Bélgica,Diciembre,9809.0,2016
Cataluña,Dinamarca,Enero,3529.0,2016
Cataluña,Dinamarca,Febrero,5041.0,2016
Cataluña,Dinamarca,Marzo,8363.0,2016
Cataluña,Dinamarca,Abril,11637.0,2016
Cataluña,Dinamarca,Mayo,9392.0,2016
Cataluña,Dinamarca,Junio,10531.0,2016
Cataluña,Dinamarca,Julio,20763.0,2016
Cataluña,Dinamarca,Agosto,8635.0,2016
Cataluña,Dinamarca,Septiembre,13063.0,2016
Cataluña,Dinamarca,Octubre,13032.0,2016
Cataluña,Dinamarca,Noviembre,6665.0,2016
Cataluña,Dinamarca,Diciembre,3236.0,2016
Cataluña,Finlandia,Enero,3411.0,2016
Cataluña,Finlandia,Febrero,4156.0,2016
Cataluña,Finlandia,Marzo,6918.0,2016
Cataluña,Finlandia,Abril,7410.0,2016
Cataluña,Finlandia,Mayo,8469.0,2016
Cataluña,Finlandia,Junio,10708.0,2016
Cataluña,Finlandia,Julio,11661.0,2016
Cataluña,Finlandia,Agosto,7560.0,2016
Cataluña,Finlandia,Septiembre,8633.0,2016
Cataluña,Finlandia,Octubre,10563.0,2016
Cataluña,Finlandia,Noviembre,5915.0,2016
Cataluña,Finlandia,Diciembre,3572.0,2016
Cataluña,Francia,Enero,78181.0,2016
Cataluña,Francia,Febrero,97247.0,2016
Cataluña,Francia,Marzo,110561.0,2016
Cataluña,Francia,Abril,235757.0,2016
Cataluña,Francia,Mayo,277295.0,2016
Cataluña,Francia,Junio,225802.0,2016
Cataluña,Francia,Julio,282267.0,2016
Cataluña,Francia,Agosto,392436.0,2016
Cataluña,Francia,Septiembre,206757.0,2016
Cataluña,Francia,Octubre,221133.0,2016
Cataluña,Francia,Noviembre,104508.0,2016
Cataluña,Francia,Diciembre,97568.0,2016
Cataluña,Grecia,Enero,1929.0,2016
Cataluña,Grecia,Febrero,2419.0,2016
Cataluña,Grecia,Marzo,3024.0,2016
Cataluña,Grecia,Abril,3804.0,2016
Cataluña,Grecia,Mayo,3522.0,2016
Cataluña,Grecia,Junio,3270.0,2016
Cataluña,Grecia,Julio,3587.0,2016
Cataluña,Grecia,Agosto,3359.0,2016
Cataluña,Grecia,Septiembre,3757.0,2016
Cataluña,Grecia,Octubre,5409.0,2016
Cataluña,Grecia,Noviembre,3534.0,2016
Cataluña,Grecia,Diciembre,1990.0,2016
Cataluña,Irlanda,Enero,6047.0,2016
Cataluña,Irlanda,Febrero,7176.0,2016
Cataluña,Irlanda,Marzo,9824.0,2016
Cataluña,Irlanda,Abril,10498.0,2016
Cataluña,Irlanda,Mayo,14534.0,2016
Cataluña,Irlanda,Junio,19530.0,2016
Cataluña,Irlanda,Julio,24622.0,2016
Cataluña,Irlanda,Agosto,21615.0,2016
Cataluña,Irlanda,Septiembre,19265.0,2016
Cataluña,Irlanda,Octubre,16254.0,2016
Cataluña,Irlanda,Noviembre,7513.0,2016
Cataluña,Irlanda,Diciembre,4385.0,2016
Cataluña,Italia,Enero,42371.0,2016
Cataluña,Italia,Febrero,42129.0,2016
Cataluña,Italia,Marzo,55955.0,2016
Cataluña,Italia,Abril,75695.0,2016
Cataluña,Italia,Mayo,55965.0,2016
Cataluña,Italia,Junio,65155.0,2016
Cataluña,Italia,Julio,67693.0,2016
Cataluña,Italia,Agosto,104986.0,2016
Cataluña,Italia,Septiembre,58914.0,2016
Cataluña,Italia,Octubre,57563.0,2016
Cataluña,Italia,Noviembre,48436.0,2016
Cataluña,Italia,Diciembre,51245.0,2016
Cataluña,Luxemburgo,Enero,330.0,2016
Cataluña,Luxemburgo,Febrero,440.0,2016
Cataluña,Luxemburgo,Marzo,1019.0,2016
Cataluña,Luxemburgo,Abril,833.0,2016
Cataluña,Luxemburgo,Mayo,1024.0,2016
Cataluña,Luxemburgo,Junio,2517.0,2016
Cataluña,Luxemburgo,Julio,2109.0,2016
Cataluña,Luxemburgo,Agosto,2225.0,2016
Cataluña,Luxemburgo,Septiembre,1602.0,2016
Cataluña,Luxemburgo,Octubre,911.0,2016
Cataluña,Luxemburgo,Noviembre,628.0,2016
Cataluña,Luxemburgo,Diciembre,570.0,2016
Cataluña,Países Bajos,Enero,11618.0,2016
Cataluña,Países Bajos,Febrero,15770.0,2016
Cataluña,Países Bajos,Marzo,19505.0,2016
Cataluña,Países Bajos,Abril,34105.0,2016
Cataluña,Países Bajos,Mayo,44783.0,2016
Cataluña,Países Bajos,Junio,38226.0,2016
Cataluña,Países Bajos,Julio,65082.0,2016
Cataluña,Países Bajos,Agosto,62812.0,2016
Cataluña,Países Bajos,Septiembre,47811.0,2016
Cataluña,Países Bajos,Octubre,37378.0,2016
Cataluña,Países Bajos,Noviembre,20275.0,2016
Cataluña,Países Bajos,Diciembre,12864.0,2016
Cataluña,Polonia,Enero,6348.0,2016
Cataluña,Polonia,Febrero,7423.0,2016
Cataluña,Polonia,Marzo,9522.0,2016
Cataluña,Polonia,Abril,14147.0,2016
Cataluña,Polonia,Mayo,17489.0,2016
Cataluña,Polonia,Junio,25451.0,2016
Cataluña,Polonia,Julio,34961.0,2016
Cataluña,Polonia,Agosto,24656.0,2016
Cataluña,Polonia,Septiembre,26311.0,2016
Cataluña,Polonia,Octubre,16528.0,2016
Cataluña,Polonia,Noviembre,9511.0,2016
Cataluña,Polonia,Diciembre,4742.0,2016
Cataluña,Portugal,Enero,8470.0,2016
Cataluña,Portugal,Febrero,11009.0,2016
Cataluña,Portugal,Marzo,13801.0,2016
Cataluña,Portugal,Abril,12426.0,2016
Cataluña,Portugal,Mayo,14292.0,2016
Cataluña,Portugal,Junio,17615.0,2016
Cataluña,Portugal,Julio,18123.0,2016
Cataluña,Portugal,Agosto,21971.0,2016
Cataluña,Portugal,Septiembre,16671.0,2016
Cataluña,Portugal,Octubre,17674.0,2016
Cataluña,Portugal,Noviembre,11555.0,2016
Cataluña,Portugal,Diciembre,11912.0,2016
Cataluña,Reino Unido,Enero,42596.0,2016
Cataluña,Reino Unido,Febrero,61157.0,2016
Cataluña,Reino Unido,Marzo,86766.0,2016
Cataluña,Reino Unido,Abril,103326.0,2016
Cataluña,Reino Unido,Mayo,162313.0,2016
Cataluña,Reino Unido,Junio,190126.0,2016
Cataluña,Reino Unido,Julio,201247.0,2016
Cataluña,Reino Unido,Agosto,193882.0,2016
Cataluña,Reino Unido,Septiembre,183106.0,2016
Cataluña,Reino Unido,Octubre,132341.0,2016
Cataluña,Reino Unido,Noviembre,59928.0,2016
Cataluña,Reino Unido,Diciembre,43761.0,2016
Cataluña,República Checa,Enero,1715.0,2016
Cataluña,República Checa,Febrero,1950.0,2016
Cataluña,República Checa,Marzo,3189.0,2016
Cataluña,República Checa,Abril,3198.0,2016
Cataluña,República Checa,Mayo,4790.0,2016
Cataluña,República Checa,Junio,6866.0,2016
Cataluña,República Checa,Julio,8349.0,2016
Cataluña,República Checa,Agosto,6828.0,2016
Cataluña,República Checa,Septiembre,6673.0,2016
Cataluña,República Checa,Octubre,4246.0,2016
Cataluña,República Checa,Noviembre,2401.0,2016
