Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
Cataluña;Irlanda;Mayo;62.309
Cataluña;Irlanda;Junio;92.629
Cataluña;Irlanda;Julio;134.276
Cataluña;Irlanda;Agosto;114.060
Cataluña;Irlanda;Septiembre;91.421
Cataluña;Irlanda;Octubre;55.017
Cataluña;Irlanda;Noviembre;20.027
Cataluña;Irlanda;Diciembre;12.409
Cataluña;Italia;Enero;121.155
Cataluña;Italia;Febrero;109.680
Cataluña;Italia;Marzo;155.043
Cataluña;Italia;Abril;204.877
Cataluña;Italia;Mayo;146.424
Cataluña;Italia;Junio;180.065
Cataluña;Italia;Julio;205.253
Cataluña;Italia;Agosto;369.312
Cataluña;Italia;Septiembre;183.265
Cataluña;Italia;Octubre;152.444
Cataluña;Italia;Noviembre;120.366
Cataluña;Italia;Diciembre;140.994
Cataluña;Luxemburgo;Enero;699
Cataluña;Luxemburgo;Febrero;958
Cataluña;Luxemburgo;Marzo;2.830
Cataluña;Luxemburgo;Abril;2.983
Cataluña;Luxemburgo;Mayo;3.855
Cataluña;Luxemburgo;Junio;10.479
Cataluña;Luxemburgo;Julio;7.657
Cataluña;Luxemburgo;Agosto;9.937
Cataluña;Luxemburgo;Septiembre;6.021
Cataluña;Luxemburgo;Octubre;2.528
Cataluña;Luxemburgo;Noviembre;1.493
Cataluña;Luxemburgo;Diciembre;1.404
Cataluña;Países Bajos;Enero;27.843
Cataluña;Países Bajos;Febrero;39.269
Cataluña;Países Bajos;Marzo;58.232
Cataluña;Países Bajos;Abril;98.127
Cataluña;Países Bajos;Mayo;180.381
Cataluña;Países Bajos;Junio;159.729
Cataluña;Países Bajos;Julio;310.623
Cataluña;Países Bajos;Agosto;329.456
Cataluña;Países Bajos;Septiembre;223.036
Cataluña;Países Bajos;Octubre;139.740
Cataluña;Países Bajos;Noviembre;50.414
Cataluña;Países Bajos;Diciembre;32.406
Cataluña;Polonia;Enero;20.012
Cataluña;Polonia;Febrero;28.929
Cataluña;Polonia;Marzo;27.834
Cataluña;Polonia;Abril;41.421
Cataluña;Polonia;Mayo;70.255
Cataluña;Polonia;Junio;118.785
Cataluña;Polonia;Julio;197.305
Cataluña;Polonia;Agosto;140.759
Cataluña;Polonia;Septiembre;137.281
Cataluña;Polonia;Octubre;63.589
Cataluña;Polonia;Noviembre;27.803
Cataluña;Polonia;Diciembre;13.575
Cataluña;Portugal;Enero;20.441
Cataluña;Portugal;Febrero;25.288
Cataluña;Portugal;Marzo;34.034
Cataluña;Portugal;Abril;28.208
Cataluña;Portugal;Mayo;33.073
Cataluña;Portugal;Junio;44.643
Cataluña;Portugal;Julio;51.174
Cataluña;Portugal;Agosto;80.980
Cataluña;Portugal;Septiembre;55.803
Cataluña;Portugal;Octubre;36.126
Cataluña;Portugal;Noviembre;25.712
Cataluña;Portugal;Diciembre;28.844
Cataluña;Reino Unido;Enero;106.158
Cataluña;Reino Unido;Febrero;177.316
Cataluña;Reino Unido;Marzo;251.265
Cataluña;Reino Unido;Abril;321.461
Cataluña;Reino Unido;Mayo;611.750
Cataluña;Reino Unido;Junio;882.744
Cataluña;Reino Unido;Julio;987.550
Cataluña;Reino Unido;Agosto;1.041.256
Cataluña;Reino Unido;Septiembre;893.914
Cataluña;Reino Unido;Octubre;554.087
Cataluña;Reino Unido;Noviembre;157.222
Cataluña;Reino Unido;Diciembre;118.421
Cataluña;República Checa;Enero;4.913
Cataluña;República Checa;Febrero;5.198
Cataluña;República Checa;Marzo;7.700
Cataluña;República Checa;Abril;9.263
Cataluña;República Checa;Mayo;16.025
Cataluña;República Checa;Junio;34.844
Cataluña;República Checa;Julio;44.258
Cataluña;República Checa;Agosto;32.922
Cataluña;República Checa;Septiembre;32.781
Cataluña;República Checa;Octubre;11.808
Cataluña;República Checa;Noviembre;5.969
Cataluña;República Checa;Diciembre;3.800
Cataluña;Suecia;Enero;15.047
Cataluña;Suecia;Febrero;24.476
Cataluña;Suecia;Marzo;38.433
Cataluña;Suecia;Abril;49.590
Cataluña;Suecia;Mayo;53.479
Cataluña;Suecia;Junio;65.560
Cataluña;Suecia;Julio;91.621
Cataluña;Suecia;Agosto;61.625
Cataluña;Suecia;Septiembre;71.191
Cataluña;Suecia;Octubre;56.771
Cataluña;Suecia;Noviembre;32.732
Cataluña;Suecia;Diciembre;13.506
Cataluña;Noruega;Enero;6.381
Cataluña;Noruega;Febrero;12.155
Cataluña;Noruega;Marzo;21.917
Cataluña;Noruega;Abril;29.123
Cataluña;Noruega;Mayo;38.114
Cataluña;Noruega;Junio;45.697
Cataluña;Noruega;Julio;85.310
Cataluña;Noruega;Agosto;43.858
Cataluña;Noruega;Septiembre;41.907
Cataluña;Noruega;Octubre;50.125
Cataluña;Noruega;Noviembre;17.182
Cataluña;Noruega;Diciembre;9.735
Cataluña;Rusia;Enero;41.372
Cataluña;Rusia;Febrero;25.623
Cataluña;Rusia;Marzo;46.009
Cataluña;Rusia;Abril;43.821
Cataluña;Rusia;Mayo;174.740
Cataluña;Rusia;Junio;393.884
Cataluña;Rusia;Julio;473.329
Cataluña;Rusia;Agosto;435.598
Cataluña;Rusia;Septiembre;441.256
Cataluña;Rusia;Octubre;113.929
Cataluña;Rusia;Noviembre;38.163
Cataluña;Rusia;Diciembre;36.364
Cataluña;Suiza;Enero;19.366
Cataluña;Suiza;Febrero;27.020
Cataluña;Suiza;Marzo;50.386
Cataluña;Suiza;Abril;52.827
Cataluña;Suiza;Mayo;63.941
Cataluña;Suiza;Junio;72.007
Cataluña;Suiza;Julio;127.719
Cataluña;Suiza;Agosto;96.065
Cataluña;Suiza;Septiembre;73.275
Cataluña;Suiza;Octubre;84.379
Cataluña;Suiza;Noviembre;29.140
Cataluña;Suiza;Diciembre;39.970
Cataluña;Japón;Enero;25.412
Cataluña;Japón;Febrero;37.375
Cataluña;Japón;Marzo;43.547
Cataluña;Japón;Abril;28.173
Cataluña;Japón;Mayo;34.030
Cataluña;Japón;Junio;32.054
Cataluña;Japón;Julio;25.678
Cataluña;Japón;Agosto;32.811
Cataluña;Japón;Septiembre;37.963
Cataluña;Japón;Octubre;36.527
Cataluña;Japón;Noviembre;28.039
Cataluña;Japón;Diciembre;31.422
Cataluña;Estados Unidos;Enero;66.167
Cataluña;Estados Unidos;Febrero;96.435
Cataluña;Estados Unidos;Marzo;136.423
Cataluña;Estados Unidos;Abril;147.456
Cataluña;Estados Unidos;Mayo;227.035
Cataluña;Estados Unidos;Junio;279.680
Cataluña;Estados Unidos;Julio;270.313
Cataluña;Estados Unidos;Agosto;223.550
Cataluña;Estados Unidos;Septiembre;247.562
Cataluña;Estados Unidos;Octubre;208.299
Cataluña;Estados Unidos;Noviembre;114.911
Cataluña;Estados Unidos;Diciembre;95.332
Cataluña;Países africanos;Enero;33.320
Cataluña;Países africanos;Febrero;25.775
Cataluña;Países africanos;Marzo;32.274
Cataluña;Países africanos;Abril;35.724
Cataluña;Países africanos;Mayo;34.786
Cataluña;Países africanos;Junio;26.719
Cataluña;Países africanos;Julio;60.275
Cataluña;Países africanos;Agosto;86.067
Cataluña;Países africanos;Septiembre;43.030
Cataluña;Países africanos;Octubre;43.008
Cataluña;Países africanos;Noviembre;29.364
Cataluña;Países africanos;Diciembre;40.252
Comunitat Valenciana;Residentes en España;Enero;719.944
Comunitat Valenciana;Residentes en España;Febrero;856.224
Comunitat Valenciana;Residentes en España;Marzo;1.316.109
Comunitat Valenciana;Residentes en España;Abril;1.077.460
Comunitat Valenciana;Residentes en España;Mayo;1.186.492
Comunitat Valenciana;Residentes en España;Junio;1.454.643
Comunitat Valenciana;Residentes en España;Julio;2.234.263
Comunitat Valenciana;Residentes en España;Agosto;2.475.481
Comunitat Valenciana;Residentes en España;Septiembre;1.626.468
Comunitat Valenciana;Residentes en España;Octubre;1.197.221
Comunitat Valenciana;Residentes en España;Noviembre;860.923
Comunitat Valenciana;Residentes en España;Diciembre;754.832
Comunitat Valenciana;Alemania;Enero;22.334
Comunitat Valenciana;Alemania;Febrero;22.484
Comunitat Valenciana;Alemania;Marzo;37.801
Comunitat Valenciana;Alemania;Abril;35.490
Comunitat Valenciana;Alemania;Mayo;61.525
Comunitat Valenciana;Alemania;Junio;37.525
Comunitat Valenciana;Alemania;Julio;39.977
Comunitat Valenciana;Alemania;Agosto;41.447
Comunitat Valenciana;Alemania;Septiembre;61.706
Comunitat Valenciana;Alemania;Octubre;62.989
Comunitat Valenciana;Alemania;Noviembre;26.391
Comunitat Valenciana;Alemania;Diciembre;14.995
Comunitat Valenciana;Austria;Enero;1.378
Comunitat Valenciana;Austria;Febrero;3.759
Comunitat Valenciana;Austria;Marzo;3.745
Comunitat Valenciana;Austria;Abril;4.798
Comunitat Valenciana;Austria;Mayo;7.462
Comunitat Valenciana;Austria;Junio;5.347
Comunitat Valenciana;Austria;Julio;5.487
Comunitat Valenciana;Austria;Agosto;6.224
Comunitat Valenciana;Austria;Septiembre;6.741
Comunitat Valenciana;Austria;Octubre;6.224
Comunitat Valenciana;Austria;Noviembre;2.371
Comunitat Valenciana;Austria;Diciembre;1.289
Comunitat Valenciana;Bélgica;Enero;46.886
Comunitat Valenciana;Bélgica;Febrero;51.187
Comunitat Valenciana;Bélgica;Marzo;66.599
Comunitat Valenciana;Bélgica;Abril;54.843
Comunitat Valenciana;Bélgica;Mayo;67.707
Comunitat Valenciana;Bélgica;Junio;57.579
Comunitat Valenciana;Bélgica;Julio;63.730
Comunitat Valenciana;Bélgica;Agosto;64.143
Comunitat Valenciana;Bélgica;Septiembre;76.446
Comunitat Valenciana;Bélgica;Octubre;78.235
Comunitat Valenciana;Bélgica;Noviembre;69.406
Comunitat Valenciana;Bélgica;Diciembre;34.763
Comunitat Valenciana;Dinamarca;Enero;2.238
Comunitat Valenciana;Dinamarca;Febrero;6.189
Comunitat Valenciana;Dinamarca;Marzo;7.531
Comunitat Valenciana;Dinamarca;Abril;9.758
Comunitat Valenciana;Dinamarca;Mayo;8.180
Comunitat Valenciana;Dinamarca;Junio;5.862
Comunitat Valenciana;Dinamarca;Julio;12.545
Comunitat Valenciana;Dinamarca;Agosto;6.004
Comunitat Valenciana;Dinamarca;Septiembre;9.484
Comunitat Valenciana;Dinamarca;Octubre;9.346
Comunitat Valenciana;Dinamarca;Noviembre;5.346
Comunitat Valenciana;Dinamarca;Diciembre;1.557
Comunitat Valenciana;Finlandia;Enero;2.123
Comunitat Valenciana;Finlandia;Febrero;3.404
Comunitat Valenciana;Finlandia;Marzo;4.576
Comunitat Valenciana;Finlandia;Abril;5.623
Comunitat Valenciana;Finlandia;Mayo;5.448
Comunitat Valenciana;Finlandia;Junio;5.532
Comunitat Valenciana;Finlandia;Julio;4.749
Comunitat Valenciana;Finlandia;Agosto;3.283
Comunitat Valenciana;Finlandia;Septiembre;3.208
Comunitat Valenciana;Finlandia;Octubre;6.407
Comunitat Valenciana;Finlandia;Noviembre;5.910
Comunitat Valenciana;Finlandia;Diciembre;3.284
Comunitat Valenciana;Francia;Enero;30.664
Comunitat Valenciana;Francia;Febrero;27.327
Comunitat Valenciana;Francia;Marzo;30.687
Comunitat Valenciana;Francia;Abril;80.334
Comunitat Valenciana;Francia;Mayo;62.689
Comunitat Valenciana;Francia;Junio;53.886
Comunitat Valenciana;Francia;Julio;79.379
Comunitat Valenciana;Francia;Agosto;150.005
Comunitat Valenciana;Francia;Septiembre;72.002
Comunitat Valenciana;Francia;Octubre;69.657
Comunitat Valenciana;Francia;Noviembre;30.060
Comunitat Valenciana;Francia;Diciembre;27.898
Comunitat Valenciana;Grecia;Enero;1.154
Comunitat Valenciana;Grecia;Febrero;814
Comunitat Valenciana;Grecia;Marzo;717
Comunitat Valenciana;Grecia;Abril;1.227
Comunitat Valenciana;Grecia;Mayo;1.068
Comunitat Valenciana;Grecia;Junio;1.045
Comunitat Valenciana;Grecia;Julio;1.971
Comunitat Valenciana;Grecia;Agosto;1.043
Comunitat Valenciana;Grecia;Septiembre;1.002
Comunitat Valenciana;Grecia;Octubre;1.534
Comunitat Valenciana;Grecia;Noviembre;1.309
Comunitat Valenciana;Grecia;Diciembre;472
Comunitat Valenciana;Irlanda;Enero;5.367
Comunitat Valenciana;Irlanda;Febrero;5.305
Comunitat Valenciana;Irlanda;Marzo;10.008
Comunitat Valenciana;Irlanda;Abril;15.480
Comunitat Valenciana;Irlanda;Mayo;24.219
Comunitat Valenciana;Irlanda;Junio;22.104
Comunitat Valenciana;Irlanda;Julio;20.662
Comunitat Valenciana;Irlanda;Agosto;21.734
Comunitat Valenciana;Irlanda;Septiembre;27.941
Comunitat Valenciana;Irlanda;Octubre;23.440
Comunitat Valenciana;Irlanda;Noviembre;10.296
Comunitat Valenciana;Irlanda;Diciembre;6.312
Comunitat Valenciana;Italia;Enero;37.403
Comunitat Valenciana;Italia;Febrero;35.936
Comunitat Valenciana;Italia;Marzo;43.160
Comunitat Valenciana;Italia;Abril;55.464
Comunitat Valenciana;Italia;Mayo;53.340
Comunitat Valenciana;Italia;Junio;56.362
Comunitat Valenciana;Italia;Julio;64.774
Comunitat Valenciana;Italia;Agosto;124.461
Comunitat Valenciana;Italia;Septiembre;60.589
Comunitat Valenciana;Italia;Octubre;49.462
Comunitat Valenciana;Italia;Noviembre;51.412
Comunitat Valenciana;Italia;Diciembre;43.002
Comunitat Valenciana;Luxemburgo;Enero;303
Comunitat Valenciana;Luxemburgo;Febrero;548
Comunitat Valenciana;Luxemburgo;Marzo;602
Comunitat Valenciana;Luxemburgo;Abril;442
Comunitat Valenciana;Luxemburgo;Mayo;1.154
Comunitat Valenciana;Luxemburgo;Junio;189
Comunitat Valenciana;Luxemburgo;Julio;552
Comunitat Valenciana;Luxemburgo;Agosto;1.275
Comunitat Valenciana;Luxemburgo;Septiembre;555
Comunitat Valenciana;Luxemburgo;Octubre;476
Comunitat Valenciana;Luxemburgo;Noviembre;575
Comunitat Valenciana;Luxemburgo;Diciembre;236
Comunitat Valenciana;Países Bajos;Enero;30.751
Comunitat Valenciana;Países Bajos;Febrero;40.096
Comunitat Valenciana;Países Bajos;Marzo;49.145
Comunitat Valenciana;Países Bajos;Abril;70.169
Comunitat Valenciana;Países Bajos;Mayo;75.509
Comunitat Valenciana;Países Bajos;Junio;60.592
Comunitat Valenciana;Países Bajos;Julio;58.753
Comunitat Valenciana;Países Bajos;Agosto;72.406
Comunitat Valenciana;Países Bajos;Septiembre;86.418
Comunitat Valenciana;Países Bajos;Octubre;78.342
Comunitat Valenciana;Países Bajos;Noviembre;47.433
Comunitat Valenciana;Países Bajos;Diciembre;28.138
Comunitat Valenciana;Polonia;Enero;4.934
Comunitat Valenciana;Polonia;Febrero;4.474
Comunitat Valenciana;Polonia;Marzo;6.350
Comunitat Valenciana;Polonia;Abril;7.313
Comunitat Valenciana;Polonia;Mayo;9.920
Comunitat Valenciana;Polonia;Junio;16.121
Comunitat Valenciana;Polonia;Julio;20.358
Comunitat Valenciana;Polonia;Agosto;21.285
Comunitat Valenciana;Polonia;Septiembre;18.829
Comunitat Valenciana;Polonia;Octubre;16.301
Comunitat Valenciana;Polonia;Noviembre;6.974
Comunitat Valenciana;Polonia;Diciembre;3.810
Comunitat Valenciana;Portugal;Enero;4.149
Comunitat Valenciana;Portugal;Febrero;7.262
Comunitat Valenciana;Portugal;Marzo;21.324
Comunitat Valenciana;Portugal;Abril;11.119
Comunitat Valenciana;Portugal;Mayo;14.907
Comunitat Valenciana;Portugal;Junio;45.125
Comunitat Valenciana;Portugal;Julio;71.857
Comunitat Valenciana;Portugal;Agosto;100.346
Comunitat Valenciana;Portugal;Septiembre;44.878
Comunitat Valenciana;Portugal;Octubre;19.996
Comunitat Valenciana;Portugal;Noviembre;9.366
Comunitat Valenciana;Portugal;Diciembre;4.527
Comunitat Valenciana;Reino Unido;Enero;296.614
Comunitat Valenciana;Reino Unido;Febrero;289.198
Comunitat Valenciana;Reino Unido;Marzo;412.526
Comunitat Valenciana;Reino Unido;Abril;522.733
Comunitat Valenciana;Reino Unido;Mayo;595.517
Comunitat Valenciana;Reino Unido;Junio;602.821
Comunitat Valenciana;Reino Unido;Julio;651.464
Comunitat Valenciana;Reino Unido;Agosto;559.295
Comunitat Valenciana;Reino Unido;Septiembre;669.303
Comunitat Valenciana;Reino Unido;Octubre;617.896
Comunitat Valenciana;Reino Unido;Noviembre;442.696
Comunitat Valenciana;Reino Unido;Diciembre;326.696
Comunitat Valenciana;República Checa;Enero;921
Comunitat Valenciana;República Checa;Febrero;806
Comunitat Valenciana;República Checa;Marzo;1.678
Comunitat Valenciana;República Checa;Abril;1.577
Comunitat Valenciana;República Checa;Mayo;2.130
Comunitat Valenciana;República Checa;Junio;2.337
Comunitat Valenciana;República Checa;Julio;2.832
Comunitat Valenciana;República Checa;Agosto;2.218
Comunitat Valenciana;República Checa;Septiembre;2.802
Comunitat Valenciana;República Checa;Octubre;1.943
Comunitat Valenciana;República Checa;Noviembre;1.395
Comunitat Valenciana;República Checa;Diciembre;481
Comunitat Valenciana;Suecia;Enero;4.695
Comunitat Valenciana;Suecia;Febrero;8.082
Comunitat Valenciana;Suecia;Marzo;12.679
Comunitat Valenciana;Suecia;Abril;20.332
Comunitat Valenciana;Suecia;Mayo;17.984
Comunitat Valenciana;Suecia;Junio;13.894
Comunitat Valenciana;Suecia;Julio;20.484
Comunitat Valenciana;Suecia;Agosto;12.728
Comunitat Valenciana;Suecia;Septiembre;20.200
Comunitat Valenciana;Suecia;Octubre;23.677
Comunitat Valenciana;Suecia;Noviembre;16.197
Comunitat Valenciana;Suecia;Diciembre;5.079
Comunitat Valenciana;Noruega;Enero;8.449
Comunitat Valenciana;Noruega;Febrero;16.580
Comunitat Valenciana;Noruega;Marzo;24.360
Comunitat Valenciana;Noruega;Abril;22.902
Comunitat Valenciana;Noruega;Mayo;22.888
Comunitat Valenciana;Noruega;Junio;31.050
Comunitat Valenciana;Noruega;Julio;29.970
Comunitat Valenciana;Noruega;Agosto;14.754
Comunitat Valenciana;Noruega;Septiembre;25.963
Comunitat Valenciana;Noruega;Octubre;35.198
Comunitat Valenciana;Noruega;Noviembre;25.556
Comunitat Valenciana;Noruega;Diciembre;6.771
Comunitat Valenciana;Rusia;Enero;7.805
Comunitat Valenciana;Rusia;Febrero;7.262
Comunitat Valenciana;Rusia;Marzo;9.051
Comunitat Valenciana;Rusia;Abril;6.864
Comunitat Valenciana;Rusia;Mayo;11.450
Comunitat Valenciana;Rusia;Junio;23.260
Comunitat Valenciana;Rusia;Julio;33.928
Comunitat Valenciana;Rusia;Agosto;30.874
Comunitat Valenciana;Rusia;Septiembre;36.994
Comunitat Valenciana;Rusia;Octubre;18.799
Comunitat Valenciana;Rusia;Noviembre;7.640
Comunitat Valenciana;Rusia;Diciembre;5.131
Comunitat Valenciana;Suiza;Enero;5.665
Comunitat Valenciana;Suiza;Febrero;10.394
Comunitat Valenciana;Suiza;Marzo;11.947
Comunitat Valenciana;Suiza;Abril;15.422
Comunitat Valenciana;Suiza;Mayo;16.023
Comunitat Valenciana;Suiza;Junio;13.496
Comunitat Valenciana;Suiza;Julio;21.883
Comunitat Valenciana;Suiza;Agosto;16.500
Comunitat Valenciana;Suiza;Septiembre;20.912
Comunitat Valenciana;Suiza;Octubre;29.409
Comunitat Valenciana;Suiza;Noviembre;10.706
Comunitat Valenciana;Suiza;Diciembre;6.745
Comunitat Valenciana;Japón;Enero;3.682
Comunitat Valenciana;Japón;Febrero;6.331
Comunitat Valenciana;Japón;Marzo;3.862
Comunitat Valenciana;Japón;Abril;4.570
Comunitat Valenciana;Japón;Mayo;4.845
Comunitat Valenciana;Japón;Junio;3.773
Comunitat Valenciana;Japón;Julio;2.598
Comunitat Valenciana;Japón;Agosto;4.983
Comunitat Valenciana;Japón;Septiembre;6.074
Comunitat Valenciana;Japón;Octubre;3.657
Comunitat Valenciana;Japón;Noviembre;5.015
Comunitat Valenciana;Japón;Diciembre;7.595
Comunitat Valenciana;Estados Unidos;Enero;5.595
Comunitat Valenciana;Estados Unidos;Febrero;7.586
Comunitat Valenciana;Estados Unidos;Marzo;14.809
Comunitat Valenciana;Estados Unidos;Abril;15.200
Comunitat Valenciana;Estados Unidos;Mayo;17.012
Comunitat Valenciana;Estados Unidos;Junio;23.241
Comunitat Valenciana;Estados Unidos;Julio;21.603
Comunitat Valenciana;Estados Unidos;Agosto;16.293
Comunitat Valenciana;Estados Unidos;Septiembre;17.646
Comunitat Valenciana;Estados Unidos;Octubre;16.148
Comunitat Valenciana;Estados Unidos;Noviembre;8.731
Comunitat Valenciana;Estados Unidos;Diciembre;9.295
Comunitat Valenciana;Países africanos;Enero;9.927
Comunitat Valenciana;Países africanos;Febrero;14.801
Comunitat Valenciana;Países africanos;Marzo;13.199
Comunitat Valenciana;Países africanos;Abril;14.476
Comunitat Valenciana;Países africanos;Mayo;15.320
Comunitat Valenciana;Países africanos;Junio;8.398
Comunitat Valenciana;Países africanos;Julio;21.346
Comunitat Valenciana;Países africanos;Agosto;36.860
Comunitat Valenciana;Países africanos;Septiembre;19.038
Comunitat Valenciana;Países africanos;Octubre;13.470
Comunitat Valenciana;Países africanos;Noviembre;13.710
Comunitat Valenciana;Países africanos;Diciembre;11.633
Madrid, Comunidad de;Residentes en España;Enero;803.406
Madrid, Comunidad de;Residentes en España;Febrero;871.472
Madrid, Comunidad de;Residentes en España;Marzo;908.623
Madrid, Comunidad de;Residentes en España;Abril;790.756
Madrid, Comunidad de;Residentes en España;Mayo;867.609
Madrid, Comunidad de;Residentes en España;Junio;854.091
Madrid, Comunidad de;Residentes en España;Julio;841.845
Madrid, Comunidad de;Residentes en España;Agosto;857.198
Madrid, Comunidad de;Residentes en España;Septiembre;895.871
Madrid, Comunidad de;Residentes en España;Octubre;961.972
Madrid, Comunidad de;Residentes en España;Noviembre;881.446
Madrid, Comunidad de;Residentes en España;Diciembre;981.037
Madrid, Comunidad de;Alemania;Enero;34.334
Madrid, Comunidad de;Alemania;Febrero;42.169
Madrid, Comunidad de;Alemania;Marzo;59.251
Madrid, Comunidad de;Alemania;Abril;66.165
Madrid, Comunidad de;Alemania;Mayo;73.158
Madrid, Comunidad de;Alemania;Junio;54.384
Madrid, Comunidad de;Alemania;Julio;42.291
Madrid, Comunidad de;Alemania;Agosto;47.470
Madrid, Comunidad de;Alemania;Septiembre;80.754
Madrid, Comunidad de;Alemania;Octubre;70.274
Madrid, Comunidad de;Alemania;Noviembre;48.231
Madrid, Comunidad de;Alemania;Diciembre;34.951
Madrid, Comunidad de;Austria;Enero;5.103
Madrid, Comunidad de;Austria;Febrero;6.571
Madrid, Comunidad de;Austria;Marzo;8.825
Madrid, Comunidad de;Austria;Abril;8.901
Madrid, Comunidad de;Austria;Mayo;8.929
Madrid, Comunidad de;Austria;Junio;7.041
Madrid, Comunidad de;Austria;Julio;6.121
Madrid, Comunidad de;Austria;Agosto;4.186
Madrid, Comunidad de;Austria;Septiembre;8.181
Madrid, Comunidad de;Austria;Octubre;8.611
Madrid, Comunidad de;Austria;Noviembre;6.242
Madrid, Comunidad de;Austria;Diciembre;6.388
Madrid, Comunidad de;Bélgica;Enero;10.092
Madrid, Comunidad de;Bélgica;Febrero;13.399
Madrid, Comunidad de;Bélgica;Marzo;12.931
Madrid, Comunidad de;Bélgica;Abril;17.060
Madrid, Comunidad de;Bélgica;Mayo;21.266
Madrid, Comunidad de;Bélgica;Junio;14.945
Madrid, Comunidad de;Bélgica;Julio;17.079
Madrid, Comunidad de;Bélgica;Agosto;14.147
Madrid, Comunidad de;Bélgica;Septiembre;18.902
Madrid, Comunidad de;Bélgica;Octubre;18.611
Madrid, Comunidad de;Bélgica;Noviembre;15.032
Madrid, Comunidad de;Bélgica;Diciembre;9.567
Madrid, Comunidad de;Dinamarca;Enero;3.993
Madrid, Comunidad de;Dinamarca;Febrero;9.435
Madrid, Comunidad de;Dinamarca;Marzo;12.872
Madrid, Comunidad de;Dinamarca;Abril;13.334
Madrid, Comunidad de;Dinamarca;Mayo;8.199
Madrid, Comunidad de;Dinamarca;Junio;6.290
Madrid, Comunidad de;Dinamarca;Julio;10.528
Madrid, Comunidad de;Dinamarca;Agosto;6.582
Madrid, Comunidad de;Dinamarca;Septiembre;17.265
Madrid, Comunidad de;Dinamarca;Octubre;13.817
Madrid, Comunidad de;Dinamarca;Noviembre;6.702
Madrid, Comunidad de;Dinamarca;Diciembre;3.360
Madrid, Comunidad de;Finlandia;Enero;3.855
Madrid, Comunidad de;Finlandia;Febrero;4.402
Madrid, Comunidad de;Finlandia;Marzo;6.575
Madrid, Comunidad de;Finlandia;Abril;8.270
Madrid, Comunidad de;Finlandia;Mayo;7.296
Madrid, Comunidad de;Finlandia;Junio;7.424
Madrid, Comunidad de;Finlandia;Julio;5.691
Madrid, Comunidad de;Finlandia;Agosto;2.350
Madrid, Comunidad de;Finlandia;Septiembre;5.969
Madrid, Comunidad de;Finlandia;Octubre;8.517
Madrid, Comunidad de;Finlandia;Noviembre;5.453
Madrid, Comunidad de;Finlandia;Diciembre;4.198
Madrid, Comunidad de;Francia;Enero;43.510
Madrid, Comunidad de;Francia;Febrero;55.045
Madrid, Comunidad de;Francia;Marzo;57.879
Madrid, Comunidad de;Francia;Abril;75.075
Madrid, Comunidad de;Francia;Mayo;82.524
Madrid, Comunidad de;Francia;Junio;61.667
Madrid, Comunidad de;Francia;Julio;61.408
Madrid, Comunidad de;Francia;Agosto;74.747
Madrid, Comunidad de;Francia;Septiembre;68.306
Madrid, Comunidad de;Francia;Octubre;78.096
Madrid, Comunidad de;Francia;Noviembre;57.857
Madrid, Comunidad de;Francia;Diciembre;56.235
Madrid, Comunidad de;Grecia;Enero;4.021
Madrid, Comunidad de;Grecia;Febrero;4.998
Madrid, Comunidad de;Grecia;Marzo;4.933
Madrid, Comunidad de;Grecia;Abril;4.499
Madrid, Comunidad de;Grecia;Mayo;4.556
Madrid, Comunidad de;Grecia;Junio;3.506
Madrid, Comunidad de;Grecia;Julio;3.706
Madrid, Comunidad de;Grecia;Agosto;6.867
Madrid, Comunidad de;Grecia;Septiembre;4.378
Madrid, Comunidad de;Grecia;Octubre;5.801
Madrid, Comunidad de;Grecia;Noviembre;6.307
Madrid, Comunidad de;Grecia;Diciembre;5.619
Madrid, Comunidad de;Irlanda;Enero;6.960
Madrid, Comunidad de;Irlanda;Febrero;12.807
Madrid, Comunidad de;Irlanda;Marzo;11.597
Madrid, Comunidad de;Irlanda;Abril;13.525
Madrid, Comunidad de;Irlanda;Mayo;12.693
Madrid, Comunidad de;Irlanda;Junio;10.110
Madrid, Comunidad de;Irlanda;Julio;10.898
Madrid, Comunidad de;Irlanda;Agosto;13.238
Madrid, Comunidad de;Irlanda;Septiembre;15.135
Madrid, Comunidad de;Irlanda;Octubre;13.605
Madrid, Comunidad de;Irlanda;Noviembre;9.643
Madrid, Comunidad de;Irlanda;Diciembre;4.438
Madrid, Comunidad de;Italia;Enero;71.854
Madrid, Comunidad de;Italia;Febrero;58.955
Madrid, Comunidad de;Italia;Marzo;81.590
Madrid, Comunidad de;Italia;Abril;77.008
Madrid, Comunidad de;Italia;Mayo;73.749
Madrid, Comunidad de;Italia;Junio;74.490
Madrid, Comunidad de;Italia;Julio;59.308
Madrid, Comunidad de;Italia;Agosto;82.002
Madrid, Comunidad de;Italia;Septiembre;66.191
Madrid, Comunidad de;Italia;Octubre;77.860
Madrid, Comunidad de;Italia;Noviembre;66.058
Madrid, Comunidad de;Italia;Diciembre;78.393
Madrid, Comunidad de;Luxemburgo;Enero;293
Madrid, Comunidad de;Luxemburgo;Febrero;862
Madrid, Comunidad de;Luxemburgo;Marzo;595
Madrid, Comunidad de;Luxemburgo;Abril;857
Madrid, Comunidad de;Luxemburgo;Mayo;1.152
